Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;9.19999980927;10.0;4;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;10.3000001907;10.0;4;21.0299999714;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;11.3090000153;10.0;4;21.0605909824;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.3181772232;10.0;4;21.5023716688;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.4507112503;10.1999998093;4;21.8717387915;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;11.5615215302;10.3632001877;4;22.1798590422;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;11.6539573669;10.4951858521;4;23.2886198759;
11;1;10.6065406799;12.4589796066;6;25.0;2;11.9865856171;11.0209560394;4;24.2203179598;
12;1;12.5272569656;12.5;6;25.0;2;13.9865856171;11.4571752548;4;24.988676548;
13;1;13.5272569656;12.5;6;25.0;2;15.9865856171;11.8107032776;5;25.6138757467;
14;1;14.5272569656;12.5;6;25.0;2;17.0417575836;12.0916318893;5;26.1185922623;
15;1;15.5272569656;12.5;6;25.0;2;18.0613689423;12.3113050461;5;26.5251210928;
16;1;16.527256012;12.5;6;25.0;2;19.0815811157;12.4808797836;5;26.6327222586;
17;1;17.527256012;12.5;7;25.0;2;20.1023902893;12.5;5;26.7040277719;
18;1;17.625;12.5;7;25.0;2;21.1237812042;12.5;5;26.7772322893;
19;1;17.625;12.5;7;25.0;2;22.0331687927;12.5;6;26.852280736;
20;1;17.625;12.5;7;25.0;2;22.055683136;12.5;6;26.9291081429;
21;1;17.625;12.5;8;25.0;2;22.0787315369;12.5;6;27.0076401234;
22;1;17.625;12.5;8;25.0;2;22.1022911072;12.5;4;27.0877923965;
23;1;17.625;12.5;8;25.0;2;22.1263370514;12.5;4;27.1694712639;
24;1;17.625;12.5;8;25.0;3;22.1508407593;12.5;3;27.2525734901;
25;1;15.625;13.5;9;25.0;3;22.1757717133;12.5;3;27.3369870186;
26;1;14.625;14.5;8;25.0;3;22.2010955811;12.5;4;27.4225912094;
27;1;13.625;15.5;8;25.0;3;22.2267780304;12.5;5;27.5092573166;
28;1;12.625;16.5;6;25.0;4;22.2527770996;12.5;4;27.5968489647;
29;1;13.625;14.5;6;25.0;4;22.2790546417;12.5;4;27.6852235794;
30;1;14.625;13.5;6;25.0;4;21.5;13.5;4;27.774232626;
31;1;15.625;12.5;6;25.0;4;21.5;13.8871164322;5;27.8637228012;
32;1;16.625;12.5;6;25.0;4;21.5;13.9318618774;5;27.9535369873;
33;1;17.625;12.5;6;25.0;4;22.3860607147;12.5;5;28.0435154438;
34;1;17.625;12.5;6;25.0;4;22.4130554199;12.5;5;28.1334965229;
35;1;17.625;12.5;7;25.0;4;21.5;13.5;5;28.2233183384;
36;1;17.625;12.5;7;25.0;4;21.5;14.11165905;5;28.3128197193;
37;1;17.625;12.5;7;25.0;4;22.4938468933;12.5;5;29.4018411636;
38;1;17.625;12.5;7;25.0;4;23.5205516815;13.0;5;29.530226469;
39;1;17.625;12.5;8;25.0;4;22.5470676422;13.5;5;29.6590073109;
40;1;17.625;12.5;8;25.0;4;23.5733470917;13.0405921936;5;29.7880380154;
41;1;17.625;12.5;8;25.0;4;23.8370666504;13.5;6;29.9171766043;
