Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;5;20.0;
4;2;8.14999961853;10.6999998093;5;22.8400001526;1;9.0;10.0;4;20.0;
5;2;8.42599964142;10.9200000763;5;23.5301437378;1;10.0;10.0;3;20.0;
6;2;9.50100040436;11.2650718689;5;24.086605072;1;11.0;10.0;3;20.0;
7;2;10.4194869995;11.543302536;5;24.5283432007;1;11.0;10.0;3;20.3999996185;
8;2;10.5188770294;11.7641716003;5;25.1298823357;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;10.6542234421;12.0549411774;5;25.6057839394;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;10.7613010406;12.2827939987;5;25.9785410166;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;10.8451719284;12.4589796066;5;26.0811508894;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;12.8451719284;12.5;5;26.1018965244;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;14.8451709747;12.5;5;26.1228116751;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;15.859172821;12.5;5;26.1438889503;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;16.8639163971;12.5;5;26.1651208401;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;17.8686923981;12.5;5;26.1864993572;1;16.6125736237;12.4808797836;4;25.0;
17;2;18.8735027313;12.5;5;26.2080165148;1;17.6125736237;12.5;4;25.0;
18;2;19.6065406799;12.8624048233;5;26.2296639681;1;18.6125736237;12.5;4;25.0;
19;2;19.625;12.8688993454;5;26.2514331341;1;19.5;12.5;5;25.0;
20;2;19.625;12.8754301071;7;26.2733153105;1;19.5;12.5;5;25.0;
21;2;19.625;12.8819942474;7;26.2953014374;1;19.5;12.5;5;25.0;
22;2;19.9164428711;12.5;7;26.3173824549;1;19.5;12.5;6;25.0;
23;2;19.625;12.8952150345;7;26.3395489454;1;19.5;12.5;6;25.0;
24;2;19.926399231;12.5;8;26.3617914915;1;19.5;12.5;7;25.0;
25;3;19.9314041138;12.5;8;26.3841004372;1;19.5;12.5;8;25.0;
26;3;19.625;12.9152297974;8;26.4064661264;1;19.5;12.5;8;25.0;
27;3;19.9414558411;12.5;8;26.428878665;1;19.5;12.5;8;25.0;
28;3;19.625;13.2144393921;9;26.4513280392;1;19.5;12.5;8;25.0;
29;4;19.95154953;12.5;6;36.4738043547;1;19.5;12.5;8;25.0;
30;4;18.625;14.2369022369;6;36.8962970972;1;19.5;12.5;8;25.0;
31;4;18.625;15.2481489182;6;37.293197155;1;19.5;12.5;8;25.0;
32;4;18.625;16.2593994141;6;37.6632325649;1;19.5;12.5;8;25.0;
33;4;18.625;17.270647049;6;38.0058115721;1;19.5;12.5;8;25.0;
34;4;19.0;18.2818889618;6;38.320954442;1;19.5;12.5;8;25.0;
35;4;19.5204162598;19.2931175232;7;38.6092044115;1;19.5;12.5;8;25.0;
36;4;19.6001625061;20.3043308258;7;38.8715317249;1;19.5;12.5;8;25.0;
37;4;19.6721458435;21.3155212402;7;40.1092330217;1;19.5;12.5;10;25.0;
38;4;20.7367591858;22.8266868591;8;40.3438338041;1;17.5;13.5;9;25.0;
39;4;21.7944602966;23.8478183746;9;40.5571998358;1;16.5;14.5;8;25.0;
40;4;21.8457527161;24.8690109253;8;40.7510663271;1;15.5;15.5;9;25.0;
