Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;5;20.0;
5;2;9.27600002289;11.1199998856;3;23.5301437378;2;10.3000001907;10.0;4;21.0;
6;2;11.2760000229;11.2650718689;3;24.1666051149;2;11.3000001907;10.0;4;21.0599999428;
7;2;13.194486618;11.543302536;3;24.6938792467;2;11.3179998398;10.0;4;21.5335636139;
8;2;13.5561218262;11.7641716003;3;25.3783872128;2;11.4600687027;10.1999998093;4;21.9377998114;
9;2;13.7101373672;12.0549411774;3;25.9448523521;2;11.5813398361;10.3632001877;4;22.2840082645;
10;2;13.8375911713;12.2827939987;3;26.4161262512;2;11.6852025986;10.4951858521;4;23.4481773376;
11;2;15.8375911713;12.4589796066;3;26.6255387068;2;12.034453392;11.0209560394;4;24.4414664507;
12;2;17.8375911713;12.5;3;26.7616688013;2;14.034453392;11.4571752548;4;25.2779132128;
13;2;18.9236335754;12.5;3;26.9068008661;2;16.0344524384;11.8107032776;5;25.9779809713;
14;2;19.956287384;12.5;4;27.0611219406;2;17.1509895325;12.0916318893;5;26.5645889044;
15;3;20.9910087585;12.5;3;27.2247519493;2;18.1951675415;12.3113050461;5;27.060223341;
16;3;21.527256012;12.5;4;27.3977320194;2;19.2421131134;12.4808797836;5;27.2642745972;
17;3;23.0667457581;12.5;4;27.5800139904;2;20.2918567657;12.5;5;27.439432621;
18;3;22.625;13.2740039825;4;27.771450758;2;21.3444023132;12.5;5;27.6238675117;
19;3;22.625;13.3314352036;4;27.971786499;2;21.5;13.2871599197;6;27.8174073696;
20;3;23.2936515808;12.5;5;28.1806499958;2;22.3452224731;12.5;6;28.0197701454;
21;4;23.3406467438;12.5;4;28.3975496292;2;21.5;13.4059314728;6;28.2305569649;
22;4;22.625;13.5;5;28.621871233;2;21.5;13.4691667557;6;28.4492475986;
23;4;22.625;13.586561203;5;28.852878809;3;22.5;12.5;5;28.6751992702;
24;4;22.625;14.4264392853;5;29.0897197723;3;22.6025600433;12.5;6;28.907648325;
25;4;21.5451869965;13.5;5;29.331433773;4;22.6722946167;12.5;5;29.1457161903;
26;4;20.5995731354;14.5;5;29.5769639015;4;22.7437152863;12.5;5;29.3884181976;
27;4;19.6548156738;15.5;5;29.8251743317;4;21.5;13.5;5;29.634677887;
28;4;18.7106647491;16.5;5;30.074868679;4;21.5;14.5;5;29.8833432198;
29;4;18.1418457031;17.5;5;30.3248124123;4;20.5;13.5;5;30.1332073212;
30;4;18.1980819702;18.5;5;30.5737571716;4;20.0399627686;14.5;5;31.3830299377;
31;4;18.2540950775;19.5;5;30.8204650879;4;18.5;17.0;5;31.7215627432;
32;4;18.3096046448;20.5;5;31.0637335777;4;18.5;19.0450000763;5;32.0646929741;
33;4;18.3643398285;21.5;6;31.302418232;4;17.5;21.0323467255;6;32.411610961;
34;4;18.4180450439;22.5;7;31.5354552269;4;16.5;22.2058048248;6;32.761557579;
35;4;18.4704780579;23.5;7;31.7618789673;4;16.0;23.3807792664;6;33.1138381958;
36;4;18.5214233398;24.5;7;31.9808368683;4;17.4574794769;21.6786651611;6;33.4678310156;
37;4;18.0;23.5;8;32.1915998459;4;18.4962501526;21.6786651611;6;33.8229914904;
