Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;9.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;5;20.3999996185;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;11.5179204941;10.3632001877;4;21.9903717041;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;11.597111702;10.4951858521;4;23.1719120741;
11;1;10.6065406799;12.4589796066;6;25.0;2;11.9515733719;11.0209560394;4;24.1897815466;
12;1;12.5272569656;12.5;6;25.0;2;13.9515733719;11.4571752548;4;25.0591306686;
13;1;13.5272569656;12.5;6;25.0;2;15.9515733719;11.8107032776;5;25.8015987873;
14;1;14.5272569656;12.5;6;25.0;2;17.0980739594;12.0916318893;5;26.441321969;
15;1;15.5272569656;12.5;6;25.0;2;18.1581878662;12.3113050461;5;27.0020139217;
16;1;16.527256012;12.5;6;25.0;2;19.2246494293;12.4808797836;4;27.2842636108;
17;1;17.527256012;12.5;7;25.0;2;20.2978534698;12.5;4;27.5518820286;
18;1;17.625;12.5;7;25.0;2;21.3781375885;12.5;4;27.8440244198;
19;1;17.625;12.5;7;25.0;2;22.3532066345;12.5;5;28.1613030434;
20;1;17.625;12.5;7;25.0;2;22.4483909607;12.5;5;28.5039470196;
21;1;17.625;12.5;8;25.0;2;22.5511837006;12.5;5;28.871723175;
22;1;17.625;12.5;8;25.0;2;22.6615161896;12.5;5;29.263862133;
23;1;17.625;12.5;8;25.0;3;22.7791595459;12.5;4;29.6789975166;
24;1;17.625;12.5;8;25.0;3;22.9036998749;12.5;4;30.1151270866;
25;1;17.625;12.5;9;25.0;3;23.034538269;12.5;5;30.5695996284;
26;1;17.625;12.5;9;25.0;3;21.5;13.5;5;31.0391392708;
27;1;17.625;12.5;9;25.0;3;22.5;12.5;5;31.5199065208;
28;1;17.625;12.5;9;25.0;3;23.4559726715;12.5;5;32.007601738;
29;1;17.625;12.5;9;25.0;3;23.6022796631;12.5;5;32.4976010323;
30;1;17.625;12.5;9;25.0;3;21.6022796631;13.5;5;32.9851250648;
31;1;17.625;12.5;9;25.0;3;21.5;14.5;5;34.465420723;
32;1;17.625;12.5;9;25.0;3;22.5;16.0;5;34.9539465904;
33;1;17.625;12.5;9;25.0;3;23.5;16.5;5;35.4267411232;
34;1;17.625;12.5;9;25.0;3;22.8120594025;15.5;5;35.8801714182;
35;1;17.625;12.5;9;25.0;3;22.8181743622;15.5;5;36.311240077;
36;1;17.625;12.5;9;25.0;3;22.824344635;15.5;5;36.7176506519;
37;1;17.625;12.5;9;25.0;3;22.0152950287;16.5;6;37.0978292227;
38;1;17.625;12.5;9;25.0;3;21.1293487549;17.5;6;37.4508986473;
39;1;17.625;12.5;9;25.0;3;20.2352695465;18.5;6;37.7766273022;
40;1;17.625;12.5;9;25.0;3;18.8921031952;18.0825595856;6;38.0753457546;
41;1;17.625;12.5;10;25.0;3;18.748052597;17.5;7;38.3478547335;
42;1;17.625;12.5;11;25.0;4;20.3921031952;19.5;6;38.5953227282;
