Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;11.0;5;20.0;
3;2;8.14999961853;12.0;5;21.0599999428;1;8.0;10.0;5;20.0;
4;2;8.15900039673;11.0;5;21.1229639053;1;8.0;10.0;5;20.0;
5;2;8.16844463348;10.0;5;21.1889609098;1;8.0;10.0;5;20.0;
6;2;9.26751613617;10.0;5;21.2580518723;1;9.0;10.0;5;20.0;
7;2;9.7830619812;10.0;4;21.3302885294;1;9.5;10.0;5;20.0;
8;2;9.7993144989;10.0;4;21.8190145493;1;9.5;10.0;5;20.3999996185;
9;2;9.90927886963;10.1999998093;4;22.2388005257;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;10.0037298203;10.3632001877;4;22.6008902788;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;10.0852003098;10.4951858521;4;23.7875448465;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;10.3521976471;11.0209560394;4;24.8040741682;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;12.148021698;11.4571752548;4;25.6643919945;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;14.148021698;11.8107032776;4;26.3888099194;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;16.148021698;12.0916318893;4;27.0000665188;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;17.2577610016;12.3113050461;4;27.5204386711;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;18.2985363007;12.4808797836;4;27.7490785122;1;15.7228336334;12.4808797836;6;25.0;
18;2;19.3413772583;12.5;5;27.9484119415;1;16.7228336334;12.5;6;25.0;
19;2;20.2883930206;12.5;5;28.156321764;1;17.625;12.5;7;25.0;
20;2;20.3351726532;12.5;5;28.3723301888;1;17.625;12.5;7;25.0;
21;2;20.3837738037;12.5;5;28.5958371162;1;17.625;12.5;7;25.0;
22;2;20.4340629578;12.5;5;28.8261203766;1;17.625;12.5;8;25.0;
23;2;20.4858779907;12.5;5;29.0623402596;1;17.625;12.5;8;25.0;
24;3;20.5390262604;12.5;4;29.303548336;1;17.625;12.5;8;25.0;
25;3;20.5932979584;12.5;5;29.5486979485;1;17.625;12.5;8;25.0;
26;3;19.625;13.5;6;29.796661377;1;17.625;12.5;8;25.0;
27;4;20.625;12.5;5;30.0462479591;1;17.625;12.5;8;25.0;
28;4;20.7604064941;12.5;5;30.2962265015;1;17.625;12.5;8;25.0;
29;4;18.8166503906;13.5;5;30.5453491211;1;17.625;12.5;8;25.0;
30;4;17.8727035522;14.5;5;30.7923750877;1;17.625;12.5;8;25.0;
31;4;16.9282836914;15.5;5;32.0360965729;1;17.625;12.5;8;25.0;
32;4;16.9831218719;16.5;6;32.2953615189;1;17.625;12.5;8;25.0;
33;4;17.4119567871;17.5;6;32.5492920876;1;17.625;12.5;9;25.0;
34;4;17.698589325;18.5;6;32.7969042063;1;17.625;12.5;9;25.0;
35;4;17.7543029785;19.5;7;33.037325263;1;17.625;12.5;9;25.0;
36;5;17.8083992004;20.5;6;33.2698047161;1;17.625;12.5;9;25.0;
37;5;16.247926712;22.5;6;33.4937218428;1;17.625;12.5;9;25.0;
38;5;16.2526321411;24.5;6;33.7085871696;1;15.625;13.5;9;25.0;
39;5;16.2573757172;26.5;6;33.9140422344;1;14.625;14.5;9;25.0;
40;5;16.2621517181;28.5;6;34.1098549366;1;13.625;15.5;9;25.0;
41;5;16.2669620514;30.5;7;34.2959119081;1;12.625;16.5;9;25.0;
42;5;16.2718029022;32.1615257263;8;34.4722081423;1;12.0;17.5;10;25.0;
43;5;16.2766742706;33.2697792053;8;34.6388366222;1;12.0;18.5;11;25.0;
44;5;16.2815723419;34.371181488;8;34.7959736586;1;12.0;19.5;11;25.0;
45;5;16.2864952087;35.4658622742;9;34.9438686371;1;12.0;20.5;11;25.0;
46;5;17.2914428711;33.5539970398;9;35.0828291178;1;12.0;21.5;12;25.0;
47;6;16.2964115143;34.6358108521;8;45.2132099867;1;12.0;22.5;12;25.0;
48;6;19.0;33.5;8;45.7354000807;1;12.0;23.5;12;25.0;
49;6;22.3064041138;34.5;8;46.1585001945;1;12.0;24.5;13;25.0;
50;7;23.3364219666;35.5;9;46.5284048319;1;13.0;22.5;13;25.0;
51;7;24.0249996185;36.5;9;46.8709133863;1;12.0;23.5;14;25.0;
52;7;25.0249996185;37.5;10;47.1860463619;1;12.0;24.5;15;25.0;
53;7;25.6499996185;38.5;8;47.4743469954;1;13.0;22.5;15;25.0;
54;7;25.6499996185;37.5;9;47.736785531;1;14.0;21.5;15;25.0;
55;8;25.6499996185;37.5;8;47.9746584892;1;15.0;20.5;16;25.0;
56;8;25.6499996185;37.5;8;48.1894910336;1;16.0;19.5;15;25.0;
57;8;25.6499996185;37.5;9;49.3829525709;1;17.0;18.5;15;25.0;
58;8;26.6499996185;39.5;9;49.6867837906;1;17.625;17.5;16;25.0;
59;8;28.0069026947;40.9852752686;11;49.8840928078;1;17.625;17.5;16;25.0;
60;8;28.2989196777;42.0;11;50.068767786;1;17.625;17.5;16;25.0;
61;8;28.340473175;43.0;11;51.2717069387;1;17.625;17.5;17;25.0;
62;9;29.3861351013;45.0;10;63.0643485785;1;17.625;17.5;17;25.0;
63;9;31.4362277985;47.0;11;63.8422336578;2;17.625;17.5;16;25.0;
64;10;32.748500824;49.0;10;64.6101765633;2;17.625;17.5;16;25.0;
65;10;32.4390411377;51.0;10;65.3686138391;3;17.625;17.5;14;40.0;
66;10;32.9098358154;53.0;10;66.1187540293;3;18.625;18.5;14;40.75;
67;10;33.0001678467;54.0;11;66.8623334169;3;19.625;19.5;15;41.4193744659;
68;10;33.0971641541;55.0;11;67.6013482809;3;20.625;20.5;15;42.0072898865;
69;10;33.2009048462;56.0;11;68.3377898932;3;21.625;21.5;16;42.5162696838;
70;10;33.3113479614;57.0;12;69.0733940601;4;22.625;22.5;16;42.9513263702;
71;10;33.4283218384;58.0;12;71.565148592;4;23.625;22.5;16;43.3190898895;
72;10;33.8402328491;59.6300010681;13;73.7891824245;4;24.625;22.5;16;43.6270179749;
73;11;34.2090873718;61.1353607178;12;75.7822604179;4;25.625;22.5;16;43.8827629089;
74;11;34.5420265198;62.5344276428;13;77.5821118355;4;26.625;22.5;16;44.0;
75;11;34.846244812;63.8463134766;13;79.0453389883;4;27.625;22.5;16;44.0;
76;11;35.0947227478;65.0;14;80.1786100864;4;26.1749992371;23.5;16;45.0;
77;11;35.30493927;66.0;14;81.1779019833;4;26.1749992371;25.5;16;45.0499999523;
78;11;35.5150260925;67.0;15;81.9956891537;4;26.1749992371;27.5;16;45.1019749641;
79;11;35.6990280151;68.0;16;83.8062129021;4;26.1749992371;29.5;16;45.1559499502;
80;12;36.163860321;71.0;15;84.6853760481;4;26.5499992371;31.5;16;45.2119446993;
81;12;37.3019752502;74.0;14;85.550968051;4;27.5499992371;33.5;16;46.269973278;
82;12;34.3661651611;76.4000015259;14;86.3964312077;4;28.5499992371;36.1349868774;13;46.3700432777;
83;12;33.8783302307;80.4000015259;14;87.2163897753;4;29.5499992371;38.1650238037;14;46.4733396769;
84;12;34.9445495605;81.4000015259;15;88.0067875385;4;29.5499992371;40.1960792542;14;48.2132457495;
85;12;36.0127372742;83.4000015259;16;88.7649115324;4;29.8064994812;42.2490348816;14;49.648230195;
86;13;34.0827713013;86.4000015259;15;89.4893172979;4;30.0204982758;44.3052253723;15;50.8236938715;
87;13;34.1545028687;88.4000015259;16;90.1796756983;4;30.1968002319;46.0059242249;17;51.7870924473;
88;13;35.2277793884;87.4000015259;16;90.8365756273;4;30.3405151367;47.1054534912;18;52.4199775457;
89;13;36.3024406433;88.4000015259;18;91.4613058567;4;31.219493866;46.5;18;52.6391066313;
90;13;37.3783073425;89.4000015259;19;92.055639267;4;31.4500007629;46.25598526;18;52.8682792187;
91;13;37.7125205994;90.4000015259;19;92.6216378212;4;30.4500007629;47.4341392517;19;53.107406497;
92;13;37.8398704529;91.4000015259;20;93.1614882946;5;30.4500007629;48.5537033081;14;68.3563201427;
93;13;37.9613342285;92.4000015259;21;93.6230509281;5;31.4500007629;50.6781616211;15;69.6647666693;
94;13;36.040184021;94.4000015259;22;93.9746785164;6;33.4500007629;49.807384491;14;70.8873806;
95;13;35.1193008423;96.4000015259;23;94.3266150951;6;32.4500007629;51.9412002563;14;72.0131809711;
96;13;34.848487854;98.4000015259;24;94.6779949665;6;30.4500007629;55.0794029236;15;73.037984848;
97;13;34.9275474548;100.400001526;24;95.0279557705;6;32.4500007629;53.2217140198;16;73.9634552002;
98;13;35.0062904358;102.400001526;27;95.3756444454;6;32.4500007629;55.3678359985;17;74.7956383228;
99;13;35.0845184326;104.400001526;27;95.7202186584;6;32.4500007629;57.5174102783;17;75.5433804989;
100;13;35.1620483398;106.400001526;28;96.0608515739;6;33.4500007629;56.6700439453;18;77.2168810368;
