Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
7;1;9.5;10.0;6;20.0;2;9.5;10.1999998093;4;21.0;
8;1;9.5;10.0;6;20.3999996185;2;9.72500038147;10.0;4;21.469999671;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;9.83075046539;10.1999998093;4;21.8705514669;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;9.92087364197;10.3632001877;4;22.2129640579;
11;1;9.72283363342;10.4951858521;6;22.0419120789;2;9.99791717529;10.4951858521;4;23.3718163967;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.2586593628;11.0209560394;4;24.3595588207;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;12.0480051041;11.4571752548;4;25.1902494431;
14;1;12.7228336334;11.8107032776;5;24.1832637787;2;14.0480051041;11.8107032776;4;25.884378314;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;16.0480060577;12.0916318893;4;26.4648982286;
16;1;14.7228336334;12.3113050461;5;24.9617595673;2;17.137348175;12.3113050461;4;26.9543362856;
17;1;15.7228336334;12.4808797836;5;25.0;2;18.171163559;12.4808797836;4;27.1521308422;
18;1;16.7228336334;12.5;6;25.0;2;19.2070636749;12.5;4;27.3210272789;
19;1;17.625;12.5;6;25.0;2;20.1472320557;12.5;5;27.4992582798;
