Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
19;2;20.258638382;12.5;5;28.018476963;2;19.976776123;12.5;6;26.6328122616;
20;2;19.625;13.5;5;28.2292125225;2;19.9923820496;12.5;6;26.7041202784;
21;3;19.625;13.7916851044;4;28.447855711;2;20.0084266663;12.5;6;26.7773271799;
22;3;19.625;12.5;4;28.6737642288;2;19.625;13.0331983566;6;26.8523778915;
23;3;20.4515972137;12.5;4;28.9061751366;2;19.625;13.0557136536;7;26.9292075634;
24;3;20.5038890839;12.5;5;29.1442108154;2;20.0590724945;12.5;7;27.0077416897;
25;3;20.5574474335;12.5;5;29.3868870735;2;20.0767421722;12.5;7;27.0878958702;
26;3;20.6120491028;12.5;5;29.6331281662;2;20.0947761536;12.5;7;27.1695766449;
27;3;20.6674537659;12.5;5;29.8817820549;2;20.113155365;12.5;7;27.2526805401;
28;3;20.723400116;12.5;5;30.1316423416;2;20.1318531036;12.5;7;27.3370957375;
29;3;18.7796192169;13.5;5;30.3814692497;2;19.625;13.5;7;27.4227013588;
30;3;17.8358306885;14.5;5;31.6300139427;2;18.1701087952;13.5;8;27.5093686581;
31;3;17.8917541504;15.5;5;32.0360447168;2;17.1896076202;14.5;8;27.5969614983;
32;3;17.9471092224;16.5;5;32.4621139765;2;17.625;13.5;8;27.6853370667;
33;3;17.678976059;17.5;5;32.909986496;2;16.2292003632;13.5;8;27.7743468285;
34;3;17.7797470093;18.5;5;33.3816510439;2;16.625;13.5;8;27.863837719;
35;3;17.8858718872;19.5;5;33.8792688847;2;17.625;13.9319190979;8;27.9536523819;
36;3;17.9978351593;20.5;5;34.4050891399;2;18.625;13.9768257141;8;28.0436308384;
37;3;18.1161441803;21.5;6;34.9613273144;2;19.625;14.0218153;8;28.1336119175;
38;3;16.6126937866;23.5;6;35.5500016212;2;19.625;14.0668058395;7;28.2234334946;
39;3;16.7001667023;25.5;6;36.1727342606;2;18.3502731323;13.5;8;28.3129341602;
40;3;16.7974052429;27.5;6;36.8305168152;2;17.3704109192;14.5;8;28.4019548893;
41;3;16.9047050476;29.5;7;37.5234556198;2;16.3904399872;15.5;8;28.4903392792;
42;3;17.0221271515;31.5;8;38.2505168915;2;16.625;14.5;9;28.5779349804;
43;4;18.1494560242;30.5;7;39.0092973709;2;17.625;14.2889671326;9;28.6645948887;
44;4;17.0;30.5;7;39.7958550453;2;16.4495334625;13.5;10;28.7501780987;
45;4;17.0;30.5;7;40.6046404839;2;15.4687900543;14.5;10;28.8345503807;
46;4;17.0;30.5;7;41.4285507202;2;14.8627738953;15.5;11;28.9175856113;
47;4;18.0;31.5;8;42.2591381073;2;14.8814563751;16.5;11;28.9991660118;
48;4;20.0;32.5;8;43.0869636536;2;14.8998126984;17.5;12;29.0791826248;
49;4;22.0;32.5;8;43.8961582184;2;15.9178161621;18.5;12;29.1575365067;
50;4;23.0249996185;32.5;9;44.5991659164;2;16.9354457855;19.5;11;29.2341375351;
51;4;23.6499996185;32.5;9;45.2776012421;2;17.9526805878;20.5;12;29.3089065552;
52;4;23.6499996185;32.5;9;46.9229507446;2;18.0;21.5;11;29.3817744255;
53;4;25.6499996185;30.5;9;47.5682849884;2;19.0;22.5;12;29.4526815414;
54;4;27.6499996185;30.5;10;48.1696982384;2;20.625;22.5;13;29.5215787888;
55;4;28.8381824493;30.5;10;48.7240231037;2;19.625;23.5;13;29.58842659;
56;4;28.9629039764;31.5;11;49.2299288511;2;20.625;22.5;14;29.6531953812;
57;4;29.0767345428;32.5;11;49.6877135038;2;19.625;23.5;14;29.7158646584;
58;4;27.0867977142;33.5;11;50.0990097523;2;20.625;22.5;15;29.7764229774;
59;4;28.0971279144;32.5;12;50.4664618969;3;20.6996955872;22.5;15;29.8348660469;
60;4;29.107717514;32.5;11;50.7934019566;3;20.7128448486;22.5;16;29.8911986351;
61;4;29.4285144806;32.5;11;51.083558917;3;19.625;23.5;16;29.9454321861;
62;4;29.4937992096;32.5;13;51.3408173323;3;20.625;22.5;16;29.9975852966;
63;4;29.5516834259;32.5;13;51.5043625832;3;19.625;23.5;16;30.0;
64;4;29.5884819031;32.5;13;51.5569496155;3;20.625;22.5;15;30.0;
65;4;29.6003131866;32.5;13;51.6105561256;3;20.75;22.5;15;30.0;
66;4;29.6123752594;32.5;14;51.6651450396;3;20.75;22.5;15;31.0;
67;4;29.6246585846;32.5;14;51.72067523;3;21.75;23.5;15;31.0499999523;
68;4;29.6371517181;32.5;14;51.7771017551;3;22.75;24.5;12;31.1019749641;
69;4;29.6498470306;32.5;14;51.8343759775;3;22.75;25.5;12;31.1559499502;
70;4;29.6627349854;32.5;15;51.8924454451;3;22.75;26.5;12;31.2119446993;
71;4;29.6758003235;32.5;15;53.9691026211;3;22.75;27.5;12;31.269973278;
72;4;30.1430492401;33.0;15;55.7214519978;3;22.75;28.3889808655;13;31.3300433159;
73;4;30.5373268127;33.3899993896;15;57.1847684383;3;22.75;28.4310302734;13;31.3921557665;
74;4;30.8665733337;33.6872596741;16;58.3997488022;3;22.75;28.4745101929;13;31.4563041925;
75;4;31.1399440765;33.9097442627;16;59.2590339184;3;22.75;28.5194129944;13;31.5224741697;
76;4;31.3332824707;34.0;17;59.8557186127;3;22.75;28.5657310486;13;31.5906432867;
77;4;29.385093689;35.0;17;60.376224041;3;22.75;28.6134490967;12;31.6607804298;
78;4;30.434211731;34.0;18;60.7383365631;3;22.75;28.6625461578;12;32.749453187;
79;4;28.4600639343;35.0;18;60.8597288132;3;21.8500003815;30.2246170044;12;33.6213097572;
80;4;29.4863376617;34.0;18;60.9781293869;3;22.0255012512;31.6789169312;12;34.3108139038;
81;4;30.5129776001;34.0;18;61.0979058743;3;22.1592674255;32.5426673889;13;34.8538293839;
82;4;31.5399284363;34.0;18;61.2187891006;3;22.2593841553;32.833782196;14;35.135363102;
83;4;31.7742271423;34.0;19;61.340498209;3;23.2999992371;30.9947547913;14;35.2392406464;
84;4;31.8016109467;34.0;19;61.4627437592;3;23.4249992371;30.5674686432;15;35.3458454609;
85;4;31.8291168213;34.0;19;61.5852298737;3;23.4249992371;30.6420917511;16;35.4550247192;
86;4;31.8566761017;34.0;20;61.7076573372;3;23.4249992371;30.7185173035;16;35.5666050911;
87;4;31.8842220306;34.0;21;61.8297262192;3;23.4249992371;30.79662323;17;35.6803927422;
88;4;31.911687851;34.0;21;61.9511389732;4;20.2999992371;32.8762741089;16;35.7961752415;
89;4;31.9390048981;34.0;20;62.071603775;4;19.2999992371;34.957321167;10;35.9137215614;
90;4;31.9661102295;34.0;20;62.1908364296;4;18.2999992371;36.539604187;9;36.0327842236;
91;4;31.992937088;34.0;20;62.3085637093;5;17.2999992371;35.6229476929;9;36.1531012058;
92;4;32.0194244385;34.0;21;62.4245257378;5;18.2999992371;35.039604187;9;36.27439785;
93;4;32.0455169678;34.0;21;62.5384783745;5;19.2999992371;35.039604187;9;36.3963887691;
94;4;32.0711593628;34.0;21;62.6501941681;5;20.2999992371;35.039604187;9;36.5187814236;
95;4;32.0962905884;34.0;21;62.7594647408;5;21.2999992371;36.039604187;10;36.6412777901;
96;5;33.120880127;35.0;20;63.8661022186;5;22.2999992371;37.039604187;10;36.7635781765;
97;5;34.1448745728;36.0;21;64.0299396515;5;22.2999992371;38.039604187;10;36.8853833675;
98;5;34.1682357788;37.0;21;64.1937961578;5;22.2999992371;39.039604187;9;37.006398201;
99;5;32.1909370422;39.0;21;67.4097436666;5;22.2999992371;40.039604187;9;38.1263337135;
100;5;30.4324989319;42.7000007629;24;70.0819039345;5;23.2999992371;42.039604187;10;38.2849106789;
101;5;32.7332115173;40.2291984558;24;72.2715760469;5;24.2999992371;43.9714355469;9;38.4430456161;
102;5;27.9073944092;43.6162643433;25;74.0553721189;5;24.2999992371;45.0533027649;9;38.6004869938;
103;6;29.5315971375;45.8922767639;22;76.33928442;5;24.2999992371;46.1338539124;9;38.7569969893;
104;6;30.2000007629;47.0;22;77.2871004343;5;22.2999992371;48.2129211426;9;38.9123524427;
105;6;30.4295005798;49.0;20;78.1010959148;5;21.2999992371;49.2903594971;8;39.0663464069;
106;6;29.2000007629;53.0;21;78.5860319138;5;20.2999992371;50.3660202026;9;39.2187902927;
107;6;29.2000007629;57.0;20;79.0497181416;6;19.2999992371;51.439781189;9;39.3695123196;
108;6;29.2000007629;60.0;21;79.4180920124;6;18.2999992371;52.5115356445;10;39.5183600187;
109;7;29.2000007629;63.0;20;79.7295871973;6;18.0;53.5811882019;10;39.6651982069;
110;7;29.2000007629;66.0;21;80.0346333981;6;18.0;54.6486587524;10;39.8099102974;
111;7;29.2000007629;69.0;22;80.3329021931;6;18.0;55.7138824463;11;39.9523973465;
112;7;29.2000007629;71.9399719238;23;80.6241614819;6;18.0;56.7768135071;11;40.0925765038;
113;8;29.2000007629;74.1035385132;22;80.9082666636;6;18.0;57.8374137878;12;40.230381608;
114;8;29.2000007629;76.2572174072;23;81.1851469278;6;18.0;58.8956680298;11;40.3657596111;
115;8;29.2000007629;78.4011230469;24;81.4547967911;6;18.0;59.9515609741;12;40.4986722469;
116;8;29.2000007629;80.535446167;24;81.7172609568;6;18.0;61.0051002502;13;40.6290928125;
117;8;29.2000007629;82.6604537964;24;81.9726238251;6;19.0;59.0563011169;13;40.7570050955;
118;8;29.2000007629;83.7764663696;26;82.9154326916;6;18.0;60.1051940918;10;40.8824023008;
119;8;29.2000007629;85.4104385376;26;83.859241724;6;18.0;61.151802063;10;41.0052862167;
120;8;29.2000007629;87.0305480957;26;84.7959916592;7;20.0;60.196182251;10;42.0708494186;
121;8;29.2000007629;88.6293106079;28;85.7183231115;7;20.0;62.2000007629;11;42.2515076399;
122;8;29.2000007629;90.2001800537;31;86.6198513508;7;20.0;64.1999969482;12;42.4457058907;
123;8;29.2000007629;91.7377700806;31;87.4953436852;7;21.0;63.2000007629;12;42.6544570923;
124;8;29.2000007629;93.2380599976;27;88.3407841921;7;20.0;65.1999969482;13;42.8787785769;
125;8;29.2000007629;94.6984481812;28;89.1533464193;7;20.0;66.1999969482;14;43.1196689606;
126;8;29.2000007629;96.11769104;29;89.9312810898;7;21.0;65.4000015259;15;43.3780784607;
127;8;30.2000007629;95.11769104;30;90.6737601757;7;22.0;64.4000015259;15;43.6548757553;
128;8;31.2000007629;95.11769104;27;91.3806905746;7;23.0;63.4000015259;14;43.9508070946;
129;8;30.2000007629;95.11769104;26;92.0525312424;7;24.0;62.4000015259;16;44.2664506435;
130;8;30.2000007629;95.11769104;27;92.6901285648;7;25.0;61.4000015259;16;44.6021680832;
131;8;30.2000007629;95.11769104;26;93.2945761681;7;26.0;60.4000015259;14;44.9580535889;
132;8;30.2000007629;94.11769104;26;93.8647325039;7;26.2999992371;59.4000015259;15;45.3338816166;
133;8;31.2000007629;94.11769104;26;94.2569794655;8;26.2999992371;58.4000015259;14;45.729060173;
134;8;30.8400001526;93.11769104;26;94.6411039829;8;26.2999992371;57.4000015259;14;46.1425907612;
135;8;30.2000007629;93.11769104;28;95.0157599449;8;26.2999992371;56.4000015259;15;46.5730395317;
136;8;31.2000007629;94.11769104;27;95.3797953129;8;26.2999992371;55.4000015259;15;47.0185260773;
137;8;30.9206790924;91.11769104;28;95.7322616577;8;26.2999992371;54.4000015259;15;47.4767298698;
138;8;29.9480438232;93.11769104;25;96.0724115372;8;26.2999992371;54.4000015259;15;47.9449214935;
139;8;29.9755363464;95.11769104;25;96.3996906281;8;26.2999992371;54.4000015259;15;48.4200162888;
140;8;30.2000007629;95.11769104;25;96.7137272358;8;26.2999992371;54.4000015259;15;48.8986508846;
141;8;30.0306434631;96.11769104;26;97.0143167973;8;26.2999992371;54.4000015259;15;49.3772816658;
142;8;30.0581245422;98.11769104;26;97.3013999462;8;26.2999992371;54.4000015259;16;49.8522958755;
143;8;31.0854644775;97.11769104;29;97.5750441551;8;26.2999992371;54.4000015259;16;50.6201295853;
144;8;30.1126022339;99.11769104;30;97.8354258537;8;26.2999992371;54.6699981689;17;51.5117533207;
145;8;30.2000007629;99.11769104;31;98.0828070641;8;26.2999992371;54.9364929199;17;52.3887486458;
146;8;31.1660041809;97.11769104;31;98.3175187111;8;26.2999992371;55.1979293823;18;53.2461147308;
147;8;30.2000007629;97.11769104;30;98.5237822533;8;26.2999992371;55.45287323;18;54.0793905258;
148;8;31.2000007629;98.11769104;26;98.6358008385;8;26.2999992371;55.7000274658;17;54.8847317696;
149;9;34.2000007629;97.11769104;26;99.7454004288;8;26.2999992371;55.9382476807;17;55.6589617729;
150;9;32.2000007629;101.11769104;26;100.032390237;8;24.2999992371;57.1665763855;19;56.3995876312;
151;9;31.2000007629;104.970085144;28;100.346876621;8;23.2999992371;58.3842315674;19;57.1047854424;
152;9;32.2000007629;105.074295044;29;100.692983508;8;22.2999992371;59.5906448364;19;57.7733674049;
153;9;31.2000007629;108.175575256;28;101.075146794;8;21.2999992371;60.7854156494;16;58.4047265053;
154;9;32.2000007629;108.175575256;27;101.498008966;8;20.2999992371;61.9683380127;12;58.9987664223;
155;9;32.7055358887;108.175575256;28;101.89885211;8;20.0;63.1393623352;11;59.555835247;
156;10;32.2000007629;108.175575256;29;102.407670259;8;20.0;64.2985839844;11;60.0766506195;
157;11;31.2000007629;110.549247742;23;102.96975112;8;20.0;65.4462509155;10;60.562224865;
158;11;32.2000007629;109.634437561;23;101.85132575;8;20.0;66.5826797485;11;61.0138020515;
159;11;31.2000007629;107.434440613;24;100.925588608;8;20.0;67.7083053589;12;61.3392310143;
160;11;30.2000007629;106.434440613;24;103.061913013;8;20.0;68.8236083984;12;61.617565155;
161;11;31.2000007629;103.434440613;28;104.764688969;8;20.0;69.9291381836;12;61.8505601883;
162;11;28.2000007629;106.434440613;28;105.948780537;8;20.0;71.0;13;61.9978089333;
163;11;27.2000007629;108.434440613;28;106.841032982;8;20.0;72.0;13;62.1379184723;
164;11;30.2000007629;104.765258789;29;106.372712612;8;20.0;73.0;14;62.2708325386;
165;11;32.2000007629;102.765258789;31;108.432122231;8;20.0;74.0;16;62.3965573311;
166;11;30.2000007629;106.765258789;32;109.704475403;8;20.0;75.0;17;62.5151567459;
167;11;33.2000007629;104.765258789;30;110.674676895;8;20.0;76.0;17;62.626745224;
168;11;33.2000007629;105.765258789;24;111.626352787;8;20.0;77.0;13;62.7314796448;
169;11;33.2000007629;106.765258789;26;112.53891468;8;21.0;75.0;14;62.8295550346;
170;11;36.2000007629;104.765258789;26;113.349064827;8;20.0;76.0;14;62.921195507;
171;11;36.2000007629;105.765258789;26;114.103411674;8;20.0;77.0;15;63.0;
172;11;36.2000007629;109.765258789;27;114.793997765;8;21.0;76.0;16;63.0;
173;11;39.2000007629;107.765258789;28;115.416234016;8;20.0;78.0;16;63.0;
174;11;40.2000007629;105.765258789;29;115.968715668;8;20.0;80.0;17;63.0;
175;11;39.2000007629;109.765258789;29;116.452772141;8;21.0;76.0;18;63.0;
176;11;42.2000007629;107.765258789;30;116.871862411;8;20.0;76.0;18;63.0;
177;11;42.2000007629;106.765258789;30;117.230918884;8;20.0;77.0;19;63.0;
178;11;42.2000007629;109.765258789;31;117.535747528;8;21.0;75.0;19;63.0;
179;11;45.2000007629;107.765258789;32;115.682173729;8;20.0;77.0;20;63.0;
180;11;46.2000007629;105.565261841;32;114.013954639;8;20.0;79.0;22;63.0;
181;11;48.2000007629;100.565261841;34;112.512559891;8;21.0;78.0;22;63.0;
182;11;49.2000007629;99.5652618408;33;111.161303997;8;20.0;80.0;22;63.0;
183;11;49.2000007629;97.5652618408;33;109.94517374;8;20.0;82.0;23;63.0;
184;11;48.2000007629;98.5652618408;33;108.850657463;8;21.0;81.0;24;63.0;
185;11;47.2000007629;98.5652618408;32;107.86559248;8;20.0;83.0;21;63.0;
186;11;47.2000007629;98.5652618408;30;106.979032993;8;20.0;85.0;17;63.0;
187;11;48.074180603;99.5652618408;29;109.970028877;9;21.0;84.0;17;63.0;
188;11;48.2426147461;100.565261841;29;112.403576374;9;20.0;86.0;18;63.0;
189;11;48.3959655762;101.565261841;30;114.369809151;9;20.0;88.0;19;63.0;
190;11;49.53490448;99.7652587891;33;115.70067215;9;21.0;87.0;18;63.0;
191;11;48.6602249146;101.765258789;33;116.739467621;9;20.0;89.0;19;63.0;
192;11;47.772808075;102.765258789;33;117.311454773;9;20.0;91.0;20;63.0;
193;11;46.772808075;98.7652587891;33;117.523495674;9;21.0;89.0;20;63.0;
194;11;45.772808075;100.765258789;31;117.605050564;9;20.0;91.5999984741;20;63.0;
195;11;47.772808075;101.64756012;32;117.683238029;9;20.0;91.0;20;63.0;
196;11;49.9000015259;100.64756012;30;117.758072853;9;21.0;89.0;22;63.0;
197;11;49.7750015259;102.64756012;30;117.829584122;9;20.0;90.0;22;63.0;
198;11;49.7750015259;104.800003052;31;117.897814274;9;20.0;91.0;23;63.0;
199;11;50.0509147644;104.800003052;32;117.962819099;9;21.0;89.0;23;63.0;
200;11;46.0509147644;108.800003052;32;118.0;9;20.0;90.0;24;63.0;
201;11;46.8509178162;110.800003052;33;118.0;9;20.0;91.0;24;63.0;
202;11;48.8509178162;110.800003052;33;118.0;9;21.0;89.0;25;63.0;
203;11;47.9249992371;113.800003052;34;118.0;9;20.0;90.0;25;63.0;
204;11;47.9249992371;116.800003052;34;118.0;9;20.0;91.0;24;63.0;
205;11;48.9249992371;116.800003052;35;118.0;9;21.0;89.0;25;63.0;
206;11;47.9249992371;119.800003052;36;118.0;9;20.0;90.0;25;63.0;
207;11;47.9249992371;122.800003052;37;118.0;9;21.0;88.0;25;63.0;
208;12;49.9249992371;119.800003052;36;118.0;8;22.0;86.0;25;63.0;
