Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;11.0;5;20.0;
3;2;8.14999961853;12.0;5;21.0900000334;1;8.0;10.0;6;20.0;
4;2;8.16349983215;11.0;5;21.1871190071;1;8.0;10.0;6;20.0;
5;2;8.17806816101;10.0;5;21.2917383909;1;8.0;10.0;6;20.0;
6;2;9.29064083099;10.0;5;21.4042263031;1;9.0;10.0;6;20.0;
7;2;9.81595134735;10.0;5;21.5249304771;1;9.5;10.0;6;20.0;
8;2;9.84310913086;10.0;5;22.0694183111;1;9.5;10.0;6;20.3999996185;
9;2;9.96561908722;10.1999998093;5;22.5515855551;2;9.59000015259;10.3999996185;5;21.7264003754;
10;2;10.0741062164;10.3632001877;5;22.983014226;2;9.88844013214;10.3632001877;5;22.0903717279;
11;2;10.1711778641;10.4951858521;5;24.2738182545;2;9.97033405304;10.4951858521;5;23.2838120461;
12;2;10.4616098404;11.0209560394;5;25.4089095592;2;10.238858223;11.0209560394;5;24.3146933317;
13;2;12.2841091156;11.4571752548;5;26.4029755592;2;10.4708061218;11.4571752548;5;25.1981878281;
14;2;14.2841091156;11.8107032776;5;27.276881218;2;12.4708061218;11.8107032776;5;25.9559320211;
15;2;16.2841091156;12.0916318893;4;28.0536293983;2;14.4708061218;12.0916318893;5;26.6120283604;
16;2;17.4948120117;12.3113050461;4;28.755402565;2;14.9877061844;12.3113050461;5;27.1901185513;
17;2;17.7228336334;13.4808797836;4;29.1808357239;2;15.1177768707;12.4808797836;5;27.4906733036;
18;2;19.663520813;12.5;5;29.5913586617;2;17.1004886627;12.5;5;27.7773330212;
19;2;20.6580562592;12.5;5;30.0233430862;2;18.1649856567;12.5;6;28.0890238285;
20;2;20.7552528381;12.5;6;30.4742712975;2;19.2351169586;12.5;6;28.4260663986;
21;2;19.625;13.5;6;30.9409928322;2;20.3109512329;12.5;6;28.788336277;
22;2;19.625;14.5;6;31.4197778702;2;19.625;13.5;6;29.1751885414;
23;3;19.625;15.0679111481;5;31.906411171;2;19.625;13.7525568008;6;29.585392952;
24;3;19.625;15.2625646591;5;32.3963236809;2;20.625;12.5;6;30.0170898438;
25;3;20.625;13.2625646591;6;32.8847527504;2;20.7538452148;12.5;7;30.4677705765;
26;3;19.625;14.2625646591;6;33.3669252396;2;20.8552474976;12.5;7;30.9342932701;
27;3;19.625;15.2625646591;6;33.8382406235;2;20.9602165222;12.5;7;31.4129357338;
28;3;19.625;16.0352954865;6;34.2944498062;2;21.0679111481;12.5;7;31.8994894028;
29;3;17.625;18.0352973938;6;34.7318048477;2;19.625;13.5;8;32.3893885612;
30;3;16.625;20.0352973938;6;35.1471776962;2;18.625;13.5;9;32.877872467;
31;3;15.625;22.0352973938;6;36.5381307602;2;18.3975219727;14.5;9;33.360165596;
32;3;15.625;23.8766918182;7;36.9529473782;2;17.625;13.5;9;33.8316650391;
33;3;16.0;25.132062912;7;37.3425927162;2;18.625;14.5;9;34.2881155014;
34;3;16.2479438782;26.3684329987;7;37.7067397833;2;17.625;13.5;9;34.7257604599;
35;3;16.2600898743;27.5855522156;7;38.0456372499;2;17.625;14.5;9;35.141462326;
36;3;16.272687912;28.7835845947;7;38.3600201607;2;16.625;13.5;11;35.5327749252;
37;3;16.2857437134;29.9630317688;8;38.6510043144;2;15.625;13.5;11;35.8979701996;
38;3;16.2992591858;31.124671936;8;38.9199906588;2;16.0;14.5;11;36.2360286713;
39;3;16.3132362366;32.2694854736;8;39.1685692072;2;16.5281066895;15.5;11;36.5465888977;
40;4;16.3276672363;33.3985862732;8;39.3984392881;2;15.5281066895;14.5;11;36.8298740387;
41;4;16.3425559998;34.5131759644;9;39.5906432867;2;15.5281066895;14.5;13;37.0865974426;
42;4;17.3578948975;33.5131759644;9;39.6607804298;2;15.0;13.5;13;37.3178625107;
43;4;18.3736763;33.5131759644;10;39.7328453064;2;15.0;13.5;13;37.5250654221;
44;5;19.3148918152;33.5131759644;9;39.8067884445;2;15.0;13.5;14;37.7098016739;
45;5;17.33152771;35.5131759644;10;39.8825509548;2;15.0;13.5;14;37.8737831116;
46;5;17.4235744476;34.5131759644;10;39.9600640535;2;16.0;14.5;14;38.0;
47;5;16.0;36.5131759644;11;40.0392494202;2;16.9249992371;15.5;13;38.0;
48;5;16.0;38.5131759644;11;40.120018959;2;16.9249992371;16.5;12;38.0;
49;5;18.4770050049;35.5131759644;10;40.2022752762;2;16.9249992371;17.5;13;38.0;
50;5;20.4955120087;34.5131759644;11;41.2859115601;2;16.9249992371;19.5;9;38.0;
51;5;23.4393310547;34.5131759644;11;42.4108123779;2;16.9249992371;21.5;9;38.0;
52;5;26.4584312439;36.5;12;42.5780375004;2;16.9249992371;23.5;9;38.0;
53;5;27.9249992371;38.5;12;42.7486410141;2;16.9249992371;25.5;9;38.0;
54;5;28.5499992371;40.5;12;42.9224842787;2;16.9249992371;27.5;10;38.0;
55;5;28.8125991821;42.3422775269;13;43.0994167328;2;16.9249992371;28.5;12;38.0;
56;5;29.4247055054;41.3482894897;13;43.279275775;2;16.9249992371;29.5;12;38.0;
57;5;29.465171814;40.3482894897;13;43.4618880749;3;16.9249992371;30.5;12;38.0;
58;5;29.7789230347;38.5;15;43.6470701694;3;16.9249992371;31.5;12;38.0;
59;5;29.1480140686;38.5;15;43.8346289396;3;16.9249992371;32.5;13;38.0;
60;6;28.8544311523;40.4816627502;11;59.0243630409;4;16.9249992371;33.5;12;38.0;
61;6;30.5899486542;39.4816627502;12;59.9660633802;4;16.9249992371;34.5;12;38.0;
62;7;31.9486160278;39.5;13;60.8288891315;4;17.9249992371;32.5;14;38.0;
63;7;32.6536598206;40.5;13;61.6117856503;4;16.9249992371;33.5;14;38.0;
64;7;34.0360107422;41.5;15;62.3170512915;4;16.9249992371;34.5;14;38.0;
65;7;34.7055168152;43.5;15;62.949469924;4;17.9249992371;32.5;14;38.0;
66;7;31.9371509552;45.5;17;63.5154407024;4;16.9249992371;33.5;14;39.0;
67;7;33.3370018005;44.5;17;64.0221894979;4;17.9249992371;35.5;14;39.0299999714;
68;7;34.8011817932;43.5;17;65.4771363735;4;19.9249992371;34.5;15;39.0605909824;
69;7;33.8460006714;45.5;18;65.833725214;4;18.9249992371;36.5;15;39.091766119;
70;7;33.8645553589;47.5;19;66.0741814375;4;18.9249992371;38.5;15;39.1235172749;
71;7;33.4569740295;50.9075202942;21;68.3763803244;4;20.1777915955;37.5;16;40.1558350325;
72;7;33.7875823975;53.9125823975;21;70.3308068514;5;20.1850624084;37.5;15;40.2187088728;
73;7;34.54322052;54.9399909973;20;71.9840124846;5;21.0;38.0943527222;16;40.2827179432;
74;7;34.6386184692;55.6872596741;22;73.3852574825;5;22.2749786377;37.5;17;40.3478422165;
75;7;33.7413101196;56.6872596741;22;74.4183455706;6;24.0;38.5;16;41.4140591621;
76;7;31.9846782684;60.6872596741;22;75.002548337;6;25.625;39.5;14;41.6113436222;
77;8;30.6616096497;62.745639801;21;75.5642895699;6;25.8792495728;39.5;13;41.8250991106;
78;8;29.5240211487;64.6872558594;21;75.9952870607;6;25.625;39.5;13;43.0567264557;
79;8;28.5457305908;67.6872558594;21;76.385168314;6;26.625;40.5;8;43.347648859;
80;9;29.1090621948;68.6872558594;18;89.7789117098;5;25.625;35.5;8;30.6604632139;
81;9;30.4971961975;70.6872558594;19;90.5659174919;5;25.625;35.5;9;30.9965332747;
82;10;30.8956985474;75.6872558594;18;91.3150281906;5;25.625;36.5;10;32.4487221241;
83;10;30.467912674;80.9925079346;17;92.0272052288;5;25.8500003815;38.0;8;33.7192811966;
84;10;30.928609848;79.9925079346;19;92.70403409;5;26.3459091187;38.3899993896;9;34.8446558714;
85;10;30.375;83.9925079346;22;93.329877615;5;26.1592674255;39.4247436523;9;35.8622540236;
86;10;32.3235473633;82.6872558594;23;93.8929526806;5;26.2593841553;39.6732215881;9;36.6580225229;
87;10;32.5;84.6872558594;23;94.4292314053;5;26.2999992371;39.0;9;37.3159464598;
88;10;34.3784332275;84.6872558594;23;94.8301305771;5;24.2999992371;40.0;9;38.0156158209;
89;10;35.4056282043;85.6872558594;23;95.1850137711;5;23.2999992371;41.0;11;38.7549800873;
90;10;36.4325714111;86.6872558594;23;95.5386404991;5;22.2999992371;42.0;12;39.5307551622;
91;10;36.5;88.6872558594;24;95.8902373314;5;21.2999992371;43.0;11;40.3383780718;
92;10;36.7999992371;91.6872558594;24;96.2390477657;5;20.0;41.0;12;41.1720474958;
93;12;37.515789032;88.6872558594;20;103.679330111;4;18.0;35.0;11;34.2980577946;
94;12;35.8366088867;93.6872558594;20;104.652200699;4;18.0;34.0;12;34.522995472;
95;13;35.8614120483;98.6872558594;20;105.627614498;4;18.0;36.0;12;34.7516005039;
96;13;37.6837882996;97.6872558594;21;106.596896648;4;18.0;37.0484962463;12;34.9835805893;
97;13;39.7349586487;100.687255859;24;107.551293612;4;18.0;38.0789337158;12;35.2186193466;
98;13;41.7854156494;103.687255859;25;108.482385397;4;18.0;39.1096000671;13;35.456376791;
99;13;43.1408462524;105.687255859;26;109.38248682;4;18.0;40.1404571533;14;35.6964900494;
100;13;43.3222312927;107.283676147;27;110.244983673;4;18.0;41.1714630127;13;35.9385769367;
