Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0599999428;1;7.0;11.0;5;20.0;
3;2;8.15900039673;12.0;3;21.1229639053;1;8.0;10.0;5;20.0;
4;2;8.16844463348;11.0;3;21.1889609098;1;8.0;10.0;4;20.0;
5;2;8.17834377289;10.0;3;21.2580518723;1;8.0;10.0;4;20.0;
6;2;9.2830619812;10.0;3;21.3302885294;1;9.0;10.0;4;20.0;
7;2;9.7993144989;10.0;3;21.4057120085;1;9.5;10.0;4;20.0;
8;2;9.81628513336;10.0;3;21.8984082937;1;9.5;10.0;4;20.3999996185;
9;2;9.92714214325;10.1999998093;3;22.3222295046;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;10.0225009918;10.3632001877;3;22.688400507;2;9.66343975067;10.5631999969;3;21.9903717041;
11;2;10.1048898697;10.4951858521;3;23.8809107542;2;9.94783401489;10.4951858521;3;23.0919120312;
12;2;10.3732051849;11.0209560394;3;24.9034298658;2;10.1956806183;11.0209560394;4;24.0163254738;
13;2;12.1703767776;11.4571752548;3;25.7698295116;2;11.9707775116;11.4571752548;4;24.7773565054;
14;2;14.1703767776;11.8107032776;3;26.500371933;2;13.9707775116;11.8107032776;4;25.395208478;
15;2;16.170375824;12.0916318893;3;27.1177392006;2;15.9707775116;12.0916318893;4;25.8925833702;
16;2;17.284236908;12.3113050461;3;27.6441450119;2;17.0085773468;12.3113050461;4;26.2918028831;
17;2;18.3263702393;12.4808797836;3;27.878672123;2;18.0220928192;12.4808797836;4;26.3921557665;
18;2;19.3705348969;12.5;3;28.0836718082;2;19.0360679626;12.5;4;26.4563041925;
19;2;20.3188266754;12.5;3;28.2969486713;2;19.9526691437;12.5;4;26.5224741697;
20;2;20.3668136597;12.5;3;28.5179448128;2;19.9675559998;12.5;5;26.5906432867;
21;2;20.4165382385;12.5;3;28.7459800243;2;19.9828948975;12.5;5;26.6607804298;
22;2;20.4678459167;12.5;3;28.9802544117;2;19.9986763;12.5;5;26.7328453064;
23;2;20.5205574036;12.5;3;29.2198557854;2;20.0148906708;12.5;6;26.8067884445;
24;2;20.5744667053;12.5;3;29.4637694359;2;20.0315284729;12.5;6;26.8825509548;
25;2;20.6293487549;12.5;3;29.7108941078;2;20.0485744476;12.5;6;26.9600640535;
26;2;20.6849517822;12.5;5;29.9600582123;2;20.0660133362;12.5;6;27.0392494202;
27;2;20.7410125732;12.5;5;30.2100424767;2;20.0838317871;12.5;6;27.120018959;
28;2;19.625;13.5;5;30.4596014023;2;20.1020050049;12.5;6;27.2022752762;
29;3;19.625;14.1999998093;4;31.7074890137;2;20.1205120087;12.5;6;27.2859115601;
30;3;19.9091854095;14.5;4;32.0824836493;2;20.1393299103;12.5;6;27.3708124161;
31;3;19.2185592651;15.5;6;32.4688423872;2;20.1584320068;12.5;7;27.4568536282;
32;3;18.3054885864;16.5;6;32.8668932915;2;20.1777915955;12.5;7;27.5439035892;
33;3;17.7700500488;17.5;6;33.277078867;2;19.625;13.5;8;27.6318233013;
34;3;17.8623428345;18.5;7;33.6999412775;2;19.625;13.815911293;8;27.7204678059;
35;3;17.9574871063;19.5;7;34.1360933781;2;20.2371063232;12.5;8;27.8096864223;
36;3;18.0556221008;20.5;7;34.5861773491;2;20.2571792603;12.5;8;27.8993241787;
37;4;16.5139598846;22.5;4;50.0508077145;2;20.2773475647;12.5;8;27.989222765;
38;4;17.0;24.5;5;51.2805039883;2;19.625;13.5;8;28.079221487;
39;5;18.6399059296;26.5;4;52.4449853897;2;20.3178253174;12.5;8;28.1691586971;
40;5;19.7112922668;28.5;4;53.5435025692;2;20.338060379;12.5;8;28.258872509;
41;5;20.7883872986;30.5;4;54.5783119202;2;20.3582458496;12.5;8;28.348202467;
42;5;21.871137619;32.2332229614;5;55.5537266731;2;19.625;13.5;9;28.4369900227;
43;5;22.9593696594;33.3369750977;5;56.4751667976;2;20.3983230591;12.5;9;28.5250804424;
44;5;24.0527744293;34.4339561462;6;57.3483233452;2;19.625;13.5;9;28.6123232841;
45;5;24.7390098572;35.5243225098;7;58.1784958839;2;20.4377727509;12.5;10;28.6985738277;
46;5;26.9179897308;34.5;7;58.876431942;2;20.4571800232;14.5;11;28.7836937904;
47;5;27.6883926392;35.5;7;59.4599509239;2;20.4763317108;16.5;11;28.867552042;
48;5;27.7000007629;37.5;10;60.007601738;2;20.4951992035;18.5;11;28.9500255585;
49;5;30.2767105103;37.5;12;60.4976010323;2;20.5137557983;20.5;12;29.0310001373;
50;5;32.3869590759;38.5;12;60.9851250648;2;20.5319747925;22.5;12;29.110370636;
51;5;31.3499984741;38.5;12;61.465420723;2;20.5498332977;22.5;13;29.1880412102;
52;5;31.3499984741;38.5;13;61.9339466095;2;20.5673103333;22.5;13;29.2639269829;
53;5;32.3499984741;35.5;13;62.3865451813;3;19.625;23.5;12;44.3379516602;
54;6;33.3499984741;34.5;12;77.8195896149;4;21.6010398865;23.5;12;45.1600503922;
55;6;34.5594062805;34.5;12;78.9800891876;4;22.6172618866;24.5;11;45.8995423317;
56;7;35.6517715454;34.5;9;95.0351285934;4;23.6330375671;25.5;11;46.5555486679;
57;7;35.6517715454;37.5;9;96.7323074341;4;24.6483573914;26.5;11;47.1305575371;
58;7;38.6517715454;38.5;10;98.2426538467;4;24.625;28.5;11;47.6295547485;
59;7;39.3499984741;41.5;11;99.5701227188;4;25.625;29.5;11;48.0591535568;
60;7;40.3500022888;41.5;12;100.724205971;4;26.7467956543;27.5;11;48.4268035889;
61;8;40.4717979431;43.5;11;101.718182564;4;26.896030426;27.5;11;48.7401561737;
62;8;41.2725448608;43.5;14;102.567511559;4;25.8736209869;28.5;12;48.912894249;
63;8;40.3808937073;43.5;14;103.194773674;4;25.8999996185;29.5;12;48.9663023949;
64;8;40.452747345;44.5;14;103.630519867;4;25.8999996185;29.9831504822;12;49.0;
65;8;40.452747345;43.5;14;103.907389641;4;24.8999996185;28.9831504822;13;49.0;
66;8;41.625;44.5;17;107.196564674;4;24.0249996185;29.5;12;50.0;
67;8;41.9647483826;44.0;17;109.928699493;4;24.0249996185;31.5;12;50.0399999619;
68;8;39.2144165039;47.3899993896;17;112.172140121;4;24.0249996185;33.5;12;50.0811839104;
69;9;38.8888664246;50.6872596741;16;113.999498367;4;23.3999996185;35.5;14;50.1235535145;
70;9;39.0565338135;48.6872596741;17;115.28806591;4;23.6527996063;37.5;14;50.1671074629;
71;9;40.1842651367;50.0;17;115.623597145;4;23.6625995636;39.5;15;50.211841464;
72;9;42.4105262756;49.0;17;115.916295052;4;23.3999996185;41.1059188843;15;51.8519845009;
73;9;43.5750007629;49.0;16;116.0;4;23.691696167;39.5;17;53.1808408499;
74;9;37.5749969482;53.0;16;116.0;5;24.5102500916;40.1776428223;16;54.243640542;
75;9;36.3249969482;57.0;16;117.0;5;25.598400116;39.7158966064;16;55.0877013206;
76;9;36.3249969482;62.0;17;118.149999976;5;26.6702575684;38.7557601929;14;55.5944753885;
77;9;41.3249969482;68.0;17;118.370774984;5;29.0837574005;35.0;14;55.6806651354;
78;9;45.4570770264;75.0;19;118.616629481;5;30.2281513214;34.0;14;55.7700653076;
79;10;48.1376495361;82.0;19;118.890007377;5;30.5482654572;34.0;14;55.8626385927;
80;10;49.291973114;86.0;19;119.193381786;5;30.5690937042;34.0;15;55.9583290815;
81;10;48.1253089905;92.0;20;119.529179335;5;27.0249996185;36.9791641235;16;56.0570616722;
82;11;47.1879043579;97.0;22;119.899682283;5;26.0249996185;39.0285301208;17;56.1587409973;
83;12;48.0549888611;99.0;22;120.306906581;5;25.0249996185;40.5793685913;14;56.2632513046;
84;12;48.1267623901;101.0;22;120.7524575;6;24.0249996185;41.6316261292;14;56.3704557419;
