Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;5;20.0;1;8.0;10.0;4;20.0;
5;2;8.0;10.3000001907;3;21.0;1;8.0;10.0;4;20.0;
6;2;9.22500038147;10.0;3;21.0900000334;1;9.0;10.0;4;20.0;
7;2;9.74524974823;10.0;3;21.1871190071;1;9.5;10.0;4;20.0;
8;2;9.76710128784;10.0;3;21.7036092281;1;9.5;10.0;4;20.3999996185;
9;2;9.88331222534;10.1999998093;3;22.1564130783;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.98519229889;10.3632001877;3;22.557236433;2;9.66343975067;10.5631999969;3;21.9903717041;
11;2;10.075378418;10.4951858521;3;23.8035871983;2;9.94783401489;10.4951858521;3;23.1719120741;
12;2;10.3558073044;11.0209560394;3;24.8916251659;2;10.2136802673;11.0209560394;4;24.1897815466;
13;2;12.1677207947;11.4571752548;2;25.8364036083;2;12.0098056793;11.4571752548;4;25.0591306686;
14;2;14.1677207947;11.8107032776;2;26.6592981815;2;14.0098056793;11.8107032776;4;25.8015987873;
15;2;16.1677207947;12.0916318893;2;27.3839819431;2;16.0098056793;12.0916318893;4;26.441321969;
16;2;17.3441429138;12.3113050461;2;28.0334718227;2;17.1320438385;12.3113050461;4;27.0020139217;
17;2;18.4139690399;12.4808797836;2;28.407397747;2;18.1818904877;12.4808797836;4;27.2842636108;
18;2;19.4894981384;12.5;3;28.7683298588;2;19.2367935181;12.5;4;27.5518820286;
