Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
20;2;19.625;13.0;3;26.0;1;17.625;12.5;4;25.0;
21;2;19.625;13.1000003815;3;26.0;1;17.625;12.5;6;25.0;
22;2;19.625;13.1000003815;3;26.0;1;17.625;12.5;6;25.0;
23;2;19.625;13.1000003815;4;26.0;1;17.625;12.5;7;25.0;
24;3;19.625;13.1000003815;3;26.0;1;17.625;12.5;7;25.0;
25;3;19.625;13.1000003815;3;26.0;1;17.625;12.5;8;25.0;
26;3;19.625;13.1000003815;4;26.0;1;17.625;12.5;8;25.0;
27;3;19.625;13.1000003815;3;26.0;1;17.625;12.5;8;25.0;
28;3;19.625;13.1000003815;3;26.0;1;17.625;12.5;9;25.0;
29;3;19.625;13.1000003815;3;26.0;1;17.625;12.5;9;25.0;
30;3;17.8500003815;13.5;3;26.0;1;17.625;12.5;10;25.0;
31;3;16.8500003815;14.5;2;26.0;2;17.625;12.5;7;40.0;
32;3;15.8500003815;15.5;1;26.0;2;16.625;13.5;7;40.75;
33;3;14.8500003815;16.5;1;26.0;2;16.625;14.5;8;41.4193744659;
34;3;14.2250003815;17.5;1;26.0;2;16.625;15.5;8;42.0072898865;
35;3;14.2250003815;18.5;1;26.0;3;16.625;16.5;7;42.5162696838;
36;3;14.2250003815;19.5;1;26.0;3;17.0;17.5;6;42.9513263702;
37;3;14.2250003815;20.5;1;26.0;3;18.0;18.5;4;43.3190898895;
38;3;14.2250003815;21.5;2;26.0;3;18.1217956543;19.5;4;43.6270179749;
39;3;14.2250003815;22.5;2;26.0;3;18.191078186;20.5;3;43.8827629089;
40;3;14.2250003815;23.5;2;26.0;3;18.2486209869;21.5;3;44.0;
41;3;14.2250003815;24.5;3;26.0;3;19.2749996185;19.5;4;44.0;
42;3;14.2250003815;25.5;3;26.0;3;20.2749996185;18.5;4;44.0;
43;3;14.2250003815;26.5;3;26.0;3;21.2749996185;17.5;4;44.0;
44;3;14.2250003815;27.5;5;26.0;3;22.2749996185;16.5;4;44.0;
45;3;14.2250003815;28.5;5;26.0;3;23.2749996185;15.5;4;44.0;
46;3;14.2250003815;29.5;6;26.0;3;23.8999996185;14.5;4;44.0;
47;3;15.2250003815;27.5;7;26.0;3;23.8999996185;13.5;4;44.0;
48;3;14.2250003815;28.5;8;26.0;3;23.8999996185;12.5;5;44.0;
49;3;14.2250003815;29.5;8;26.0;3;23.8999996185;14.5;5;44.0;
50;3;15.2250003815;27.5;9;26.0;3;23.8999996185;16.5;5;44.0;
51;3;14.2250003815;28.5;9;26.0;3;23.8999996185;18.5;5;44.0;
52;3;15.0;27.5;10;26.0;3;23.8999996185;20.5;5;44.0;
53;3;16.0;27.5;12;26.0;3;23.8999996185;22.5;5;44.0;
54;3;17.0;27.5;12;26.0;3;23.8999996185;22.5;5;44.0;
55;3;18.0;27.5;14;26.0;3;23.8999996185;22.5;6;44.0;
56;3;19.0;27.5;14;26.0;3;23.8999996185;22.5;7;44.0;
57;4;19.625;27.3999996185;9;38.0;3;23.8999996185;22.5;8;44.0;
58;4;20.625;27.3999996185;11;38.4799995422;3;23.8999996185;22.5;8;44.0;
59;4;21.625;27.3999996185;11;38.919295311;4;24.8999996185;23.5;7;45.0;
60;4;21.625;27.3999996185;13;39.3173007965;4;25.8999996185;24.5;7;45.1699999571;
61;4;21.625;27.3999996185;13;39.6745643616;4;26.1632499695;25.5;8;45.3669109344;
62;4;21.625;28.3999996185;13;39.9925575256;4;26.2075538635;26.5;8;45.5942704678;
63;4;21.625;29.3999996185;14;40.2734498978;4;26.2587108612;27.5;8;45.8558222055;
64;4;21.625;30.3999996185;14;40.5198879242;5;26.3175601959;27.5;10;46.1554293633;
65;4;21.625;31.3999996185;15;40.7347984314;5;25.8999996185;28.5;11;46.4969480038;
66;4;21.625;32.4000015259;15;40.9212236404;5;24.461812973;28.5;11;46.8840510845;
67;4;21.625;33.4000015259;15;41.0;5;24.8999996185;28.5;11;47.3200027943;
68;4;21.625;34.4000015259;17;41.0;5;23.6470012665;28.5;11;47.8073790073;
69;4;21.625;34.4000015259;18;41.0;5;22.7566604614;29.5;11;48.3477458954;
70;4;21.625;34.4000015259;19;41.0;5;21.8782424927;30.5;11;48.9413113594;
71;4;21.625;34.4000015259;20;41.0;5;21.3867950439;31.5;11;50.586581707;
72;4;21.625;34.4000015259;21;41.0;5;22.2749996185;31.5;12;51.3100674152;
73;4;21.625;34.4000015259;21;41.0;5;24.2749996185;32.5;12;52.0766780376;
74;4;21.625;34.4000015259;21;41.0;5;23.2749996185;32.5;12;54.6695822477;
75;4;21.625;34.4000015259;22;41.0;5;23.6512832642;33.0;13;57.0079616308;
76;4;21.625;34.4000015259;22;41.0;5;24.7679519653;35.3899993896;14;59.1195067167;
77;4;21.625;34.4000015259;22;41.0;5;23.598400116;34.9847412109;15;61.0302096605;
78;4;21.625;34.4000015259;22;41.0;5;23.9480895996;34.9097442627;15;62.5978447199;
79;4;21.625;34.4000015259;23;41.0;5;23.7250003815;35.5503959656;15;63.7149944305;
80;4;21.625;34.4000015259;23;41.0;5;24.7250003815;36.57421875;15;64.7829889059;
81;4;21.625;34.4000015259;23;42.3000001907;5;26.034992218;36.9097442627;16;65.7828844786;
82;4;21.8500003815;35.0200004578;22;43.3401012421;5;26.1799297333;38.6235656738;16;66.7006520033;
83;4;22.0255012512;35.5140380859;24;44.1586675644;5;26.7076473236;38.9097442627;17;67.5278077126;
84;5;22.1592674255;35.9009170532;24;44.7955465317;5;26.8937568665;39.9097442627;17;68.2612905502;
85;5;22.2593841553;36.2001647949;24;45.0;5;27.0587902069;40.9097442627;18;68.9027360678;
86;5;22.2999992371;36.2999992371;24;45.0;5;26.8345832825;42.7287063599;18;69.4573808908;
87;5;22.2999992371;36.2999992371;25;45.0;5;27.327911377;42.9097442627;18;69.9328666925;
88;5;22.2999992371;36.2999992371;25;45.0;5;27.0413742065;44.7842330933;18;70.3381284475;
89;5;22.2999992371;36.2999992371;25;45.0;5;27.5260791779;44.9097442627;18;70.682488203;
90;5;22.2999992371;36.2999992371;24;45.0;5;27.1842670441;46.841506958;18;70.9219712019;
91;5;22.2999992371;36.2999992371;25;45.0;5;27.6574440002;46.9097442627;19;70.9811300039;
92;5;22.2999992371;36.2999992371;25;45.0;5;27.6707553864;47.9097442627;19;71.0409376621;
93;5;22.2999992371;36.2999992371;25;45.0;5;28.2250003815;46.9097442627;20;71.1013302803;
94;5;20.2999992371;39.2999992371;25;45.0;5;27.6977996826;46.9097442627;20;71.1622409821;
95;5;19.2999992371;41.2999992371;26;45.0;5;27.2250003815;48.9097442627;20;71.2236001492;
96;5;18.2999992371;43.2999992371;26;45.0;5;28.2250003815;47.0215454102;21;71.285336256;
97;5;17.2999992371;45.3000030518;25;45.0;5;27.2250003815;48.0524139404;21;71.3473753929;
98;5;16.2999992371;47.3000030518;25;45.0;5;27.2250003815;49.0834312439;21;71.409642458;
99;5;16.0;49.3000030518;25;45.0;5;28.7671699524;45.9097442627;21;71.4720609188;
100;5;16.0;51.3000030518;25;45.0;5;27.7812137604;46.9097442627;22;71.534553051;
101;5;16.0;53.3000030518;26;45.0;5;27.2250003815;48.9097442627;22;71.5970411301;
102;5;16.0;55.3000030518;26;45.0;5;28.8093338013;45.9097442627;22;71.6594469547;
103;5;16.0;56.3000030518;26;45.0;5;27.8233757019;46.9097442627;23;71.7216928005;
104;5;16.0;57.3000030518;27;45.0;5;27.8373813629;47.9097442627;23;71.7837014198;
105;5;16.0;58.3000030518;27;45.0;5;28.8513336182;45.9097442627;23;71.8453965187;
106;5;16.0;59.3000030518;28;45.0;5;27.8652153015;46.9097442627;24;71.9067034721;
107;5;16.0;60.3000030518;28;45.0;5;27.8790092468;47.9097442627;23;71.967549324;
108;5;16.0;61.3000030518;29;45.0;5;28.892698288;45.9097442627;23;72.0278632641;
109;5;16.0;62.3000030518;31;45.0;5;27.9062690735;46.9097442627;24;72.0875768661;
110;6;16.0;63.3000030518;31;45.0;5;27.9197044373;47.9097442627;24;72.1466243267;
111;6;16.0;64.3000030518;31;45.0;5;27.9329910278;48.9097442627;24;72.2049431801;
112;6;16.0;65.3000030518;31;45.0;6;27.9461135864;49.9097442627;19;87.2624738216;
113;6;16.0;66.3000030518;34;45.0;6;28.9590568542;51.9097442627;20;88.3691594601;
114;6;16.0;67.3000030518;34;45.0;6;30.9718112946;50.9097442627;20;89.3799242973;
115;6;16.0;68.3000030518;34;45.0;6;31.2250003815;51.9097442627;21;90.2841722965;
116;6;16.0;69.3000030518;34;45.0;6;32.9967041016;50.9097442627;23;91.0782022476;
117;6;16.0;70.3000030518;35;45.0;6;34.0088195801;50.9097442627;23;91.7642548084;
118;6;16.0;71.3000030518;35;45.0;6;34.2249984741;51.9097442627;22;92.3490474224;
119;6;16.0;72.3000030518;36;45.0;6;36.0323486328;50.9097442627;23;92.8421850204;
120;6;16.0;73.3000030518;36;45.0;6;36.3437461853;50.9097442627;23;93.2547075748;
121;6;16.0;74.3000030518;37;45.0;6;36.3548927307;50.9097442627;23;93.5979449749;
122;5;16.0;75.3000030518;37;45.0;7;36.365776062;50.9097442627;23;93.7839975357;
123;5;17.0;73.3000030518;37;45.0;8;35.5249977112;51.9097442627;22;93.9813709259;
124;5;16.0;74.3000030518;38;45.0;8;36.4208068848;50.9097442627;23;94.181180954;
125;5;16.0;75.3000030518;38;45.0;8;36.465763092;50.9097442627;24;94.3826646805;
126;5;17.0;73.3000030518;39;45.0;8;36.5110969543;50.9097442627;24;94.5850272179;
127;5;16.0;74.3000030518;39;45.0;8;33.5250015259;53.9097442627;24;95.7874550819;
128;5;16.0;75.3000030518;40;45.0;8;32.5250015259;56.9097442627;26;96.0491285324;
129;5;17.0;73.3000030518;40;45.0;8;31.6475524902;60.4597434998;26;96.3122000694;
130;5;16.0;74.3000030518;40;45.0;8;29.6925773621;63.4597434998;26;96.5759466887;
131;5;16.0;75.3000030518;39;45.0;8;28.237071991;66.4597473145;24;96.8396701813;
132;5;17.0;73.3000030518;39;45.0;8;27.7250003815;67.4597473145;25;97.1027079821;
133;5;16.0;74.3000030518;38;45.0;8;27.7250003815;69.4597473145;26;97.3644407988;
134;5;16.0;75.3000030518;38;45.0;9;28.0657138824;72.4597473145;25;97.6243014336;
135;5;17.0;73.3000030518;33;45.0;9;28.1064891815;75.4597473145;26;97.8817788363;
136;5;16.0;74.3000030518;31;45.0;10;28.1459999084;78.4597473145;26;98.136421442;
137;5;16.0;75.3000030518;32;45.0;10;28.1841468811;81.4597473145;26;98.3878396749;
138;5;17.0;73.3000030518;33;45.0;10;28.2208423615;84.4597473145;26;98.6357043982;
139;5;16.0;74.3000030518;36;45.0;10;28.2560214996;86.7415618896;27;98.8797454834;
140;5;16.0;75.3000030518;37;45.0;10;27.7250003815;86.8078155518;28;99.1197469234;
141;5;17.0;73.3000030518;37;45.0;10;28.7250003815;87.8762207031;28;100.355543852;
142;5;16.0;74.3000030518;37;45.0;10;30.7250003815;89.9467010498;29;100.647016048;
143;5;16.0;75.3000030518;38;45.0;10;33.7249984741;89.0192108154;29;100.937044144;
144;5;17.0;73.3000030518;39;45.0;10;33.2249984741;91.0936279297;29;101.225646853;
145;5;16.0;76.5999984741;40;45.0;10;34.2249984741;90.1698608398;29;101.512858868;
146;5;16.0;78.0;41;45.0;10;33.9576034546;89.2477874756;29;101.798724532;
147;5;16.0;79.0;44;45.0;10;32.2249984741;90.3272857666;31;102.083289742;
148;5;16.0;80.0;44;45.0;10;34.2249984741;89.4081878662;31;102.366597176;
149;5;16.0;81.0;44;45.0;10;34.2249984741;89.4903411865;31;102.585990548;
150;5;16.0;82.0;45;45.0;10;31.2250003815;93.5735778809;31;102.79128933;
151;5;16.0;83.0;47;45.0;10;35.0041275024;97.6577148438;32;103.00081718;
152;5;16.0;84.0;48;45.0;10;37.6000785828;101.432815552;32;103.214258552;
153;5;16.0;85.0;49;45.0;10;38.7214241028;101.399971008;32;103.431271791;
154;5;16.0;86.0;49;45.0;10;38.5431251526;103.551887512;33;103.651490927;
155;5;17.0;84.0;51;45.0;10;39.5651512146;102.706039429;33;103.874527693;
156;5;16.0;85.0;51;45.0;10;38.5874519348;104.862159729;35;104.099973917;
157;5;16.0;86.0;51;45.0;10;38.6099967957;107.019981384;35;104.327404022;
158;5;17.0;84.0;52;45.0;10;39.6327400208;106.179176331;36;104.556377888;
159;5;16.0;85.0;52;45.0;11;38.6556358337;108.33946228;36;104.786444187;
160;5;16.0;86.0;53;45.0;11;38.6786460876;110.500511169;36;105.017142057;
161;5;17.0;84.0;53;45.0;11;39.7017097473;109.661994934;36;105.248006582;
162;5;16.0;85.0;53;45.0;11;38.7248001099;111.823600769;37;105.478569984;
163;5;16.0;86.0;54;45.0;12;39.7478523254;110.984992981;36;105.70836544;
164;5;17.0;84.0;54;45.0;12;39.7708358765;110.145851135;36;105.936931372;
165;5;16.0;85.0;55;45.0;12;38.7936897278;112.305854797;37;107.163813591;
166;5;16.0;86.0;55;45.0;12;40.8163795471;112.464668274;37;107.508568883;
167;5;17.0;84.0;56;45.0;12;41.8388557434;112.621986389;38;109.195480585;
168;5;16.0;85.0;56;45.0;12;41.2875480652;116.121696472;38;110.740185022;
169;5;16.0;86.0;57;45.0299999714;12;42.5800476074;116.616851807;38;113.157455087;
170;5;17.0;84.0360031128;57;45.0605909824;12;43.8330688477;118.10572052;38;115.56494534;
171;5;16.0;85.0727081299;57;45.091766119;12;45.0521621704;122.586639404;40;117.987085462;
172;5;16.0;86.1101226807;58;45.1235172749;13;48.3638763428;125.058036804;38;119.273864269;
173;5;17.0;84.148223877;58;45.1558350325;13;50.5832710266;127.518455505;41;120.45924747;
