Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;2;8.0;12.3000001907;5;21.0;1;8.0;10.0;5;20.0;
4;2;8.14999961853;11.0;5;21.0900000334;1;8.0;10.0;5;20.0;
5;2;8.16349983215;10.0;5;21.1871190071;1;8.0;10.0;5;20.0;
6;2;9.26710128784;10.0;5;21.2917383909;1;9.0;10.0;5;20.0;
7;2;9.79064083099;10.0;5;21.4042263031;1;9.5;10.0;5;20.0;
8;2;9.81595134735;10.0;5;21.9389723539;1;9.5;10.0;5;20.3999996185;
9;2;9.93626880646;10.1999998093;5;22.4109756947;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;10.0424690247;10.3632001877;5;22.831872344;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;10.1371707916;10.4951858521;5;24.1073114872;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;10.4241456985;11.0209560394;5;25.2262470722;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;12.2430105209;11.4571752548;5;26.2035200596;2;11.7228336334;11.6571750641;5;24.6214065552;
14;2;14.2430105209;11.8107032776;5;27.060199976;2;13.7228336334;11.8107032776;5;25.3132637739;
15;2;16.2430095673;12.0916318893;5;27.819549799;2;15.7228336334;12.0916318893;5;25.8980411291;
16;2;17.4421443939;12.3113050461;5;28.5040667057;2;17.0098056793;12.3113050461;5;26.3994836807;
17;2;17.7228336334;13.4808797836;5;28.912750721;2;18.0463218689;12.4808797836;5;26.6183350086;
18;2;18.7228336334;13.673825264;6;29.3074398041;2;19.0869598389;12.5;5;26.8187118769;
