Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
19;2;22.8871517181;12.5;5;26.1864993572;2;20.2499008179;12.5;6;28.0890238285;
20;2;22.625;12.9745998383;5;26.2080165148;2;20.3200302124;12.5;6;28.4260663986;
21;2;22.8968048096;12.5;5;26.2296639681;2;20.3958644867;12.5;6;28.788336277;
22;2;22.625;12.9918651581;5;26.2514331341;2;19.625;13.5;6;29.1751885414;
23;2;22.625;13.0005731583;6;26.2733153105;2;19.625;13.7525568008;5;29.585392952;
24;4;22.9114952087;12.5;4;26.2953014374;2;20.625;12.5;5;30.0170898438;
25;4;20.9164428711;13.5;4;26.3173824549;2;19.625;13.5;4;30.4677705765;
26;4;19.9214115143;14.5;4;26.3395489454;2;20.625;12.5;6;30.9342932701;
27;4;18.926399231;15.5;4;26.3617914915;3;20.9602165222;12.5;5;31.4129357338;
28;4;17.9314041138;16.5;4;26.3841004372;3;21.0679111481;12.5;5;31.8994894028;
29;4;17.311422348;17.5;4;26.4064661264;3;19.625;13.5;5;32.3893885612;
30;4;17.3164558411;18.5;4;26.428878665;3;18.625;13.5;5;32.877872467;
31;4;17.3214988708;19.5;4;26.4513280392;3;18.3975219727;14.5;6;33.360165596;
32;4;17.32654953;20.5;3;26.4738043547;3;17.625;13.5;6;33.8316650391;
33;4;17.3316059113;21.5;3;26.4962974787;3;18.625;14.5;6;34.2881155014;
34;4;17.3366661072;22.5;4;26.5187973976;3;17.625;13.5;6;34.7257604599;
35;4;17.3417282104;23.5;4;26.5412938595;3;17.625;14.5;6;35.141462326;
36;4;17.3467903137;24.5;5;26.5637768507;3;16.625;13.5;5;35.5327749252;
37;4;17.3518486023;25.5;4;26.5862361193;3;15.625;13.5;4;35.8979701996;
38;4;17.3569030762;26.5;4;26.6086617708;3;16.0;14.5;4;36.2360286713;
39;4;17.3619499207;27.5;4;26.6310436726;3;16.5281066895;15.5;4;36.5465888977;
40;4;17.366985321;28.5;5;26.6533719301;3;15.5281066895;14.5;4;36.8298740387;
41;5;17.3720092773;29.5;4;27.6756366491;3;15.5281066895;14.5;5;37.0865974426;
42;6;20.0;29.2000007629;3;28.747828126;3;15.0;13.5;5;37.3178625107;
43;6;21.0;31.1234798431;4;28.9119118452;3;15.0;13.5;5;37.5250654221;
44;6;21.8801803589;29.5;5;29.0850220919;3;15.0;13.5;5;37.7098016739;
45;6;22.2671012878;30.5;5;29.2675508261;3;16.0;14.5;5;37.8737831116;
46;6;23.0;32.5;6;29.4598710537;3;17.0;15.5;5;38.0;
47;6;24.4017753601;34.5;7;29.6623291969;3;16.0;14.5;5;38.0;
48;6;25.4066543579;36.5;7;29.8752359152;3;16.0;14.5;5;38.0;
49;7;26.3721885681;38.5;8;30.0988566875;3;17.9249992371;16.5;5;38.0;
50;7;26.625;40.5;10;30.3334010839;4;18.9249992371;18.5;3;62.0;
51;7;26.625;39.1676483154;10;30.5790120363;4;20.9249992371;21.5;4;63.2000007629;
52;7;27.5223827362;35.5;11;30.8357543945;4;22.9249992371;23.5;5;64.1576004028;
53;7;27.0555782318;35.5;8;31.1036028862;4;23.9249992371;25.5;6;64.9011039734;
54;7;26.625;36.2054023743;9;31.3824323416;4;24.5499992371;26.5;7;65.4657306671;
55;7;27.2146263123;33.8685531616;9;32.6720068455;4;24.5499992371;27.5;7;65.88712883;
56;7;28.0694885254;34.5;9;33.0019706488;4;24.5499992371;27.5;8;66.0;
57;7;29.7526779175;34.5;10;33.3266434669;4;24.5499992371;27.5;7;66.0;
58;7;28.8636322021;37.5;10;33.657145977;4;24.5499992371;27.5;8;66.0;
59;7;28.8706474304;39.9000015259;11;33.9969844818;4;24.5499992371;27.5;7;66.0;
60;7;29.4510192871;38.9000015259;11;34.3452812433;5;25.5499992371;28.5;6;67.0;
61;7;29.7633590698;38.9000015259;12;34.7010337114;5;26.5499992371;29.5;7;67.1299999952;
62;8;29.5568408966;39.732093811;12;35.0631229877;5;27.5499992371;30.5;7;67.2754310369;
63;8;28.8999786377;39.9000015259;12;35.4303293228;5;28.5499992371;31.5;8;67.4377241135;
64;8;29.625;39.7792510986;13;35.8013482094;5;29.5499992371;32.5;9;67.6183350086;
65;8;29.7227706909;38.4033813477;11;36.1748130322;5;30.5499992371;32.5;10;67.8187118769;
66;8;30.0772266388;37.5;11;36.549316287;5;28.5499992371;33.5;11;68.0402543545;
67;8;28.625;39.452671051;8;36.9772231579;5;27.5499992371;34.5;11;68.2842636108;
68;8;28.9392967224;39.5;8;38.4196250439;5;26.5499992371;35.5;11;68.5518820286;
69;8;28.8500003815;42.0;10;39.6412059069;5;26.5499992371;36.5;13;68.8440244198;
70;8;29.0255012512;43.4390335083;11;41.674495697;5;26.5499992371;37.5;13;69.1613030434;
71;8;30.1592674255;45.3788337708;11;42.6135145426;5;26.5499992371;38.5;12;69.5039470196;
72;8;32.6204147339;44.5155487061;11;43.2845214605;5;26.5499992371;39.5;13;69.871723175;
73;8;33.5356712341;45.0058059692;10;43.7698680162;5;26.5499992371;40.5;12;70.3412966728;
74;8;32.9716186523;46.0058059692;11;44.248652935;5;26.5499992371;41.5;12;73.0774359703;
75;8;31.2999992371;46.6395835876;11;44.7196490765;5;26.8627510071;43.0;12;75.3704724312;
76;10;29.7113037109;46.4000015259;9;45.1818306446;5;27.1168842316;44.3899993896;14;77.3002119064;
77;10;30.2999992371;46.4000015259;9;45.634376049;5;27.3205318451;45.6872596741;14;78.7017178535;
78;10;29.7375640869;46.4000015259;10;46.0766648054;5;27.4822921753;46.9097442627;14;79.7415118217;
79;10;29.2437171936;48.4000015259;10;46.5082678795;5;27.576921463;48.0;14;80.5838718414;
80;10;28.7540550232;50.4000015259;10;46.9289289713;5;27.6239738464;49.0;15;81.404747963;
81;10;27.7780761719;50.4000015259;11;47.3385480642;6;27.6647529602;50.0;13;82.088262558;
82;10;28.2999992371;52.4000015259;12;47.7371566296;6;27.6749992371;51.0;12;82.71641922;
83;11;27.2999992371;52.9731750488;11;49.1248970032;6;27.6749992371;52.0;11;83.3269586563;
84;11;28.2999992371;56.0164794922;11;49.5619959831;6;27.6749992371;53.0;11;83.9128112793;
85;11;30.6849975586;57.4000015259;12;49.9917089939;6;25.6749992371;55.0;12;84.4679670334;
86;11;28.4203224182;62.4000015259;13;50.4144383669;7;24.6749992371;57.0;11;84.9876995087;
87;11;28.0;64.4000015259;14;50.8080215454;7;25.2999992371;56.0;11;85.4686822891;
88;11;28.2830619812;66.4000015259;15;51.1200810671;7;26.2999992371;56.0;12;85.90899086;
89;11;29.2993144989;69.4000015259;15;51.4353557825;7;27.2999992371;56.0;12;86.3080091476;
90;11;29.25;73.3840026855;16;51.7535703182;8;26.2999992371;59.0;11;87.6662597656;
91;11;29.25;76.4390411377;18;52.0744265318;8;26.2999992371;62.0;15;88.1351951361;
92;11;29.602399826;78.4000015259;19;52.3976035118;8;26.5587501526;65.0;15;88.5877447128;
93;11;29.25;82.4000015259;19;52.7227598429;8;26.2999992371;68.0;16;89.0288747549;
94;12;29.25;84.6177520752;19;53.0495322943;8;26.2999992371;71.0;13;89.463927269;
95;12;29.25;86.6818161011;21;53.3598995209;8;26.2999992371;73.0;15;89.898395896;
96;12;29.25;88.7480697632;22;53.6394462585;9;26.2999992371;75.0;15;90.2592060566;
97;12;28.7052955627;86.4000015259;22;53.9214198589;9;26.2999992371;77.0;13;90.5696389675;
98;12;29.4779529572;85.6184616089;24;54.2053501606;9;26.2999992371;79.0;10;90.9147508144;
99;12;28.5012569427;86.659072876;24;54.4907500744;9;26.2999992371;81.0;11;91.296153307;
100;12;29.650177002;87.6991271973;24;54.7771184444;9;26.2999992371;83.0;11;91.7148916721;
101;12;30.125;89.738571167;25;55.0639436245;9;26.2999992371;85.0;12;92.1712703705;
102;13;30.9497299194;89.7773666382;19;85.3507070541;8;24.2999992371;52.0;12;62.6646785736;
