Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;2;8.0;10.1999998093;4;21.0;
5;1;8.0;10.0;4;20.0;2;8.14999961853;10.0;3;21.0900000334;
6;1;9.0;10.0;4;20.0;2;9.24524974823;10.0;3;21.1871190071;
7;1;9.5;10.0;4;20.0;2;9.76710128784;10.0;3;21.2917383909;
8;1;9.5;10.0;4;20.3999996185;2;9.79064083099;10.0;2;21.817143321;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;9.90885734558;10.1999998093;2;22.2793469429;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.0128526688;10.3632001877;2;22.6900259256;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.1052560806;10.4951858521;2;23.9506295919;
12;2;9.95943069458;11.3209562302;3;23.9143505096;2;10.3888921738;11.0209560394;2;25.0538563728;
13;2;11.9478340149;11.4571752548;3;24.661406517;2;10.6371183395;11.4571752548;2;26.0146684647;
14;2;13.9478340149;11.8107032776;3;25.2644476891;2;12.6371183395;11.8107032776;2;26.8543052673;
15;2;15.7228336334;12.4159870148;4;25.7461636066;2;14.6371183395;12.0916318893;2;27.5962526798;
16;3;16.7228336334;12.6483707428;4;26.1288670301;2;15.824798584;12.3113050461;2;28.2632865906;
17;3;17.9854335785;12.4808797836;5;26.211841464;2;16.8985729218;12.4808797836;2;28.6547400951;
18;3;18.7228336334;12.8635520935;5;26.2577478886;2;17.9780464172;12.5;2;29.0328326225;
19;3;19.9079933167;12.5;5;26.3048160076;2;19.0631160736;12.5;3;29.4347915649;
20;3;19.9185829163;12.5;5;26.3530313969;2;20.1535568237;12.5;3;29.8589887619;
21;3;19.9294319153;12.5;4;26.4023760557;2;20.7182731628;12.5;3;30.3031497002;
22;3;19.625;13.0609502792;4;26.4528282881;2;20.8182086945;12.5;3;30.7643566132;
23;3;19.9518871307;12.5;4;26.5043625832;2;20.9219799042;12.5;3;31.2390885353;
24;3;19.9634819031;12.5;4;26.5569496155;2;21.0287952423;12.5;3;31.7232985497;
25;3;17.9753131866;13.5;6;26.6105561256;2;19.625;13.5;4;32.2125329971;
26;3;16.9873752594;14.5;6;26.6651450396;2;19.625;14.5;4;32.7020812035;
27;3;15.9996576309;15.5;6;26.72067523;2;20.625;12.5;4;33.1871519089;
28;4;15.0121517181;16.5;5;26.7771017551;2;21.4671096802;12.5;4;33.6630582809;
29;4;14.0;17.5;6;26.8343759775;2;21.5741882324;12.5;4;34.1254005432;
30;4;14.4127349854;18.5;6;26.8924454451;2;19.625;13.5;4;34.570227623;
31;4;14.4258003235;19.5;6;26.9512542486;2;20.625;12.5;4;34.9941673279;
32;4;14.439031601;20.5;6;27.0107431412;2;21.625;12.5;4;35.3945169449;
33;4;14.4524173737;21.5;7;27.0708494186;2;21.963766098;12.5;4;35.7692890167;
34;4;14.4659414291;22.5;7;27.1315076351;2;22.0480899811;12.5;4;36.1172132492;
35;4;14.4795894623;23.5;8;28.1926498413;2;22.126373291;12.5;4;36.4376983643;
36;4;15.4933462143;24.5;8;28.2942051888;2;22.1984825134;12.5;4;36.7307662964;
37;4;16.5071964264;25.5;10;28.3972849846;2;22.2644233704;12.5;2;36.9969644547;
