Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;8.0;10.0;5;20.0;
4;2;8.0;11.3000001907;4;21.0;1;8.0;10.0;5;20.0;
5;2;8.14999961853;10.0;4;21.0900000334;2;8.0;10.1999998093;4;21.0;
6;2;9.24524974823;10.0;4;21.1871190071;2;9.22500038147;10.0;4;21.0299999714;
7;2;9.76710128784;10.0;4;21.2917383909;2;9.73174953461;10.0;4;21.0605909824;
8;2;9.79064083099;10.0;4;21.817143321;2;9.73863315582;10.0;4;21.5023716688;
9;2;9.90885734558;10.1999998093;4;22.2793469429;2;9.83803367615;10.1999998093;4;21.8717387915;
10;2;10.0128526688;10.3632001877;4;22.6900259256;2;9.92114067078;10.3632001877;3;22.1798590422;
11;2;10.1052560806;10.4951858521;4;23.9506295919;2;9.99046802521;10.4951858521;3;23.2886198759;
12;2;10.3888921738;11.0209560394;4;25.0538563728;2;10.2399396896;11.0209560394;4;24.2203179598;
13;2;12.2042226791;11.4571752548;4;26.0146684647;2;12.0166759491;11.4571752548;4;24.988676548;
14;2;14.2042226791;11.8107032776;4;26.8543052673;2;14.0166759491;11.8107032776;4;25.6138757467;
15;2;16.2042217255;12.0916318893;4;27.5962526798;2;16.0166759491;12.0916318893;4;26.1185922623;
16;2;17.3919029236;12.3113050461;4;28.2632865906;2;17.0594291687;12.3113050461;4;26.5251210928;
17;2;18.4656772614;12.4808797836;4;28.6547400951;2;18.074590683;12.4808797836;4;26.6327222586;
