Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;1;8.0;10.0;5;20.0;
5;1;8.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;2;9.0;10.3000001907;3;21.0;1;9.0;10.0;5;20.0;
7;2;9.72500038147;10.0;3;21.1200000048;1;9.5;10.0;5;20.0;
8;2;9.75199985504;10.0;3;21.664255619;1;9.5;10.0;5;20.3999996185;
9;2;9.87445735931;10.1999998093;3;22.151668787;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;9.98412513733;10.3632001877;3;22.5948637724;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;10.0838441849;10.4951858521;3;23.90946877;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;10.3796310425;11.0209560394;3;25.0831897259;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;12.2108221054;11.4571752548;3;26.1335980892;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;14.2108221054;11.8107032776;3;27.0845386982;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;16.2108230591;12.0916318893;4;27.961940527;1;13.7228336334;12.0916318893;5;24.6226100922;
16;3;17.4741821289;12.3113050461;3;28.7906582355;1;14.7228336334;12.3113050461;5;24.9617595673;
17;3;18.5843353271;12.4808797836;3;29.3714957237;1;15.7228336334;12.4808797836;5;25.0;
18;3;18.7228336334;13.5;2;29.9672651291;1;16.7228336334;12.5;4;25.0;
19;3;20.625;12.5;3;30.6146354675;1;17.625;12.5;5;25.0;
20;3;20.8882923126;12.5;3;31.310028553;1;17.625;12.5;5;25.0;
21;3;21.0447559357;12.5;3;32.0476689339;1;17.625;12.5;6;25.0;
22;3;19.625;13.5;2;32.8195528984;1;17.625;12.5;5;25.0;
23;3;20.625;12.5;2;33.6156187057;1;17.625;12.5;4;25.0;
24;3;21.5635147095;12.5;3;34.4241409302;1;17.625;12.5;5;25.0;
25;4;19.7454319;13.5;2;35.2323417664;1;17.625;12.5;5;25.0;
26;4;18.7454319;13.5;3;36.0271549225;1;17.625;12.5;6;25.0;
27;4;19.625;14.5;3;36.7960615158;1;17.625;12.5;6;25.0;
28;4;19.625;15.5;3;37.5278816223;1;17.625;12.5;6;25.0;
29;4;17.625;17.5;3;38.2134218216;1;17.625;12.5;6;25.0;
30;4;16.625;19.5;4;38.8458929062;1;17.625;12.5;5;25.0;
31;5;15.625;21.5;3;39.4210662842;1;17.625;12.5;5;25.0;
32;5;16.625;20.5;3;39.9371862411;1;17.625;12.5;5;25.0;
33;5;15.625;19.5;3;40.3946847916;1;17.625;12.5;5;25.0;
34;5;16.0;19.5;3;40.7957649231;1;17.625;12.5;5;25.0;
35;5;15.0;18.5;3;41.1439399719;1;17.625;12.5;5;25.0;
36;5;15.0;17.5;3;42.4435806274;1;17.625;12.5;5;25.0;
37;5;16.0;17.2000007629;3;42.7395124435;1;17.625;12.5;5;25.0;
38;5;17.0;16.2280006409;3;42.9978709221;1;17.625;12.5;7;25.0;
39;5;17.0;16.2568283081;3;43.1235535145;1;17.625;12.5;6;25.0;
40;5;18.0;17.2864875793;3;44.1671074629;1;17.625;12.5;6;25.0;
41;5;20.2625999451;18.2000007629;4;44.2518414259;1;17.625;12.5;7;25.0;
