Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
19;2;20.1389598846;12.5;5;27.5518820286;2;19.625;12.5;5;26.1299999952;
20;2;20.1991729736;12.5;5;27.8440244198;2;19.625;12.5;4;26.2754310369;
21;3;19.625;13.5;4;28.1613030434;2;19.625;12.5;4;26.4377241135;
22;3;20.3362922668;12.5;5;28.5039470196;2;19.625;12.5;5;26.6183350086;
23;3;19.625;13.5;4;28.871723175;2;19.625;12.5;5;26.8187118769;
24;3;19.625;14.0486888885;4;29.263862133;2;19.625;12.5;5;27.0402543545;
25;3;18.5843696594;13.5;5;29.6789975166;2;19.625;12.5;5;27.2842636108;
26;3;17.6777744293;14.5;4;30.1151270866;2;19.625;12.5;5;27.5518820286;
27;3;16.7759037018;15.5;4;30.5695996284;2;19.625;12.5;6;27.8440244198;
28;3;15.8781604767;16.5;4;31.0391392708;2;19.625;12.5;7;28.1613030434;
29;3;15.3588066101;17.5;4;31.5199065208;2;19.625;12.5;7;28.5039470196;
30;3;15.4669790268;18.5;4;33.007601738;2;17.625;13.5;7;28.871723175;
31;3;16.5767097473;19.5;4;33.5376009941;2;16.625;14.5;7;29.263862133;
32;3;16.0;21.5;5;34.0663089752;2;15.625;15.5;7;29.6789975166;
33;3;16.2432670593;23.5;5;34.5889742374;2;14.625;16.5;7;30.1151270866;
34;3;16.2527999878;25.5;6;35.1010540724;2;14.0;17.5;6;30.5695996284;
35;3;16.2625999451;27.5;6;35.5983866453;2;14.0;18.5;6;31.0391392708;
36;3;16.2726631165;29.5;7;36.0773375034;2;14.0;19.5;6;31.5199065208;
37;3;16.0;28.5;7;36.5349051952;2;14.0;20.5;7;32.007601738;
38;3;16.2935829163;30.5;8;36.9687855244;2;14.0;21.5;7;32.4976010323;
39;3;16.3044319153;32.5;8;37.3773936033;2;14.0;22.5;7;32.9851250648;
40;3;16.0;34.5;9;37.759837985;2;14.0;23.5;7;33.465420723;
41;4;16.0;36.5;10;38.1158690453;2;14.0;24.5;7;33.9339466095;
42;4;17.0;35.5;11;38.4457960129;2;15.0;22.5;7;34.3865451813;
43;4;16.0;36.8221931458;13;38.7503943443;2;14.0;23.5;7;34.8195896149;
44;4;16.0;37.9978866577;13;39.0308037996;2;14.0;24.5;7;35.2300891876;
45;4;17.3746566772;36.155960083;13;39.2884309292;3;15.0;22.5;8;35.6157541275;
46;4;16.0;37.2974281311;16;39.5248587132;3;14.0;23.5;9;35.9750175476;
47;4;16.0;38.4234313965;17;39.7417656183;3;14.0;24.5;9;36.307009697;
48;4;17.0;36.5351715088;17;39.8924454451;3;15.0;22.5;8;36.6115064621;
49;4;16.0;37.5999984741;16;39.9512542486;3;14.0;23.5;10;36.8888463974;
50;4;17.439031601;36.5999984741;14;40.0107431412;3;14.0;24.5;10;37.1398382187;
51;4;19.0;34.5999984741;12;40.0708494186;3;15.0;22.5;10;37.3656587601;
52;4;20.9249992371;33.5999984741;14;40.1315076351;3;14.0;23.5;12;37.5677556992;
53;4;21.9249992371;33.5;14;40.1926498413;3;15.0;22.5;12;37.747756958;
54;4;22.9249992371;33.5;14;40.2542052269;3;16.0;22.5;12;37.9073896408;
55;4;21.9249992371;33.5;14;40.3161010742;3;17.0;22.5;13;38.0;
56;4;23.5499992371;32.5;14;40.3782629967;3;18.0;22.5;12;38.0;
57;4;24.5499992371;31.5;15;40.4406147003;3;19.0;22.5;13;38.0;
58;4;24.5499992371;30.5;15;40.5030794144;3;19.625;22.5;13;38.0;
59;4;24.5499992371;29.5;15;40.5655794144;3;19.625;22.5;13;38.0;
60;4;24.5499992371;28.5;17;40.628036499;3;19.625;22.5;12;38.0;
61;4;24.5499992371;27.5;17;40.690372467;3;19.625;22.5;12;38.0;
62;5;24.5499992371;27.5;12;53.7525100708;2;17.625;17.5;12;25.0;
63;5;25.5499992371;28.5;12;53.8143725395;3;17.625;17.5;12;25.0;
64;5;24.5499992371;29.5;12;53.8758842945;3;17.625;17.5;13;25.0;
65;5;25.5499992371;30.5;12;53.936971426;3;17.625;17.5;13;25.0;
66;5;26.5499992371;31.5;13;53.9975619316;3;17.625;17.5;13;25.0;
67;5;26.5499992371;32.5;14;54.0575861931;3;17.625;17.5;13;25.0;
68;5;26.5499992371;32.5;14;54.1169772148;3;17.625;17.5;13;25.0;
69;5;26.5499992371;32.5;14;54.1756706238;3;17.625;17.5;13;25.0;
70;5;26.5499992371;32.5;15;54.2336053848;3;17.625;17.5;14;26.0;
71;5;26.5499992371;32.5;15;54.2907235622;3;18.625;18.5;14;26.0399999619;
72;5;26.5499992371;32.5;15;54.346971035;3;19.625;19.5;14;26.0811839104;
73;5;26.5499992371;32.5;17;54.4022974968;3;19.625;20.5;15;26.1235535145;
74;5;26.5499992371;32.5;17;54.4566559792;3;19.8777999878;21.5;15;26.1671074629;
75;5;26.5499992371;32.5;17;54.5100040436;3;19.8875999451;22.5;16;26.211841464;
76;5;26.5499992371;32.5;17;56.4125037193;3;19.625;23.1059207916;16;26.2577478886;
77;5;24.7750015259;34.0;18;58.0137863159;3;19.9079933167;22.5;16;26.3048160076;
78;5;25.9505004883;33.3899993896;18;59.3513219357;3;19.625;23.1524085999;16;26.3530313969;
79;5;24.1592674255;34.6872596741;18;60.4653058052;3;19.9294319153;22.5;16;26.4023760557;
80;5;25.2593841553;33.9097442627;18;61.2459764481;3;19.625;23.2011871338;17;26.4528282881;
81;6;26.2999992371;34.0;18;61.7829127312;3;19.9518871307;22.5;17;26.5043625832;
82;6;27.2999992371;34.0;18;62.2624578476;3;19.9634819031;22.5;17;26.5569496155;
83;6;27.6647529602;34.0;18;62.4687561989;3;19.625;23.2784748077;18;26.6105561256;
84;6;27.6749992371;34.0;18;62.5818715096;3;19.9873752594;22.5;18;26.6651450396;
85;7;28.6749992371;35.0;17;63.6926670074;3;19.9996566772;22.5;18;27.7539781332;
86;7;29.6749992371;36.0;17;63.8609423637;3;19.8500003815;23.0;18;28.6259928942;
87;7;29.6749992371;37.0;17;64.0294818878;3;20.0255012512;23.3899993896;18;29.3156522512;
88;7;29.6749992371;38.0;17;64.1981958151;3;20.1592674255;23.6872596741;18;29.8588190079;
89;7;29.6749992371;39.0;17;64.3670086861;3;20.2593841553;23.9097423553;18;30.1404988766;
90;7;29.6749992371;39.0;17;64.5358577967;3;20.2999992371;25.0;18;30.2445163727;
91;7;29.6749992371;39.0;17;64.7046917677;3;20.2999992371;24.0;19;30.3512539864;
92;7;29.6749992371;39.0;18;64.8734679222;3;20.2999992371;24.0;19;30.4605576992;
93;7;27.6749992371;40.0;18;65.0421520472;3;20.2999992371;24.0;20;30.5722532272;
94;7;26.6749992371;41.0;19;66.2107141018;3;20.2999992371;24.0;20;30.6861460209;
95;7;25.6749992371;42.0;19;66.2791273594;3;18.2999992371;25.0;21;30.8020224571;
96;7;22.6749992371;44.0;19;66.3573655486;4;17.2999992371;26.0;20;30.9196507931;
97;7;20.6749992371;46.0;21;66.4443997145;4;16.2999992371;27.0;20;31.038782835;
98;7;20.0;48.0;21;66.5392970443;4;15.2999992371;28.0;21;31.1591556072;
99;7;20.0;50.0;21;66.641207099;4;14.2999992371;29.0;21;31.2804939747;
100;7;20.0;52.0;22;66.7493526936;4;14.0;30.0;21;31.4025120735;
101;7;20.0;54.0;22;66.8124185801;4;14.0;31.0;22;31.5249171257;
102;7;20.0;56.0;23;66.8734961152;4;14.0;32.0;22;31.6474108696;
103;7;20.0;58.0;23;66.9417775273;4;14.0;33.0;23;31.7696936131;
104;7;20.0;60.0;23;67.0165930688;4;14.0;34.0;23;31.8914663792;
105;7;20.0;62.0;23;67.0973014832;4;14.0;35.0;24;32.0124340057;
106;7;21.0;61.0;24;67.1832864881;4;14.0;36.0;24;32.1323080063;
107;7;20.0;63.0;24;67.273953855;4;14.929769516;37.0;24;32.2508096695;
108;7;20.0;65.0;25;67.3687289208;4;14.9564323425;38.0;24;32.3676724434;
109;6;19.0;59.0;25;64.2058911324;5;14.9827260971;39.0;23;35.6226050854;
110;6;20.0;59.0;26;64.1853020191;5;16.0085945129;41.0;23;35.8566527367;
111;6;21.0;59.0;26;64.1667718142;5;17.0339851379;43.0;24;36.0890812874;
112;6;20.0;58.0;27;64.1500946283;5;17.0588474274;45.0;24;36.3194005489;
113;6;20.0;57.0;27;64.1350851655;5;17.0831375122;47.0;25;36.5471358299;
114;6;21.0;57.0;27;64.1215766519;5;17.1068153381;49.0;25;36.7718315125;
115;6;20.0;56.0;28;64.1094189882;5;17.1298465729;50.0;25;36.9930541515;
116;7;20.0;55.0;27;80.0984770879;5;17.1521987915;51.0;26;37.2103962898;
117;7;19.0;58.0;26;80.8886286169;5;17.1738510132;52.0;21;37.4234781265;
118;7;20.0;61.0;26;81.5853664204;5;17.0;51.0;22;37.6319508553;
119;7;21.0;64.0;27;82.1891050935;5;17.0;51.0;22;37.8354964256;
120;7;22.0;67.0;27;82.7041905969;5;17.2344093323;52.0;21;38.0338320732;
121;7;23.0;71.0;27;83.1377014369;5;17.0;51.0;21;38.226708889;
122;7;24.0;74.0;29;83.4982995801;5;17.0;51.0;23;38.4139122963;
123;7;25.0;77.0;29;83.795262605;5;17.2881965637;52.0;22;38.5952644348;
124;7;26.0;80.0;28;84.0377677456;5;17.0;51.0;20;38.7706212997;
125;7;27.0;80.0;28;84.0381520428;5;17.0;51.0;20;38.9398741722;
126;7;29.0;78.0;33;84.0343368389;5;17.3352394104;52.0;22;39.1029467583;
127;7;29.0;81.0;31;84.030903155;5;17.0;51.0;22;39.2020397186;
128;7;30.0;81.0;31;84.0278128386;5;17.0;51.0;23;39.2955703735;
129;7;31.0;81.0;31;84.0250315554;5;16.0;52.0;24;39.3858294487;
130;7;31.0;84.0;35;84.0225284006;5;17.0;50.0;25;39.4727659225;
131;7;33.0;84.0;36;84.0202755611;5;16.0;51.0;25;39.556347847;
132;7;33.375;84.0;36;85.0182480048;5;16.0;52.0;26;39.6365623474;
133;7;33.375;88.0;37;85.1664231811;5;17.0;50.0;27;39.7134132385;
134;8;35.375;89.0;36;85.9700561818;5;16.0;51.0;27;39.7869210243;
135;8;36.5100021362;91.0;37;87.1606226079;5;16.0;52.0;26;39.8571209908;
136;8;36.9880828857;96.0;38;88.3245569188;5;17.0;50.0;26;39.9240608215;
137;8;38.1546707153;97.8424377441;37;89.4670456573;5;16.0;51.0;25;39.9878001213;
138;8;38.3166656494;98.2637634277;38;90.0542251281;5;16.0;52.0;25;40.0;
139;8;37.3547477722;101.680435181;38;91.2557210699;5;17.0;50.0;26;40.0;
140;9;38.5328521729;101.088996887;37;92.4472259786;4;16.0;51.0;25;40.0;
