Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;1;8.0;10.0;4;20.0;
5;1;8.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
6;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
7;1;9.5;10.0;5;20.0;1;9.5;10.0;4;20.0;
8;1;9.5;10.0;5;20.3999996185;2;9.5;10.1999998093;3;21.3999996185;
9;2;9.59000015259;10.5;4;21.7264003754;2;9.81500053406;10.1999998093;3;21.8264003992;
10;2;9.88844013214;10.3632001877;4;21.9903717041;2;9.91094017029;10.3632001877;3;22.1992716789;
11;2;9.94783401489;10.4951858521;4;23.0919120312;2;9.99483585358;10.4951858521;3;23.4054436684;
12;2;10.1956806183;11.0209560394;4;24.0163254738;2;10.2662248611;11.0209560394;3;24.4501843452;
13;2;11.9707775116;11.4571752548;4;24.7773565054;2;12.0683965683;11.4571752548;3;25.3486692905;
14;2;13.9707775116;11.8107032776;4;25.395208478;2;14.0683965683;11.8107032776;3;26.1225088835;
15;2;15.9707775116;12.0916318893;4;25.8925833702;2;16.0683956146;12.0916318893;3;26.7957427502;
16;2;17.0085773468;12.3113050461;4;26.2918028831;2;17.2117881775;12.3113050461;3;27.3919057846;
17;2;17.7228336334;12.8798923492;4;26.3921557665;3;18.2696170807;12.4808797836;3;27.7113106251;
18;2;19.0360679626;12.5;4;26.4563041925;3;18.7228336334;12.5;4;28.0173821449;
19;2;19.625;12.9368915558;4;26.5224741697;3;20.3039112091;12.5;4;28.3487696648;
20;2;19.9675559998;12.5;5;26.5906432867;3;20.3784732819;12.5;4;28.7054548264;
21;2;19.625;13.1362571716;6;26.6607804298;3;20.4587268829;12.5;4;29.0869145393;
22;2;19.625;13.1643123627;6;26.7328453064;3;19.625;13.5;4;29.4920539856;
23;2;19.625;13.1931381226;6;26.8067884445;3;20.625;12.5;4;29.9191560745;
24;2;20.0315284729;12.5;6;26.8825509548;3;19.625;13.5;5;30.3658571243;
25;2;19.625;13.2530202866;8;26.9600640535;3;20.625;12.5;5;30.8291530609;
26;2;19.625;13.2840251923;8;27.0392494202;3;20.9365596771;12.5;5;31.3054442406;
27;2;19.625;13.3156995773;8;27.120018959;3;21.0437240601;12.5;6;31.790620327;
28;2;18.1020050049;13.5;9;27.2022752762;4;21.1528892517;12.5;5;32.2801818848;
29;2;17.1205120087;14.5;9;27.2859115601;4;21.2630405426;12.5;6;32.7693967819;
30;3;16.1393299103;15.5;6;35.0431733131;4;19.3731136322;13.5;6;33.2534770966;
31;3;15.625;17.5;6;35.6146934032;4;18.4820327759;14.5;6;33.7277650833;
32;3;16.5527915955;19.5;6;36.1783373356;4;17.5887470245;15.5;6;34.187912941;
33;3;16.5723781586;21.5;6;36.7295434475;4;16.6922798157;16.5;6;34.6300430298;
34;3;16.5921592712;23.5;6;37.2641832829;4;16.166759491;17.5;7;35.0508718491;
35;3;16.6121063232;25.5;7;37.7786967754;4;16.2614459991;18.5;7;35.4477939606;
36;3;16.6321792603;27.5;8;38.2701842785;4;16.3507537842;19.5;7;35.8189210892;
37;3;16.6523475647;29.5;8;38.7364561558;4;16.4342575073;20.5;8;36.1630792618;
38;3;16.6725749969;31.0230636597;8;39.17603755;4;16.5116920471;21.5;8;36.4797668457;
39;3;16.6928253174;32.2677726746;9;39.5881354809;4;16.5829467773;22.5;8;36.7690839767;
40;4;16.713060379;33.4932823181;8;39.9725756645;4;16.6480445862;23.5;10;37.0316419601;
41;4;16.0;34.6995925903;8;40.3297154903;4;16.707118988;24.5;11;37.2684679031;
42;4;17.7533454895;33.6995925903;8;40.660348177;4;15.707118988;23.5;11;37.4809007645;
43;4;16.7733230591;35.6995925903;9;40.96560359;4;15.707118988;23.5;12;37.6704978943;
44;4;17.7931442261;34.6995925903;9;41.2468533516;4;16.707118988;24.5;13;37.8389520645;
45;4;17.8127727509;33.6995925903;9;41.5056245327;4;17.8887634277;22.5;13;37.9880180359;
46;4;18.0;34.6995925903;10;42.7435259819;4;16.9223041534;23.5;13;38.0;
47;4;17.8513317108;35.6995925903;10;42.8975520134;4;16.9249992371;24.5;13;38.0;
48;4;19.8701992035;35.6265907288;11;43.0106165409;4;17.9249992371;22.5;13;38.0;
49;4;21.8887557983;34.6265907288;12;43.1227662563;4;18.9249992371;22.5;13;38.0;
50;4;22.9249992371;35.4270019531;12;43.2338879108;4;19.9249992371;22.5;13;38.0;
51;4;23.9249992371;36.4270019531;14;43.3438762426;4;20.9249992371;22.5;14;38.0;
52;4;25.8673095703;37.4270019531;15;43.4526358843;4;21.9249992371;22.5;14;38.0;
53;4;25.9249992371;38.4270019531;15;43.5600786209;4;22.5499992371;22.5;14;38.0;
54;4;27.5260391235;37.5999145508;16;43.6661264896;4;22.5499992371;22.5;16;38.0;
55;4;27.542263031;36.6304702759;17;43.770709753;4;22.5499992371;22.5;16;38.0;
56;4;26.5499992371;36.6614875793;17;43.8737673759;4;22.5499992371;22.5;16;38.0;
57;4;27.5499992371;34.6929588318;18;43.9752470255;4;22.5499992371;22.5;16;38.0;
58;4;26.5499992371;34.724861145;18;44.0751037598;4;22.5499992371;22.5;16;38.0;
59;4;26.5499992371;35.7571868896;19;44.1733014584;4;22.5499992371;22.5;17;38.0;
60;5;27.5499992371;33.7899131775;18;49.2188539505;4;22.5499992371;22.5;17;38.0;
61;5;28.6299514771;34.8230209351;19;49.4646462202;4;22.5499992371;22.5;18;38.0;
62;5;29.6429138184;35.8564949036;19;49.7056180239;4;22.5499992371;22.5;18;38.0;
63;5;29.6553993225;36.8903121948;20;49.9413803816;4;22.5499992371;22.5;18;38.0;
64;6;29.6674194336;37.924446106;19;50.1539498568;4;22.5499992371;22.5;18;38.0;
65;6;29.6749992371;38.9588775635;19;50.3290131092;4;22.5499992371;22.5;18;38.0;
66;6;29.6749992371;39.9935836792;20;50.4999827147;4;22.5499992371;22.5;18;38.0;
67;6;28.5499992371;42.0285415649;20;50.6666150093;4;22.5499992371;22.5;18;38.0;
68;6;28.5499992371;44.0637207031;22;50.82870996;4;22.5499992371;22.5;19;38.0;
69;7;28.5499992371;46.0991020203;21;50.9861078262;4;22.5499992371;22.5;19;39.0;
70;7;28.5499992371;46.9535331726;23;51.1386886835;5;24.5499992371;24.5;18;40.0299999714;
71;7;28.5499992371;47.0682678223;23;51.2863718271;5;26.5499992371;26.5;19;40.1905909777;
72;7;28.5499992371;47.1796035767;23;52.9080690145;5;26.8042488098;28.5;20;40.367197156;
73;7;29.8334999084;45.8045654297;23;54.2737445831;5;26.836971283;30.5;21;40.5612413883;
74;7;29.0609130859;47.3166122437;23;55.4193072319;5;27.1262798309;32.5;21;40.7741700411;
75;7;30.2404937744;45.7329940796;22;56.3822910786;5;26.8100624084;33.3091659546;21;41.0397874117;
76;7;29.3808403015;47.0716629028;22;57.0200378895;5;26.9664916992;33.0943527222;22;42.7370004654;
77;7;30.4499988556;45.7751808167;22;57.3410189152;5;27.3381729126;33.6170082092;22;44.2063832283;
78;7;28.8336582184;45.8855323792;21;58.6444787979;5;25.0382518768;36.0302429199;22;45.486230135;
79;7;27.4499988556;45.9319114685;23;59.0258513689;5;24.1720180511;37.718082428;20;46.6165754795;
80;7;30.4499988556;45.9000015259;23;59.8762230873;6;24.2593841553;39.146270752;19;47.4865688086;
81;8;30.4499988556;47.9000015259;23;64.2015476227;5;23.6210212708;30.0;19;44.2509733438;
