Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;1;8.0;10.0;6;20.0;
5;1;8.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;9.0;10.0;3;20.0;1;9.0;10.0;6;20.0;
7;2;9.5;10.3000001907;2;21.0;1;9.5;10.0;6;20.0;
8;2;9.72500038147;10.0;2;21.3999996185;1;9.5;10.0;6;20.3999996185;
9;2;9.81500053406;10.1999998093;2;21.7264003754;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;9.88844013214;10.3632001877;2;21.9903717041;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;9.94783401489;10.4951858521;2;23.0719120502;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;10.1911802292;11.0209560394;2;23.9749414921;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;11.9614667892;11.4571752548;2;24.7131726742;1;10.1557292938;11.4571752548;6;23.6214065552;
14;2;13.9614667892;11.8107032776;2;25.3067810535;2;10.3148164749;12.0107030869;5;25.1832637787;
15;2;15.7228336334;12.4286870956;3;25.7784451246;2;12.3148164749;12.0916318893;5;25.7926100492;
16;3;16.9828968048;12.3113050461;2;26.1504684687;2;14.3148164749;12.3113050461;5;26.3286705017;
17;3;17.7228336334;12.8374919891;2;26.2221269608;2;14.923951149;12.4808797836;5;26.5942704678;
18;3;18.9978122711;12.5;2;26.2560760975;2;16.6735267639;12.5;5;26.8558222055;
19;3;19.625;12.8768224716;3;26.2905418873;2;17.7323760986;12.5;5;27.1554293633;
20;3;19.625;13.0162162781;3;26.3255085945;2;18.7997875214;12.5;5;27.4969480038;
21;3;19.9232387543;12.5;3;26.3609591722;2;19.8766288757;12.5;7;27.8840510845;
22;3;19.625;13.0443840027;3;26.3968753815;2;19.625;13.3652153015;7;28.3200027943;
23;3;19.9392967224;12.5;3;26.4332377911;2;20.3720016479;12.5;8;28.8073790073;
24;3;19.947479248;12.5;3;26.4700255394;2;20.4816608429;12.5;8;29.3477458954;
25;3;19.625;13.0880098343;4;26.5072168112;2;20.6032428741;12.5;8;29.9413113594;
26;3;19.625;13.1028871536;5;26.5447884798;2;19.625;13.5;8;30.586581707;
27;4;19.625;13.1179151535;4;26.5827163458;2;20.625;12.5;8;31.2800674438;
28;4;19.9811115265;12.5;5;26.6209751368;2;19.625;13.5;8;32.0160870552;
29;4;17.9897193909;13.5;5;26.6595385075;2;20.625;12.5;8;32.7867279053;
30;4;16.9983959198;14.5;5;26.6983793974;3;21.3770141602;12.5;7;33.5820074081;
31;4;16.0071353912;15.5;5;26.7374696732;3;21.5559520721;12.5;7;34.3902606964;
32;4;15.0159301758;16.5;5;26.7767804861;3;21.7378082275;12.5;7;35.1987380981;
33;4;14.3997755051;17.5;5;26.8162822723;3;21.9197158813;12.5;7;35.9943685532;
34;4;14.4086637497;18.5;5;27.8559447527;3;22.0987319946;12.5;7;36.7645931244;
35;4;15.4175872803;19.5;5;27.9357372522;3;22.2720336914;12.5;8;37.4981632233;
36;4;16.4265403748;20.5;5;28.0168124437;3;22.4370880127;12.5;8;38.1857919693;
37;4;16.6787834167;21.5;5;28.0991406441;3;22.591802597;12.5;8;38.8205833435;
