Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
19;2;19.625;13.6304988861;5;29.1538929939;2;23.2107315063;12.5;6;27.7958021164;
20;2;20.5596256256;12.5;5;29.562889576;2;23.2540550232;12.5;6;27.9972171783;
21;2;20.6516494751;12.5;5;29.9934945107;2;22.625;13.3991651535;6;28.207105875;
22;2;20.7485351562;12.5;5;30.4432339668;2;22.625;13.4621315002;7;28.4249610901;
23;2;20.8497276306;12.5;6;30.9089989662;2;23.3956165314;12.5;7;28.6501536369;
24;4;20.9545249939;12.5;4;31.3870959282;2;22.625;13.5;7;28.8819327354;
25;4;19.625;13.5;4;31.8733391762;2;23.4984359741;12.5;7;29.1194319725;
26;4;19.625;14.5;4;32.36317873;2;23.5518722534;12.5;7;29.3616781235;
27;4;19.625;15.445271492;4;32.8518595695;2;23.6063766479;12.5;7;29.60760355;
28;4;19.625;15.6407442093;4;33.3346033096;2;22.625;13.5;7;29.8560638428;
29;4;17.625;17.6407432556;4;33.8067913055;2;22.625;14.5;7;30.1058568954;
30;4;16.625;19.6407432556;4;34.2641468048;2;20.625;16.0529289246;6;30.3557448387;
31;4;15.625;21.6407432556;3;34.7028827667;2;19.625;17.1778717041;6;30.6044793129;
32;4;14.625;23.2920188904;3;35.1198272705;2;18.625;18.3022403717;7;30.8508253098;
33;4;14.0;24.5838794708;4;35.5124940872;2;17.625;19.4254131317;8;31.0935864449;
34;4;15.0;26.5587463379;3;36.8791179657;2;17.0;20.546792984;9;31.3316273689;
35;4;16.0;27.1153831482;4;37.2686421871;2;17.0;21.665813446;9;31.5638952255;
36;4;16.2362499237;28.3530502319;4;37.6326479912;2;17.0;22.7819480896;9;31.7894377708;
37;4;16.2479438782;29.571472168;4;37.9713529348;2;17.0;23.8947181702;10;32.0074167252;
38;4;16.2600879669;30.7707824707;5;38.2854663134;2;17.0;25.0037078857;10;32.2171196938;
39;4;16.272687912;31.9514656067;5;38.5760884285;2;17.0;26.1085605621;10;32.4179635048;
40;4;16.2857437134;33.1142807007;7;38.8446097374;2;17.0;27.2089824677;10;32.609498024;
41;4;16.2992591858;34.2601966858;8;39.0926181078;2;17.0;28.3047485352;11;32.7914032936;
42;4;16.3132343292;35.3903236389;8;39.3218141794;2;18.0;26.3957023621;12;32.9634838104;
43;4;17.0;34.505859375;9;39.5224741697;2;17.0;27.4817428589;12;33.12566185;
44;4;17.3425559998;32.505859375;11;39.5906432867;2;17.0;28.5628318787;14;33.277964592;
45;4;18.3578948975;32.505859375;12;39.6607804298;2;18.0;27.5628318787;14;33.4205141068;
46;4;19.2986755371;32.505859375;12;39.7328453064;2;18.0;28.5;14;33.5535144806;
47;4;19.3148899078;32.505859375;14;39.8067884445;2;18.0;27.5;15;33.677239418;
48;4;17.33152771;34.505859375;14;39.8825509548;2;18.0;27.5;16;33.7920188904;
49;6;18.9249992371;33.5;10;53.4600640535;2;18.9782047272;28.5;16;33.8982248306;
50;6;22.9249992371;35.5;10;54.0292496681;2;19.0020999908;29.5;16;33.996263504;
51;6;25.9249992371;37.5;10;54.5803375244;2;19.0241584778;30.5;17;34.0;
52;6;29.4020042419;39.5;11;55.1115150452;2;19.0249996185;31.5;18;34.0;
53;6;29.6445026398;41.5;11;55.6214036942;2;19.0249996185;32.5;18;34.0;
54;6;30.3196544647;42.5;13;56.1090507507;2;19.0249996185;33.5;19;34.0;
55;6;30.3691444397;41.5;15;56.5739018917;2;19.0249996185;34.5;21;34.0;
56;6;29.8651008606;41.5;15;57.0157630444;2;20.0249996185;32.5;21;34.0;
57;6;29.8934421539;41.2807312012;17;57.4347550869;2;19.0249996185;33.5;21;34.0;
58;7;29.9207038879;40.3422775269;17;57.8312618732;2;19.0249996185;34.5;22;34.0;
59;7;30.5589618683;37.5;18;58.2058804035;2;20.0249996185;32.5;22;34.0;
60;7;29.9718837738;38.5;19;58.5593717098;2;19.0249996185;33.5;22;34.0;
61;8;30.6481266022;37.5;13;78.8926169872;2;19.0249996185;34.5;22;34.0;
62;8;31.6911144257;38.5;14;80.4022209644;2;20.0249996185;32.5;23;34.0;
63;8;32.7329978943;39.5;14;81.6009562016;2;19.0249996185;33.5;23;34.0;
64;8;32.7737541199;40.5;14;82.6173601151;3;19.0249996185;34.5;22;34.0;
65;8;32.080116272;42.5;15;84.4666354656;3;20.0249996185;32.5;22;34.0;
66;8;33.8518180847;43.5;15;85.2096693516;3;19.0249996185;33.5;21;34.0;
67;8;35.1157836914;46.5;15;85.7989580631;3;19.0249996185;34.5;20;34.0;
68;8;36.9181404114;47.5;15;86.2358767986;3;20.0249996185;32.5;21;34.0;
69;8;36.7125015259;50.5;17;86.3656812906;3;19.0249996185;33.5;21;34.0;
70;8;36.9751014709;53.5;18;86.4955352545;3;19.0249996185;34.5;21;34.0;
71;8;37.5638313293;53.3482894897;18;89.3255476952;3;20.0249996185;32.5;21;34.0;
72;8;37.3525123596;55.0;18;91.6630910635;3;19.0249996185;33.5;22;34.0;
73;8;37.353061676;58.3386993408;19;93.5793744326;3;19.0249996185;34.5;23;34.0;
74;9;38.5739402771;57.6895141602;18;95.0592293739;3;20.0249996185;32.5;23;35.0;
75;9;39.128944397;57.9097442627;18;95.9457141161;3;20.0249996185;34.5;23;36.2700003386;
76;9;39.2877845764;59.0;20;96.4427057505;3;21.0655002594;36.5;23;37.3141961098;
77;9;37.3996086121;61.0;20;96.9134507179;3;20.0655002594;36.5;24;38.1678322554;
78;9;36.1072616577;63.2000007629;21;97.2493196726;3;21.0;37.5;24;38.8676614761;
79;9;35.1620025635;64.5038452148;21;97.5396479368;3;22.0;38.5;24;39.2996573448;
80;9;32.2057952881;65.1999969482;22;97.82918787;3;24.0;35.5;25;39.548663497;
81;9;30.9500007629;64.1999969482;23;98.1171841621;3;26.0;33.5;25;39.7922235727;
82;9;30.25;65.1999969482;23;98.4029240608;3;27.25;32.5;25;39.9393253326;
83;9;30.25;65.1999969482;23;98.6857433319;3;27.5499992371;31.5;26;40.0956480503;
84;9;29.9500007629;66.1999969482;24;98.9650316238;4;23.5499992371;33.5;25;40.261295557;
85;10;30.4090881348;68.1999969482;24;99.2402362823;4;22.2999992371;35.5;25;40.4362905025;
86;10;30.4457855225;70.1999969482;25;99.5108604431;4;21.2999992371;37.5;25;40.6205644608;
87;10;30.4809684753;72.1999969482;26;99.776466608;4;20.2999992371;39.5;25;40.8139474392;
88;10;30.5145835876;75.1999969482;27;100.036673546;4;20.2999992371;39.5;26;41.016159296;
89;10;29.9500007629;76.1999969482;27;100.291153193;4;21.0;40.5;26;41.2268030643;
90;10;29.9500007629;78.1999969482;27;100.539628267;4;19.0;40.5;26;41.445360899;
91;10;30.6057777405;81.1999969482;28;101.781868696;4;19.0;42.5;27;41.6711919308;
92;10;31.6329498291;84.1999969482;28;102.167686343;5;20.0;42.5;26;41.9035346508;
93;10;32.6585350037;87.1999969482;29;102.5677073;5;21.0;43.5;27;42.141512394;
94;10;32.9797401428;90.1999969482;28;102.984146476;5;21.25;45.5;27;42.3841423988;
95;10;32.7050819397;90.1999969482;29;103.419338942;5;22.25;44.5;27;42.6303496361;
96;11;33.1163024902;93.1999969482;26;103.875681043;5;21.25;46.5;22;42.8789830208;
97;11;32.7457847595;96.1999969482;27;104.292986631;5;21.25;48.5;22;43.1288366318;
98;11;32.75;98.6050949097;24;104.723070383;5;22.25;47.5;21;43.3786706924;
99;11;33.3281669617;98.1073989868;24;105.186412573;6;21.25;49.5;20;43.6272368431;
100;11;33.75;97.1901550293;24;105.684360266;6;21.25;51.5;21;43.8733024597;
