Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;6;20.0;
5;2;7.55000019073;9.69999980927;4;18.0;1;15.0;10.0;6;20.0;
6;2;8.7750005722;8.5;3;18.0900000334;1;16.0;10.0;6;20.3999996185;
7;2;9.0702495575;8.5;3;18.1871190071;1;17.0;10.1999998093;6;20.7264003754;
8;2;9.09210205078;8.5;3;18.2917383909;2;18.0358409882;10.3632001877;5;22.8194274902;
9;2;9.11564064026;8.5;3;18.7571438551;2;18.6916561127;10.9097137451;5;23.7716035843;
10;2;9.2203578949;8.67000007629;3;19.1807904243;2;20.6916561127;11.3658018112;5;24.5557456017;
11;2;9.31567764282;8.81392192841;3;19.5693804026;2;22.6916561127;11.7372808456;5;25.1909515858;
12;2;9.40311145782;8.93486309052;3;20.7122055292;2;23.7657871246;12.0336990356;5;25.6996334791;
13;2;9.66024589539;9.39324569702;4;21.7555496693;2;24.4197807312;12.2662630081;5;26.10437572;
14;2;11.5106239319;9.78903102875;4;22.7047069073;2;24.6626243591;12.446267128;5;26.2577478886;
15;2;13.5106239319;10.1240053177;4;23.5700800419;2;24.7546482086;12.5;5;26.3048160076;
16;2;15.5106239319;10.4026165009;4;24.3649902344;2;26.7184104919;12.5;5;26.3530313969;
17;2;16.7188930511;10.6309299469;4;25.1037259102;2;27.7473392487;12.5;5;26.4023760557;
18;2;17.8019580841;10.8157100677;4;25.8000462055;2;28.7769451141;12.5;6;26.4528282881;
19;2;18.8920211792;10.9637317657;4;26.3035011292;2;29.8072166443;12.5;6;26.5043625832;
20;2;19.9182891846;11.0;4;26.7638249397;2;29.9026184082;12.5;6;26.5569496155;
21;2;18.9500007629;12.0;4;27.251458168;2;29.9341697693;12.5;6;26.6105561256;
22;2;18.9500007629;13.0;4;27.7633986473;2;29.9663333893;12.5;6;26.6651450396;
23;2;18.9500007629;13.8816995621;6;28.2957406044;2;29.99908638;12.5;6;26.72067523;
24;2;18.9500007629;14.1478700638;6;28.8437380791;2;30.0324058533;12.5;6;26.7771017551;
25;2;18.9500007629;14.421869278;6;29.4019312859;2;30.0662612915;12.5;6;26.8343759775;
26;2;18.9500007629;14.7009658813;6;29.9643349648;2;30.1006259918;12.5;6;26.8924454451;
27;2;18.9500007629;14.982167244;8;30.524679184;2;30.1354675293;12.5;6;26.9512542486;
28;2;18.9500007629;15.262339592;8;31.0766792297;2;30.170753479;12.5;6;27.0107431412;
29;2;18.9500007629;15.5383396149;9;31.6143198013;2;30.206445694;12.5;7;27.0708494186;
30;2;16.9500007629;17.5383396149;9;32.1321163177;2;30.2425098419;12.5;7;27.1315076351;
31;3;15.9500007629;19.5383396149;8;32.6253356934;2;30.2789039612;12.5;7;27.1926498413;
32;3;16.9500007629;18.5383396149;8;33.0901584625;2;30.3155899048;12.5;7;27.2542052269;
33;3;15.9500007629;17.5383396149;8;33.5237665176;2;30.3525238037;14.5;7;27.3161010742;
34;4;15.9500007629;17.5383396149;6;42.4243593216;2;30.3896598816;16.5;7;27.3782629967;
35;4;17.9500007629;18.5383396149;6;43.1311101913;2;30.4269580841;18.5;7;27.4406147003;
36;4;19.9500007629;19.5383396149;6;43.7876062393;2;30.4643688202;20.5;7;27.5030794144;
37;4;19.9500007629;18.5383396149;6;44.393283844;2;30.5018482208;22.5;7;27.5655794144;
38;4;20.9500007629;18.5383396149;6;44.9485731125;2;30.5393486023;22.5;8;27.628036499;
39;4;22.145160675;19.5383396149;6;45.4547357559;3;30.5768222809;22.5;9;27.690372467;
40;4;23.2053909302;20.5383396149;7;45.9136915207;3;30.6142234802;22.5;9;27.7525100708;
41;4;23.2612342834;21.5383396149;7;46.3278541565;3;30.651506424;22.5;10;27.8143725395;
42;4;23.3127250671;22.5383396149;7;46.6999788284;3;30.6886234283;22.5;10;27.8758842945;
43;4;23.3599567413;23.5383396149;7;46.9025421143;3;30.7255306244;22.5;10;27.936971426;
44;4;24.4030723572;21.5383396149;7;47.0767059326;3;30.7621822357;22.5;10;27.9975619316;
45;4;23.4422607422;22.5383396149;7;47.2343597412;3;29.0;23.5;10;28.0575861931;
46;4;23.4777317047;23.5383396149;7;48.3765459061;3;29.0;24.028793335;11;29.1169772148;
47;4;25.5097236633;22.4383392334;10;48.5750000477;3;31.0;23.5;11;29.2056705952;
48;4;27.5375003815;24.4383392334;10;48.6548187733;3;32.9054031372;24.5;11;29.2941963673;
49;4;28.797334671;26.4383392334;10;48.7396422625;3;32.9401626587;25.5;11;29.3824896812;
50;4;28.96641922;28.4383392334;11;48.82964468;3;32.9744338989;26.5;11;29.4704883099;
51;4;28.9866695404;30.4383392334;12;48.9249849319;3;33.0081825256;27.5;12;29.5581325293;
52;5;28.6875;32.4383392334;11;49.0258028507;4;33.0413780212;28.077917099;8;37.855687499;
53;6;30.0308055878;32.0;9;50.1322153807;4;32.6413764954;30.6001338959;8;39.008389473;
54;6;31.0547485352;33.0;11;50.3518123627;4;34.0680007935;32.8365325928;9;39.9674237967;
55;6;31.0799713135;34.0;11;50.5875183344;4;35.4247131348;34.2183227539;9;40.7680389881;
56;6;30.6875;35.0;11;50.840090394;4;36.6916885376;35.5256538391;9;41.2947745323;
57;6;30.6875;36.0;11;51.1102392673;4;37.1678771973;36.7009239197;9;41.6311309338;
58;6;30.6875;36.0;12;51.3986099958;4;37.2177696228;36.785949707;10;41.9573062658;
59;7;28.6875;36.0;7;71.7057603598;4;35.2646942139;37.8708305359;10;42.2730886936;
60;7;27.1000003815;38.0;7;73.232137084;4;36.3086700439;36.9554214478;11;42.5783656836;
61;7;27.1000003815;40.0;10;74.5956466198;4;34.3497581482;38.0395851135;11;42.8731102943;
62;8;27.1000003815;42.0;8;75.8015937805;5;35.3880233765;37.1231765747;12;43.1573729515;
63;8;27.1499996185;44.0;8;76.8651852608;5;36.4235649109;36.352897644;13;43.4312685728;
64;8;28.1499996185;46.0;8;77.8070688248;5;34.4564857483;38.2881546021;14;43.6949644089;
65;9;29.1499996185;47.0;7;78.6495244503;5;35.4869041443;37.3693084717;15;43.8988542557;
66;9;30.1499996185;48.0;8;79.398280859;5;36.5;39.3456230164;16;44.0568338633;
67;9;31.1499996185;49.0;8;79.8566904068;6;38.5;41.3749351501;15;45.212387085;
68;8;23.1499996185;45.0;8;55.3306736946;7;37.5;44.4045944214;14;70.4253621101;
69;8;24.1499996185;43.0;9;57.1399402618;8;39.5;46.4345703125;14;71.6385896206;
70;8;23.2444992065;44.0;9;58.7729420662;8;38.5;49.4068756104;14;72.6320232153;
71;7;24.3282089233;42.0;10;60.2499504089;9;39.5;52.4068756104;14;73.4401404858;
72;7;25.4016933441;41.0;10;62.5015525818;9;40.5;54.5260734558;15;74.0988453627;
73;7;28.4656925201;41.0;10;63.5039721727;9;38.5;57.5569839478;15;74.4932090044;
74;8;31.5210361481;41.0;10;81.6710091829;9;37.5;60.5880317688;18;74.7071447372;
75;8;34.5308494568;42.0;10;83.8601653576;10;37.5;60.6191864014;18;74.921143651;
76;8;36.9827880859;43.0;10;85.7679446936;10;35.5;62.4068756104;18;75.1351799965;
77;8;33.6999969482;47.0;11;87.5153510571;10;34.5;65.4068756104;18;75.349222064;
78;10;32.6999969482;50.0;9;89.0967248678;10;34.5;65.4068756104;18;75.5055800676;
79;10;34.6999969482;47.0;9;90.5168164968;10;32.5;68.4068756104;20;75.6624257565;
80;10;31.6999988556;50.0;9;91.7874547243;10;31.5;71.4068756104;17;75.8220853806;
81;10;32.6999969482;51.0;10;92.9242802858;10;31.5;71.4068756104;18;76.9843943119;
82;10;33.6999969482;53.0;10;93.9441292286;10;30.5;75.4068756104;19;77.1691696644;
83;10;34.6999969482;55.0;10;94.7686877251;10;30.5;79.4068756104;19;77.3564052582;
84;10;35.6999969482;57.0;11;95.3837189674;10;30.5;80.4068756104;19;77.545874238;
85;10;35.6999969482;59.0;11;96.9766237736;10;28.5;84.4068756104;22;77.7373310328;
86;10;34.6999969482;63.0;10;97.6068751812;11;27.5;88.4068756104;23;77.9305124283;
87;10;34.6999969482;67.0;10;98.2173066139;11;27.7000007629;88.4068756104;23;78.1251386404;
88;10;34.0999984741;71.0;11;98.8081809282;11;27.7000007629;88.4068756104;25;78.3209147453;
89;10;34.0999984741;75.0;11;99.3800127506;12;26.7000007629;91.4068756104;24;78.5175325871;
90;10;34.0999984741;79.0;12;99.9334920645;12;27.7000007629;92.4068756104;25;78.7146718502;
91;10;34.0999984741;81.8742980957;13;100.469421506;12;27.7000007629;93.4068756104;26;78.9120033979;
92;10;34.0999984741;83.967918396;14;100.988658428;12;26.7000007629;97.4068756104;27;79.1091912985;
93;10;34.0999984741;86.0555648804;14;101.479880452;13;27.7000007629;98.4068756104;26;79.3058950901;
94;10;34.0999984741;88.1374435425;14;101.834320784;13;27.7000007629;99.4068756104;27;79.5017727613;
95;10;34.0999984741;90.1999969482;15;102.124140143;13;26.7000007629;103.40687561;28;81.5036479235;
96;10;34.0999984741;92.1999969482;15;102.418018222;13;28.7000007629;105.40687561;28;82.6505948305;
97;10;34.0999984741;94.1999969482;17;102.715092659;13;29.7000007629;108.40687561;29;83.8298717737;
98;10;34.0999984741;96.1999969482;17;103.014475107;13;29.7000007629;111.40687561;24;85.0362621546;
99;10;34.0999984741;98.1999969482;14;103.315265417;13;29.7000007629;114.40687561;24;87.2641984224;
100;10;33.0999984741;97.1999969482;15;103.616562843;13;31.7000007629;118.624290466;24;88.6279046535;
101;10;33.0999984741;98.8000030518;15;103.917479038;13;33.7000007629;121.765975952;25;90.0145943165;
102;10;35.0999984741;98.8000030518;16;104.217149734;13;33.7000007629;118.907096863;26;91.419588089;
103;10;36.0999984741;98.8000030518;16;104.514743805;13;32.7000007629;121.421096802;26;92.8384219408;
104;10;37.0999984741;98.0;16;104.80947423;13;31.7000007629;124.185409546;27;95.2669334412;
105;10;37.6999969482;97.0;14;105.100603342;13;34.7000007629;124.321517944;31;96.8513182402;
106;10;35.6999969482;96.0;14;105.387450218;13;36.7000007629;121.454917908;32;98.4589247704;
107;10;36.6999969482;95.0;14;105.66939497;13;35.7000007629;124.585144043;32;100.089016438;
108;10;35.0;94.0;15;105.945879698;13;34.7000007629;126.711791992;32;101.7412498;
109;10;35.0;93.0;18;106.216410637;13;34.7000007629;129.834487915;34;103.415538192;
110;10;36.0;92.0;18;106.480557919;14;33.7000007629;131.952911377;34;105.111865282;
111;10;35.0;91.0;20;106.737952948;14;32.7000007629;137.066833496;34;106.830078125;
