Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;13.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;14.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;15.0;10.0;3;20.0;
6;1;8.55000019073;8.5;4;17.0;1;16.0;10.0;3;20.3999996185;
7;1;8.82499980927;8.5;4;17.0;1;17.0;10.1999998093;3;20.7264003754;
8;1;8.82499980927;8.5;4;17.0;2;18.0358409882;10.3632001877;2;22.8194274902;
9;1;8.82499980927;8.5;4;17.3400001526;2;18.6916561127;10.9097137451;2;23.7616035938;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;20.6916561127;11.3658018112;2;24.5351526737;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;22.6916561127;11.7372808456;2;25.1591641903;
12;2;9.02068901062;9.33486270905;3;19.786491394;2;23.7467155457;12.0336990356;3;25.6560432911;
13;2;9.45196056366;9.39324569702;3;20.6530621052;2;24.7657661438;12.2662630081;3;26.0483692884;
14;2;11.2625637054;9.78903102875;3;21.4028294086;2;25.78515625;12.446267128;3;26.1887089014;
15;2;13.2625637054;10.1240053177;3;22.0448752642;2;26.8048820496;12.5;3;26.2221269608;
16;2;15.0206890106;10.8984737396;3;22.5915045738;2;27.8249320984;12.5;3;26.2560760975;
17;2;16.0206890106;11.1627874374;3;23.0564050674;2;28.8453006744;12.5;3;26.2905418873;
18;2;17.3413105011;10.8157100677;3;23.4532663822;2;29.7743244171;12.5;3;26.3255085945;
19;2;18.3639945984;10.9637317657;4;23.6322153807;2;29.7953052521;12.5;3;26.3609591722;
20;2;19.3172492981;11.0;5;23.7443124056;2;29.816576004;12.5;3;26.3968753815;
21;3;19.3424720764;11.0;4;23.8621526957;2;29.0;13.477812767;3;26.4332377911;
22;3;18.9500007629;11.0;5;23.9857594967;2;29.0;13.5032663345;3;26.4700255394;
23;3;18.9500007629;11.9928798676;5;24.1151165962;2;29.0;13.5290184021;3;26.5072168112;
24;3;18.9500007629;12.0575580597;5;24.2501642704;2;29.0;13.5550518036;4;26.5447884798;
25;3;17.456287384;12.0;5;24.3907959461;3;29.0;13.5813522339;3;26.5827163458;
26;3;16.4879302979;13.0;5;24.5368545055;3;29.0;13.6079015732;4;26.6209751368;
27;3;15.5207929611;14.0;6;24.6881308556;3;29.0;13.6346826553;5;26.6595385075;
28;4;14.6048297882;15.0;5;24.8443615437;3;29.0;13.6616773605;5;26.6983793974;
29;4;14.6399812698;16.0;6;25.005228281;3;29.0;13.6888656616;5;26.7374696732;
30;5;14.6761760712;17.0;4;53.9203586578;3;29.0;13.7162284851;5;26.7767804861;
31;5;15.0;19.0;4;56.1018280983;3;29.0;13.7437458038;5;26.8162822723;
32;5;16.0;21.0;5;57.8084387779;3;29.0;13.7713975906;5;26.8559447527;
33;5;17.0;23.0;6;59.0988924503;3;29.0;15.7713975906;5;26.8957372904;
34;5;18.0;24.3181495667;7;60.0575006008;3;29.0;17.771396637;5;26.9356285334;
35;5;19.0;25.4778575897;7;60.7689523697;3;29.0;19.771396637;5;26.9755871296;
36;5;20.0;26.639081955;8;60.9736218452;3;29.0;21.771396637;5;27.015581131;
37;5;21.0;27.8012599945;8;61.1542396545;3;29.0;23.771396637;5;27.0555787086;
38;5;22.0;28.9638156891;8;61.3346266747;3;29.0;23.9389057159;6;27.0955479145;
39;5;23.0;30.1261634827;9;61.5141320229;3;29.0;23.966884613;6;27.135456562;
40;5;24.0;31.2877197266;9;61.6921138763;3;29.0;23.9948196411;6;27.17527318;
41;5;25.0;32.4479026794;10;61.8679485321;3;29.0;24.0226917267;6;27.2149660587;
42;5;26.0;33.6061553955;11;62.0410404205;4;30.0;25.0504760742;6;28.2545039654;
43;5;26.4249992371;34.7619361877;12;62.2108278275;4;31.0;24.5;6;28.3338561058;
44;5;27.4249992371;32.9147453308;12;62.376791954;4;31.0;26.5;6;28.4141764641;
45;5;26.4249992371;34.0641136169;13;62.5384612083;4;31.0;28.1330947876;7;28.4954371452;
46;6;26.4249992371;35.2096138;11;77.6954174042;4;31.6741333008;29.1603183746;7;28.5776082277;
47;6;28.4249992371;34.3508758545;11;78.5972981453;4;31.0;29.770904541;7;28.6606570482;
48;6;29.4249992371;37.0;11;79.4131727219;4;31.0;29.8200912476;8;28.744549036;
49;6;30.8298530579;40.0;13;80.1419606209;4;31.0;29.8696346283;8;28.8292474747;
50;6;32.8615493774;40.0;13;80.7859973907;4;31.0;29.9195098877;9;28.9147126675;
51;6;34.8919372559;41.0;13;81.3501625061;4;31.0;29.9696922302;11;29.0009025335;
52;6;36.9209899902;41.0;14;81.8410067558;4;31.0;30.0201568604;11;29.0877724886;
53;6;38.070476532;40.0;15;82.2659592628;5;31.8716964722;29.344461441;11;30.230681181;
54;6;37.566078186;40.0;16;82.6326889992;5;32.5200500488;29.8880844116;11;31.1566183567;
55;7;38.6236228943;38.0;15;82.854929924;5;32.0680007935;31.1301822662;12;31.9000146389;
56;7;39.2486114502;37.0;16;82.9540486336;5;32.4247131348;31.5142478943;12;32.4967048168;
57;7;39.2709121704;36.0;16;83.0474095345;5;32.6916885376;31.824886322;12;32.8316701651;
58;7;39.2919158936;35.0;18;83.1351675987;5;32.7999992371;31.0605926514;13;32.9887150526;
59;7;37.3116607666;36.0;19;83.217499733;5;32.7999992371;31.1029644012;13;33.148204565;
60;7;36.3301849365;37.0;19;83.25;5;32.7999992371;31.1449356079;13;34.3099710941;
61;7;33.6500015259;39.0;19;83.25;5;31.7999992371;34.1864547729;13;34.5338294506;
62;7;32.6999969482;41.0;20;83.25;6;33.7999992371;34.373336792;13;34.7625408173;
63;7;32.6999969482;43.0;21;83.25;6;32.7999992371;35.2679786682;13;34.9959536791;
64;7;32.6999969482;45.0;21;85.421875;6;34.7999992371;36.3078956604;13;35.2338917255;
65;7;33.3515625;47.0;22;88.2700967789;6;36.7999992371;38.6192436218;10;35.4761532545;
