Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;15.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;2;17.0;10.0;4;21.3999996185;
7;1;8.82499980927;8.5;5;17.0;2;19.0;10.1999998093;4;21.7264003754;
8;1;8.82499980927;8.5;5;17.0;2;20.4358406067;10.3632001877;4;22.879427433;
9;1;8.82499980927;8.5;5;17.3400001526;2;21.7276554108;10.9097137451;3;23.8545675278;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;23.7276554108;11.3658018112;3;24.6635226011;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;25.7276554108;11.7372808456;3;25.3254499435;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;26.8464870453;12.0336990356;3;25.8628145456;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;27.5176887512;12.2662630081;3;26.2982462645;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;27.7789478302;12.446267128;3;26.484351635;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;27.8906097412;12.5;3;26.5662232637;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;29.8752536774;12.5;3;26.6513283253;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;30.926317215;12.5;3;26.7396525145;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;31.9793128967;12.5;4;26.8311642408;
19;1;16.0206890106;10.9637317657;5;22.0;2;33.0342178345;12.5;4;26.9258141518;
20;1;16.9500007629;11.0;5;22.0;2;33.1554870605;12.5;4;27.0235335827;
21;1;16.9500007629;11.0;5;22.0;2;33.2141189575;12.5;4;27.1242339611;
22;1;16.9500007629;11.0;6;22.0;2;33.2745399475;12.5;4;27.2278065681;
23;1;16.9500007629;11.0;7;22.0;2;33.3366851807;12.5;4;27.3341217041;
24;1;16.9500007629;11.0;7;22.0;2;33.4004745483;12.5;4;27.4430289268;
25;1;16.9500007629;11.0;7;22.0;2;33.4658164978;12.5;4;27.5543570518;
26;1;16.9500007629;11.0;7;22.0;2;33.5326156616;12.5;4;27.667914629;
27;1;16.9500007629;11.0;7;22.0;2;33.6007499695;12.5;4;27.7834908962;
28;1;16.9500007629;11.0;8;22.0;2;33.6700935364;12.5;4;27.9008569717;
29;1;16.9500007629;11.0;9;22.0;2;33.7405128479;12.5;4;28.0197672844;
30;1;16.9500007629;11.0;9;22.0;2;33.8118591309;14.5;4;28.1399610043;
31;1;16.9500007629;11.0;9;22.0;2;33.8839759827;16.5;4;28.2611646652;
32;1;14.9500007629;12.0;9;22.0;2;33.9566993713;18.5;4;28.3830943108;
33;1;13.9500007629;13.0;10;22.0;2;34.0298576355;20.5;5;28.5054576397;
34;1;12.9500007629;14.0;10;22.0;2;34.1032752991;22.5;7;28.6279573441;
35;1;12.0;15.0;10;22.0;2;34.1767730713;22.5;8;28.7502937317;
36;1;12.0;16.0;10;22.0;2;34.2501754761;22.5;8;28.8721673489;
37;1;12.0;17.0;10;22.0;2;34.323299408;22.5;8;28.9932823181;
38;1;12.0;18.0;10;22.0;3;35.3959693909;23.5;7;30.1133489609;
39;1;12.0;19.0;10;22.0;3;36.4680099487;24.5;7;30.2720870972;
40;1;12.0;20.0;10;22.0;3;37.1632537842;25.5;8;30.4304113388;
41;1;12.0;21.0;11;22.0;3;37.2582473755;26.5;8;30.5880692005;
42;1;12.0;22.0;12;22.0;3;37.3528404236;27.5;8;30.7448204756;
43;1;12.0;23.0;13;22.0;3;37.4468917847;27.5;8;30.90043962;
44;1;12.0;24.0;13;22.0;3;37.5402641296;27.5;9;31.054718256;
45;1;12.0;25.0;14;22.0;3;37.6328315735;27.5;9;31.2074649334;
46;1;12.0;26.0;15;22.0;3;37.7244796753;27.5;9;31.3585059643;
47;1;12.0;27.0;14;22.0;3;37.8151016235;27.5;9;32.7349658012;
48;2;12.0;28.0;14;42.25;3;38.6409759521;28.0;10;33.8967157602;
49;2;13.0;29.0;15;43.2625007629;3;39.3380279541;28.3899993896;11;34.8764781952;
50;2;14.0;30.0;15;44.1103420258;3;39.9258880615;28.6872596741;11;35.7083569765;
51;2;16.0;28.0;15;44.8045310974;3;40.4250144958;28.9097423553;11;36.2756228447;
52;2;16.0;29.0;16;45.3622093201;3;40.76537323;29.0;12;36.6604342461;
53;2;17.0;30.0;16;45.8032398224;3;40.9962615967;29.0;12;37.0416152477;
54;3;19.0;28.0;15;46.1476154327;4;41.2249679565;29.0;13;37.4175963402;
55;3;19.0;29.0;16;46.25;4;41.4505577087;29.0;13;37.786960125;
56;3;20.0;30.0;16;46.25;4;41.6721763611;29.0;14;38.1484613419;
57;3;22.0;29.0;16;46.25;4;41.8890762329;29.0;14;38.5010426044;
58;3;23.2749996185;29.0;17;46.25;4;42.1006240845;29.0;13;38.8438374996;
59;3;24.2749996185;29.0;17;46.25;4;42.3063011169;29.0;12;39.1761727333;
60;3;25.2749996185;29.0;17;47.25;4;42.5057029724;29.0;12;39.4975581169;
61;3;27.2250003815;30.0;18;47.4025000334;4;42.6985321045;29.0;13;40.8076713085;
62;3;28.2250003815;30.0;18;47.5764987469;4;43.884601593;30.0;15;41.1963449717;
63;3;28.2250003815;30.0;18;47.774458766;4;45.0638046265;31.0;17;41.5806610584;
64;4;28.2250003815;30.0;19;47.9989435673;4;45.2361221313;32.0;17;41.961078763;
65;4;28.2250003815;30.0;19;48.2525589466;4;45.4016036987;33.0;17;42.3381323814;
66;4;28.2250003815;29.0;20;48.5378723145;4;45.5603408813;34.0;19;42.712407589;
67;4;28.2250003815;28.0;21;48.8573079109;4;45.7124862671;35.0;19;43.0845133066;
68;4;28.2250003815;27.0;21;49.2130148411;4;45.8582077026;35.1579208374;19;43.4550563097;
69;4;28.2250003815;26.0;21;49.6067101955;4;45.9976997375;35.2545547485;19;43.726981163;
70;4;28.2250003815;26.0;21;50.0395004749;4;46.072593689;35.3575286865;19;44.004976511;
71;4;28.2250003815;26.0;18;50.5116910934;4;46.1455955505;35.4669532776;21;44.2914483547;
72;4;29.2250003815;26.0;19;51.0225958824;4;46.2180900574;35.5829086304;21;44.5861327648;
73;4;27.6567802429;27.0;19;52.5703659058;4;46.2899055481;35.7054023743;21;44.8886837959;
74;4;27.8211097717;29.0;20;53.1818625927;4;46.3608703613;35.8343963623;21;45.198666811;
75;4;27.9955596924;31.0;20;53.823186636;4;44.3608703613;35.9697647095;20;45.5155513287;
76;4;27.2287788391;33.0;21;54.4885194302;4;45.3608703613;36.1113128662;22;45.8387072086;
77;4;27.7465553284;35.0;21;55.1708571911;4;46.3608703613;36.2587623596;22;46.1674015522;
78;4;27.614200592;37.0;22;55.8622578382;5;46.6332244873;36.4117507935;21;46.5007989407;
79;4;28.1586761475;38.0;23;56.5541893244;5;44.6977615356;37.5698318481;22;47.1277396679;
80;5;28.3662567139;39.0;22;64.3000380993;4;38.7999992371;33.7324752808;22;43.4757246971;
81;5;29.924747467;41.0;23;66.5903929472;4;37.7999992371;35.0630073547;22;45.0832710266;
82;6;31.0371170044;43.9049453735;22;68.5864639282;4;36.7999992371;36.4190597534;23;46.699836731;
83;6;31.4668693542;45.0;23;70.3228237629;5;35.7999992371;37.7991104126;22;48.2992787361;
84;6;31.8466911316;47.9821815491;23;71.4878150225;5;35.7999992371;39.2007789612;22;50.857562542;
85;6;32.5737228394;49.0;24;72.3725733757;5;34.7999992371;42.6208114624;22;52.4542614222;
86;6;32.815322876;50.0;25;73.1909016371;5;36.7999992371;44.0551109314;22;53.9823327065;
87;6;31.0380001068;52.0;25;73.9386359453;5;35.7999992371;44.4988708496;23;55.4310939312;
88;6;30.2405014038;54.0;26;75.6147601604;5;35.7999992371;45.946723938;22;56.7942141294;
89;7;29.9108963013;58.0;25;76.3509236574;5;36.7999992371;48.3930053711;23;58.069034338;
90;7;30.0534763336;61.2390594482;25;77.5647509098;6;34.7999992371;50.8320236206;23;59.2557667494;
91;7;29.3253440857;64.3100585938;26;78.6304984093;6;36.7999992371;48.2583389282;23;60.3567397594;
92;7;29.157831192;66.0;26;79.6095979214;6;36.7999992371;49.6670532227;22;61.3757731915;
93;7;27.7715702057;70.0;26;80.5079852343;6;34.7999992371;53.2583389282;23;62.2876799107;
94;7;26.7715702057;70.539276123;26;81.3352429867;6;33.7999992371;56.2583389282;24;62.9636862278;
95;7;27.6715698242;68.6208724976;27;83.102994442;6;32.7999992371;59.2509002686;24;63.6113438606;
96;7;28.6715698242;71.7049102783;28;83.9735261202;6;31.7999992371;61.644569397;26;64.2300417423;
97;7;30.2138137817;74.7912521362;28;84.8295142651;7;31.7999992371;62.644569397;24;64.8201358318;
98;7;31.8118896484;71.0;29;85.4906195402;7;30.7999992371;63.644569397;24;65.3827183247;
99;7;30.1226062775;74.0;31;86.1845428944;7;28.7999992371;67.644569397;25;65.9193813801;
100;8;30.2542476654;77.0;30;86.933868289;7;27.7999992371;71.644569397;25;66.431989193;
101;8;31.4026756287;75.1564941406;30;87.7399218082;7;28.7999992371;69.644569397;25;66.9224805832;
102;8;31.5343933105;74.1564941406;30;88.6032726765;7;25.7999992371;73.644569397;26;67.3927125931;
103;8;32.5481719971;75.0;31;89.5235760212;7;24.7999992371;77.644569397;26;68.7553491592;
104;8;33.7488479614;74.0;32;90.4994192123;7;26.7999992371;73.644569397;27;69.1123042107;
105;8;33.9776916504;77.0;32;91.5281867981;7;24.7999992371;76.644569397;26;69.5075638294;
106;8;35.3289337158;77.0;32;92.6059520245;7;23.7999992371;79.644569397;26;69.9119887352;
107;8;36.7771911621;76.0;33;93.727408886;7;25.0;76.644569397;27;70.3241406679;
108;8;34.8988075256;79.0;33;95.8858580589;7;25.0;79.644569397;28;70.7425475121;
109;8;37.2160606384;81.0;33;97.0982602835;7;26.0;82.644569397;28;71.1211951971;
110;8;38.5527992249;82.0;34;98.330730319;7;25.0;84.644569397;29;71.4976980686;
111;8;37.221660614;85.0;36;99.573002696;7;23.0;89.644569397;30;71.8704257011;
112;8;36.5969314575;87.0;36;100.814098358;7;24.0;91.644569397;30;72.2378768921;
113;8;35.6515731812;89.0;37;102.042692304;7;24.0;93.644569397;32;72.598708272;
114;8;36.0345458984;90.7900238037;38;103.247528076;7;24.0;95.644569397;32;72.9517531395;
115;8;36.7648544312;91.0;38;103.850363255;7;24.0;97.4662475586;35;73.2960343361;
116;8;35.7977676392;91.0;39;104.453405023;7;24.0;98.5568847656;35;73.6307675838;
117;8;35.1683349609;90.0;39;105.044262052;7;24.0;99.6501159668;35;73.9553594589;
118;8;35.5255203247;93.0;38;105.612555504;7;24.0;100.504394531;32;74.2693970203;
119;8;36.865486145;96.0;36;106.15006125;7;24.0;100.787025452;28;74.5726315975;
120;8;39.1850967407;96.8869934082;36;106.650734484;7;24.0;101.059936523;26;74.8649625778;
121;8;39.1660079956;97.0;37;107.110614657;7;24.0;101.323036194;28;75.1464145184;
122;8;39.1764564514;99.8134613037;38;107.527631104;7;24.0;101.576339722;28;75.4171178341;
123;8;37.0031051636;101.782119751;37;107.90134877;7;24.0;101.819976807;32;75.6772847176;
124;8;37.2266197205;101.0;36;108.232659101;7;24.0;102.054122925;32;75.9271903038;
125;8;41.657585144;105.046035767;38;108.475052595;7;24.0;100.026290894;32;76.16715312;
126;8;45.2628211975;107.046035767;38;108.603821635;7;25.0;99.1331710815;33;76.3837723732;
