Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;12.3000001907;4;17.0;2;13.3999996185;10.0;3;21.0900000334;
3;1;7.55000019073;11.3000001907;4;17.0;2;13.4359998703;10.0;3;21.1871190071;
4;1;7.55000019073;10.3000001907;4;17.0;2;14.7122716904;10.0;3;21.2917383909;
5;1;7.55000019073;9.30000019073;3;17.0;2;15.7750434875;10.0;3;21.4042263031;
6;1;8.55000019073;8.5;3;17.0;2;16.8425350189;10.0;3;21.9389723539;
7;1;8.82499980927;8.5;3;17.0;2;17.9233837128;10.1999998093;3;22.4109756947;
8;1;8.82499980927;8.5;3;17.0;2;18.4465866089;10.3632001877;3;23.7114653587;
9;1;8.82499980927;8.5;3;17.3400001526;2;19.2268791199;10.9097137451;3;24.8527286053;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;21.2268791199;11.3658018112;3;25.8476524353;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;23.2268791199;11.7372808456;3;26.7164058685;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;24.681060791;12.0336990356;3;27.4822225571;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;25.8614730835;12.2662630081;3;28.168181181;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;27.0570449829;12.446267128;3;28.6269388199;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;28.2678184509;12.5;4;29.0031633377;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;29.4935531616;12.5;4;29.4033532143;
17;1;14.0206890106;10.6309299469;3;21.6314201355;3;30.7336673737;12.5;3;29.8259272575;
18;1;15.0206890106;10.8157100677;3;21.9274635315;3;31.8955574036;12.5;3;30.268661499;
19;1;16.0206890106;10.9637317657;4;22.0;3;32.1611976624;12.5;4;30.7286863327;
20;1;16.9500007629;11.0;5;22.0;3;32.437210083;12.5;5;31.2025241852;
21;2;16.9500007629;11.0;4;22.0;3;32.7215156555;12.5;5;31.6861643791;
22;2;16.9500007629;11.0;5;22.0;3;33.0116996765;12.5;5;32.1751794815;
23;2;16.9500007629;11.0;5;22.0;3;33.3051071167;12.5;5;32.6648726463;
24;2;16.9500007629;11.0;5;22.0;3;33.5989227295;12.5;5;33.1504516602;
25;2;14.9500007629;12.0;5;22.0;3;33.8902702332;12.5;5;33.6272163391;
26;3;13.9500007629;13.0;5;37.0;3;34.1763305664;12.5;5;34.0907382965;
27;3;13.9500007629;14.0;5;37.75;3;34.4544448853;12.5;5;34.5370264053;
28;3;14.0;15.0;5;38.4193744659;3;34.7222137451;12.5;5;34.9626617432;
29;3;15.0;16.0;5;39.0072898865;3;34.977596283;12.5;5;35.3648881912;
30;3;16.0;17.0;5;39.5162696838;3;35.2189331055;12.5;5;35.7416639328;
31;3;17.0;18.0;5;39.9513263702;3;35.4449996948;14.5;5;36.0916633606;
32;3;18.0;19.0;6;40.3190898895;3;35.6549987793;16.5;5;36.4142465591;
33;3;19.0;20.0;6;40.6270179749;3;35.8485488892;18.5;5;36.7093906403;
34;3;20.0;21.0;6;40.8827629089;3;36.0256347656;20.5;6;36.9776067734;
35;3;21.0;22.0;7;41.0;3;36.1865615845;22.5;6;37.2198410034;
36;3;22.0;23.0;8;41.0;3;36.331905365;22.5;6;37.4373731613;
37;3;22.5499992371;24.0;8;41.0;3;36.4624252319;22.5;7;37.6317224503;
38;3;22.5499992371;25.0;9;41.0;3;36.5790328979;22.5;7;37.8045597076;
39;4;22.5499992371;26.0;7;51.0;3;36.6827354431;22.5;9;37.9576301575;
40;4;23.5499992371;27.0;7;51.3999996185;3;36.7745780945;22.5;9;38.0;
41;4;24.5499992371;28.0;7;51.7743997574;3;36.7999992371;22.5;9;38.0;
42;4;25.5499992371;29.0;8;52.1219387054;3;36.7999992371;22.5;11;38.0;
43;4;26.5499992371;30.0;9;52.4420347214;3;36.7999992371;22.5;12;38.0;
44;4;28.1244564056;28.0;10;52.7347183228;3;36.7999992371;22.5;12;38.0;
45;4;27.1903114319;29.0;11;53.0005426407;3;36.7999992371;22.5;12;38.0;
46;4;27.2501220703;30.0;11;53.2404880524;3;36.7999992371;22.5;14;38.0;
47;4;28.3041095734;30.0;12;53.4558610916;3;36.7999992371;22.5;14;39.3900003433;
48;4;29.3525676727;31.0;13;53.6481971741;3;37.6339988708;23.0;15;40.5194797516;
49;4;30.3958435059;32.0;15;53.8191757202;3;38.3116874695;23.3899993896;15;41.424580574;
50;4;31.4343147278;33.0;15;53.9705476761;4;38.8547477722;23.6872596741;10;52.1435155869;
51;4;32.4183731079;34.0;15;54.0;4;40.2861099243;24.9097423553;11;53.0640974045;
52;4;32.4249992371;33.0;15;54.0;4;41.5384597778;26.0;12;53.7457237244;
53;4;32.4249992371;32.0;14;54.0;4;41.6639328003;27.0;12;54.3688755035;
54;4;32.4249992371;31.0;13;54.0;4;41.7726745605;28.0;12;54.8236904144;
55;4;32.4249992371;30.0;13;54.0;4;41.7999992371;29.0;12;55.1992473602;
56;4;32.4249992371;29.0;15;54.0;4;41.7999992371;30.0;13;55.5409183502;
57;4;32.4249992371;28.0;15;54.0;4;41.7999992371;31.0;13;55.8493099213;
58;4;32.4249992371;27.0;15;54.0;4;41.7999992371;32.0;13;56.125658989;
59;4;32.4249992371;26.0;16;54.0;4;41.7999992371;33.0;13;56.3716783524;
60;5;32.4249992371;26.0;15;54.0;4;41.7999992371;34.0;13;56.5894126892;
61;5;30.4249992371;27.0;15;54.0;5;41.7999992371;35.0;13;56.7811031342;
62;5;29.4249992371;28.0;16;54.0;5;41.7999992371;36.0;13;56.9490804672;
63;5;28.4249992371;29.0;16;54.0;5;41.7999992371;37.0;13;57.0;
64;6;27.4749984741;30.0;16;54.0;5;41.7999992371;38.0;13;57.0;
65;6;27.4749984741;31.0;16;54.0;5;41.7999992371;38.7999992371;14;57.0;
66;6;27.4749984741;32.0;16;54.0;5;41.7999992371;38.7999992371;14;57.0;
67;6;27.4749984741;33.0;16;54.0;5;41.7999992371;38.7999992371;15;58.0;
68;6;27.4749984741;34.0;16;55.4899997711;5;42.7999992371;39.7999992371;15;58.0399999619;
69;6;27.7899990082;35.0;15;57.7265205383;5;43.7999992371;40.7999992371;15;58.0811839104;
70;6;29.0559101105;37.0;16;58.8316010237;5;43.7999992371;41.7999992371;16;58.1235535145;
71;6;30.2780265808;39.0;16;60.0289702415;5;43.7999992371;42.7999992371;16;58.1671074629;
72;6;30.5235958099;41.0;16;60.8423746824;5;43.7999992371;43.7999992371;13;58.211841464;
73;5;30.7238922119;43.0;16;61.3112602234;6;43.7999992371;44.405921936;12;58.2577478886;
74;5;30.8040809631;45.0;16;61.3412613869;6;43.7999992371;44.4288711548;13;58.3048160076;
75;5;30.7836761475;46.0;12;61.3888667822;7;43.7999992371;44.4524078369;12;58.3530313969;
76;5;30.7653083801;47.0;13;62.453450799;7;43.7999992371;44.4765167236;11;58.4023760557;
77;5;30.7487754822;48.5;13;62.4344295263;7;43.7999992371;44.5011863708;12;58.4528282881;
78;5;30.7338981628;49.4500007629;13;62.4412420392;7;43.7999992371;44.5264129639;13;58.5043625832;
79;5;31.7205085754;51.4500007629;13;62.9909448028;7;41.7999992371;47.8530540466;13;58.5569496155;
80;6;32.8011054993;53.4500007629;12;63.5060791373;7;40.7999992371;49.8898620605;14;58.6105561256;
81;6;32.8716888428;55.4500007629;12;63.9900036454;7;39.7999992371;51.9273910522;15;58.7295672894;
82;6;32.9330215454;57.4500007629;13;64.4463339448;7;39.7999992371;51.0106964111;15;58.855314374;
83;6;32.9859619141;59.4500007629;13;64.8787003756;7;37.7999992371;53.0987205505;15;58.9878708124;
84;7;33.0313835144;61.4500007629;13;65.2009567022;7;36.7999992371;55.1915092468;16;59.1272628307;
85;8;33.0499992371;63.4500007629;12;65.448990941;7;36.7999992371;52.2890853882;17;60.2734639645;
86;8;33.0499992371;65.4499969482;14;66.7048944235;7;35.7999992371;54.3914260864;17;60.5263894796;
87;7;22.6000003815;63.4500007629;14;45.9978997707;8;36.7999992371;57.4984741211;16;81.7947907448;
88;7;24.6000003815;63.4500007629;14;46.2977143526;8;38.7999992371;58.6101226807;16;82.0790171623;
89;7;23.6000003815;66.4499969482;15;46.6033402681;8;36.7999992371;63.7262268066;17;82.3793362379;
90;7;23.6000003815;69.4499969482;14;46.9136849642;8;36.7999992371;68.8465805054;17;82.6959207058;
91;7;23.6000003815;72.4499969482;14;47.2275770903;8;37.7999992371;70.9709396362;17;83.0288351774;
92;7;23.6000003815;74.4499969482;14;47.5437881947;8;36.7999992371;69.3201828003;17;84.3780219555;
93;7;23.6000003815;76.4499969482;14;47.8610533476;8;37.7999992371;72.5646133423;16;84.8232873678;
94;7;23.6000003815;78.4499969482;15;48.1780964136;8;40.7999992371;73.8202972412;16;85.2898253202;
95;7;23.6000003815;80.4499969482;15;48.4936544895;8;41.7999992371;75.0870056152;18;85.7773733139;
96;7;23.6000003815;82.4499969482;14;48.8065031767;9;40.7999992371;79.364364624;18;86.2854851484;
97;7;23.6000003815;84.4499969482;15;49.115478158;9;41.7999992371;80.6519165039;17;86.8135156631;
98;7;23.6000003815;86.4499969482;17;49.4194973707;9;42.7999992371;78.9222106934;17;87.3606106043;
99;6;23.6000003815;87.7188568115;16;49.7175782919;10;40.7999992371;83.063949585;15;87.9256983995;
100;6;23.6000003815;88.7372741699;15;50.0088515282;10;42.7999992371;82.2055130005;16;88.5074847937;
101;6;24.6000003815;86.7558898926;16;50.2925702333;10;41.7999992371;83.3463287354;17;89.1044546366;
102;6;23.6000003815;87.7747039795;17;50.5681165457;10;40.7999992371;87.4858398438;17;90.7148759365;
103;6;23.6000003815;89.1111602783;14;50.83500278;10;41.7999992371;85.9484710693;18;91.4868119955;
104;6;23.6000003815;90.1379699707;15;51.0928691626;10;42.7999992371;86.2832717896;17;92.2889151573;
105;6;23.6000003815;91.1649856567;12;51.3414775133;10;43.592464447;90.6199035645;17;93.1212302446;
106;6;22.6000003815;91.1649856567;12;51.1712720394;10;45.7087936401;89.7490005493;17;93.9837591648;
107;6;20.5550003052;90.1649856567;12;50.8195509911;10;45.7999992371;89.8743896484;17;94.8764442205;
108;6;19.5144996643;89.1649856567;13;50.5084055662;10;46.7999992371;92.6669692993;17;95.7991323471;
109;5;14.0;83.1649856567;14;34.9208142757;11;47.3744049072;93.7839431763;14;112.20952177;
110;6;14.0;82.1649856567;13;34.8081481457;11;47.554649353;94.8963165283;12;113.045284271;
111;6;14.0;81.7039794922;12;34.710124433;11;47.7327041626;99.0039138794;14;113.923945904;
112;6;14.0;82.6335830688;13;34.62476331;11;48.9075317383;100.106582642;15;114.842746973;
113;6;14.0;83.5702209473;15;34.5454749465;11;50.9075317383;101.606582642;15;115.798489571;
114;6;15.0;81.5131988525;15;34.390927434;11;54.9075317383;104.606582642;17;116.787377357;
115;7;14.0;82.4618835449;15;44.2518346906;11;58.9075317383;105.806587219;18;117.804871082;
116;7;15.0;84.4156951904;16;44.6266512275;11;62.9075317383;106.53540802;20;118.845577717;
117;8;17.0;83.3741226196;15;44.9864859581;11;66.7883605957;107.928268433;20;119.903184891;
118;8;17.0;85.3367156982;16;45.3270047605;11;69.6538696289;109.3409729;20;120.970479012;
119;8;18.0;87.3030395508;16;45.6450191736;11;71.9646759033;109.919784546;22;122.039447784;
120;8;19.6603298187;86.2727355957;17;45.9384432435;11;74.2563705444;110.360168457;23;123.088182926;
121;8;18.7448310852;87.2454605103;17;46.206194669;11;76.5194091797;110.80696106;23;124.055288792;
122;8;18.8217067719;88.220916748;17;46.4480586052;11;78.1645965576;111.254615784;24;125.003278255;
123;8;19.8910942078;86.1988220215;17;46.6645328104;12;80.3171920776;112.697387695;26;126.92342329;
124;8;18.9532737732;87.1789398193;18;46.8566647917;12;82.458984375;114.129714966;27;127.927805066;
125;8;19.0086288452;88.1610488892;20;47.0259004831;12;83.5901794434;116.546447754;27;128.902702332;
126;8;22.0576171875;88.1610488892;18;47.8771900684;12;84.7110900879;116.943069458;26;129.843807697;
127;8;23.1007480621;91.1610488892;17;48.6901354343;12;85.8221282959;118.315948486;28;130.734592557;
128;8;23.1385421753;94.1610488892;18;49.3643174469;13;86.9086608887;119.662414551;27;131.502531528;
129;8;24.1499996185;94.1610488892;19;49.9598232806;14;87.892791748;120.199760437;26;132.241811752;
130;8;23.1499996185;97.1610488892;18;50.5227869749;14;87.8785095215;120.62651062;28;132.953156471;
131;8;23.1499996185;98.2010498047;18;51.0498203635;14;87.8656616211;121.037307739;28;133.63826704;
132;8;25.1499996185;96.2145462036;20;51.5389488041;14;87.854095459;126.62651062;29;134.299543619;
133;8;25.1499996185;97.2289047241;20;51.9895291924;15;88.8436889648;130.270294189;28;134.939804077;
134;8;26.1323776245;98.244178772;21;52.4020896256;15;86.8343200684;132.270294189;28;136.562018871;
135;8;25.1323776245;96.2604217529;21;52.778124243;15;87.825881958;137.270294189;29;138.319072366;
136;8;23.1499996185;97.2776794434;19;53.1198680103;15;90.0182952881;142.870285034;29;139.963123918;
137;8;23.1499996185;98.2960205078;20;53.4300723672;15;92.3152160645;147.870285034;30;141.438248992;
