Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;2;13.3999996185;10.0;5;21.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;14.6000003815;10.0;5;21.0900000334;
5;1;7.55000019073;9.30000019073;4;17.0;2;15.6540002823;10.0;5;21.1871190071;
6;1;8.55000019073;8.5;4;17.0;2;16.7122707367;10.0;4;21.7036092281;
7;1;8.82499980927;8.5;4;17.0;2;17.7821655273;10.1999998093;4;22.1564130783;
8;1;8.82499980927;8.5;4;17.0;2;18.2938480377;10.3632001877;3;23.4291926622;
9;1;8.82499980927;8.5;4;17.3400001526;2;19.0575141907;10.9097137451;3;24.540822506;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;21.0575141907;11.3658018112;3;25.5043385029;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;23.0575141907;11.7372808456;3;26.3401436806;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;24.4553031921;12.0336990356;3;27.0718023777;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;25.2430820465;12.2662630081;3;27.7228300571;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;25.6336975098;12.446267128;3;28.1464314461;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;25.8878593445;12.5;3;28.4879314899;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;28.0282783508;12.5;3;28.8545851707;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;29.2482719421;12.5;3;29.2456488609;
18;2;15.0206890106;10.8157100677;4;21.9274635315;2;30.4829101562;12.5;3;29.659784317;
19;2;16.0206890106;10.9637317657;4;22.0;2;31.7313919067;12.5;4;30.0950183868;
20;2;16.9500007629;11.0;4;22.0;2;32.0570106506;12.5;4;30.5487289429;
21;2;16.9500007629;11.0;5;22.0;2;32.3292388916;12.5;4;31.0176672935;
22;2;16.9500007629;11.0;5;22.0;2;32.6105995178;12.5;4;31.4980173111;
23;2;16.9500007629;11.0;5;22.0;2;32.8988113403;12.5;4;31.9854974747;
24;2;16.9500007629;11.0;4;22.0;3;33.1912994385;12.5;3;32.4754953384;
25;2;16.9500007629;11.0;4;22.0;3;33.4852981567;12.5;4;32.9632344246;
26;2;16.9500007629;11.0;6;22.0;4;33.7779388428;12.5;3;33.4439563751;
27;2;16.9500007629;11.0;6;22.0;4;34.0663757324;12.5;4;33.9131059647;
28;2;16.9500007629;11.0;6;22.0;4;34.3478622437;12.5;4;34.3665065765;
29;2;16.9500007629;11.0;6;22.0;4;34.6199035645;12.5;4;34.8005027771;
30;2;16.9500007629;11.0;6;22.0;4;34.8803024292;12.5;4;35.2120742798;
31;2;16.9500007629;11.0;6;22.0;4;35.127243042;14.5;4;35.5988998413;
32;3;16.9500007629;11.0;6;34.75;4;35.3593406677;16.5;4;35.9593791962;
33;3;15.9500007629;12.0;7;35.3874998093;4;35.575630188;18.5;4;36.2926120758;
34;3;15.9500007629;13.0;7;35.9715299606;4;35.7755661011;20.5;4;37.5983467102;
35;3;15.9500007629;14.0;6;36.4994401932;4;36.9590072632;23.5;4;37.9268987179;
36;3;16.0;15.0;5;36.9707527161;4;38.1261367798;24.5;4;38.2310318947;
37;3;17.0;16.0;6;37.3868265152;4;38.938621521;25.5;4;38.511934638;
38;3;18.0;17.0;7;37.7504434586;4;39.1071586609;26.5;4;38.7710639238;
39;4;19.0;18.0;5;58.0653820038;4;39.2626342773;27.5;4;39.0100541115;
40;4;21.0;20.0;5;59.5360221863;4;39.406036377;27.5;4;39.2306389809;
41;4;23.0;22.0;5;60.7846088409;4;39.5383834839;27.5;6;39.3921557665;
42;4;24.0;24.0;6;61.8079586029;4;39.6352920532;27.5;8;39.4563041925;
43;4;25.0;26.0;7;62.486333847;4;39.6737823486;27.5;8;39.5224741697;
44;4;26.0;28.0;7;63.023645401;4;39.7134857178;27.5;9;39.5906432867;
45;4;27.0;30.0;9;63.4426937103;4;39.7543869019;27.5;11;39.6607804298;
46;4;28.0;32.0;9;63.75;5;39.7964668274;27.5;9;54.2328453064;
47;4;29.0;34.0;9;63.75;5;39.7999992371;29.3664226532;9;56.3492889404;
48;4;31.0;33.0;9;63.75;6;42.6339988708;31.9033946991;9;59.1375234127;
49;5;34.0;35.0;8;64.75;6;45.3116874695;34.3312759399;9;60.68382442;
50;5;36.0750007629;37.0;9;64.8574999571;6;46.8547477722;36.6672897339;9;61.980905056;
51;5;37.0750007629;39.0;10;64.9753656387;7;48.2861099243;38.9293670654;7;62.9208825827;
52;5;38.0250015259;41.0;10;65.1043308973;7;49.5384597778;39.0;7;63.5960723162;
53;5;38.0250015259;43.0;11;65.2451226711;7;50.6639328003;40.60597229;8;64.1960082054;
54;6;38.0250015259;43.0;11;65.3984457254;7;51.0783729553;40.7779426575;9;64.6189694405;
55;6;38.0250015259;43.0;11;65.5649644136;9;49.1754341125;41.8504257202;5;86.5990093946;
56;6;38.0250015259;43.0;11;65.7452818155;9;49.2000007629;42.9245071411;5;88.1095827818;
57;6;38.0250015259;43.5;13;65.9399158955;9;50.2000007629;45.0001029968;5;89.3938661814;
58;7;38.0250015259;43.5;12;87.899273634;9;50.2000007629;47.0771484375;5;90.4621921778;
59;7;39.0250015259;44.5;14;89.2111227512;9;50.2000007629;51.0883865356;6;92.3380815983;
60;7;40.0250015259;45.5;15;90.344080925;9;51.2000007629;55.1329956055;6;93.1413818598;
61;7;39.0250015259;47.5;15;91.3149559498;9;52.2000007629;58.1778144836;6;93.8199737072;
62;7;39.0250015259;49.5;15;92.1469881535;9;52.2000007629;61.2227630615;10;94.2535108328;
63;7;39.0250015259;51.5;16;92.8653132915;10;52.2000007629;64.2677612305;9;94.5334490538;
64;7;39.0750007629;52.5;16;93.4663875103;10;53.2000007629;67.3127288818;8;94.8230524063;
65;7;40.0750007629;53.5;16;93.7751159668;10;54.2000007629;70.3575897217;9;95.1223908663;
66;9;41.0750007629;54.5;15;98.8843827248;8;52.3000030518;57.8320236206;10;93.2292135954;
