Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;6.0;13.6999998093;3;18.0;1;13.0;10.0;4;20.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;1;13.0;10.0;5;20.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;1;13.0;10.0;6;20.0;
4;2;7.72082567215;10.3000001907;3;18.2141259909;1;14.0;10.0;6;20.0;
5;2;7.7321190834;9.30000019073;3;18.293479681;1;15.0;10.0;6;20.0;
6;2;8.84103298187;8.5;3;18.3769934177;1;16.0;10.0;6;20.3999996185;
7;2;9.13482284546;8.5;3;18.4647493362;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.15456867218;8.5;3;18.9114601612;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.25507926941;8.67000007629;3;19.3121117353;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;9.34522533417;8.81392192841;3;19.6729998589;2;20.6916561127;11.3658018112;4;24.5645617247;
11;2;9.42642593384;8.93486309052;3;20.7691317797;2;22.6916561127;11.7372808456;4;25.2545170784;
12;2;9.67305469513;9.39324569702;3;21.7543540001;2;23.8039264679;12.0336990356;4;25.8242644072;
13;2;9.89472961426;9.78903102875;2;22.6326544285;2;24.4945602417;12.2662630081;4;26.2967605591;
14;2;11.763504982;10.1240053177;2;23.4132072926;2;24.778055191;12.446267128;4;26.5249304771;
15;2;13.763504982;10.4026165009;2;24.1082558632;2;24.9149589539;12.5;4;26.6541694403;
16;2;15.2269601822;11.6309299469;2;24.7312479019;2;25.9355201721;12.9962511063;4;26.7922235727;
17;2;16.2269592285;12.0556411743;3;25.2954318523;2;26.9355201721;13.0376672745;4;26.9393253326;
18;3;17.984752655;10.9637317657;3;25.6502726078;2;27.9355201721;13.0817975998;5;27.0956480503;
19;3;18.2269592285;12.0;4;25.9459347725;2;28.9355201721;13.1286945343;5;27.261295557;
20;3;18.9500007629;12.578373909;3;26.2538781166;2;29.0;13.1783885956;5;27.4362905025;
21;3;18.9500007629;13.1269388199;3;26.5727539062;2;30.0;12.5;5;27.6205644608;
22;3;18.9500007629;13.2863769531;4;26.9009518623;2;30.5723381042;12.5;4;27.8139474392;
23;3;18.9500007629;13.4504756927;4;27.2366204262;2;30.6883678436;12.5;4;28.016159296;
24;3;18.9500007629;13.6183099747;5;27.5777015686;2;30.8096961975;12.5;4;28.2268030643;
25;3;17.9500007629;12.6183099747;5;27.9219741821;2;30.9360809326;12.5;4;28.445360899;
26;3;17.2824440002;13.0;5;28.2671084404;2;31.0672168732;12.5;4;28.6711919308;
27;3;16.3600997925;14.0;6;28.6107273102;3;31.20271492;12.5;3;28.9035346508;
28;3;15.4874134064;15.0;6;28.9504704475;3;31.3421211243;12.5;3;29.141512394;
29;3;15.5638561249;16.0;5;29.2840604782;3;31.4849071503;12.5;3;29.3841423988;
30;3;15.6389141083;17.0;5;29.6093621254;3;31.6304855347;12.5;4;29.6303496361;
31;3;14.0;19.0;5;29.9244384766;3;31.7782096863;12.5;4;29.8789830208;
32;3;14.0;21.0;5;30.2275924683;3;31.9273910522;14.5;4;30.1288366318;
33;3;14.0;23.0;5;30.5174016953;3;32.0773010254;16.5;4;30.3786706924;
34;3;14.0;25.0;5;30.7927350998;3;32.2272033691;18.5;5;30.6272368431;
