Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;15.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;16.0;10.0;6;20.3999996185;
7;1;8.82499980927;8.5;4;17.0;2;17.6000003815;10.1999998093;5;21.7264003754;
8;1;8.82499980927;8.5;4;17.0;2;18.0358409882;10.3632001877;5;22.8694274426;
9;1;8.82499980927;8.5;4;17.3400001526;2;18.721654892;10.9097137451;5;23.8335785866;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;20.721654892;11.3658018112;5;24.6305116415;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;22.7216567993;11.7372808456;5;25.2793427706;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;23.8188228607;12.0336990356;5;25.8024992943;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;24.4815006256;12.2662630081;5;26.2225775719;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;24.7335472107;12.446267128;5;26.3921557665;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;24.8352928162;12.5;4;26.4563041925;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;26.8093032837;12.5;3;26.5224741697;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;27.8490047455;12.5;3;26.5906432867;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;28.8899059296;12.5;4;26.6607804298;
19;1;16.0206890106;10.9637317657;5;22.0;2;29.9319877625;12.5;4;26.7328453064;
20;1;16.9500007629;11.0;6;22.0;2;30.0397071838;12.5;4;26.8067884445;
21;1;16.9500007629;11.0;6;22.0;3;30.084072113;12.5;3;26.8825509548;
22;1;16.9500007629;11.0;7;22.0;3;30.129529953;12.5;3;26.9600640535;
23;1;16.9500007629;11.0;7;22.0;3;30.1760387421;12.5;3;27.0392494202;
24;1;16.9500007629;11.0;7;22.0;3;30.2235488892;12.5;3;27.120018959;
25;1;16.9500007629;11.0;7;22.0;3;30.2720108032;12.5;3;27.2022752762;
26;1;16.9500007629;11.0;8;22.0;3;30.3213653564;12.5;3;27.2859115601;
27;1;16.9500007629;11.0;9;22.0;3;30.371547699;12.5;3;27.3708124161;
28;1;16.9500007629;11.0;9;22.0;3;30.4224872589;12.5;3;27.4568536282;
29;1;16.9500007629;11.0;9;22.0;3;30.474111557;12.5;4;27.5439035892;
30;1;16.9500007629;11.0;9;22.0;3;30.526342392;12.5;4;27.6318233013;
31;1;16.9500007629;11.0;9;22.0;3;30.5790939331;12.5;4;27.7204678059;
32;1;16.9500007629;11.0;9;22.0;3;30.6322803497;12.5;4;27.8096864223;
33;1;14.9500007629;12.0;9;22.0;3;30.6858119965;14.5;4;27.8993241787;
34;2;13.9500007629;13.0;9;37.0;3;30.7395935059;16.5;4;27.989222765;
35;2;13.9500007629;14.0;9;37.75;3;30.7935333252;18.5;4;29.079221487;
36;2;14.0;15.0;9;38.4193744659;3;31.8475322723;21.5;4;29.209158659;
37;2;15.0;16.0;9;39.0072898865;3;32.9014968872;24.5;4;29.3400564194;
38;2;16.0;17.0;10;39.5162696838;3;33.6040344238;25.5;5;29.4717559814;
39;2;17.0;18.0;10;39.9513263702;3;33.683052063;26.5;5;29.6040974855;
40;2;18.0;19.0;10;40.3190898895;3;33.7624588013;27.5;5;29.7369219065;
41;2;18.1217956543;20.0;10;40.6270179749;3;33.8421516418;27.5;6;29.8700711727;
42;2;18.191078186;21.0;10;40.8827629089;4;33.9220428467;27.5;5;30.0033898354;
43;2;18.2486209869;22.0;11;41.0;4;34.0020332336;27.5;5;30.1367251873;
44;2;18.2749996185;23.0;11;41.0;4;34.0820350647;27.5;6;30.2699280977;
45;2;18.2749996185;24.0;12;41.0;4;34.1619567871;27.5;7;30.4028538465;
46;2;18.2749996185;25.0;12;41.0;4;34.2417106628;27.5;6;30.5353627205;
47;2;18.2749996185;26.0;13;41.0;4;34.3212203979;27.5;6;30.6673202515;
48;2;18.2749996185;27.0;13;41.0;4;34.400390625;27.5;6;30.7985973358;
49;2;18.2749996185;28.0;14;41.0;4;34.4791564941;27.5;6;30.9290720224;
50;2;18.2749996185;29.0;14;41.0;4;34.5574417114;27.5;6;33.0919297934;
51;3;18.2749996185;30.0;12;69.75;4;36.2551574707;29.0;6;34.0760432482;
52;3;19.2749996185;33.0;12;71.7625007629;5;37.8216285706;30.3899993896;6;34.8770040274;
53;3;20.2749996185;36.0;13;73.2967796326;5;38.2774963379;31.6872596741;6;35.5306313038;
54;3;21.2749996185;39.0;13;74.4120597839;5;38.6442451477;32.9097442627;6;35.9218941927;
55;3;22.2749996185;42.0;16;75.1932144165;5;38.8528709412;34.0;6;36.134586215;
56;3;23.2749996185;45.0;16;75.725528717;5;33.568572998;37.6059188843;7;36.3490655422;
57;3;25.2749996185;43.0;17;75.75;5;33.7999992371;37.8045005798;8;36.5651593208;
58;3;25.2749996185;44.0;20;75.75;5;31.7999992371;39.2825775146;9;36.7826778889;
59;3;26.2749996185;45.0;20;75.75;5;32.7999992371;38.3913383484;9;37.0014163256;
60;3;28.2749996185;43.0;19;75.75;5;33.7999992371;38.500705719;9;37.2211531401;
61;3;28.2749996185;44.0;21;75.75;5;31.7999992371;39.6105766296;8;37.4240133762;
62;3;29.2749996185;45.0;22;75.75;5;33.7999992371;36.6951599121;11;37.5957324505;
63;4;31.2749996185;43.0;21;75.75;5;35.7999992371;36.2978668213;11;38.7697117329;
64;4;30.7000007629;44.0;20;75.75;5;32.7999992371;39.3848571777;11;39.0756390095;
65;4;30.7000007629;45.0;21;75.75;5;36.7999992371;36.832572937;11;39.3986183405;
66;4;31.7000007629;43.0;22;75.75;5;40.5652580261;37.8603363037;14;39.7397429943;
67;5;30.7000007629;44.0;20;95.75;5;42.7775802612;38.8885498047;14;40.1001218557;
68;6;31.7000007629;46.0;18;96.9500007629;5;35.9149475098;42.9171905518;13;40.480850935;
69;6;33.7000007629;45.0;19;98.9675998688;5;35.7999992371;43.8310699463;14;40.8829749823;
70;6;34.6999969482;48.0;19;99.9079586267;5;34.7999992371;43.9213600159;14;41.3074407578;
71;7;36.6999969482;51.0;17;102.025233746;5;36.7999992371;43.1537208557;15;41.7550394535;
72;7;38.9992485046;51.0;17;103.83362174;5;35.7999992371;44.3775177002;14;42.2263417244;
73;7;39.2586097717;53.0;17;105.351488948;5;33.7999992371;46.6131706238;14;42.7216253281;
74;7;40.4769592285;55.0;17;106.481526256;5;35.7999992371;43.8608093262;12;43.2407963276;
75;7;43.0242614746;54.0;18;111.880746841;5;37.7999992371;44.1203956604;12;43.7833123207;
76;7;44.1939163208;56.0;18;116.059072375;5;33.7999992371;48.5483169556;11;44.3481121063;
77;7;45.0628814697;58.0;18;120.234744549;5;32.7999992371;50.9436798096;12;44.9335551262;
78;7;46.9696426392;61.0;19;122.722217321;5;31.7999992371;53.3534927368;11;45.5373849869;
79;8;48.4182014465;64.0;21;123.97705245;5;31.7999992371;52.7761688232;12;46.1567168236;
80;8;48.2701339722;66.0;22;124.903744578;5;30.7999992371;53.1380500793;13;46.7880625725;
81;8;47.3576622009;66.7838287354;22;125.560641527;5;28.7999992371;56.5104484558;14;47.4273929596;
82;8;45.375;69.842086792;23;126.183561921;5;28.7999992371;56.8906211853;16;48.0702409744;
83;9;44.375;72.7743911743;22;126.850022674;5;27.7999992371;57.2755050659;16;48.7118372917;
84;9;44.375;70.0;22;127.559937716;5;25.7999992371;60.6618080139;17;49.3472783566;
85;9;42.375;72.0;22;129.312605858;5;25.7999992371;61.046131134;17;49.9717085361;
86;9;43.0750007629;75.0;22;130.166652441;5;25.7999992371;59.0888938904;16;50.5805044174;
87;9;43.0750007629;78.0;23;131.062954187;5;22.7999992371;63.1313056946;17;51.1694455147;
88;10;43.0750007629;80.7185668945;22;131.998763204;5;22.7999992371;64.173324585;16;51.7348608971;
89;10;44.0750007629;83.9471893311;23;132.970599413;5;21.7999992371;65.2148971558;16;52.2737321854;
90;11;43.0750007629;85.1890258789;22;134.974284768;5;21.0;66.2559814453;18;52.7837591171;
91;11;44.0750007629;84.0;23;136.065003991;5;21.0;67.2965393066;19;53.2633779049;
92;11;46.0750007629;87.0;24;137.180351496;5;21.0;68.336517334;19;53.653980732;
93;11;47.0750007629;87.0;24;138.314584494;5;20.0;72.3758926392;21;54.0138039589;
94;11;46.0750007629;90.0;26;139.461631536;5;22.0;70.4146194458;23;54.9015944004;
95;11;46.0750007629;93.0;28;140.615232944;5;21.0;71.5479354858;24;55.7692914009;
96;11;47.0750007629;92.0;28;141.769084215;5;20.0;75.0302124023;24;56.6138560772;
97;13;46.0750007629;94.0;26;142.916980267;5;22.0;73.1683959961;25;57.4324612617;
98;14;46.0750007629;96.0;26;144.052954555;5;22.0;71.3082885742;26;58.2225313187;
99;14;47.0750007629;95.0;26;145.171412468;5;20.0;75.4493408203;27;58.9817848206;
100;14;46.0750007629;97.0;26;146.267241836;5;22.0;72.375289917;29;59.6598653793;
