Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;3;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;15.0;10.0;3;20.0;
6;1;8.55000019073;8.5;5;17.0;1;16.0;10.0;3;20.3999996185;
7;1;8.82499980927;8.5;5;17.0;2;17.6000003815;10.1999998093;2;21.7264003754;
8;1;8.82499980927;8.5;4;17.0;2;18.0358409882;10.3632001877;2;22.8594274521;
9;1;8.82499980927;8.5;4;17.3400001526;2;18.7156562805;10.9097137451;2;23.8127875328;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;20.7156562805;11.3658018112;2;24.5981152058;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;22.7156562805;11.7372808456;2;25.2345055342;
12;2;9.02068901062;9.33486270905;3;19.786491394;2;23.7919197083;12.0336990356;3;25.7443674803;
13;2;9.45196056366;9.39324569702;4;20.6855620146;2;24.8187599182;12.2662630081;3;26.1502821445;
14;2;11.2698764801;9.78903102875;4;21.4733762741;2;25.8463039398;12.446267128;3;26.3048160076;
15;2;13.2698764801;10.1240053177;4;22.159563899;2;26.874546051;12.5;3;26.3530313969;
16;2;15.0206890106;10.9443492889;3;22.7569825649;2;27.9034748077;12.5;3;26.4023760557;
17;2;16.3570919037;10.6309299469;3;23.2798658609;2;28.9330806732;12.5;3;26.4528282881;
18;2;17.3915901184;10.8157100677;3;23.7424279451;2;29.8716964722;12.5;3;26.5043625832;
19;2;18.4290561676;10.9637317657;3;23.9952818155;2;29.9026184082;12.5;4;26.5569496155;
20;2;19.3989391327;11.0;3;24.1899158955;2;29.9341697693;12.5;4;26.6105561256;
21;2;19.4427318573;11.0;4;24.399273634;2;29.9663333893;12.5;4;26.6651450396;
22;2;18.9500007629;12.0;4;24.6236231327;2;29.99908638;12.5;4;26.72067523;
23;2;18.9500007629;12.3118114471;4;24.8630647659;2;30.0324058533;12.5;4;26.7771017551;
24;2;18.9500007629;12.4315319061;4;25.1175034046;2;30.0662612915;12.5;4;26.8343759775;
25;2;19.6514396667;11.0;4;25.3866217136;2;30.1006259918;12.5;5;26.8924454451;
26;2;19.7119903564;11.0;4;25.6698577404;3;30.1354675293;12.5;4;26.9512542486;
27;2;18.9500007629;12.0;5;25.9663875103;3;30.170753479;12.5;4;27.0107431412;
28;2;18.9500007629;12.9831933975;5;26.2751159668;3;30.206445694;12.5;4;27.0708494186;
29;2;18.9500007629;13.1375579834;5;26.5946760178;3;30.2425098419;12.5;4;27.1315076351;
30;2;18.9500007629;13.2973384857;5;26.9234399796;3;30.2789039612;12.5;4;27.1926498413;
31;2;17.9500007629;12.2973384857;5;27.2595415115;3;30.3155899048;12.5;4;27.2542052269;
32;2;17.133398056;13.0;4;27.6009097099;3;30.3525238037;14.5;4;27.3161010742;
33;2;14.9500007629;15.0;3;27.9453148842;3;30.3896598816;16.5;3;27.3782629967;
34;2;14.0;17.0;3;28.2904214859;3;30.4269580841;18.5;3;27.4406147003;
35;2;14.0;19.0;3;28.633852005;3;30.4643688202;20.5;3;27.5030794144;
36;2;14.0;21.0;3;28.9732499123;3;30.5018482208;22.5;6;27.5655794144;
37;2;14.0;23.0;3;29.3063445091;3;30.5393486023;22.5;6;27.628036499;
