Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;15.0;10.0;5;20.0;
6;1;8.55000019073;8.5;5;17.0;1;16.0;10.0;4;20.3999996185;
7;1;8.82499980927;8.5;5;17.0;2;17.6000003815;10.1999998093;2;21.7264003754;
8;1;8.82499980927;8.5;5;17.0;2;18.0358409882;10.3632001877;2;22.8594274521;
9;1;8.82499980927;8.5;5;17.3400001526;2;18.7156562805;10.9097137451;2;23.8127875328;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;20.7156562805;11.3658018112;2;24.5981152058;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;22.7156562805;11.7372808456;2;25.2345055342;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;23.7919197083;12.0336990356;3;25.7443674803;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;24.8187599182;12.2662630081;3;26.1502821445;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;25.8463039398;12.446267128;3;26.3048160076;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;26.874546051;12.5;3;26.3530313969;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;27.9034748077;12.5;3;26.4023760557;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;28.9330806732;12.5;3;26.4528282881;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;29.8716964722;12.5;3;26.5043625832;
19;1;16.0206890106;10.9637317657;6;22.0;2;29.9026184082;12.5;4;26.5569496155;
20;1;16.9500007629;11.0;6;22.0;2;29.9341697693;12.5;4;26.6105561256;
21;1;16.9500007629;11.0;5;22.0;2;29.9663333893;12.5;4;26.6651450396;
22;1;16.9500007629;11.0;6;22.0;2;29.99908638;12.5;4;26.72067523;
23;1;16.9500007629;11.0;7;22.0;2;30.0324058533;12.5;4;26.7771017551;
24;1;16.9500007629;11.0;7;22.0;2;30.0662612915;12.5;4;26.8343759775;
25;1;16.9500007629;11.0;7;22.0;2;30.1006259918;12.5;5;26.8924454451;
26;1;16.9500007629;11.0;8;22.0;3;30.1354675293;12.5;4;26.9512542486;
27;1;16.9500007629;11.0;8;22.0;3;30.170753479;12.5;5;27.0107431412;
28;2;16.9500007629;11.0;6;31.7228164673;3;30.206445694;12.5;5;27.0708494186;
29;2;17.9500007629;11.0;6;32.1386795044;3;30.2425098419;12.5;5;27.1315076351;
30;2;16.9500007629;12.0;6;32.530166626;3;29.0;13.5;5;27.1926498413;
31;2;16.9500007629;13.0;6;32.8955459595;3;29.0;13.5963249207;5;27.2542052269;
32;2;16.9500007629;14.0;6;33.2337932587;3;30.0;15.5963249207;5;27.3161010742;
33;2;16.5276031494;15.0;6;33.5445432663;3;30.3896598816;17.5963249207;5;27.3782629967;
34;2;16.5975227356;16.0;6;33.8280143738;3;30.4269580841;19.5963249207;6;27.4406147003;
35;2;16.6613044739;17.0;6;34.0849170685;3;29.0;21.5963249207;6;27.5030794144;
36;2;16.7191066742;18.0;6;34.3163528442;3;29.0;23.5963249207;6;27.5655794144;
37;2;16.7711791992;19.0;6;34.5237169266;3;29.0;23.7827892303;7;27.628036499;
38;3;17.8178367615;20.8999996185;5;35.7086029053;4;29.0;23.8140182495;6;27.690372467;
39;3;18.8594360352;21.0;6;36.0127216578;4;29.0;22.5;6;27.7525100708;
40;3;18.8963623047;22.0;8;36.2980040312;4;29.0;23.5;5;27.8143725395;
41;3;18.9249992371;23.0;7;36.4758565426;4;29.0;23.9071865082;5;27.8758842945;
42;3;18.9249992371;24.0;7;36.6754535437;4;29.0;23.9379425049;6;27.936971426;
43;3;19.3019752502;25.0;7;36.8987001181;4;29.0;23.9684867859;6;27.9975619316;
44;3;19.3522071838;26.0;7;37.1474545002;4;29.0;23.9987812042;6;28.0575861931;
45;3;19.4081764221;27.0;7;37.4234571457;4;29.0;24.028793335;6;28.1169772148;
46;3;19.4702777863;28.0;6;37.7282443047;4;29.0;24.0584888458;7;29.1756706238;
47;3;19.538854599;29.0;6;38.0630478859;4;30.0;25.0878353119;7;29.2636053562;
48;3;19.6141853333;30.0;7;38.4286823273;4;31.0;26.1168022156;7;29.3513145447;
49;3;20.6964530945;28.0;7;38.8254261017;4;31.0;27.145362854;9;29.438737154;
50;3;19.7857208252;29.0;6;39.2529010773;4;31.0;28.1734848022;8;29.5258147717;
51;3;19.9249992371;29.0;7;39.7099647522;4;31.0;29.2011489868;8;29.6124910116;
52;3;20.9249992371;30.0;7;40.194621563;4;31.0;29.8062458038;8;29.698712945;
53;3;21.9249992371;31.0;8;40.7039737701;4;31.0;29.849357605;10;30.866517067;
54;3;22.9249992371;32.0;9;41.2342166901;4;31.5999984741;30.4332580566;11;31.8153150082;
55;3;23.875;33.0;10;41.7806944847;4;32.0680007935;30.9076576233;11;32.5793104172;
56;3;23.875;33.0;12;42.3380203247;4;32.4247131348;31.2896556854;11;33.1941256523;
57;3;23.875;33.0;12;42.9002580643;4;32.6916885376;31.5970630646;13;33.544549346;
58;3;23.875;33.0;12;43.4611558914;4;32.7999992371;31.7722740173;13;33.7142144442;
59;3;23.875;33.0;12;44.0144176483;4;32.7999992371;31.8571071625;13;33.8833408356;
60;3;23.875;33.0;13;44.5539827347;4;32.7999992371;31.9416694641;14;34.0516427755;
61;3;23.875;33.0;12;45.0742940903;5;32.7999992371;32.0258216858;13;34.2188471556;
62;3;23.875;30.0;14;45.5705242157;5;32.7999992371;32.1094207764;13;34.3846945763;
63;4;23.875;29.0;12;46.0387430191;5;32.7999992371;32.1923484802;14;34.5489418507;
64;4;23.875;30.0;12;46.4760160446;5;32.7999992371;32.274471283;15;34.7113623619;
65;4;23.875;31.0;11;46.8804292679;5;32.7999992371;35.2464828491;14;34.8717468977;
66;3;21.875;21.0;11;35.0;6;32.7999992371;37.2464828491;9;46.9103341103;
67;3;21.875;21.0;11;35.0;6;33.7999992371;40.2464828491;9;47.6743203402;
68;3;21.875;21.0;11;35.0;6;34.7999992371;43.2464828491;9;48.3909337521;
69;3;21.875;21.0;11;35.0;6;34.7999992371;46.2464828491;9;49.0567407608;
70;3;19.875;22.0;11;35.0;6;34.7999992371;48.5405731201;10;49.6701745987;
71;3;18.875;23.0;11;35.0;6;34.7999992371;50.5839767456;11;50.2313349247;
72;3;17.875;24.0;11;35.0;6;34.7999992371;51.625705719;12;50.7416977882;
73;3;16.9249992371;25.0;11;35.0;6;34.7999992371;52.6657524109;13;51.203792572;
74;3;16.9249992371;26.0;11;36.0;6;34.7999992371;53.03125;13;51.620872736;
75;3;18.9249992371;25.0;13;36.0399999619;6;34.7999992371;53.0990715027;13;51.9966254234;
76;3;20.9249992371;25.0;13;36.0811839104;6;34.7999992371;53.1653175354;14;52.3349230289;
77;3;21.9249992371;25.0;9;36.1235535145;6;34.7999992371;53.2299728394;14;52.5860595703;
78;3;22.9249992371;25.0;11;37.1095786095;6;34.7999992371;53.2930297852;17;52.6583623886;
79;3;20.983499527;27.0;12;37.9396673441;6;34.7999992371;53.3291816711;17;52.7206115723;
80;3;22.0354118347;26.595123291;12;38.6352325678;6;34.7999992371;53.3603057861;18;52.7826249599;
81;3;23.0812263489;26.8049659729;12;39.2176805735;6;34.7999992371;53.3913116455;18;52.8443262577;
82;3;24.1214561462;26.9690628052;12;39.4850856066;6;34.7999992371;53.422164917;18;52.9056406021;
83;3;24.5499992371;27.0;13;39.5669867992;6;34.7999992371;53.4528198242;18;52.9664952755;
84;3;24.5499992371;27.0;13;39.6521214247;6;34.7999992371;53.4832458496;19;53.0268189907;
85;3;24.5499992371;27.0;13;39.7404748201;6;35.7999992371;54.1187744141;19;53.08654356;
86;3;24.5499992371;27.0;14;39.8320155144;6;34.7999992371;56.1605796814;19;53.1456031799;
87;3;22.5499992371;28.0;14;39.9266937971;6;34.7999992371;58.2019233704;22;53.2039351463;
88;3;21.5499992371;29.0;14;40.0244407654;6;35.7999992371;57.2427520752;23;53.2614798546;
89;3;20.5499992371;30.0;14;40.1251680851;6;34.7999992371;59.2830352783;22;53.3181812763;
90;3;19.5499992371;31.0;14;40.2287664413;6;34.7999992371;61.3227272034;23;53.3739869595;
91;3;19.1499996185;32.0;13;40.3351061344;7;35.7999992371;60.3617897034;20;53.428848505;
92;3;19.1499996185;33.0;13;40.4440362453;7;34.7999992371;62.4001922607;20;53.4827208519;
93;3;19.1499996185;34.0;16;40.5553855896;7;34.7999992371;64.4379043579;20;53.5355634689;
94;3;19.1499996185;35.0;16;40.6689627171;7;35.7999992371;63.4748954773;21;53.5873396397;
95;4;19.1499996185;36.0;14;40.7845563889;7;34.7999992371;65.511138916;21;53.6380164623;
96;4;19.1499996185;37.0;14;40.9019377232;7;34.7999992371;67.5466156006;22;53.6875655651;
97;4;19.1499996185;38.0;16;41.0208609104;7;34.7999992371;68.7812957764;22;54.3034651279;
98;4;19.1499996185;39.0;16;41.1410651207;7;34.7999992371;70.2124252319;25;54.9246001244;
99;4;19.1499996185;40.0;16;41.2622768879;9;34.7999992371;71.6472167969;23;77.296681881;
100;4;19.1499996185;41.0;16;41.3842117786;9;36.7999992371;71.7877502441;24;79.27475214;
