Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;15.0;10.0;4;20.0;
6;1;8.55000019073;8.5;5;17.0;1;16.0;10.0;4;20.3999996185;
7;1;8.82499980927;8.5;5;17.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;8.82499980927;8.5;5;17.0;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;8.82499980927;8.5;5;17.3400001526;2;18.6916561127;10.9097137451;3;23.7316036224;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;20.6916561127;11.3658018112;3;24.5095616579;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;22.6916561127;11.7372808456;3;25.1382608414;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;23.734172821;12.0336990356;4;25.6401101351;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;24.0916557312;12.2662630081;3;26.0376921892;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;25.0916557312;12.446267128;3;26.1835762262;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;26.0916557312;12.5;3;26.2228286266;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;27.0916557312;12.5;3;26.2629028559;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;28.0916557312;12.5;3;26.3037842512;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;29.0;12.5;3;26.3454560041;
19;1;16.0206890106;10.9637317657;6;22.0;2;29.0;12.5;4;26.3878990412;
20;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.4310919046;
21;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.4750107527;
22;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.5196297169;
23;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.5649203062;
24;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.6108520031;
25;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.6573919058;
26;1;16.9500007629;11.0;7;22.0;2;29.0;12.5;4;26.7045050859;
27;1;16.9500007629;11.0;7;22.0;3;29.0;12.5;3;26.7521544695;
28;1;16.9500007629;11.0;8;22.0;3;29.0;12.5;3;26.8003009558;
29;2;16.9500007629;11.0;7;22.0;3;29.0;12.5;4;26.848903656;
30;2;16.9500007629;11.0;7;22.0;3;29.0;12.5;4;26.8979198933;
31;2;16.9500007629;11.0;7;22.0;3;29.0;12.5;4;26.9473053217;
32;2;16.9500007629;11.0;7;22.0;3;29.0;13.4736528397;4;26.9970140457;
33;2;14.9500007629;12.0;7;22.0;3;30.0;15.4736528397;4;27.0469989777;
34;2;13.9500007629;13.0;7;22.0;3;30.2281990051;17.473651886;5;27.0972118378;
35;2;12.9500007629;14.0;8;22.0;3;30.2583274841;19.473651886;5;28.1476035118;
36;2;12.0;15.0;9;22.0;3;31.2885627747;22.473651886;6;28.2281236649;
37;2;12.0;16.0;9;22.0;3;32.3188743591;24.5;6;28.3093128204;
38;2;12.0;17.0;9;22.0;3;32.9855880737;25.5;6;28.3911130428;
39;2;12.0;18.0;9;22.0;3;33.0346679688;26.5;6;28.4734649658;
40;2;12.0;19.0;9;22.0;3;33.0840797424;27.5;6;28.5563079119;
41;2;12.0;20.0;9;22.0;3;33.1337852478;27.5;6;28.639580369;
42;2;12.0;21.0;11;22.0;3;33.1837463379;27.5;6;28.7232198715;
43;2;12.0;22.0;12;22.0;3;33.2339324951;27.5;7;28.8071634769;
44;2;12.0;23.0;13;22.0;3;33.2842979431;27.5;8;28.8913476467;
45;2;12.0;24.0;13;22.0;3;33.3348083496;27.5;8;28.9757087231;
46;2;12.0;25.0;14;22.0;3;33.3854255676;27.5;8;29.0601826906;
47;2;12.0;26.0;14;22.0;3;33.4361114502;27.5;10;29.1447057724;
48;2;12.0;27.0;15;22.0;3;33.4868240356;27.5;10;29.2292149067;
49;2;12.0;28.0;15;22.0;3;33.5375289917;27.5;11;29.3136467934;
50;2;12.0;29.0;15;22.0;3;33.5881881714;27.5;12;29.397939086;
51;3;12.0;30.0;14;39.25;3;33.6387634277;27.5;12;29.4820305109;
52;3;14.0;29.0;14;40.1124992371;3;33.6892166138;27.5;12;30.5813082457;
53;3;16.0;29.0;14;40.8619041443;3;34.3487854004;28.0;13;31.4609258175;
54;3;17.0;29.0;15;41.5009632111;3;34.8765563965;28.3899993896;14;32.1553264856;
55;3;18.0;29.0;15;42.0370521545;3;35.2931976318;28.6872596741;14;32.700371027;
56;3;18.9500007629;29.0;15;42.4804611206;3;35.620223999;28.9097423553;14;32.9810817242;
57;4;18.9500007629;29.0;15;42.8428707123;3;35.788646698;29.0;15;33.0813187361;
58;4;18.9500007629;29.0;15;43.1361560822;3;35.8487892151;29.0;16;33.1815197468;
59;4;18.9500007629;29.0;16;43.25;3;35.9089126587;29.0;16;33.2816059589;
60;4;18.9500007629;29.0;16;43.25;3;35.968963623;29.0;16;33.3814976215;
61;4;18.9500007629;29.0;16;43.25;3;36.0288963318;29.0;16;33.4811148643;
62;4;18.9500007629;29.0;18;43.25;3;36.0886688232;29.0;17;33.5803766251;
63;4;18.9500007629;29.0;18;43.25;3;36.148223877;29.0;18;33.6792020798;
64;4;18.9500007629;29.0;18;43.25;3;36.2075195312;29.0;18;33.7775104046;
65;4;18.9500007629;30.0;18;43.25;3;36.2665061951;29.0;19;33.8639757633;
66;4;18.9500007629;31.0;19;43.25;3;36.3183860779;29.0;19;33.9262907505;
67;4;18.9500007629;32.0;19;43.25;3;36.3557739258;29.0;19;33.9887363911;
68;4;18.9500007629;33.0;19;43.25;3;36.3932418823;29.0;20;34.051235199;
69;4;18.9500007629;34.0;18;43.25;3;36.4307403564;29.0;20;34.1137089729;
70;4;18.9500007629;35.0;18;43.25;3;36.4682235718;29.0;20;34.1760797501;
71;4;18.9500007629;36.0;18;43.25;4;36.505645752;29.0;19;34.2382698059;
72;4;18.9500007629;37.0;18;43.25;4;36.5429611206;29.0;19;34.3002021313;
73;4;18.9500007629;38.0;18;43.25;4;36.5801200867;29.0;20;34.361800909;
74;4;18.9500007629;39.0;18;43.25;4;36.6170806885;29.0;20;34.422991991;
75;4;18.9500007629;40.0;16;43.25;4;36.653793335;29.0;20;34.4837026596;
76;4;18.9500007629;40.125;14;43.25;4;36.6902198792;29.0;20;34.5438630581;
77;4;18.9500007629;40.125;14;43.25;4;36.7263183594;29.0;20;34.6034052372;
78;4;18.9500007629;40.125;14;43.25;4;36.7620429993;29.0;21;35.6622643471;
79;4;18.9500007629;40.125;14;43.25;4;37.7973556519;30.0;21;35.7403783798;
80;4;18.9500007629;40.125;14;43.25;4;38.8322257996;31.0;19;35.817884922;
81;4;18.9500007629;40.125;13;43.25;4;38.8666114807;32.0;19;35.8947228193;
82;4;18.9500007629;40.125;13;43.25;4;38.9004821777;33.0;18;35.9708338976;
83;4;18.9500007629;40.125;13;43.25;4;38.933807373;34.0;16;36.0461642742;
84;4;18.9500007629;40.125;14;43.25;4;38.9665603638;34.5509490967;16;36.1206630468;
85;4;18.9500007629;40.125;14;43.25;4;38.9987106323;34.5614051819;15;36.194283247;
86;4;18.9500007629;40.125;14;43.25;4;39.0302352905;34.5719451904;15;36.2669818401;
87;4;18.9500007629;40.125;14;43.25;5;39.0611152649;34.5825614929;14;36.338719368;
88;4;18.9500007629;40.125;14;43.25;5;39.0913314819;34.5932502747;14;36.4094604254;
89;4;18.9500007629;40.125;14;44.7068748474;5;39.1208648682;34.6040077209;14;36.7563914061;
90;4;16.9500007629;41.8421859741;14;45.8881912231;6;40.3015403748;35.6269111633;14;38.1065974236;
91;4;17.9500007629;42.0232772827;14;46.8303966522;6;41.4834823608;36.6503982544;14;38.5191028118;
92;4;18.9500007629;42.7033843994;14;47.571805954;6;42.302116394;37.67445755;14;38.9358626604;
93;4;19.3860778809;43.2393760681;15;47.9565925598;6;42.5226173401;38.6990814209;14;39.4232951403;
94;4;19.3999996185;43.5609321594;14;48.0;6;42.7848625183;39.7242622375;14;39.9241205454;
95;4;19.3999996185;43.5999984741;14;48.0;6;43.0544929504;39.7499847412;14;41.4384042025;
96;4;19.3999996185;43.5999984741;14;48.0;6;44.3315620422;40.7762336731;14;42.2342159748;
97;4;19.3999996185;43.5999984741;14;48.0;6;45.7289352417;41.8029937744;15;43.1107276678;
98;4;19.3999996185;43.5999984741;14;48.0;6;46.1708145142;42.8302459717;15;44.0806071758;
99;4;19.3999996185;43.5999984741;15;48.0;6;46.6646881104;43.8579750061;15;45.1570173502;
100;4;19.3999996185;43.5999984741;14;48.0;6;47.2183265686;44.8861503601;16;46.3526599407;
101;4;19.3999996185;43.5999984741;13;48.0;6;47.8392677307;45.6436042786;16;47.6783665419;
102;4;19.3999996185;43.5999984741;13;48.0;7;44.3759117126;48.4186096191;15;49.1412079334;
103;4;19.3999996185;43.5999984741;13;48.0;7;46.9954833984;44.0;15;50.742239356;
104;4;19.3999996185;43.5999984741;13;48.0;7;49.6988525391;46.0;16;52.4741500616;
105;4;19.3999996185;43.5999984741;14;48.0;7;46.1040267944;48.8021888733;16;54.3193261623;
106;5;20.3999996185;44.5999984741;14;49.0;7;44.2989120483;49.9403953552;16;56.2489879131;
107;5;22.3999996185;45.5999984741;14;49.0800000429;7;45.2989120483;49.0837249756;17;58.2240715027;
108;5;23.8589992523;46.5999984741;14;49.165536046;7;44.2989120483;51.2320861816;17;61.1982398033;
109;5;24.8953514099;47.5999984741;14;49.2568495274;7;45.2989120483;50.3853340149;17;63.1627879143;
110;5;25.9341602325;48.5999984741;15;49.3541692495;7;47.255355835;51.5432891846;18;65.033693552;
111;5;26.7755222321;48.5999984741;15;49.4577066898;7;49.255355835;53.7057151794;17;66.7746510506;
112;5;26.8195266724;48.5999984741;16;49.5676511526;7;48.5371170044;53.8723220825;15;68.3358498812;
113;5;26.8662528992;48.5999984741;16;49.6841644049;7;47.2373809814;56.0427818298;16;69.7049959898;
114;5;26.9157714844;48.5999984741;16;49.8073750734;7;47.2642211914;58.2167015076;17;70.9140851498;
115;5;26.9681358337;48.5999984741;16;49.9373728037;8;46.5371170044;56.2740631104;15;71.944742918;
116;5;27.0233840942;48.5999984741;16;50.0742022991;8;48.0382461548;52.6500358582;16;72.7932534218;
117;5;27.0815372467;48.5999984741;16;50.2178573608;8;51.7436904907;50.6500358582;15;73.5326932669;
118;5;27.1425895691;48.5999984741;17;50.3682756424;8;56.7979736328;51.0;15;74.1813510656;
119;5;27.2065181732;48.5999984741;17;50.5253331661;8;60.9790420532;52.0;15;74.5836803913;
120;5;27.273267746;48.5999984741;17;50.6888401508;8;64.405166626;53.0;14;74.8987667561;
121;5;27.3427581787;48.5999984741;17;50.8585371971;11;67.6533203125;54.0;11;75.2134833336;
122;5;27.4148788452;48.5999984741;17;51.0340931416;11;69.1299819946;55.5999984741;11;76.5269168615;
123;5;27.489490509;48.5999984741;17;51.2151043415;11;72.3676376343;57.5999984741;10;76.8781728745;
124;5;27.5664196014;48.5999984741;17;51.4010946751;11;75.5530471802;59.5999984741;9;77.2275738716;
125;5;27.6454658508;48.5999984741;17;51.5915186405;11;72.6941299438;63.5999984741;7;77.5743042231;
126;5;27.7263965607;48.5999984741;18;51.7857651711;12;72.4915924072;67.5999984741;6;77.917599678;
127;5;27.8089504242;48.5999984741;18;51.9831638336;12;72.6266403198;70.9783630371;6;78.2567574978;
