Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;12.3000001907;5;17.0;2;13.3999996185;10.0;3;21.1200000048;
3;1;7.55000019073;11.3000001907;5;17.0;2;13.4479999542;10.0;3;21.2530560493;
4;1;7.55000019073;10.3000001907;5;17.0;2;14.7518339157;10.0;3;21.4002518654;
5;1;7.55000019073;9.30000019073;5;17.0;2;15.8401508331;10.0;3;21.5626775026;
6;1;8.55000019073;8.5;5;17.0;2;16.9376068115;10.0;3;22.1570323706;
7;1;8.82499980927;8.5;5;17.0;2;18.0542201996;10.1999998093;3;22.698546052;
8;1;8.82499980927;8.5;5;17.0;2;18.6191272736;10.3632001877;3;24.1076657772;
9;1;8.82499980927;8.5;5;17.3400001526;2;19.4645996094;10.9097137451;3;25.3793644905;
10;2;8.9015007019;9.06999969482;4;18.6278438568;2;21.4645996094;11.3658018112;3;26.5288131237;
11;2;9.1912651062;8.81392192841;4;18.9472261667;2;23.4645996094;11.7372808456;3;27.5781302452;
12;2;9.26312637329;8.93486309052;4;19.9789875746;2;25.1980953217;12.0336990356;3;28.5519375801;
13;2;9.49527168274;9.39324569702;5;20.8964561224;2;26.5033035278;12.2662630081;3;29.473883152;
14;2;11.3173274994;9.78903102875;5;21.7039344311;2;27.8404655457;12.446267128;3;30.1961040497;
15;2;13.3173274994;10.1240053177;5;22.4110306501;2;29.209318161;12.5;4;30.8614077568;
16;2;15.3173274994;10.4026165009;5;23.0305528641;3;30.6085014343;12.5;3;31.5729002953;
17;2;16.4186439514;10.6309299469;5;23.5766518116;3;32.0353965759;12.5;3;32.3239922523;
18;2;17.458366394;10.8157100677;5;24.0634207726;3;33.3943939209;12.5;3;33.1059026718;
19;2;18.5012798309;10.9637317657;5;24.3413090706;3;33.8635406494;12.5;4;33.9079084396;
20;2;19.4767951965;11.0;5;24.5615956783;3;34.344745636;12.5;4;34.7178239822;
21;2;19.5263595581;11.0;5;24.7969653606;3;34.830696106;12.5;4;35.5226716995;
22;2;18.9500007629;12.0;5;25.04737854;3;35.3136024475;12.5;4;36.3094863892;
23;2;18.9500007629;12.52368927;7;25.3125803471;3;35.7856903076;12.5;4;37.0661487579;
24;2;18.9500007629;12.6562900543;7;25.59207654;3;36.2396888733;12.5;4;37.7821359634;
25;2;18.9500007629;12.7960386276;7;25.8851153851;3;36.6692810059;12.5;4;38.449090004;
26;2;18.9500007629;12.9425573349;8;26.1906752586;3;37.0694541931;12.5;5;39.0611457825;
27;2;19.8929023743;11.0;8;26.5074620247;4;37.4366874695;12.5;4;39.6149940491;
28;2;18.9500007629;12.0;8;26.8339166641;4;37.7689971924;12.5;4;40.1097126007;
29;2;18.9500007629;13.0;8;27.1682343483;4;38.065826416;12.5;4;40.5464267731;
30;2;18.9500007629;13.5841169357;8;27.508395195;4;38.3278579712;14.5;4;40.9278697968;
31;3;17.9500007629;12.5841169357;7;27.8522076607;4;38.5567207336;16.5;4;41.2579154968;
32;3;15.9500007629;14.5841169357;7;28.1973586082;4;38.7547492981;18.5;4;41.54114151;
33;3;14.9500007629;16.5841178894;7;28.5414757729;4;38.9246826172;20.5;4;42.782453537;
34;3;14.0;18.5841178894;7;28.8821902275;4;40.0694732666;23.5;5;43.0267877579;
35;3;14.0;20.5841178894;7;29.2172021866;4;41.192073822;24.5;5;43.0811839104;
36;3;14.0;22.5841178894;7;29.5443434715;4;41.2000007629;25.5;5;43.1235535145;
37;3;14.0;24.5841178894;8;29.8616328239;4;41.2000007629;26.5;5;43.1671074629;
38;3;14.0;26.0754699707;8;30.1673221588;4;41.2000007629;27.5;6;43.211841464;
39;3;14.0;27.3505897522;8;30.4599313736;4;41.2000007629;28.1059207916;6;43.2577478886;
40;3;14.0;28.6139373779;10;30.7382688522;5;41.2000007629;28.1288738251;5;43.3048160076;
41;3;14.0;29.864440918;10;31.0014419556;5;41.2000007629;27.5;7;43.3530313969;
42;3;14.0;31.1012992859;10;31.2488517761;5;42.0118179321;27.5;7;43.4023760557;
43;3;14.0;32.32396698;11;31.480178833;5;42.0414276123;27.5;8;43.4528282881;
44;3;14.0;33.5321617126;11;32.6953620911;5;42.0716972351;27.5;9;43.5043625832;
45;3;16.0;32.5321617126;11;33.002066493;5;42.1026153564;27.5;11;45.2670371532;
46;3;17.0;32.5289115906;12;33.303519249;5;43.1602210999;28.0;12;46.7199186087;
47;3;17.2757072449;30.5321617126;13;33.6009758711;5;44.0319519043;28.3899993896;12;48.902794838;
48;3;17.0;30.5321617126;13;33.8958108425;5;45.7416763306;29.6872596741;12;49.9192547798;
49;3;18.3364028931;29.5321617126;13;34.1894718409;5;47.3155517578;30.9097423553;13;50.6062875986;
50;3;19.0;30.5321617126;14;34.4834290743;5;48.689994812;32.0;13;51.0572019815;
51;3;20.0;31.1656303406;14;34.7452818155;5;49.9209442139;33.0;13;51.4077191353;
52;3;21.3989391327;32.1656303406;14;34.9399158955;5;49.0897979736;35.0;14;51.5842217207;
53;4;21.4427318573;33.1656303406;12;45.149273634;5;50.1523590088;34.0;14;51.766618371;
54;4;22.4898376465;35.1656303406;12;45.7736227512;5;47.7999992371;36.0;14;51.9547827244;
55;4;23.5403156281;36.5321617126;12;46.3874645233;6;47.6906089783;38.0;14;52.1485542059;
56;4;23.5941905975;38.5321617126;12;46.9894421101;6;46.739730835;40.0;14;52.3477380276;
57;4;23.6514396667;39.6749992371;13;47.578656435;6;45.7907943726;42.0;14;52.5521045923;
58;4;24.7119903564;40.6749992371;13;48.1545760632;6;44.8437919617;44.0;15;52.7613891363;
59;4;25.775718689;40.6749992371;14;48.716930151;6;43.8986968994;46.0;15;52.9752926826;
60;4;26.8424377441;40.6749992371;15;49.2656040192;6;42.9554901123;48.0;15;53.193482399;
61;4;27.911901474;40.6749992371;15;49.8005371094;6;42.0141181946;50.0;16;53.4155933857;
62;4;28.9838027954;40.6749992371;18;50.3216371536;6;41.0745391846;52.0;16;53.6412305832;
63;5;29.749464035;40.6749992371;17;50.8287172318;6;40.1366844177;54.0;16;54.8699707985;
64;5;29.9020271301;40.6749992371;17;51.321457386;7;40.2004699707;57.0;16;55.1213650703;
65;5;30.0469512939;40.6749992371;17;51.6953148842;7;41.2658157349;59.8291702271;18;55.3751385212;
66;5;30.1376972198;40.6749992371;18;52.0404214859;7;41.332611084;61.8902931213;20;55.6307946444;
67;5;30.2153453827;40.6749992371;18;52.383852005;7;41.4007492065;63.9511489868;19;55.8878217936;
68;5;28.8000011444;40.6749992371;17;52.7232499123;7;41.4700927734;66.0115890503;19;56.1456964016;
69;5;28.8000011444;40.6749992371;16;54.0563445091;7;41.540512085;67.071472168;21;56.4038881063;
70;5;29.8000011444;41.6749992371;14;54.4110133648;7;40.6118621826;66.1306533813;19;57.6618630886;
71;5;30.8000011444;42.6749992371;15;54.7559249401;7;41.6839752197;68.0646057129;19;57.9790894985;
72;5;31.0386333466;43.6749992371;15;55.0893933773;7;43.7566986084;70.1449584961;19;58.2980048656;
73;5;31.0456485748;44.6749992371;15;55.4100067616;7;44.5036354065;72.223815918;21;58.6181623936;
74;5;31.0527915955;45.6749992371;17;55.9766453505;7;44.6166496277;74.3010101318;23;58.9391204119;
75;5;23.2100639343;40.6749992371;16;44.0320533514;9;44.7316055298;76.376411438;21;72.5204476118;
76;5;21.2200603485;41.8926887512;16;45.1793162823;9;43.8483505249;79.4499053955;22;73.0724468231;
77;5;22.2303218842;41.6864700317;17;46.1768440008;10;46.9667282104;78.4499053955;21;73.5968747139;
78;6;23.2408466339;42.0766830444;17;47.0436031818;10;47.0865783691;81.4499053955;22;74.0956394672;
79;6;23.6877059937;42.4037895203;17;47.605287075;10;47.2680091858;85.4499053955;23;74.5412355661;
80;6;24.7126655579;40.4347267151;17;48.0673840046;10;47.3392524719;86.7227935791;24;75.5572735071;
81;6;25.7239532471;39.4347267151;17;48.4594305754;11;48.5618896484;88.0087661743;24;76.615688324;
82;6;23.7354869843;40.4347267151;18;49.734587431;12;50.793800354;90.3003311157;22;77.711779356;
83;6;24.74725914;42.4347267151;16;50.0703611374;12;51.0336151123;90.5951843262;23;78.8400936127;
84;6;25.759262085;44.4347267151;16;50.3932615519;12;52.2797164917;91.8909072876;23;80.9945446253;
85;6;27.0337352753;45.7999992371;17;50.7046430111;12;55.8302688599;92.8909072876;23;82.2085564137;
86;7;26.0667209625;47.7999992371;15;51.0059378147;12;57.0832901001;93.8909072876;24;83.4364147186;
87;7;25.4716472626;49.7999992371;15;51.2773292065;12;56.3366775513;97.8909072876;24;85.6710709333;
88;7;24.403055191;49.7999992371;16;51.4451445341;12;57.5882873535;102.890907288;24;87.9454913139;
89;7;24.7527217865;51.7999992371;16;51.62028265;12;61.8360176086;102.890907288;25;89.2739965916;
90;7;25.7789363861;55.7999992371;17;51.8028136492;12;61.0778694153;108.890907288;25;90.5929908752;
91;7;25.8066596985;58.7999992371;17;51.9927655458;12;61.3120079041;114.890907288;25;91.8963925838;
92;7;25.8359088898;61.7999992371;18;52.1901183128;12;62.5368156433;117.504264832;31;93.1785994768;
93;8;25.8666954041;64.8000030518;17;52.3947982788;12;62.7509536743;119.787483215;31;94.4345471859;
94;8;25.3999996185;67.8884735107;18;52.6066730022;12;61.9533576965;126.077133179;32;95.6597421169;
95;8;25.3999996185;68.8884735107;18;52.8255462646;13;63.1432609558;127.370994568;25;111.850286007;
96;8;25.3999996185;70.8884735107;18;53.0511541367;13;64.3202056885;130.666671753;24;114.052880287;
97;8;25.3999996185;72.8884735107;18;53.2831616402;13;65.4839782715;134.666671753;24;116.119815946;
98;8;25.3999996185;74.6884689331;18;53.521160841;13;65.6346435547;139.666671753;24;118.038468838;
99;8;25.3999996185;74.6884689331;22;53.764670372;13;64.7724609375;145.666671753;27;119.803703189;
100;8;25.3999996185;75.2075500488;22;54.0131361485;13;65.8978424072;150.666671753;29;121.416915178;
