Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;15.0;10.0;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;17.0;10.0;4;21.0900000334;
6;1;8.55000019073;8.5;4;17.0;2;19.0;10.0;4;21.5980186462;
7;1;8.82499980927;8.5;4;17.0;2;20.7188110352;10.1999998093;4;22.0418490171;
8;2;8.82499980927;8.89999961853;3;18.0;2;21.2251091003;10.3632001877;4;23.3017349243;
9;2;9.05000019073;8.5;3;18.3725001812;2;21.9810409546;10.9097137451;4;24.3994617462;
10;2;9.13381290436;8.67000007629;3;18.6935645342;2;23.9810409546;11.3658018112;4;25.3481024504;
11;2;9.20605182648;8.81392192841;3;18.9693824053;2;25.9810409546;11.7372808456;3;26.1681330204;
12;2;9.26811122894;8.93486309052;3;19.9317871332;2;27.3520965576;12.0336990356;3;26.8832330704;
13;2;9.48465156555;9.39324569702;4;20.7703688145;2;28.129940033;12.2662630081;3;27.5170819759;
14;2;11.2889575958;9.78903102875;4;21.4886975288;2;28.5102481842;12.446267128;3;27.923101902;
15;2;13.2889575958;10.1240053177;4;22.0956629515;2;28.7538604736;12.5;3;28.2468910217;
16;2;15.0206890106;10.9187889099;4;22.6033853292;2;30.8836555481;12.5;3;28.5960328579;
17;2;16.0206890106;11.1675405502;4;23.0253787041;2;32.0931396484;12.5;3;28.9701628685;
18;2;17.3343296051;10.8157100677;4;23.3751736879;2;33.3176193237;12.5;4;29.3683638573;
19;2;18.3464241028;10.9637317657;4;23.502756238;2;34.5565376282;12.5;3;29.7891087532;
20;2;19.2881202698;11.0;4;23.559068203;2;34.8734664917;12.5;3;30.2302284241;
21;2;19.3007907867;11.0;5;23.6166123152;2;35.1381378174;12.5;3;30.6889076233;
22;2;18.9500007629;11.8083057404;5;23.67535007;2;35.4133453369;12.5;3;31.1617178917;
23;2;19.3269538879;11.0;5;23.735237956;2;35.6970291138;12.5;3;31.6446905136;
24;2;18.9500007629;11.8676185608;5;23.7962274551;3;35.9868164062;12.5;2;32.1334280968;
25;2;18.9500007629;11.8981132507;5;23.8582650423;3;36.2800559998;12.5;1;32.6232500076;
26;2;18.9500007629;11.9291324615;6;23.9212924242;3;36.5739517212;12.5;2;33.1093654633;
27;3;18.9500007629;11.9606466293;5;23.9852466583;4;36.8656196594;12.5;1;33.587059021;
28;3;18.9500007629;11.9926233292;5;24.0500600338;4;37.1522369385;12.5;1;34.0518712997;
29;3;18.9500007629;12.0250301361;5;24.1156606674;4;37.4311218262;14.5;1;34.4997692108;
30;3;18.9500007629;12.0578308105;5;24.1819727421;4;37.6998596191;16.5;1;34.927280426;
31;3;17.4409446716;12.0;5;24.2489161491;4;37.9563674927;18.5;1;35.3315906525;
32;3;16.4560070038;13.0;5;24.3164079189;4;38.1989517212;20.5;1;35.7105960846;
33;3;15.4711923599;14.0;5;24.3843619823;4;38.4263572693;22.5;1;37.0629110336;
34;3;14.5364818573;15.0;5;24.4526891708;4;39.6377487183;23.5;1;37.437838316;
35;3;14.5518550873;16.0;5;24.5212984085;4;40.8327026367;24.5;1;37.7872824669;
36;3;14.5672922134;17.0;5;24.5900971889;4;41.6723709106;25.5;1;38.1117366552;
37;3;14.5827713013;18.0;5;24.6589913368;4;41.8670425415;26.5;1;38.4121333361;
38;3;14.5982732773;19.0;5;24.7278859615;4;42.0472793579;27.5;2;38.6897425652;
39;3;14.6137742996;20.0;6;24.7966864109;4;42.2138442993;27.5;2;38.9460740089;
40;3;14.6292543411;21.0;6;24.8652977943;4;42.3676452637;27.5;3;39.1827880144;
41;3;14.6446914673;22.0;7;24.9336266518;4;42.5096740723;27.5;3;39.4016224146;
42;3;14.6600666046;23.0;7;25.0015804768;4;42.6409759521;27.5;3;39.5224741697;
43;3;14.6753559113;24.0;7;25.0690686703;4;42.7134857178;27.5;3;39.5906432867;
44;3;14.6905403137;25.0;8;25.1360030174;4;42.7543869019;27.5;4;41.0507807732;
45;3;14.7056007385;26.0;9;25.2022979259;4;42.6339988708;28.8303909302;4;42.252325058;
46;3;14.7205171585;27.0;10;25.2678713799;4;43.3116874695;29.2564220428;4;43.2313690186;
47;3;14.7352714539;28.0;11;25.332644701;4;43.8547477722;29.5906543732;5;44.0260665417;
48;3;14.7498455048;29.0;12;25.3965432644;5;44.2861099243;29.8510169983;5;44.524161458;
49;3;14.7642221451;30.0;12;25.4594967365;5;44.5384597778;29.9800319672;5;44.8124732971;
50;3;15.7783870697;28.0;12;25.5214390755;5;44.6639328003;30.0196247101;6;45.0744771957;
51;3;14.7923240662;29.0;12;25.5823092461;5;44.7726745605;30.0600090027;6;45.2022752762;
52;3;14.806019783;30.0;12;25.6420509815;5;44.7999992371;30.1011371613;6;45.2859115601;
53;3;15.8194618225;29.0;13;25.7006132603;5;44.7999992371;30.14295578;6;45.3708124161;
54;3;16.8326377869;29.0;13;25.7579500675;5;42.7999992371;31.1854057312;10;45.4568536282;
55;4;17.845539093;29.0;13;25.8140206337;5;41.7999992371;32.228427887;10;45.5439035892;
56;4;18.8581542969;29.0;13;25.868789196;5;40.7999992371;33.2719497681;10;45.6318233013;
57;4;19.8204784393;29.0;14;25.9222252369;5;39.7999992371;34.3159103394;10;45.7204678059;
58;4;20.8325004578;29.0;13;26.974303484;5;38.7999992371;35.3602333069;10;45.8096864223;
59;4;20.9500007629;30.0;14;27.1325033903;5;37.7999992371;36.4048423767;10;45.8993241787;
60;4;21.8556270599;29.0;15;27.2996749878;6;34.7999992371;38.4496612549;8;60.989222765;
61;4;20.9500007629;30.0;16;27.4765414;6;35.7999992371;39.4946136475;8;62.1292207241;
62;4;21.8774986267;29.0;16;27.6638228893;6;34.7999992371;42.5396118164;10;63.1741330624;
63;4;21.8879585266;29.0;16;27.8622223139;6;35.7999992371;43.5845794678;13;64.1132502556;
64;4;21.8980998993;28.8132896423;15;28.0649644136;6;36.7999992371;45.6294364929;14;64.9427554607;
65;4;21.90625;27.9964599609;13;28.2452818155;6;34.7999992371;48.6741027832;19;65.6647713184;
66;4;21.90625;28.19480896;14;28.4399158955;6;36.7999992371;46.7184944153;19;66.2858970165;
67;4;21.90625;28.408908844;14;28.649273634;6;36.7999992371;48.7625427246;19;66.8156199455;
68;4;21.90625;28.6392021179;14;28.8736231327;6;34.7999992371;51.8061599731;18;67.2648637295;
69;4;21.90625;28.8859863281;16;29.1130647659;6;36.7999992371;49.8492889404;18;67.644844532;
70;4;21.90625;26.8859863281;15;29.3675034046;6;36.7999992371;48.8918457031;19;67.867552042;
71;4;21.90625;26.0;15;29.6366217136;6;34.7999992371;52.7072868347;21;67.9500255585;
72;4;21.90625;26.0;16;29.9198577404;6;33.7999992371;55.7650184631;21;68.0310001373;
73;4;21.90625;27.0;16;30.2163875103;6;32.7999992371;58.8217010498;22;68.110370636;
74;4;21.90625;28.0;16;30.5251159668;7;31.7999992371;58.8772583008;21;68.1880412102;
75;4;21.90625;29.0;17;30.8446760178;7;31.7999992371;58.9316291809;21;68.2639269829;
76;4;21.90625;30.0;18;31.1734399796;7;29.7999992371;61.9847488403;25;68.3379516602;
77;4;21.90625;31.0;18;31.5095415115;8;28.7999992371;65.036567688;25;104.660050392;
78;4;21.90625;31.7854957581;19;31.8509097099;8;29.7999992371;66.0870361328;27;108.264542103;
79;4;21.90625;32.1610031128;19;32.1953148842;8;28.7999992371;70.1361160278;28;110.805480003;
80;4;21.90625;32.5398483276;15;32.5404214859;8;28.7999992371;74.1837768555;29;112.453101635;
81;4;21.90625;32.9194641113;12;32.883852005;8;29.7999992371;75.2300033569;28;113.464479446;
82;4;21.90625;33.2972373962;13;33.9411725998;8;28.7999992371;79.2747573853;28;113.740063667;
83;5;19.9006252289;34.7617912292;12;34.8683242798;8;29.7999992371;79.3180465698;30;113.799785614;
84;5;19.9500007629;35.8182601929;12;35.6807441711;9;29.7999992371;79.3598480225;30;113.857393265;
85;5;20.9500007629;37.482383728;13;36.3939318657;9;29.0;82.400177002;32;113.912894249;
86;5;22.3229827881;36.0900230408;13;36.8297986984;9;31.0;82.4390258789;35;113.966302395;
87;5;22.3332138062;36.5503921509;13;37.1899170876;9;32.0;82.4764099121;34;114.0;
88;5;22.3298931122;36.96276474;13;37.5337457657;9;33.0;83.4764099121;33;115.0;
89;5;22.3269042969;37.3555908203;14;37.8593645096;9;35.0;85.4764099121;34;116.019999981;
90;5;22.324213028;37.7269210815;14;39.1653637886;9;39.0;85.4764099121;35;117.100195885;
91;5;23.3217926025;39.0753593445;14;39.5308357477;9;41.0;89.4764099121;35;117.403545737;
92;5;24.3196125031;40.4000320435;14;39.8808757067;9;43.0;93.4764099121;36;117.755827785;
93;5;24.3176517487;41.7005767822;15;40.2157056332;9;44.5;94.4764099121;37;118.165305495;
94;5;24.3158855438;42.9770736694;16;40.5358976126;9;43.5;98.2477416992;38;118.641096354;
95;5;24.3142967224;44.2299995422;16;40.8423039913;9;43.5;101.262374878;37;119.192963004;
96;5;24.3128681183;44.4601478577;16;41.1359909773;9;44.5;100.277130127;41;119.830934048;
97;5;23.3999996185;45.6685562134;12;41.4181674719;11;43.5;102.291992188;30;129.064703345;
98;5;23.3999996185;46.8564453125;12;41.6901260614;11;43.5;107.026412964;31;130.285268664;
99;5;23.3999996185;48.0251655579;13;41.9531856775;11;44.5;111.97202301;32;131.599537849;
100;5;23.3999996185;49.1761169434;13;42.1079733372;11;45.5;114.010765076;33;133.007989049;
