Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;14.0;10.0;3;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;15.0;10.0;3;20.0;
6;1;8.55000019073;8.5;4;17.0;1;16.0;10.0;3;20.3999996185;
7;1;8.82499980927;8.5;4;17.0;1;17.0;10.1999998093;3;20.7264003754;
8;1;8.82499980927;8.5;4;17.0;1;17.4358406067;10.3632001877;3;21.8194274902;
9;1;8.82499980927;8.5;4;17.3400001526;1;18.0916557312;10.9097137451;3;22.7316036224;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;19.0916557312;11.3658018112;3;23.4745616913;
11;1;8.96626472473;8.81392192841;4;17.869726181;1;20.0916557312;11.7372808456;3;24.0673980713;
12;1;9.02068901062;8.93486309052;4;18.786491394;1;21.0916557312;12.0336990356;4;24.5325260162;
13;1;9.22696018219;9.39324569702;5;19.5780620575;1;22.0916557312;12.2662630081;4;24.892534256;
14;1;11.0206890106;9.78903102875;5;20.2480106354;1;23.0916557312;12.446267128;4;25.0;
15;1;12.0206890106;10.1240053177;5;20.8052330017;1;24.0916557312;12.5;4;25.0;
16;1;13.0206890106;10.4026165009;5;21.2618598938;1;25.0916557312;12.5;4;25.0;
17;1;14.0206890106;10.6309299469;4;21.6314201355;1;26.0916557312;12.5;4;25.0;
18;1;15.0206890106;10.8157100677;4;21.9274635315;1;27.0;12.5;5;25.0;
19;1;16.0206890106;10.9637317657;4;22.0;1;27.0;12.5;5;25.0;
20;1;16.9500007629;11.0;5;22.0;2;28.0;12.5;4;26.0;
21;1;16.9500007629;11.0;5;22.0;2;29.0;12.5;4;26.0499999523;
22;1;16.9500007629;11.0;5;22.0;2;29.6300010681;12.5;4;26.1019749641;
23;1;16.9500007629;11.0;5;22.0;2;29.6611843109;12.5;4;26.1559499502;
24;1;16.9500007629;11.0;5;22.0;2;29.6935691833;12.5;4;26.2119446993;
25;2;17.9500007629;11.5;4;23.0;2;29.7271671295;12.5;3;26.269973278;
26;3;18.9500007629;11.5;3;23.1074999571;2;29.0;12.5;3;26.3300433159;
27;3;18.9500007629;11.0;4;23.2253656387;2;29.0;12.5;3;26.3921557665;
28;3;18.9500007629;11.0;4;23.3543308973;2;29.0;12.5;4;26.4563041925;
29;3;18.9500007629;11.0;4;23.4951226711;2;29.0;12.5;4;26.5224741697;
30;3;16.9500007629;12.0;4;23.6484457254;3;29.0;12.5;3;26.5906432867;
31;3;15.9500007629;13.0;3;23.8149644136;3;29.0;12.5;4;26.6607804298;
32;3;14.9500007629;14.0;3;23.9952818155;3;29.0;12.5;4;26.7328453064;
33;3;14.0;15.0;3;24.1899158955;3;29.0;12.5;5;26.8067884445;
34;3;14.0;16.0;3;24.399273634;3;29.0;14.5;5;26.8825509548;
35;3;14.0;17.0;3;24.6236231327;3;29.0;16.5;6;26.9600640535;
36;3;14.0;18.0;3;24.8630647659;3;29.0;18.5;6;27.0392494202;
37;3;14.0;19.0;3;25.1175034046;3;29.0;20.5;6;27.120018959;
38;3;14.0;20.0;3;25.3866217136;3;29.0;22.5;6;27.2022752762;
39;3;14.0;21.0;3;25.6698577404;3;29.0;22.5;7;27.2859115601;
