Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;13.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;14.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;15.0;10.0;4;20.0;
6;1;8.55000019073;8.5;3;17.0;1;16.0;10.0;4;20.3999996185;
7;1;8.82499980927;8.5;3;17.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;8.82499980927;8.5;3;17.0;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;8.82499980927;8.5;3;17.3400001526;1;18.0916557312;10.9097137451;4;22.7316036224;
10;1;8.9015007019;8.67000007629;3;17.6278438568;1;19.0916557312;11.3658018112;4;23.4745616913;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;21.0916557312;11.7372808456;3;25.0673980713;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;23.0916557312;12.0336990356;4;25.5725259781;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;24.7156562805;12.2662630081;4;25.9737181664;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;25.7403659821;12.446267128;4;26.1235535145;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;26.7657871246;12.5;4;26.1671074629;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;27.7919197083;12.5;4;26.211841464;
17;1;14.0206890106;10.6309299469;3;21.6314201355;2;28.8187599182;12.5;4;26.2577478886;
18;1;15.0206890106;10.8157100677;3;21.9274635315;2;29.7546482086;12.5;4;26.3048160076;
19;1;16.0206890106;10.9637317657;3;22.0;2;29.7828903198;12.5;5;26.3530313969;
20;1;16.9500007629;11.0;4;22.0;2;29.8118190765;12.5;5;26.4023760557;
21;1;16.9500007629;11.0;4;22.0;2;29.841424942;12.5;5;26.4528282881;
22;1;16.9500007629;11.0;4;22.0;2;29.8716964722;12.5;5;26.5043625832;
23;2;17.9500007629;11.5;3;23.0;2;29.9026184082;12.5;5;26.5569496155;
24;2;18.9500007629;11.5;4;23.1074999571;2;29.9341697693;12.5;5;26.6105561256;
25;2;16.9500007629;12.0;4;23.2253656387;3;29.9663333893;12.5;4;26.6651450396;
26;2;15.9500007629;13.0;4;23.3543308973;3;29.99908638;12.5;5;26.72067523;
27;2;14.9500007629;14.0;4;23.4951226711;4;29.0;13.3603372574;4;26.7771017551;
28;2;14.0;15.0;4;23.6484457254;4;29.0;13.3885507584;4;26.8343759775;
29;2;14.0;16.0;4;23.8149644136;4;29.0;13.4171876907;4;26.8924454451;
30;2;14.0;17.0;6;23.9952818155;4;27.0;14.4462223053;4;26.9512542486;
31;2;14.0;18.0;6;24.1899158955;4;28.0;13.4756269455;4;27.0107431412;
32;2;14.0;19.0;6;24.399273634;4;26.0;14.5053710938;5;28.0708494186;
33;2;14.0;20.0;7;24.6236231327;4;28.0;17.5053710938;5;28.1615076065;
34;2;14.0;21.0;7;24.8630647659;4;30.0;20.5053710938;6;28.2532408237;
35;2;14.0;22.0;6;25.1175034046;4;31.0;23.5053710938;6;28.3459713459;
36;2;14.0;23.0;7;25.3866217136;4;31.0;26.5053710938;6;28.4396183491;
37;2;14.0;24.0;7;25.6698577404;4;31.0;28.5053710938;6;29.5340980291;
38;2;14.0;25.0;8;25.9663875103;4;32.0;30.2670497894;7;29.6693235636;
39;2;14.0;26.0;9;26.2751159668;5;33.0;31.314661026;6;29.8063902855;
40;2;14.0;27.0;9;26.5946760178;5;33.0;32.3626022339;6;29.9452090263;
41;2;14.0;28.0;9;26.9234399796;5;33.0;33.4108276367;6;30.0856858492;
42;2;14.0;29.0;10;27.2595415115;5;33.0;34.4592895508;6;30.2277225256;
43;2;14.0;30.0;10;27.6009097099;5;33.0;35.113861084;6;30.3712171316;
44;2;15.0;28.0;11;27.9453148842;5;33.0;35.1856079102;6;30.5160639286;
45;2;14.0;29.0;11;28.2904214859;5;33.0;35.2580337524;7;30.6621534824;
46;2;14.0;30.0;12;28.633852005;5;33.0;35.3310775757;7;30.8093730211;
47;2;15.0;28.0;13;28.9732499123;5;33.0;35.4046859741;8;31.9576070309;
48;2;14.0;29.0;13;29.3063445091;5;34.9043312073;35.7251968384;8;32.2367372513;
49;2;14.0;30.0;15;29.6310133934;5;35.9268722534;36.7809753418;8;32.532074213;
50;2;15.0;28.0;16;29.9453339577;5;35.9496307373;37.8369636536;9;32.8449259996;
51;2;14.0;30.0;16;30.2476272583;5;35.9725837708;38.8931121826;11;34.1766239405;
52;2;14.0;32.0;17;30.5364894867;5;36.5957221985;40.4493751526;11;35.4554278851;
53;2;15.0;31.0;17;30.8108100891;5;37.0969848633;41.870223999;11;36.5824944973;
54;2;14.0;33.0;19;31.069776535;5;37.4874992371;42.4055900574;13;37.5957200527;
55;2;14.0;35.0;18;31.3128671646;5;37.7887878418;42.8836097717;14;38.3819434643;
56;2;15.0;34.0;17;31.5398340225;5;37.9318962097;43.2477264404;14;39.0264921188;
57;2;16.0;34.0;18;31.7506799698;6;37.9671363831;43.5406303406;15;39.7107698917;
58;2;18.0;31.0;19;31.9456272125;7;40.0027885437;40.1222572327;14;40.4349963665;
59;2;20.0;30.0;17;32.1250829697;7;42.0388183594;40.1756286621;14;41.1985485554;
60;2;21.2281455994;29.0;17;32.289607048;7;43.2427902222;40.2302780151;15;41.9997975826;
61;2;21.2651634216;28.0;14;32.4398756027;7;43.6565246582;40.2861251831;16;42.8359696865;
62;2;21.2989730835;27.0;10;32.5766506195;7;40.4141235352;42.3430709839;16;43.7030565739;
63;2;21.3297462463;26.0;10;32.7007513046;7;39.5313415527;44.4010124207;16;44.5957961082;
64;2;21.3576698303;25.0;10;32.75;7;39.598197937;46.4598236084;17;46.5077419281;
65;2;19.3576698303;25.0;10;32.75;8;40.6635742188;49.5193939209;16;47.491430521;
66;2;18.9500007629;25.0;11;32.75;8;41.727355957;52.5795783997;16;48.4816114902;
67;2;18.9500007629;25.0;11;32.75;8;41.7894477844;55.640247345;18;49.4697371721;
