Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;14.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;15.0;10.0;5;20.0;
6;1;8.55000019073;8.5;4;17.0;1;16.0;10.0;5;20.3999996185;
7;1;8.82499980927;8.5;4;17.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;8.82499980927;8.89999961853;3;18.0;2;18.0358409882;10.3632001877;4;22.9044275284;
9;2;9.05000019073;8.5;3;18.4400001764;2;18.7426567078;10.9097137451;4;23.9079064131;
10;2;9.14900112152;8.67000007629;3;18.8367438316;2;20.7426567078;11.3658018112;4;24.7487763166;
11;2;9.23826694489;8.81392192841;3;19.1969907284;2;22.7426567078;11.7372808456;4;25.4464268684;
12;2;9.31932353973;8.93486309052;3;20.2952293158;2;23.9190731049;12.0336990356;5;26.0235453844;
13;2;9.56642627716;9.39324569702;4;21.2903478146;2;24.9862670898;12.2662630081;5;26.5029690266;
14;2;11.4059534073;9.78903102875;4;22.1878200769;2;26.0579166412;12.446267128;5;26.7374911308;
15;2;13.4059534073;10.1240053177;4;22.998385191;2;27.1341514587;12.5;5;26.8723640442;
16;2;15.4059534073;10.4026165009;4;23.7358858585;2;28.2150745392;12.5;5;27.0151810646;
17;2;16.5773448944;10.6309299469;4;24.4153418541;2;29.3007640839;12.5;5;27.1660137177;
18;2;17.0206890106;11.8157100677;4;25.0514712334;2;30.2996082306;12.5;5;27.3248689175;
19;2;18.7235908508;10.9637317657;4;25.4950146675;2;30.3949203491;12.5;5;27.4916813374;
20;2;18.9500007629;12.0;5;25.8971157074;2;30.4950084686;12.5;5;27.6663062572;
21;2;18.9500007629;12.5588464737;5;26.3298077583;2;30.5997848511;12.5;7;27.8485133648;
22;2;18.9500007629;13.1649036407;5;26.7918066978;2;30.7091083527;12.5;7;28.0379817486;
23;2;18.9500007629;13.3959035873;5;27.2809634209;2;30.8227882385;12.5;6;28.2342967987;
24;2;18.9500007629;13.6404819489;5;27.7942223549;2;30.9405784607;12.5;6;28.4369482994;
25;2;17.9500007629;12.6404819489;6;28.3276257515;3;31.0621681213;12.5;5;28.6453323364;
26;4;17.3737163544;13.0;4;28.8763809204;3;31.1871986389;12.5;5;28.8587543964;
27;4;16.4971866608;14.0;4;29.4349918365;3;31.3152523041;12.5;6;29.0764360428;
28;4;15.672873497;15.0;4;29.997449398;3;31.4458618164;12.5;6;29.2975239754;
29;4;15.0;14.0;4;30.55747509;3;31.5785140991;12.5;6;29.5211014748;
30;4;16.0;14.0;4;31.108792305;3;27.5785140991;14.5;6;29.7462024689;
31;4;14.0;16.0;4;31.6454105377;3;29.5785140991;12.5;6;29.971827507;
32;4;14.0;18.0;4;32.1618824005;3;31.5785140991;14.5;7;30.1969604492;
33;4;14.0;20.0;5;32.6535263062;3;32.1181755066;16.5;7;30.4205875397;
34;4;15.0;19.0;5;33.1165790558;3;32.2523536682;18.5;7;31.6417155266;
35;4;16.0;19.0;6;33.5482826233;3;33.3850288391;21.5;8;31.9893888235;
36;4;17.0;19.0;6;33.946896553;4;34.5156326294;24.5;7;35.5978928804;
37;4;18.0;20.0;6;34.3116474152;4;36.4088821411;26.5;7;36.09831357;
38;4;18.9500007629;21.0;6;34.6426277161;4;37.6311340332;28.5;7;36.6119196415;
39;4;18.9500007629;22.0;6;34.9406614304;5;38.8608169556;30.5;6;37.1391626596;
40;4;18.9500007629;22.6465950012;7;35.2071533203;5;40.0983963013;31.5;6;37.6805379391;
41;4;18.9500007629;22.8864364624;7;36.4439373016;5;41.344379425;32.5;7;38.2365398407;
42;4;20.9500007629;20.8864364624;7;36.793133378;5;42.1132507324;32.5;8;38.8076074123;
43;4;20.9500007629;21.8864364624;8;37.1350268126;5;42.4950790405;32.5;8;39.3940575123;
44;4;20.9500007629;22.8864364624;8;37.4738004208;5;42.8858680725;32.5;10;39.9960079193;
45;4;21.9500007629;20.8864364624;10;37.6754535437;5;43.2855834961;32.5;9;40.6132957935;
46;4;20.9500007629;21.8864364624;9;37.8987001181;5;43.6940383911;32.5;9;41.2453937531;
47;4;20.9500007629;22.8864364624;9;38.1474545002;6;44.110824585;32.5;7;63.6413302422;
48;4;21.9500007629;20.8864364624;10;38.4234571457;6;43.5352668762;34.5;7;66.8917880058;
49;4;20.9500007629;21.8864364624;10;38.7282443047;6;44.1025695801;36.5;8;69.7120447159;
50;4;21.9500007629;21.8864364624;10;39.0630478859;6;44.6804656982;38.5;9;72.1429867744;
51;5;22.9500007629;22.8864364624;8;68.1786823273;6;45.2664222717;40.5;10;74.2391514778;
52;5;24.9500007629;24.8864364624;9;70.5879268646;6;45.8573417664;42.5;12;75.9096446037;
53;5;26.1000003815;26.8864364624;9;72.5496807098;6;46.4495620728;43.5;12;77.2625112534;
54;5;27.1000003815;29.0;10;74.1220245361;6;47.0389442444;44.5;11;78.3502845764;
55;5;28.1000003815;30.0;11;75.3878359795;6;45.5042190552;46.5;14;79.2564892769;
56;5;29.1000003815;31.0;10;76.4295024872;7;44.966293335;48.5;12;80.1365251541;
57;5;30.1000003815;31.0;11;76.9842166901;7;44.0420761108;48.5;12;80.9830555916;
58;5;31.1000003815;31.0;11;77.5306944847;7;43.2148284912;50.5;15;81.7895264626;
59;6;32.0999984741;31.0;9;78.0880203247;7;42.2845611572;52.5;16;82.5504803658;
60;6;33.0999984741;31.0;10;78.6502580643;7;40.9255065918;54.5;17;83.2516336441;
61;8;34.0999984741;31.0;6;89.2111558914;7;39.6599197388;56.5;18;83.8065052032;
62;8;36.0999984741;32.0;6;90.1644172668;7;39.720703125;58.5;18;84.3177065849;
63;9;38.0999984741;33.0;5;91.0783824921;7;39.7786026001;60.0;20;84.7470836639;
64;9;38.5250015259;34.0;7;91.9462327957;7;39.7999992371;61.0;20;85.1117649078;
65;9;36.5250015259;36.0;8;92.2625589371;7;39.7999992371;62.0;21;85.4368457794;
66;9;35.5250015259;38.0;8;94.0653810501;7;39.7999992371;63.0;22;85.7243843079;
67;9;35.5250015259;41.0;9;94.8522582054;7;39.7999992371;64.0;20;85.9769544601;
68;9;35.5749969482;44.0;9;95.5804275274;7;39.7999992371;65.0;18;86.1974449158;
69;9;36.5749969482;47.0;9;96.2497289181;7;39.7999992371;66.0;19;86.3888874054;
70;9;37.5749969482;50.0;9;101.476500392;7;39.7999992371;67.0;24;86.5;
71;9;40.2084503174;53.9865646362;10;104.86006856;7;39.7999992371;68.0;25;86.5;
72;9;38.6601676941;55.112903595;10;107.49557507;7;39.7999992371;69.0;28;86.5;
73;9;38.331577301;57.2262954712;9;109.519351602;7;39.7999992371;70.0;28;86.5;
74;9;38.5400886536;55.3273849487;10;110.584266543;8;39.7999992371;71.0;28;86.5;
75;9;40.5491867065;58.4169692993;10;111.487172127;8;37.7999992371;75.0;29;86.5;
76;9;40.8901176453;56.4959259033;10;112.258183599;8;36.7999992371;78.0;30;86.5;
77;10;39.9527206421;59.5651855469;9;112.771502852;9;35.7999992371;81.0;32;86.5;
78;10;39.5999984741;61.9626922607;11;113.169687271;9;34.7999992371;84.0;32;86.5;
79;10;40.0066604614;64.0101928711;13;113.543744564;9;34.7999992371;84.0;30;86.5;
80;10;37.5999984741;68.0272903442;14;113.749645114;9;33.5;87.0;31;87.5;
81;10;36.5999984741;72.095703125;15;113.949001193;9;34.5;91.0;30;87.5800000429;
82;10;36.0;76.1675338745;15;114.156008124;10;37.5;88.5;30;87.665536046;
83;10;36.0;80.2427444458;15;113.870492339;10;36.5;89.5;30;88.7568495274;
84;10;36.0;84.1212768555;16;114.294711471;10;38.5;92.5;32;88.9141691923;
85;10;36.0;88.284034729;15;114.701138496;10;39.5;91.5;36;89.0806705952;
86;10;36.0;89.439994812;17;115.056013346;10;37.5;95.5;38;90.1756061316;
87;10;36.0;91.5756530762;16;115.297238827;10;38.5;96.5;39;91.2849769592;
88;10;36.0;93.6661605835;19;115.543982983;10;38.5;97.5;39;93.4041640759;
89;10;36.0;95.7591552734;20;115.795631647;10;39.5;100.5;40;94.6104288101;
90;10;37.0;94.8543701172;20;116.051502705;10;40.5;102.517311096;42;96.8284722567;
91;10;36.0;97.4928817749;21;116.310852528;10;41.5;104.913986206;39;98.1193799973;
92;10;36.0;100.591583252;21;116.572884321;10;41.5;110.353286743;39;99.4284235239;
93;10;37.0;100.691497803;22;116.836758137;10;42.5;112.836929321;41;100.758596539;
94;10;37.0;100.792243958;22;117.101601601;12;43.5;112.365913391;41;102.112817407;
95;10;37.0;101.893424988;23;117.366523981;12;41.5;117.037635803;42;103.493247747;
96;10;37.0;102.994636536;25;117.630627394;12;42.5;118.737823486;42;104.900677919;
97;10;37.0;104.095466614;25;117.893022299;12;42.5;120.48449707;43;106.334062934;
98;10;37.0;105.195510864;25;118.152839184;12;44.5;121.819877625;44;107.781373858;
99;10;37.0;106.294380188;27;118.409242868;12;43.5;121.915657043;44;109.091363668;
100;10;38.0;106.195518494;25;118.661444426;12;43.5;126.016212463;44;111.437096953;
101;10;39.2991790771;107.195518494;27;118.908710241;12;44.5;127.121505737;45;112.865973115;
102;11;40.3410873413;108.599998474;26;119.15037322;12;45.5;128.231445312;46;114.307638407;
103;10;26.9818515778;105.511459351;25;79.3858370781;13;45.5;133.631057739;27;155.748773694;
104;10;28.0213508606;103.58934021;23;79.6145834923;13;46.5;135.749847412;27;157.176620483;
105;10;29.0594844818;102.666381836;24;79.8361742496;13;49.5;136.872741699;26;158.579554915;
106;10;30.0961666107;103.742507935;24;80.0502517223;13;48.5;142.999450684;27;159.94752562;
107;10;30.7313327789;102.917633057;25;80.2565386295;13;51.5;144.129638672;28;161.272336245;
108;10;30.7649307251;101.991676331;26;80.4548356533;13;51.5;147.262939453;29;162.547749639;
109;10;30.7969303131;101.064582825;27;80.6450164318;13;51.5;153.398910522;30;163.769443989;
