Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;15.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;16.0;10.0;6;20.3999996185;
7;1;8.82499980927;8.5;5;17.0;2;17.6000003815;10.1999998093;5;21.7264003754;
8;1;8.82499980927;8.5;5;17.0;2;18.0358409882;10.3632001877;5;22.8394274712;
9;1;8.82499980927;8.5;5;17.3400001526;2;18.7036552429;10.9097137451;5;23.7717995644;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;20.7036552429;11.3658018112;5;24.5351434946;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;22.7036552429;11.7372808456;5;25.1485489607;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;23.7403469086;12.0336990356;5;25.6344225407;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;24.3806552887;12.2662630081;5;26.0153459311;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;24.6092071533;12.446267128;5;26.1438889503;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;24.6863327026;12.5;5;26.1651208401;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;26.6345920563;12.5;5;26.1864993572;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;27.6474189758;12.5;4;26.2080165148;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;28.6603298187;12.5;5;26.2296639681;
19;1;16.0206890106;10.9637317657;6;22.0;2;29.6733188629;12.5;5;26.2514331341;
20;1;16.9500007629;11.0;6;22.0;2;29.7508602142;12.5;5;26.2733153105;
21;1;16.9500007629;11.0;6;22.0;2;29.7639884949;12.5;5;26.2953014374;
22;1;16.9500007629;11.0;7;22.0;2;29.7771816254;12.5;5;26.3173824549;
23;1;16.9500007629;11.0;8;22.0;2;29.790430069;12.5;5;26.3395489454;
24;1;16.9500007629;11.0;8;22.0;3;29.803730011;12.5;4;26.3617914915;
25;1;14.9500007629;12.0;8;22.0;3;29.0;12.5;4;26.3841004372;
26;1;13.9500007629;13.0;9;22.0;3;29.8304595947;12.5;4;26.4064661264;
27;1;12.9500007629;14.0;7;22.0;3;29.8438796997;12.5;4;26.428878665;
28;1;12.0;15.0;7;22.0;3;29.8573265076;12.5;4;26.4513280392;
29;1;12.0;16.0;7;22.0;3;29.8707962036;12.5;4;26.4738043547;
30;2;12.0;17.0;7;22.0;3;29.8842830658;12.5;4;26.4962974787;
31;3;13.0;15.0;5;33.8310441971;3;29.8977775574;12.5;4;26.5187973976;
32;3;13.0;16.0;5;34.5313186646;3;29.911277771;12.5;4;26.5412938595;
33;3;14.0;17.0;5;35.1852884293;3;29.9247760773;14.5;4;26.5637768507;
34;3;15.0;18.0;5;35.7871589661;3;29.9382667542;16.5;4;26.5862361193;
35;3;16.0;19.0;5;36.333521843;3;29.9517421722;18.5;4;26.6086617708;
36;3;17.0;20.0;5;36.823223114;3;29.9651966095;20.5;5;26.6310436726;
37;3;17.3352241516;21.0;5;37.257065773;3;29.9786262512;22.5;4;26.6533719301;
38;3;17.4328403473;22.0;5;37.6374139786;3;29.992023468;22.5;4;26.6756366491;
39;3;17.5184173584;23.0;5;37.9677677155;3;30.0053825378;22.5;4;27.6978281736;
40;3;17.5927467346;24.0;6;38.2523498535;3;31.0186958313;23.5;4;27.7199368477;
41;3;17.6567783356;25.0;6;38.4957523346;3;32.0319595337;24.5;5;27.7619531155;
42;3;17.7115440369;26.0;8;38.7026500702;3;32.6571731567;25.5;6;27.8040636778;
43;3;17.7580966949;27.0;8;38.75;3;32.6824378967;26.5;6;27.8462532759;
44;3;17.7687492371;28.0;9;38.75;3;32.7077522278;27.5;6;27.8885062933;
45;3;17.7687492371;29.0;9;38.75;3;32.7331047058;27.5;7;27.9308072329;
46;3;17.7687492371;30.0;10;38.75;4;32.7584838867;27.5;6;27.9731405973;
47;3;18.7687492371;28.0;10;38.75;4;32.7838821411;27.5;7;28.0154905319;
48;3;17.7687492371;29.0;11;38.75;4;32.8092956543;27.5;7;28.0578415394;
49;3;17.7687492371;30.0;11;38.75;4;32.8347053528;27.5;7;28.1001777649;
50;3;18.7687492371;28.0;12;38.75;4;32.8601074219;27.5;6;28.142483592;
51;3;17.7687492371;29.0;13;38.75;4;32.8854904175;27.5;6;28.1847434044;
52;3;17.7687492371;30.0;13;38.75;4;32.9108467102;27.5;6;29.2515349388;
53;3;18.7687492371;28.0;14;38.75;4;33.5509185791;28.0;6;30.0992933512;
54;3;19.7687492371;28.0;13;38.75;4;34.0595779419;28.3899993896;5;31.7467223406;
55;5;20.7687492371;28.0;11;63.75;0;0;0;0;0;
