Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;6;20.0;
5;2;7.55000019073;9.69999980927;4;18.0;1;15.0;10.0;6;20.0;
6;2;8.7750005722;8.5;4;18.0674999952;1;16.0;10.0;6;20.3999996185;
7;2;9.06518745422;8.5;4;18.1388356686;2;18.0;10.1999998093;5;21.7264003754;
8;2;9.08123779297;8.5;4;18.2141259909;2;19.4358406067;10.3632001877;5;22.8594274521;
9;2;9.09817790985;8.5;4;18.6456211805;2;21.0916557312;10.9097137451;5;23.8127875328;
10;2;9.19526576996;8.67000007629;4;19.0306602716;2;23.0916557312;11.3658018112;5;24.5981152058;
11;2;9.28189849854;8.81392192841;4;19.3756101131;2;25.0916557312;11.7372808456;5;25.2345055342;
12;2;9.35951328278;8.93486309052;4;20.4466397762;2;26.7919197083;12.0336990356;5;25.7443674803;
13;2;9.60049343109;9.39324569702;5;21.4057168961;2;27.4466209412;12.2662630081;5;26.1502821445;
14;2;11.4319114685;9.78903102875;5;22.257011652;2;27.6901683807;12.446267128;5;26.3048160076;
15;2;13.4319114685;10.1240053177;5;23.0099308491;2;27.7828903198;12.5;5;26.3530313969;
16;2;15.4319114685;10.4026165009;5;23.6770029068;2;29.7473392487;12.5;5;26.4023760557;
17;2;16.5640964508;10.6309299469;5;24.2720131874;2;30.7769470215;12.5;5;26.4528282881;
18;2;17.6148223877;10.8157100677;5;24.8085989952;2;31.8072166443;12.5;6;26.5043625832;
19;2;18.6689453125;10.9637317657;5;25.1366593838;2;32.8381385803;12.5;6;26.5569496155;
20;2;19.6557483673;11.0;5;25.4068305492;2;32.9341697693;12.5;6;26.6105561256;
21;2;19.7165374756;11.0;6;25.6910681725;2;32.9663314819;12.5;6;26.6651450396;
22;2;18.9500007629;12.0;6;25.9885287285;2;32.9990882874;12.5;6;26.72067523;
23;2;18.9500007629;12.9942646027;6;26.2980971336;2;33.0324058533;12.5;6;26.7771017551;
24;2;19.9170722961;11.0;6;26.6183872223;2;33.0662612915;12.5;6;26.8343759775;
25;2;18.9500007629;12.0;6;26.9477529526;2;33.1006240845;12.5;6;26.8924454451;
26;2;18.9500007629;13.0;7;27.2843112946;2;33.1354675293;12.5;6;26.9512542486;
27;2;18.9500007629;13.6421556473;8;27.6259784698;2;33.170753479;12.5;6;27.0107431412;
28;2;18.9500007629;13.8129892349;8;27.9705147743;2;33.2064437866;12.5;6;27.0708494186;
29;2;18.9500007629;13.9852571487;8;28.3155798912;2;33.2425079346;12.5;6;27.1315076351;
30;2;18.9500007629;14.157790184;9;28.6587948799;2;33.2789039612;12.5;6;27.1926498413;
31;2;16.9500007629;16.1577911377;9;28.9978079796;2;33.3155899048;14.5;6;27.2542052269;
32;2;15.9500007629;18.1577911377;9;29.3303570747;2;33.3525238037;16.5;7;27.3161010742;
33;2;14.9500007629;20.1577911377;9;29.6543326378;2;33.3896598816;18.5;8;27.3782629967;
34;2;14.0;21.8888988495;9;29.9678287506;2;33.4269561768;20.5;9;27.4406147003;
35;2;14.0;23.1710453033;9;30.2691860199;2;33.4643707275;22.5;9;27.5030794144;
36;2;14.0;24.4422683716;10;30.5570211411;2;33.5018463135;22.5;10;27.5655794144;
37;2;14.0;25.7013187408;10;30.830245018;2;33.5393486023;22.5;10;27.628036499;
38;2;14.0;26.9472198486;11;31.0880661011;2;33.5768203735;22.5;10;27.690372467;
39;2;14.0;28.1792602539;11;31.3299846649;2;33.6142234802;22.5;10;27.7525100708;
40;2;14.0;29.3969860077;12;31.5557718277;3;33.6515045166;22.5;10;27.8143725395;
41;2;14.0;30.600194931;13;31.7654476166;3;33.688621521;22.5;10;27.8758842945;
42;2;14.0;31.7889022827;13;31.9592475891;3;33.7255325317;22.5;10;27.936971426;
43;2;14.0;32.9633216858;15;32.1375932693;3;33.7621841431;22.5;11;27.9975619316;
44;2;14.0;34.1238327026;15;32.3010520935;3;33.798538208;22.5;11;28.0575861931;
45;2;15.0;32.2709465027;16;32.4503087997;3;32.0;23.5;11;28.1169772148;
46;2;16.0;31.4052772522;18;32.5861301422;3;32.0;24.0584888458;11;28.1756706238;
47;2;17.0;30.5275173187;19;32.7093391418;3;32.0;24.0878353119;12;28.2336053848;
48;2;18.0;29.6384048462;19;32.75;3;32.0;24.1168022156;12;28.2907235622;
49;2;18.9500007629;28.6749992371;19;32.75;3;32.0;24.145362854;12;30.4127855301;
50;2;18.9500007629;27.6749992371;19;32.75;3;34.5999984741;24.0;12;31.3752100468;
51;2;18.9500007629;26.6749992371;20;32.75;3;37.0680007935;25.3899993896;13;32.1551783085;
52;2;18.9500007629;25.6749992371;20;32.75;3;37.6193313599;26.6872596741;13;32.7883938551;
53;2;18.9500007629;26.6749992371;21;32.75;3;37.9596595764;27.9097423553;13;33.1597163677;
54;2;18.9500007629;27.6749992371;19;32.75;3;38.1409988403;29.0;13;33.3528395891;
55;2;18.9500007629;28.6749992371;20;32.75;3;36.1409988403;30.6651439667;13;33.5480326414;
56;2;18.9500007629;29.6749992371;20;32.75;3;35.7999992371;31.7028560638;14;33.7450466156;
57;3;18.9500007629;30.6749992371;17;37.055729866;3;35.7999992371;31.8725242615;15;33.9436317682;
58;3;19.9500007629;31.6749992371;18;37.2147951126;4;35.7999992371;31.9718170166;14;34.1435382366;
59;3;20.9500007629;32.6749992371;18;37.3726348877;4;35.7999992371;33.0292167664;14;34.3445175886;
60;3;21.9500007629;33.6749992371;19;37.528758049;5;35.7999992371;34.0855445862;9;44.5463222265;
61;3;22.9500007629;34.6749992371;20;37.6826934814;6;38.7999992371;35.0855445862;8;46.248705864;
62;4;23.9500007629;35.6749992371;19;37.8339943886;6;41.7999992371;37.7831115723;11;46.9839246273;
63;4;24.9500007629;35.6749992371;20;37.9822440147;7;40.4359970093;41.7831115723;10;47.6916177273;
64;4;25.9500007629;35.6749992371;21;38.1270599365;7;40.473777771;45.0621185303;11;48.3695515394;
65;4;26.9500007629;35.6749992371;21;38.2680969238;7;40.5133743286;47.6784477234;12;49.0164752007;
66;4;27.605430603;35.6749992371;22;38.4050507545;8;40.5548324585;48.779586792;14;49.6320320368;
67;4;27.6465148926;35.6749992371;22;38.5376586914;8;41.5981712341;47.8340415955;14;50.2166312933;
68;4;27.6862983704;35.6749992371;22;39.6657013893;8;42.6434249878;48.277179718;16;50.7713015079;
69;4;28.7247123718;36.6749992371;22;39.8090023994;8;43.6906089783;49.3339576721;14;51.2975333929;
70;4;29.7617015839;37.6749992371;23;39.9476232529;8;38.7999992371;53.1748580933;14;51.7971351147;
71;4;30.1092891693;38.6749992371;23;40.0814644098;8;38.7999992371;54.2760925293;15;53.2720965147;
72;4;30.149438858;39.6749992371;24;40.2104643583;8;38.7999992371;55.3797111511;16;53.8744802475;
73;4;30.1881389618;40.6749992371;25;40.3345987797;8;39.7999992371;57.4855613708;16;54.3814315796;
74;5;30.2253799438;40.6749992371;22;55.4538758993;8;40.7999992371;60.5934906006;17;54.8611165285;
75;6;31.2611637115;41.6749992371;23;56.3183341026;8;39.7999992371;61.7033119202;18;55.3637490273;
76;6;32.295501709;42.6749992371;23;57.0974137783;8;39.7999992371;63.8148498535;19;55.8372009993;
77;6;33.3284111023;43.6749992371;23;57.7903707027;8;40.7999992371;66.9186019897;19;56.3436214924;
78;6;34.3599243164;44.6749992371;24;59.6418572664;8;39.7999992371;67.1718063354;20;56.8848352432;
79;7;33.3900718689;46.8926887512;23;61.2287865877;8;39.7999992371;68.4424209595;20;57.4623901844;
80;7;35.049987793;46.6864700317;22;62.5036551952;8;37.7999992371;73.6236724854;20;58.0774168968;
81;7;37.4254341125;47.0766830444;22;63.5676449537;8;36.7999992371;77.0541992188;21;58.7304697037;
82;7;38.7966918945;47.4037895203;23;64.2567653656;8;35.7999992371;80.5113296509;21;59.4213547707;
83;7;39.949886322;45.4347267151;23;64.7877756357;8;34.7999992371;83.9949417114;21;60.148961544;
84;7;36.6701393127;48.0934181213;23;65.2013787031;9;35.7999992371;81.5042724609;22;60.9111087322;
85;7;33.6701393127;51.1044998169;24;67.3617914915;9;32.7999992371;85.0377731323;22;61.7044296265;
86;8;33.6701393127;55.4808959961;23;67.5741003752;9;31.7999992371;88.5931015015;23;62.5243163109;
87;8;33.6701393127;59.4920501709;22;67.8084250689;9;32.7999992371;86.1670227051;23;63.3649432659;
88;8;32.6663742065;63.5032310486;23;68.0670866966;9;29.7999992371;89.7554626465;23;64.2193865776;
89;8;31.2701396942;67.5144348145;24;68.3524929285;9;28.7999992371;93.3535690308;25;66.0178501606;
90;9;32.3182144165;70.8000030518;23;68.6670829058;9;28.7999992371;93.8125;25;68.8486952782;
91;9;32.9670944214;69.8000030518;23;69.0132514238;9;27.7999992371;98.0940856934;25;70.8956391811;
92;9;32.226650238;72.4288787842;24;69.3932523727;9;28.7999992371;100.092018127;26;72.9794682264;
93;9;31.1000003815;76.211807251;25;69.8090760708;9;28.0;102.092704773;26;76.0895041227;
94;10;31.1000003815;78.7045288086;24;70.2623062134;9;28.0;108.086883545;28;78.276314497;
95;11;31.1000003815;80.149269104;24;70.7539560795;9;29.0;114.065589905;29;80.475070715;
96;11;31.1000003815;82.3838653564;24;72.2842947245;9;31.0;113.020545959;30;82.6798704863;
97;11;32.0999984741;86.4421463013;25;72.8926718235;9;30.0;115.944389343;30;84.8865599632;
98;11;34.5893135071;88.6120529175;25;74.6747978926;10;30.0;119.535507202;30;87.0923720598;
99;11;35.2429199219;92.5264129639;26;76.3625051975;10;30.0;122.897705078;30;89.2953065634;
100;12;35.5130996704;96.5264129639;26;77.9671369791;10;31.0;123.624420166;31;91.4932742119;
101;13;35.2735023499;100.526412964;26;80.4999850988;10;30.0;127.396057129;31;93.6830903292;
102;14;37.0948104858;104.526412964;26;82.1797794104;10;31.0;128.211181641;31;95.8594548702;
103;14;37.8529205322;108.526412964;28;84.9604672194;10;31.0;129.065994263;33;98.0140999556;
104;15;38.8175430298;114.526412964;25;87.626598835;10;30.0;132.953781128;33;101.13529098;
105;15;38.8864822388;114.526412964;26;90.1881456375;10;33.0;135.146606445;34;103.333674312;
106;16;38.0432853699;118.526412964;26;92.655726552;10;35.0;137.134490967;34;105.363982916;
107;17;39.1066894531;120.835426331;25;94.9873541594;10;36.0;136.120269775;36;107.35252583;
108;17;40.1673355103;122.865753174;26;98.0376265049;11;35.0;138.087753296;36;109.239824772;
109;17;42.2252731323;126.334854126;27;100.127412558;12;33.0;142.0209198;36;110.974851966;
110;17;44.2805633545;129.377944946;28;102.209402323;13;33.0;142.905303955;36;112.633339643;
111;17;46.6576461792;129.421264648;29;104.279265881;13;34.0;141.077026367;38;114.100310564;
112;17;48.7206039429;130.464782715;29;107.329360366;13;32.0;145.165466309;38;115.477996826;
113;17;50.8798103333;132.50843811;30;110.339929461;13;35.0;144.2449646;38;116.782202721;
114;17;53.9119644165;134.552154541;31;112.401007175;13;35.0;146.325866699;38;119.004897356;
115;17;55.9444847107;136.595916748;32;114.447295785;13;37.0;149.40802002;39;121.180300355;
116;17;57.3142318726;139.639633179;33;116.465963483;13;41.0;147.491256714;39;123.489012122;
