Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;13.0;10.0;5;20.0;
4;2;7.55000019073;10.6999998093;3;18.0;1;14.0;10.0;5;20.0;
5;2;7.7000002861;9.30000019073;3;18.0449999571;1;15.0;10.0;5;20.0;
6;2;8.78512477875;8.5;3;18.0915547609;1;16.0;10.0;5;20.3999996185;
7;2;9.07059955597;8.5;3;18.1396753788;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.08142662048;8.5;3;18.1893689632;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.09260749817;8.5;3;18.5925321579;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;9.18332004547;8.67000007629;3;18.9461020231;2;20.6916561127;11.3658018112;4;24.5645617247;
11;2;9.26287269592;8.81392192841;3;19.2562930584;2;22.6916561127;11.7372808456;4;25.2545170784;
12;2;9.33266639709;8.93486309052;3;20.2716907263;2;23.8039264679;12.0336990356;5;25.8242644072;
13;2;9.56113052368;9.39324569702;4;21.1674451828;2;24.8666992188;12.2662630081;5;26.2967605591;
14;2;11.3783006668;9.78903102875;3;21.9472299814;2;25.9341907501;12.446267128;5;26.5249304771;
15;2;13.3782997131;10.8036928177;3;22.6200125217;2;27.0066146851;12.5;5;26.6541694403;
16;2;15.3782997131;10.4026165009;3;23.1979614496;2;28.0841579437;12.5;5;26.7922235727;
17;2;16.4563121796;10.6309299469;3;23.6946053505;2;29.1669902802;12.5;5;26.9393253326;
18;2;17.4849052429;10.8157100677;3;24.1234521866;2;30.1635951996;12.5;5;27.0956480503;
19;2;18.5147857666;10.9637317657;3;24.3344240189;2;30.2573890686;12.5;6;27.261295557;
20;2;19.4752464294;11.0;3;24.4783546925;2;30.3567771912;12.5;6;27.4362905025;
21;2;19.5076313019;11.0;4;24.6275923252;2;30.461774826;12.5;6;27.6205644608;
22;2;18.9500007629;12.0;3;24.7818951607;2;30.5723381042;12.5;6;27.8139474392;
23;2;18.9500007629;12.3909473419;3;24.9409668446;2;30.6883678436;12.5;6;28.016159296;
24;2;18.9500007629;12.4704837799;3;25.1044561863;2;30.8096961975;12.5;6;28.2268030643;
25;2;18.9500007629;12.5522279739;3;25.2719585896;2;30.9360809326;12.5;6;28.445360899;
26;2;18.9500007629;12.6359796524;3;25.4430179596;2;31.0672168732;12.5;6;28.6711919308;
27;2;18.9500007629;12.7215089798;4;25.6171307564;2;31.20271492;12.5;6;28.9035346508;
28;3;18.9500007629;12.8085651398;4;25.7937505245;3;31.3421211243;12.5;5;29.141512394;
29;3;18.9500007629;12.8968753815;4;25.9722938538;3;31.4849071503;12.5;5;29.3841423988;
30;3;18.9500007629;12.9861469269;4;26.1521477699;3;31.6304855347;12.5;6;29.6303496361;
31;3;17.8842334747;12.0;4;26.3326768875;3;31.7782096863;12.5;6;29.8789830208;
32;3;16.9248523712;13.0;4;26.5132336617;3;31.9273910522;14.5;6;30.1288366318;
33;3;15.9654788971;14.0;4;26.6931657791;3;32.0773010254;16.5;6;30.3786706924;
34;3;15.0559625626;15.0;4;26.8718266487;3;32.2272033691;18.5;6;30.6272368431;
35;3;15.0961608887;16.0;4;27.048584938;3;32.3763427734;20.5;6;30.8733024597;
36;3;15.135931015;17.0;4;27.2228326797;3;32.523979187;22.5;7;32.1156759262;
37;3;15.1751375198;18.0;4;27.3939938545;3;33.6694068909;23.5;7;32.37322855;
38;3;15.2136487961;19.0;4;27.5615315437;3;34.8119354248;24.5;8;32.6251120567;
39;3;14.0;21.0;4;27.7249555588;3;34.9509506226;25.5;8;32.8703781366;
40;3;14.0;23.0;5;27.883825779;3;35.0858764648;26.5;9;33.1081937551;
41;3;14.0;25.0;5;28.0377569199;4;35.2162246704;27.5;8;33.3378503323;
42;3;14.0;27.0;6;28.1864213943;4;35.3415718079;27.5;8;33.5587705374;
43;3;14.0;29.0;6;28.3295493126;4;35.4615745544;27.5;8;33.7705087662;
44;3;14.0;30.6965942383;7;28.4669289589;4;35.5759735107;27.5;8;33.9727494717;
45;3;14.0;31.8202362061;9;28.5984063148;4;35.6845779419;28.3155841827;8;34.1653001308;
46;3;14.0;32.9385643005;10;28.7238812447;4;35.7872810364;28.3305492401;8;34.348084569;
47;3;14.0;34.0514945984;10;28.8433055878;4;35.8840408325;28.3456115723;9;34.5211316347;
48;3;14.0;35.1589736938;10;28.9566783905;4;35.9748802185;28.3607654572;9;34.6845633984;
49;3;14.0;36.2610092163;10;29.0640420914;4;36.059879303;28.3760032654;9;35.8385819197;
50;3;15.0;34.3576393127;12;29.1654787064;4;37.1391601562;29.3913211823;9;37.1091098785;
51;4;14.0;35.448928833;11;29.2611036301;4;38.8642845154;30.9067115784;11;38.1476975679;
52;4;14.0;36.534992218;12;29.3510613441;5;39.4494781494;32.3121681213;10;38.9889022112;
53;4;16.0;33.0;13;29.435520649;5;39.9154815674;33.6249427795;10;39.6688477993;
54;4;17.6729927063;32.0;13;29.5;5;40.2839698792;34.8629989624;11;40.0729469061;
55;4;18.6875;31.0;14;29.5;5;40.48620224;35.5747909546;12;40.2855528593;
56;4;19.6875;30.0;14;29.5;6;40.5728034973;35.6133995056;9;50.4876791239;
57;4;20.6375007629;29.0;14;30.5;6;41.6523895264;36.6526222229;10;51.1798801422;
58;4;21.6375007629;29.0;15;30.6074999571;6;42.7253112793;37.6924438477;10;51.8352487087;
59;4;22.6375007629;29.0;15;30.7253656387;6;42.7919387817;38.7328491211;10;53.3635430336;
60;4;22.9132080078;29.0;16;30.8543308973;6;43.7999992371;39.0;11;53.906850338;
61;4;22.9422245026;29.0;17;30.9951226711;6;44.7999992371;41.0;12;54.4823420048;
62;4;22.973903656;29.0;17;31.1484457254;6;44.7999992371;43.0;13;55.0345432758;
63;4;22.6375007629;29.0;18;31.3149644136;6;44.7999992371;45.8364715576;13;55.5644052029;
64;5;23.0458679199;27.0;17;31.4952818155;6;44.7999992371;47.0;13;56.0734740496;
65;5;23.0864391327;26.0;18;31.6899158955;7;44.7999992371;48.7423973083;14;56.5637273788;
66;5;23.1302318573;26.0;18;31.899273634;8;44.7999992371;49.9748878479;13;57.0374202728;
67;5;23.1773376465;26.0;18;32.1236231327;8;44.7999992371;50.0;13;57.4969397783;
68;5;23.2278156281;26.0;19;32.3630647659;8;44.7999992371;51.8358192444;13;57.9446867704;
69;5;23.2816905975;26.0;16;32.6175034046;8;44.7999992371;51.9964637756;13;58.287299633;
70;5;23.3389396667;26.0;17;32.8866217136;8;41.7999992371;52.0777702332;13;58.4773900509;
71;5;23.3994903564;26.0;18;33.1698577404;8;42.7999992371;51.1306533813;14;59.6701375246;
72;5;23.463218689;26.0;18;33.4663875103;8;39.7999992371;55.1848487854;14;60.9452885389;
73;5;23.5299377441;26.0;18;33.7751159668;8;41.7999992371;54.740272522;14;61.1281046867;
74;5;23.599401474;26.0;18;34.0946760178;8;41.7999992371;57.7468338013;16;61.3285338283;
75;5;23.6713027954;26.0;18;34.4234399796;8;39.7999992371;61.7594223022;17;61.5454931259;
76;5;23.7452754974;26.0;20;34.7595415115;9;43.7999992371;57.777431488;17;61.7779662013;
77;5;23.820898056;26.0;21;35.1009097099;9;42.7999992371;58.9745407104;16;62.0249905586;
78;5;23.8977050781;26.0;21;35.4453148842;9;40.7999992371;64.2697906494;16;62.2856458426;
79;5;23.9751968384;26.0;21;35.7904214859;9;43.7999992371;60.8584480286;17;62.5590422153;
80;5;24.0528450012;26.0;22;36.133852005;9;42.7999992371;63.892780304;16;62.8443105817;
81;5;24.1301174164;26.0;24;37.3286728859;9;40.7999992371;67.930015564;16;63.1405926347;
82;5;22.2504520416;27.0;24;38.3839478493;9;40.7999992371;69.7678222656;16;64.447032541;
83;5;19.9500007629;28.595123291;25;39.3155546188;9;40.7999992371;71.3788757324;17;64.646979928;
84;5;20.9500007629;30.8049659729;25;40.1394386292;9;42.7999992371;71.5451507568;18;64.8613013029;
85;5;23.3860778809;26.9690628052;25;40.6779589653;10;42.7999992371;74.7180328369;18;65.2833598256;
86;5;25.1525402069;27.0;26;41.0570573807;10;45.7999992371;78.9167022705;19;66.3426091969;
87;5;25.2378387451;27.0;25;41.4141721725;10;47.7999992371;78.4411239624;19;67.4685040712;
88;5;25.3181877136;27.0;25;41.751748085;10;46.7999992371;82.0071868896;19;68.6596688926;
89;5;23.3941421509;28.0;26;42.0685091019;10;47.7999992371;86.6143722534;20;69.9132643044;
90;5;22.4654159546;29.0;26;42.3636665344;10;47.7999992371;86.2611923218;21;71.2247963846;
91;5;19.7318248749;31.0;27;42.6368875504;11;46.7999992371;88.9713897705;21;73.5879743695;
92;6;19.7932987213;31.0;25;42.8882493973;12;48.7999992371;93.4642562866;16;90.0746473372;
93;6;20.2498550415;32.0;25;43.1181821823;12;50.7999992371;94.2281570435;17;92.6503932774;
94;6;19.2498550415;31.0;25;43.3274059296;12;50.7999992371;98.0516815186;16;95.8007693291;
95;6;19.7999992371;31.0;25;43.5168676376;12;51.7999992371;103.270446777;15;98.9266667068;
96;6;20.7999992371;31.0;25;43.6876783371;12;53.7999992371;102.540611267;18;101.997754216;
97;6;21.7999992371;31.0;26;43.8410587311;13;51.7999992371;107.844673157;17;105.985750645;
98;6;22.7999992371;32.0;26;43.9782896042;13;52.7999992371;114.162452698;18;108.964808166;
99;6;23.2000007629;33.0;25;44.0;13;55.7999992371;114.472305298;16;111.821122408;
100;6;23.2000007629;34.0;20;45.0;13;53.7999992371;120.7527771;16;114.5366714;
