Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;13.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;14.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;15.0;10.0;5;20.0;
6;1;8.55000019073;8.5;4;17.0;1;16.0;10.0;5;20.3999996185;
7;1;8.82499980927;8.5;4;17.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;8.82499980927;8.5;4;17.0;2;18.0358409882;10.3632001877;4;22.9494274855;
9;1;8.82499980927;8.5;4;17.3400001526;2;18.7696552277;10.9097137451;4;24.0070346594;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;20.7696552277;11.3658018112;4;24.9122858047;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;22.7696552277;11.7372808456;4;25.6857330799;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;24.0626564026;12.0336990356;5;26.3512378931;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;25.182882309;12.2662630081;5;26.9327886105;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;26.3158073425;12.446267128;5;27.2842636108;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;27.4622135162;12.5;5;27.5518820286;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;28.6227855682;12.5;5;27.8440244198;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;29.7980709076;12.5;5;28.1613030434;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;30.8967819214;12.5;5;28.5039470196;
19;1;16.0206890106;10.9637317657;4;22.0;2;31.1023674011;12.5;6;28.871723175;
20;1;16.9500007629;11.0;4;22.0;2;31.3230342865;12.5;5;29.263862133;
21;1;16.9500007629;11.0;4;22.0;2;31.5583171844;12.5;4;29.6789975166;
22;1;16.9500007629;11.0;5;22.0;3;31.8073997498;12.5;3;30.1151270866;
23;1;16.9500007629;11.0;6;22.0;3;32.0690765381;12.5;3;30.5695996284;
24;1;16.9500007629;11.0;6;22.0;3;32.341758728;12.5;3;31.0391392708;
25;1;16.9500007629;11.0;6;22.0;3;32.6234817505;12.5;3;31.5199065208;
26;1;16.9500007629;11.0;6;22.0;3;32.911945343;12.5;3;32.007601738;
27;1;16.9500007629;11.0;6;22.0;3;33.2045593262;12.5;3;32.4976010323;
28;1;16.9500007629;11.0;7;22.0;3;33.4985618591;12.5;3;32.9851250648;
29;1;16.9500007629;11.0;8;22.0;3;33.7910766602;12.5;4;33.465420723;
30;1;16.9500007629;11.0;8;22.0;3;34.0792541504;12.5;4;33.9339466095;
31;1;16.9500007629;11.0;8;22.0;3;34.3603668213;14.5;4;34.3865451813;
32;1;16.9500007629;11.0;8;22.0;3;34.6319274902;16.5;4;34.8195896149;
33;1;14.9500007629;12.0;8;22.0;3;34.8917541504;18.5;4;35.2300891876;
34;1;13.9500007629;13.0;9;22.0;3;35.138053894;20.5;4;35.6157541275;
35;1;12.9500007629;14.0;10;22.0;3;35.3694534302;22.5;6;35.9750175476;
36;2;12.0;15.0;8;42.0;3;35.5850105286;22.5;6;37.307009697;
37;2;13.0;16.0;8;43.2000007629;3;36.7842063904;23.5;7;37.6965065002;
38;2;14.0;17.0;8;44.2175998688;3;37.9669036865;24.5;7;38.065149188;
39;2;15.0;18.0;9;45.0579586029;3;38.1333084106;25.5;8;38.414052844;
40;2;16.0;19.0;10;45.736333847;3;38.2839050293;26.5;9;38.7446875572;
41;2;17.0;20.0;10;46.273645401;3;38.4193954468;27.5;9;39.0587750673;
42;3;18.0;21.0;7;58.1926937103;3;38.5406532288;28.2455101013;9;39.3581917286;
43;3;21.0;20.0;8;58.9600000381;3;38.6486549377;28.3052177429;10;39.6448807716;
44;3;23.625;20.0;9;59.3833837509;3;38.7444343567;28.3687458038;10;39.8723640442;
45;3;24.625;20.0;10;59.76932621;3;38.7999992371;27.5;11;40.0151810646;
46;3;25.625;20.0;11;60.1180152893;3;38.7999992371;28.5;12;40.1660137177;
47;3;26.5750007629;20.0;11;60.4304847717;4;38.7999992371;28.5830078125;12;40.3248689175;
48;3;26.5750007629;20.0;13;60.7084302902;4;36.7999992371;28.5;12;41.9281790257;
49;3;26.5750007629;20.0;13;60.9540262222;4;36.3999977112;31.0;13;43.285125494;
50;3;26.5750007629;20.0;14;61.169752121;4;35.8680000305;32.7728233337;14;44.4317877293;
51;3;26.5750007629;23.0;15;61.3582448959;4;35.2247085571;34.190864563;14;45.4061186314;
52;3;26.5750007629;26.0;15;61.5;4;34.4916915894;35.5410461426;14;46.0954539776;
53;3;26.5750007629;29.0;15;61.5;4;33.5999984741;36.7656784058;14;47.5859816074;
54;3;26.5750007629;32.0;16;61.5;4;33.7999992371;38.9063796997;10;48.1203117371;
55;3;26.5750007629;34.0;16;61.5;4;34.7999992371;40.5301551819;11;48.5324101448;
56;3;26.5750007629;35.0;17;61.5;4;35.473777771;41.7047233582;13;48.9110611677;
57;3;26.5750007629;36.0;18;61.5;5;35.5133743286;42.8610496521;12;49.3002114296;
58;4;26.5750007629;37.0;17;61.5;5;34.7999992371;44.0210800171;13;49.6980625391;
59;4;26.5750007629;38.0;18;61.5;5;35.5981712341;44.1838874817;12;50.1026500463;
60;4;26.5750007629;39.0;18;61.5;5;35.6434249878;44.3484687805;13;50.5118865967;
61;4;26.5750007629;39.0499992371;18;61.5;5;35.6906089783;46.5137672424;14;50.9236131907;
62;4;26.5750007629;39.0499992371;19;61.5;5;35.7397346497;47.6786956787;15;51.3356540203;
63;4;26.5750007629;39.0499992371;18;61.5;6;35.7907943726;48.8421630859;14;51.745873332;
64;4;26.5750007629;39.0499992371;18;62.5;6;35.8437919617;50.003112793;14;52.1522291899;
65;4;27.5750007629;40.0499992371;18;62.5199999809;6;35.8986968994;51.1605300903;16;52.5528216362;
66;4;28.5750007629;41.0499992371;19;62.5401959419;6;35.9554862976;52.3135032654;17;52.9459345341;
67;4;28.8090438843;42.0499992371;20;62.5605818033;6;36.0141181946;49.3135032654;17;53.3300664425;
68;4;28.8136310577;43.0499992371;20;62.5811508894;6;35.0745391846;47.5;18;53.7039532661;
69;4;28.8182601929;44.0499992371;20;62.6018965244;6;35.1366844177;47.5;20;54.0665750504;
70;5;28.822927475;44.0499992371;20;62.6228116751;7;35.2004699707;47.5;20;54.4171566963;
71;5;28.5750007629;44.0499992371;19;62.6438889503;7;33.7999992371;48.5;19;54.7551598549;
72;5;28.8323764801;44.0499992371;19;62.6651208401;7;34.7999992371;49.5;21;55.0802624226;
73;5;28.8371524811;44.0499992371;16;64.048999548;7;32.7999992371;52.5;18;55.3923356533;
74;5;28.8000011444;44.3762512207;16;65.8282033205;7;31.7999992371;55.5;17;55.6914196014;
75;5;27.2473049164;45.6621665955;16;67.2508631945;7;30.7999992371;58.5;17;55.9776930809;
76;5;28.3859424591;45.5059165955;16;68.3758666515;7;29.7999992371;61.5;16;56.2514455318;
77;5;29.4909572601;45.930480957;15;69.1112755537;7;28.7999992371;64.0699768066;18;56.5130491257;
78;5;29.9725723267;46.2789154053;15;70.2953014374;7;27.9511299133;66.1305847168;19;56.7629342079;
79;5;30.9914417267;47.4000015259;16;70.3773823977;7;27.0279026031;68.1915435791;19;57.0015685558;
80;5;31.9964103699;48.4000015259;16;70.4625128508;7;26.0976657867;70.2527313232;20;57.1279573441;
81;5;32.2540626526;49.4000015259;17;70.5507524014;7;25.0999984741;72.3139801025;21;57.2502937317;
82;5;32.2739181519;50.4000015259;18;70.6421523094;8;25.2999992371;72.1252059937;20;57.3721673489;
83;5;32.2944831848;51.4000015259;18;70.7367546558;8;26.2999992371;72.2105178833;20;57.4932823181;
84;5;32.3157691956;51.4000015259;19;70.8345906734;8;27.2999992371;72.2952957153;20;57.6133489609;
85;5;32.3377838135;51.4000015259;18;70.9356796741;8;28.2999992371;72.3793487549;25;57.7320871353;
86;5;32.3605270386;51.4000015259;17;71.0400276184;8;29.2999992371;72.4624633789;26;57.8492274284;
87;6;32.0316047668;51.4000015259;17;71.1476258039;8;30.2999992371;72.5444641113;28;57.964515686;
88;6;31.6999988556;51.4000015259;20;71.2584499121;8;31.2999992371;72.6251602173;28;59.0777130127;
89;6;32.4331512451;51.4000015259;20;71.3724581003;8;33.2999992371;73.7043991089;29;59.2285981178;
90;6;32.4588012695;51.4000015259;20;71.4895910025;8;35.2999992371;74.7820205688;30;59.3781542778;
91;6;32.4851570129;51.4000015259;20;71.609769702;8;35.2999992371;75.8578796387;27;59.5262024403;
92;6;32.5121994019;51.4000015259;20;71.7328957319;8;35.2999992371;76.931854248;28;60.7466827631;
93;6;32.5399017334;51.4000015259;19;71.8588502407;9;35.7409973145;78.2097473145;29;61.9530403614;
94;6;32.5682411194;51.4000015259;20;71.9874936342;9;36.1633224487;78.4954071045;29;63.1337109804;
95;6;32.5971832275;51.4000015259;20;72.118665576;9;36.5616836548;78.7867584229;29;64.2788112164;
96;6;32.6266975403;51.4000015259;20;72.2521852255;10;35.9319953918;78.08152771;29;66.3804329634;
97;6;32.6567382812;51.4000015259;20;73.3878514767;10;37.271484375;78.3772583008;30;67.4927438498;
98;6;33.6872634888;52.4000015259;21;73.5854439735;10;37.578704834;79.3772583008;30;68.554879427;
99;6;34.7182235718;53.4000015259;21;73.7876886129;10;36.8534088135;80.3772583008;30;69.5648862123;
100;6;34.7495613098;54.4000015259;21;73.9943996668;10;36.0963745117;81.3772583008;30;70.5223343372;
