Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0;
3;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;5;21.0900000334;
4;2;9.19999980927;10.0;4;21.0;2;9.21800041199;10.0;5;21.1871190071;
5;2;10.3000001907;10.0;4;21.1200000048;2;10.3561353683;10.0;5;21.2917383909;
6;2;11.3360004425;10.0;4;21.2530560493;2;11.3875217438;10.0;5;21.4042263031;
7;2;11.375916481;10.0;4;21.8127820492;2;11.4212675095;10.0;5;21.9389723539;
8;2;11.5438346863;10.1999998093;4;22.3170127869;2;11.5816917419;10.1999998093;4;22.4109756947;
9;2;11.6951036453;10.3632001877;4;22.7783694267;2;11.7232933044;10.3632001877;4;22.831872344;
10;2;11.8335103989;10.4951858521;4;24.1197800636;2;11.8495616913;10.4951858521;4;24.1073114872;
11;2;12.2359342575;11.0209560394;4;25.3230593204;2;12.2321929932;11.0209560394;4;25.2262470722;
12;2;14.2359342575;11.4571752548;4;26.4056642056;2;14.2321929932;11.4571752548;4;26.2035200596;
13;2;16.2359333038;11.8107032776;5;27.3911669254;2;16.2321929932;11.8107032776;4;27.060199976;
14;2;17.5749435425;12.0916318893;4;28.3050293922;2;17.1180610657;12.0916318893;4;27.819549799;
15;2;18.717300415;12.3113050461;4;29.1714119911;2;17.3458652496;12.3113050461;4;28.5040667057;
16;2;19.8754692078;12.4808797836;4;29.790178299;2;17.5512199402;12.4808797836;4;28.912750721;
17;2;21.0496273041;12.5;4;30.4229521751;2;19.5606079102;12.5;4;29.3074398041;
