Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;3;20.3999996185;1;11.0;10.0;5;20.3999996185;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;11.2971115112;10.4951858521;3;22.0419120789;1;11.2971115112;10.4951858521;5;22.0419120789;
11;1;11.6125736237;11.0209560394;3;22.9143505096;1;11.6125736237;11.0209560394;5;22.9143505096;
12;1;11.8743057251;11.4571752548;3;23.6214065552;1;11.8743057251;11.4571752548;5;23.6214065552;
13;1;13.6125736237;11.8107032776;4;24.1832637787;1;13.6125736237;11.8107032776;6;24.1832637787;
14;1;14.6125736237;12.0916318893;4;24.6226100922;1;14.6125736237;12.0916318893;6;24.6226100922;
15;1;15.6125736237;12.3113050461;4;24.9617595673;1;15.6125736237;12.3113050461;6;24.9617595673;
16;2;17.6125736237;12.4808797836;3;26.0;1;16.6125736237;12.4808797836;6;25.0;
17;2;19.6125736237;12.5;3;26.0299999714;1;17.6125736237;12.5;6;25.0;
18;2;20.9215736389;12.5;3;26.0605909824;1;18.6125736237;12.5;6;25.0;
19;2;21.8181762695;12.5;3;26.091766119;1;19.5;12.5;7;25.0;
20;2;21.8275299072;12.5;3;26.1235172749;1;19.5;12.5;7;25.0;
21;2;21.8370552063;12.5;5;26.1558350325;1;19.5;12.5;7;25.0;
22;2;21.8467502594;12.5;5;26.1887089014;1;19.5;12.5;7;25.0;
23;2;21.8566131592;12.5;5;26.2221269608;1;19.5;12.5;7;25.0;
24;2;21.8666381836;12.5;5;26.2560760975;1;19.5;12.5;7;25.0;
25;2;21.5;12.8140192032;5;26.2905418873;1;19.5;12.5;8;25.0;
26;2;21.5;12.8226356506;7;26.3255085945;1;19.5;12.5;8;25.0;
27;2;21.8976516724;12.5;8;26.3609591722;1;19.5;12.5;8;25.0;
28;2;21.9082870483;12.5;8;26.3968753815;1;19.5;12.5;8;25.0;
29;2;21.9190635681;12.5;8;26.4332377911;1;19.5;12.5;8;25.0;
30;2;21.5;13.0732955933;8;26.4700255394;1;19.5;12.5;8;25.0;
31;2;21.5;13.0880098343;9;26.5072168112;1;19.5;12.5;8;25.0;
32;2;21.9521656036;12.5;9;26.5447884798;1;19.5;12.5;8;25.0;
33;2;21.9634361267;12.5;10;26.5827163458;1;19.5;12.5;8;25.0;
34;2;21.5;13.1330862045;10;26.6209751368;1;19.5;12.5;8;25.0;
35;3;21.9862918854;12.5;7;46.6595385075;1;19.5;12.5;8;25.0;
36;3;22.9978618622;13.5;7;47.8983801603;1;19.5;12.5;9;25.0;
37;3;24.009513855;14.5;7;48.9550695419;1;19.5;12.5;9;25.0;
38;3;24.0212402344;15.5;7;49.834739089;1;19.5;12.5;9;25.0;
39;3;23.5;17.2107124329;7;50.5526161194;1;19.5;12.5;9;25.0;
40;3;24.044883728;17.5;7;51.1295901537;1;19.5;12.5;9;25.0;
41;3;23.5;19.2423782349;8;51.5884310007;1;19.5;12.5;10;25.0;
42;3;25.0687217712;20.2423782349;7;51.9356285334;1;19.5;12.5;11;25.0;
43;3;26.0806884766;22.2423782349;8;51.9755871296;1;19.5;12.5;11;25.0;
44;4;27.0926761627;24.2423782349;7;52.015581131;1;19.5;12.5;11;25.0;
45;4;28.104675293;26.2423782349;7;52.0555787086;1;19.5;12.5;11;25.0;
46;4;29.1166725159;27.5;7;52.0955479145;1;19.5;13.5;12;25.0;
47;4;30.1286640167;27.5;8;52.135456562;1;19.5;14.5;12;25.0;
48;4;31.1406364441;27.5;8;52.17527318;1;19.5;15.5;12;25.0;
49;4;31.6525821686;27.5;8;52.2149660587;1;19.5;16.5;12;25.0;
50;4;31.0;27.5;8;52.2545039654;1;19.5;17.5;13;25.0;
51;4;31.0;27.5;8;52.293856144;1;19.5;17.5;13;25.0;
52;4;31.0;27.5;9;52.3329925537;1;19.5;17.5;13;25.0;
53;4;31.0;27.5;10;52.3718836308;1;19.5;17.5;14;25.0;
54;4;31.0;27.5;10;52.4105007648;2;19.5;17.5;14;25.0;
55;4;31.0;27.5;11;52.4488155842;2;19.5;17.5;14;25.0;
56;4;31.0;27.5;12;52.4868011475;2;19.5;17.5;14;25.0;
57;4;31.0;27.5;12;52.5244314671;2;19.5;17.5;14;25.0;
58;5;31.0;27.5;9;81.3116812706;2;19.5;17.5;14;25.0;
59;5;32.0;28.5;10;83.3610272408;2;19.5;17.5;15;25.0;
60;5;31.7795581818;30.5;10;84.9317238331;2;19.5;17.5;15;25.0;
61;5;33.7904815674;30.5;12;86.0829725266;2;19.5;17.5;15;25.0;
62;5;35.8012733459;31.5;12;86.8996260166;2;19.5;17.5;15;25.0;
63;5;36.8119239807;32.5;12;91.2891573906;2;19.5;17.5;15;25.0;
64;6;36.1305465698;34.0;12;94.5468175411;2;19.5;17.5;15;25.0;
65;6;38.3830795288;33.3899993896;12;96.8822212219;2;19.5;17.5;15;25.0;
66;6;40.5798568726;33.6872596741;12;98.5231776237;2;19.5;17.5;15;26.0;
67;6;39.7316360474;34.9097442627;12;100.013091326;2;20.5;18.5;15;26.0399999619;
68;6;40.8039245605;37.0;13;100.152958751;2;21.5;19.5;15;26.0811839104;
69;6;41.82188797;39.0;13;100.297711968;2;21.5;20.5;16;26.1235535145;
70;6;42.1893119812;41.0;13;100.447529078;2;21.5;21.5;16;26.1671074629;
71;6;42.2342605591;43.0;14;101.602578521;2;21.5;22.5;16;26.211841464;
72;6;43.2807731628;46.0;14;101.803014755;2;21.5;23.1059207916;17;26.2577478886;
73;6;43.8289031982;48.0;15;102.010157943;2;21.5;23.1288738251;18;26.3048160076;
74;7;43.878692627;50.0;14;102.224121928;2;21.5;23.1524085999;18;26.3530313969;
75;7;41.4249191284;53.8420829773;14;102.444988489;2;21.5;23.1765155792;19;26.4023760557;
76;7;40.4411506653;56.9036865234;15;102.672801495;3;21.5;23.2011871338;18;27.4808758497;
77;7;39.4570770264;59.5746078491;15;102.90756011;3;21.7999992371;23.7404384613;18;28.3426078558;
78;7;40.4726829529;60.5325622559;16;103.149214029;3;22.0340003967;24.1713027954;18;29.0220897198;
79;7;41.4879608154;60.9036865234;16;103.397656679;3;22.2123565674;24.5110454559;19;29.5552420616;
80;7;39.4000015259;61.9036865234;17;103.652720809;3;22.3458442688;24.7776222229;19;29.8271318674;
81;8;38.4000015259;63.9036865234;16;103.914173484;4;22.3999996185;24.9135665894;18;29.9216469526;
82;8;37.3231697083;67.9036865234;17;104.181712151;4;22.3999996185;24.0;18;30.0192348957;
83;8;35.218170166;72.9036865234;18;104.454962492;4;22.3999996185;25.0;18;30.119808197;
84;8;34.2454986572;74.449256897;19;104.733477354;4;22.3999996185;25.0599040985;18;30.2232589722;
85;8;33.0733451843;78.4668121338;19;105.016737103;4;22.3999996185;25.1116294861;18;30.3294582367;
86;8;33.5016746521;79.4838867188;21;105.304151773;4;20.9241275787;25.0;18;30.4382565022;
87;9;32.5304145813;83.392539978;21;106.562866926;4;19.9486083984;26.0;18;30.5494835377;
88;10;33.5562858582;87.4928817749;20;106.857539773;5;19.9736328125;28.0;17;31.6629486084;
89;10;35.5817527771;88.591583252;20;107.156621814;5;19.999162674;30.0;17;32.8084421158;
90;10;34.7156639099;92.6914978027;22;107.459295392;5;21.3999996185;31.0;18;34.4163262844;
91;10;34.745929718;96.7922439575;21;107.764704585;5;20.3999996185;35.0;17;35.6877131462;
92;10;35.7764701843;97.8934249878;22;108.07196939;5;19.6526660919;39.0;16;36.6797367334;
93;10;35.8071975708;98.9946365356;20;108.380197048;6;20.3999996185;39.0;12;37.4543360472;
94;11;34.8380203247;103.095474243;15;122.438497305;6;21.3999996185;40.8922767639;13;37.8967952728;
95;11;37.868850708;106.195518494;16;123.602867842;6;22.3999996185;42.665145874;14;38.127987504;
96;11;39.8996009827;109.294380188;15;124.710400939;6;23.3999996185;43.4529342651;14;38.36307621;
97;11;40.0424804688;115.391677856;16;125.753255606;6;24.3999996185;43.5535011292;14;38.6017631292;
98;10;39.8415908813;113.487060547;15;124.28636837;8;25.3999996185;43.6556091309;11;41.2219977379;
99;10;41.8722801208;113.580192566;16;125.127195954;9;27.3999996185;44.7591133118;10;41.5292780399;
100;10;40.9028816223;120.499092102;17;125.898890376;9;29.3999996185;45.8638534546;9;41.8392885923;
101;10;41.9333381653;125.62197876;19;126.604885697;9;27.3999996185;47.9696655273;9;42.1516020298;
102;10;42.9636077881;130.740615845;20;127.249993205;9;26.3999996185;50.0763931274;11;42.4657814503;
103;10;43.9936561584;135.854736328;23;127.839813709;9;25.3999996185;52.1838607788;16;42.7813826799;
104;10;45.0234375;140.208114624;24;128.380253315;9;24.3999996185;53.2919006348;16;43.0979572535;
105;9;46.0529289246;144.352737427;26;128.821073294;10;23.3999996185;54.4003295898;13;44.4150527716;
106;9;48.0821075439;145.492935181;29;129.109563708;10;23.3999996185;56.5089797974;14;44.8122158051;
107;9;49.1109542847;146.628631592;30;129.394606829;10;23.3999996185;58.6176795959;13;45.2145291567;
108;9;49.1394615173;150.759750366;30;129.676098585;10;22.3999996185;60.7262420654;13;46.621784091;
109;9;51.1676101685;151.886306763;32;129.953964949;10;23.0;63.8344993591;15;47.0637620687;
110;10;53.1953964233;150.008300781;33;130.228153706;10;24.0;66.9422683716;16;47.510825038;
111;10;52.2228164673;153.75970459;33;131.542491436;10;24.0;69.7782440186;17;47.9627209902;
112;10;54.3542480469;154.649734497;34;132.891527176;10;24.0;71.9394989014;18;48.4191784859;
113;10;56.489151001;152.563827515;36;134.264180422;10;24.0;74.1030578613;18;48.8799027205;
114;10;55.6264190674;156.49432373;38;135.648984909;10;24.0;75.8467254639;19;49.3445705175;
115;10;57.6649017334;157.433334351;38;137.034639835;11;24.0;77.0309906006;18;49.8128268719;
116;10;59.7354660034;152.897079468;40;139.41052103;11;25.0;75.2174758911;19;50.2842795849;
117;10;58.9410476685;155.377105713;41;140.857086778;11;24.0;76.4060211182;19;50.7584979534;
118;10;60.0569610596;158.763137817;41;143.993613243;11;24.0;77.5964508057;20;51.2350065708;
119;11;61.4993667603;159.305114746;41;146.791414618;11;25.0;77.7538604736;20;51.7132829428;
120;11;60.6733016968;162.877822876;43;149.300251007;11;26.0;77.9297180176;20;52.1927568913;
121;13;61.9535369873;163.477966309;39;151.574932575;11;27.0;78.1065292358;17;52.6269631386;
122;13;62.2574920654;163.101211548;38;153.49369657;11;28.0;80.9143676758;15;53.0492367744;
123;13;61.4278259277;165.742370605;36;155.170360684;11;29.0;81.1230697632;9;53.4736734629;
124;13;62.595489502;169.395431519;38;156.813028336;11;30.0;81.3339691162;9;53.899420619;
125;13;63.7532196045;165.28868103;38;159.414450884;11;31.0;81.5465011597;10;54.325581193;
126;14;62.9150085449;168.945297241;37;164.924296141;11;30.0;76.760093689;10;50.8116101027;
127;15;65.0967712402;173.593322754;39;166.706715345;10;31.0;76.9741363525;9;51.1939954758;
