Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;11.0;10.0;4;20.0;
7;1;11.0;10.0;6;20.3999996185;1;11.0;10.0;4;20.3999996185;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;11.2971115112;10.4951858521;6;22.0419120789;2;11.597111702;10.4951858521;3;23.0619120598;
11;1;11.6125736237;11.0209560394;6;22.9143505096;2;11.9185733795;11.0209560394;3;23.9545464516;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;13.9185733795;11.4571752548;3;24.6819883585;
13;2;13.8743057251;11.8107032776;4;25.1832637787;2;15.9185733795;11.8107032776;4;25.2644146681;
14;2;15.8743057251;12.0916318893;3;25.6426100731;2;16.9369182587;12.0916318893;4;25.7245066166;
15;2;16.6927833557;12.3113050461;3;26.0019555092;2;17.9431419373;12.3113050461;4;26.0845712423;
16;2;16.488527298;12.4808797836;3;26.0605818033;2;18.9494171143;12.4808797836;4;26.1438889503;
17;2;18.3867835999;12.5;3;26.0811508894;2;19.6125736237;12.5;3;26.1651208401;
18;2;19.3867835999;12.5;3;26.1018965244;2;20.6125736237;12.5;3;26.1864993572;
19;2;20.3867835999;12.5;4;26.1228116751;2;21.5;12.5;4;26.2080165148;
20;2;21.3867835999;12.5;4;26.1438889503;2;21.5;12.5;4;26.2296639681;
21;2;21.5;12.5;3;26.1651208401;2;21.5;12.5;4;26.2514331341;
22;2;21.5;12.5;3;26.1864993572;2;21.5;12.5;4;26.2733153105;
23;2;21.5;12.5;3;26.2080165148;2;21.5;12.5;5;26.2953014374;
24;2;21.5;12.5;4;26.2296639681;2;21.5;12.5;6;26.3173824549;
25;3;21.5;12.5;3;26.2514331341;2;21.5;12.5;7;26.3395489454;
26;3;21.5;12.5;3;26.2733153105;2;21.5;12.5;7;26.3617914915;
27;4;21.5;12.5;2;26.2953014374;2;21.5;12.5;7;26.3841004372;
28;4;21.5;12.5;2;26.3173824549;3;21.5;13.1920499802;6;26.4064661264;
29;4;21.5;12.5;2;26.3395489454;3;21.9219398499;12.5;6;26.428878665;
30;4;19.5;13.5;2;26.3617914915;3;19.5;13.5;6;26.4513280392;
31;4;18.5;14.5;2;26.3841004372;3;18.5;14.5;5;26.4738043547;
32;4;17.5;15.5;2;26.4064661264;3;17.5;15.5;5;26.4962974787;
33;4;16.5;16.5;2;26.428878665;3;16.5;16.5;5;26.5187973976;
34;4;15.5;17.5;2;26.4513280392;3;15.5;17.5;6;26.5412938595;
35;4;14.5;18.5;2;26.4738043547;3;14.5;18.5;6;26.5637768507;
36;4;14.0;19.5;2;26.4962974787;3;14.0;19.5;7;26.5862361193;
37;4;14.0;20.5;3;26.5187973976;3;14.0;20.5;8;26.6086617708;
38;4;14.0;21.5;2;26.5412938595;3;14.0;21.5;8;26.6310436726;
39;4;15.0;19.5;3;26.5637768507;3;14.4893131256;22.5;10;26.6533719301;
40;4;14.0;20.5;3;26.5862361193;3;14.496011734;23.5;10;26.6756366491;
41;3;14.0;21.5;3;26.6086617708;4;14.5026912689;24.5;9;26.6978281736;
42;3;15.0;19.5;3;26.6310436726;4;15.0;22.5;10;26.7199368477;
43;3;14.0;20.5;3;26.6533719301;4;14.5159816742;23.5;11;26.7419531345;
44;3;15.0;21.5;2;27.6756366491;4;14.5225858688;24.5;11;26.7638677359;
45;3;17.0;19.8999996185;2;27.7378281355;4;15.5291604996;22.5;12;26.7856714725;
46;3;16.0;20.5;3;27.8011207581;4;14.5357017517;23.5;11;26.8073554039;
47;3;16.0;21.5;3;27.865506649;4;14.5422067642;24.5;10;26.8289107084;
48;3;17.0;21.5;4;27.9309751987;4;15.0;23.5;12;26.8503289223;
49;3;18.0;22.5;4;27.9975129366;4;16.5550994873;23.5;11;26.8716015816;
50;3;19.0;23.5;4;28.0651032925;4;17.5614814758;23.5;11;26.8927206993;
51;3;20.0;25.5;3;28.133726716;4;18.0;23.5;12;26.9136784077;
52;3;21.0;27.5;4;28.2033603191;4;19.5741043091;23.5;12;26.9344670773;
53;3;22.0;27.5;3;28.2739776373;4;20.0;23.4672336578;14;26.9550794363;
54;3;23.0;27.5;3;28.3455489874;4;21.586523056;22.5;13;26.9755084515;
55;3;23.5;27.5;3;28.4180409908;4;21.5;23.4877548218;12;26.9957473278;
56;3;23.5;27.5;3;28.4914166927;4;21.5;22.5;13;27.0;
57;3;23.5;27.5;3;28.5656355619;4;21.5;23.5;14;27.0;
58;3;23.5;27.5;3;28.640653491;4;21.5;23.5;15;27.0;
59;3;23.5;27.5;5;28.7164225578;4;21.5;23.5;15;27.0;
60;3;23.5;27.5;7;28.7771017551;4;21.5;23.5;13;27.0;
61;3;23.5;27.5;7;28.8343759775;4;21.5;23.5;14;27.0;
62;3;23.5;27.5;9;28.8924454451;4;21.5;23.5;15;27.0;
63;3;23.5;27.5;9;28.9512542486;4;21.5;23.5;16;27.0;
64;4;23.5;27.5;7;41.7607431412;4;21.5;23.5;17;27.0;
65;4;22.5;29.5;7;42.4583492279;4;21.5;23.5;17;27.0;
66;4;22.5;31.5;8;43.1030375957;4;21.5;22.5;17;27.0;
67;4;22.5;33.5;8;43.6920900345;4;21.5;22.5;15;27.0;
68;5;22.5;35.5;7;59.224957943;4;21.5;22.5;14;27.0;
69;6;23.5;38.5;7;60.4529275894;3;21.5;22.5;13;27.0;
70;6;24.5;42.2264404297;7;61.5480809212;3;21.5;22.5;13;27.0;
71;6;25.0;44.2513046265;8;62.5132865906;3;21.5;22.5;14;27.0;
72;6;26.0;46.2762451172;8;63.3553705215;3;21.5;22.5;14;27.0;
73;6;27.0;48.3012313843;9;64.0839147568;3;21.5;22.5;14;27.0;
74;6;29.0;47.3262329102;10;64.6971263885;3;21.5;22.5;13;27.0;
75;6;29.0;49.3512153625;10;67.8632068634;3;21.5;22.5;14;27.0;
76;6;31.0;52.3971710205;10;69.6918408871;3;21.5;22.5;15;28.0;
77;6;33.0;55.4438781738;11;71.1932866573;3;21.7999992371;23.0;15;28.7800006866;
78;6;34.0;58.4912414551;12;72.4200687408;3;22.0340003967;23.3899993896;15;29.3745174408;
79;6;35.0;61.539150238;12;73.1395136118;3;22.2123565674;23.6872596741;12;29.8194847107;
80;6;37.0;61.5875015259;16;73.5523117781;3;22.3458442688;23.9097423553;11;30.0;
81;7;37.0;63.6361885071;13;93.7204637527;3;22.3999996185;24.0;11;30.0;
82;7;39.0;66.0850830078;15;95.6900172234;3;22.3999996185;24.0;11;30.0;
83;8;40.2000007629;67.8340835571;15;97.4302611351;3;22.3999996185;24.0;12;30.0;
84;8;41.2000007629;68.8830566406;15;98.9174762964;3;22.3999996185;24.0;10;30.0;
85;8;42.2000007629;69.9318847656;15;100.154418349;3;22.3999996185;24.0;9;30.0;
86;8;43.2000007629;70.9804458618;15;101.163184643;3;20.3999996185;25.0;9;30.0;
87;8;44.2000007629;74.9318847656;17;101.976490021;3;19.3999996185;26.0;9;30.0;
88;8;45.2000007629;76.9318771362;17;102.63011837;3;18.3999996185;27.0;10;30.0;
89;8;46.2000007629;78.9318771362;17;103.089644551;3;17.3999996185;28.0;9;30.0;
90;8;47.2000007629;80.9318695068;19;103.259127855;3;16.3999996185;29.0;8;30.0;
91;9;48.2000007629;82.9318695068;17;103.427270651;3;15.3999996185;30.0;8;30.0;
92;9;49.2000007629;84.9318695068;17;103.593815923;3;14.3999996185;31.0;8;30.0;
93;9;50.2000007629;86.9318695068;19;103.758523345;3;14.0;32.0;8;30.0;
94;9;51.2000007629;88.9318695068;19;103.921170592;3;14.0;33.0;11;30.0;
95;9;52.2000007629;90.9318695068;20;104.081552982;3;14.0;34.0;11;30.0;
96;9;52.7999992371;91.428314209;20;104.239484787;3;14.0;35.0;11;30.0;
97;9;52.7999992371;91.4674530029;20;105.394799471;3;14.0;36.0;11;30.0;
98;9;55.7394790649;91.5053100586;20;105.747349977;3;14.0;37.0;13;30.0;
99;9;58.7547340393;92.5418777466;22;105.634606242;3;15.0;35.0;14;30.0;
100;9;59.7634620667;93.5771179199;20;105.969362617;3;14.0;36.0;13;30.0;
