Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;9.0;10.0;4;20.0;2;9.19999980927;10.0;3;21.0399999619;
3;1;9.0;10.0;4;20.0;2;9.20800018311;10.0;3;21.0811839104;
4;1;9.0;10.0;4;20.0;2;9.21623706818;10.0;3;21.1235535145;
5;1;10.0;10.0;4;20.0;2;10.3370656967;10.0;3;21.1671074629;
6;1;11.0;10.0;4;20.0;2;11.3501319885;10.0;3;21.211841464;
7;1;11.0;10.0;4;20.3999996185;2;11.3635520935;10.0;3;21.6698659658;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.5009593964;10.1999998093;3;22.056333065;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.616900444;10.3632001877;3;22.3824131489;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;11.714723587;10.4951858521;3;23.5259389877;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;12.0577812195;11.0209560394;3;24.4950761795;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;14.0577812195;11.4571752548;3;25.3036032915;
13;2;14.6125736237;11.8107032776;2;25.1832637787;2;15.6125736237;12.483581543;4;25.9717383385;
14;2;16.6125736237;12.0916318893;2;25.6526100636;2;17.1491165161;12.0916318893;5;26.5221761465;
15;2;17.9215736389;12.3113050461;2;26.0223505497;2;18.1824436188;12.3113050461;5;26.9772074223;
16;2;18.9307518005;12.4808797836;2;26.091766119;2;19.2172088623;12.4808797836;4;27.1360633373;
17;2;19.9401035309;12.5;2;26.1235172749;2;19.6125736237;12.5;4;27.2613208294;
18;2;20.94962883;12.5;4;26.1558350325;2;20.6125736237;12.5;4;27.3910908699;
19;3;21.8467502594;12.5;3;26.1887089014;2;21.5;12.5;4;27.5252048969;
20;3;21.8566131592;12.5;4;26.2221269608;2;21.5;12.5;4;27.663454771;
21;3;21.8666381836;12.5;4;26.2560760975;2;21.5;12.5;3;27.8055913448;
22;3;21.8768234253;12.5;6;26.2905418873;2;21.5;12.5;3;27.9513251781;
23;3;21.8871631622;12.5;6;26.3255085945;2;21.5;12.5;3;28.1003279686;
24;4;21.8976516724;12.5;6;28.0913705826;2;21.5;12.5;3;28.2522339821;
25;4;20.5;14.2728424072;6;28.2227983475;2;21.5;12.5;3;28.406642437;
26;4;22.5;13.3056993484;6;28.3582001925;2;21.5;12.5;4;28.5631217957;
27;4;21.7962036133;13.5;6;28.4974930286;2;21.5;12.5;4;28.7212131023;
28;4;20.8533668518;14.5;6;28.6405695677;2;21.5;12.5;4;28.8804359436;
29;4;19.9121742249;15.5;6;28.787297368;2;21.5;12.5;4;29.0402932167;
30;4;18.9725646973;16.5;5;28.9375187159;2;21.5;12.5;4;29.2002768517;
31;4;18.0344753265;17.5;6;29.0910497904;2;21.5;12.5;4;29.359875679;
32;4;17.597826004;18.5;6;29.2476809025;2;21.5;12.5;5;29.5185804367;
33;4;17.662525177;19.5;6;29.4071773291;2;21.5;12.5;6;29.6758913994;
34;4;17.7284736633;20.5;6;29.5692796707;2;19.5;13.5;6;29.8313231468;
35;4;17.7955551147;21.5;7;29.733705163;2;18.5;14.5;6;29.9844121933;
36;5;18.3306159973;20.2107124329;6;29.9001500607;2;17.5;15.5;6;30.134721756;
37;5;17.9326248169;20.5;6;30.0682905912;2;16.5;16.5;6;30.2818460464;
38;5;18.0023384094;21.5;8;30.2377866507;2;15.5;17.5;6;30.4254145622;
39;5;18.5039215088;20.2582950592;8;30.4082835913;2;14.5;18.5;9;30.5650963783;
40;5;18.1433830261;20.5;8;30.579416275;2;14.0;19.5;9;30.7006011009;
41;5;18.2143993378;21.5;10;30.7508120537;2;15.0;17.5;10;30.8316807747;
42;5;18.6808547974;20.3062324524;10;30.9220943451;2;16.0;16.5;10;30.9581303596;
43;5;18.3566055298;20.5;10;31.0928864479;2;17.0;15.5;10;31.0797877312;
44;5;18.4274673462;21.5;12;31.2628149986;2;18.0;17.5;10;31.1965327263;
45;5;18.8573112488;21.5;12;31.4315140247;2;19.0;19.5;10;31.3082852364;
46;5;20.5678901672;22.5;13;31.5986282825;2;20.0;20.5;10;31.4150032997;
47;5;20.9726486206;23.5;13;31.7638165951;2;21.0;21.5;13;31.5166807175;
48;5;22.0291900635;25.5;14;31.9267549515;2;21.5;22.5;13;31.6133437157;
49;5;23.0848045349;27.5;14;32.0871391296;2;21.5;22.5;13;31.7050480843;
50;5;24.1393661499;28.4331970215;14;32.244686842;2;21.5;22.5;14;31.7918753624;
51;5;25.1927604675;28.4487533569;13;32.3991401196;2;21.5;22.5;11;31.8739295006;
52;5;25.7448883057;28.4642009735;14;32.5502660275;2;21.5;22.5;11;31.9513349533;
53;5;26.5302963257;27.5;14;32.6978588104;2;21.5;22.5;12;32.0;
54;5;25.8449764252;28.494720459;14;32.8417394161;2;21.5;22.5;12;32.0;
55;5;26.6501178741;27.5;14;32.9817562103;2;21.5;22.5;13;32.0;
56;5;25.9390335083;28.5;15;33.1177845001;2;21.5;22.5;13;32.0;
57;5;25.9836654663;28.5394096375;15;33.2497265339;2;21.5;22.5;13;32.0;
58;6;26.0266532898;28.5539779663;14;33.3775091171;2;21.5;22.5;14;32.0;
59;6;26.0679683685;27.5;15;33.5010836124;2;21.5;23.5;14;32.0;
60;6;26.9195251465;27.5;16;33.6204249859;2;21.5;24.5;15;32.0;
61;6;26.1455516815;28.5;15;33.7355287075;2;21.5;25.5;15;32.0;
62;6;26.1818218231;27.5;15;33.8464105129;2;21.5;26.5;16;32.0;
63;6;26.2164268494;27.5;15;33.9531037807;2;21.5;27.3999996185;17;32.0;
64;6;26.2493915558;27.5;16;34.0556573868;2;21.5;27.3999996185;17;32.0;
65;6;26.2807426453;27.5;16;34.1541349888;2;21.5;27.3999996185;17;32.0;
66;6;26.3105125427;27.5;16;34.190299511;2;21.5;27.3999996185;17;32.0;
67;6;26.3125;27.5;17;34.2214579582;3;21.5;27.3999996185;17;32.0;
68;6;26.3125;27.5;17;34.25;3;21.5;27.3999996185;17;32.0;
69;6;26.3125;27.5;17;34.25;3;21.5;27.3999996185;17;32.0;
70;6;26.3125;27.5;18;35.2849998474;3;21.5;27.3999996185;18;32.0;
71;6;26.6012496948;28.0;18;36.1018645763;3;21.5;27.3999996185;18;32.0;
72;6;26.8251247406;28.3899993896;18;36.734795332;3;21.5;27.3999996185;18;32.0;
73;6;26.9943695068;28.6872596741;17;37.2194402218;3;21.5;27.3999996185;18;33.1399998665;
74;6;27.1196556091;28.9097423553;17;37.4406368732;3;21.7999992371;27.9980010986;19;34.0528044701;
75;6;27.1664295197;29.0;17;37.4820857048;3;22.0340003967;28.4809608459;19;34.772936821;
76;6;27.1597862244;29.0;18;38.5240876675;3;22.2123565674;28.866153717;19;35.3363957405;
77;6;28.1538085938;30.0;18;38.6264488697;3;22.3458442688;29.1715812683;19;35.6283936501;
78;6;27.1484260559;32.0;18;38.7319574356;3;22.3999996185;29.3398761749;18;35.733025074;
79;6;24.1484260559;34.0;19;38.8405245543;3;22.3999996185;29.4131164551;19;35.8310003281;
80;6;22.3999996185;36.0;19;38.9520690441;3;22.3999996185;29.4817008972;19;35.9225444794;
81;6;21.3999996185;38.0;20;39.0665153265;4;22.3999996185;29.5457801819;14;54.0;
82;7;20.3999996185;39.5321159363;19;39.1837915182;4;23.3999996185;30.6000003815;14;55.2600002289;
83;7;19.3999996185;40.562286377;20;39.3038253784;4;24.3999996185;31.6000003815;14;56.365524292;
84;7;18.3999996185;41.5937423706;21;39.4265443087;4;22.3999996185;33.5999984741;14;58.3093605042;
85;7;18.0;42.6264877319;18;39.5518710613;4;22.3999996185;36.5999984741;16;59.1558117867;
86;7;18.0;43.0;18;39.6797236204;4;24.3999996185;36.5999984741;14;59.8604803085;
87;7;18.0;44.0;19;39.8100117445;4;25.3999996185;38.5999984741;14;60.4409102201;
88;7;18.0;45.7324676514;19;40.9426352978;4;26.3999996185;40.5999984741;14;60.9164571762;
89;7;19.0;47.770324707;19;41.0739276409;4;26.3999996185;42.5999984741;15;61.306093812;
90;7;20.0;49.8094139099;17;41.1917846203;5;26.3999996185;43.5999984741;14;61.4057120085;
91;8;20.0;52.8094139099;17;41.3130074739;5;26.3999996185;44.5999984741;14;61.484351635;
92;8;21.0;52.8094139099;17;41.4374297857;6;27.3999996185;46.5999984741;14;62.5662232637;
93;8;22.0;53.8094139099;17;41.5648667812;6;28.3999996185;48.5999984741;14;62.6713283062;
94;8;20.0;56.8094139099;17;41.6951159239;6;28.3999996185;50.5999984741;14;62.7798484564;
95;8;20.0;59.8094139099;18;41.8279559612;6;28.3999996185;52.5999984741;15;62.8917460442;
96;8;20.0;62.0671653748;18;41.9631490707;6;28.3999996185;54.5999984741;13;64.0069650412;
97;8;20.0;64.1133956909;18;42.1004397869;6;27.3999996185;57.5999984741;13;64.2754300833;
98;8;20.0;66.1603393555;18;42.239558816;6;28.3999996185;57.5999984741;12;64.5678206682;
99;8;21.0;64.8119125366;18;42.3802226782;6;26.3999996185;60.5999984741;13;64.8863500357;
100;8;20.0;65.8708114624;19;42.5221354961;7;25.3999996185;63.5999984741;14;65.2332999706;
101;8;20.0;66.9301834106;19;42.6649936438;7;25.3999996185;63.5999984741;15;65.6109653711;
102;8;21.0;64.9898986816;19;42.8084847927;7;23.3999996185;65.5999984741;15;66.0215796232;
103;8;20.0;66.0498352051;20;42.9522930384;7;22.3999996185;67.5999984741;16;66.4672175646;
104;8;20.0;67.10987854;20;43.096100688;7;23.0;66.5999984741;17;66.9496748447;
105;8;21.0;65.1698913574;21;43.2395912409;7;22.0;68.5999984741;17;67.4703255892;
106;8;20.0;66.2297668457;22;43.3824520111;7;22.0;70.5999984741;17;68.0299603939;
107;9;20.0;67.2893676758;20;43.5243774652;6;23.0;69.5999984741;17;68.6286138296;
108;9;21.0;65.3485717773;20;43.6650718451;6;22.0;71.5999984741;17;69.2653921843;
109;9;20.0;66.4072723389;21;43.8042509556;6;22.0;73.5999984741;17;69.9383205175;
110;9;20.0;67.4653549194;22;43.9416459799;6;24.0;69.5999984741;18;70.6442248821;
111;9;21.0;65.5227050781;21;44.0770040751;6;22.0;71.5999984741;19;71.3786751032;
112;9;20.0;66.5792388916;21;44.2100896835;6;22.0;73.5999984741;21;72.1360090971;
113;8;20.0;67.6348419189;22;44.3406889439;7;24.0;69.5999984741;21;72.9094500542;
114;8;21.0;66.7172393799;21;44.4686077833;7;22.0;71.5999984741;21;73.6913269758;
115;8;22.0;65.7910995483;21;44.5936743021;7;22.0;73.5999984741;22;74.4733835459;
116;8;23.0;64.8633804321;22;44.7157388926;7;23.0;74.1999969482;22;75.2471613884;
117;8;24.0;63.9339828491;21;44.8346736431;7;24.0;74.1999969482;23;76.0044100285;
118;8;25.0;63.0028533936;21;44.9503737688;7;25.0;74.1999969482;23;76.7374962568;
119;8;26.0;62.0699234009;22;45.0627545118;7;26.0;74.1999969482;23;78.4397546053;
120;8;27.0;61.1351470947;22;45.1717537642;7;28.0;75.1999969482;24;79.1657563448;
121;8;28.0;60.1985015869;19;45.2773284912;7;31.0;73.1999969482;27;79.8544275761;
122;8;28.3999996185;59.2599487305;20;45.3794548512;7;31.0;74.1999969482;28;80.5032348633;
123;8;28.3999996185;58.3194770813;20;45.4781264067;7;32.0;75.1999969482;29;81.1110066175;
124;8;28.3999996185;57.3770828247;20;45.573353529;7;33.4000015259;73.1999969482;30;81.6777906418;
125;8;28.3999996185;56.4327774048;21;45.6651611328;7;32.4000015259;73.1999969482;31;82.2046531439;
126;8;28.3999996185;55.4865646362;22;45.7535876036;7;32.4000015259;73.1999969482;31;82.6934525967;
127;8;28.3999996185;54.5384674072;22;45.8386836052;7;33.4000015259;70.1999969482;34;83.1466140747;
128;9;28.3999996185;53.58852005;21;45.8721008301;9;32.4000015259;71.1999969482;34;83.5669207573;
129;9;28.3999996185;53.610118866;25;45.8931698799;9;32.4000015259;72.1999969482;34;83.9573339224;
130;9;28.3999996185;53.6249046326;25;45.9140827656;9;33.4000015259;70.1999969482;35;84.2966372967;
131;9;28.3999996185;53.6395759583;26;45.934830904;9;32.4000015259;71.1999969482;35;85.0107762814;
132;11;28.3999996185;53.6541252136;24;45.9554070234;10;32.4000015259;72.1999969482;35;85.7521104813;
133;11;28.3999996185;53.6685523987;23;46.634904623;10;33.4000015259;70.1999969482;35;86.5178613663;
134;11;28.3999996185;53.9412231445;23;48.3190553188;10;32.4000015259;71.1999969482;35;88.3049297333;
135;11;29.3999996185;55.2156677246;23;49.0634508133;10;33.4000015259;73.1999969482;36;90.2599624395;
136;11;30.3999996185;56.4898834229;23;51.6579816341;10;34.4000015259;74.1999969482;36;94.8787640333;
137;11;30.8199996948;58.5966682434;23;53.9200869799;10;35.4000015259;77.1159973145;36;98.9423245192;
138;11;31.1375198364;60.536529541;23;56.8971583843;10;36.4000015259;80.8498840332;37;103.534427524;
139;11;32.369758606;63.3335876465;23;58.941342473;10;38.369758606;86.4299468994;37;106.867723227;
140;11;33.5353660583;65.0143737793;23;60.7146315575;10;39.5353660583;90.8870849609;38;109.665734172;
141;11;35.1058311462;64.1831512451;23;65.3513894081;11;40.5999984741;91.1640472412;40;112.001057386;
142;11;37.254108429;69.2448043823;23;68.3553287983;11;39.5999984741;94.3215179443;41;114.34187448;
143;11;41.4426193237;75.3069381714;24;70.5908633471;12;39.5999984741;94.4674682617;41;116.624376535;
144;11;42.6801643372;80.3694610596;25;73.0027873516;12;40.5999984741;92.6022491455;40;118.82015872;
145;12;43.9761238098;82.4322509766;24;75.6197373867;12;39.5999984741;93.0825119019;41;121.061879396;
146;12;43.3395996094;87.4951934814;25;78.4179883003;12;39.5999984741;95.3463439941;41;123.346759796;
