Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0299999714;2;10.3000001907;10.0;4;21.0;
6;2;11.3090000153;10.0;4;21.0605909824;2;11.3000001907;10.0;4;21.0599999428;
7;2;11.3181772232;10.0;4;21.5023716688;2;11.3179998398;10.0;4;21.5335636139;
8;2;11.4507112503;10.1999998093;4;21.8717387915;2;11.4600687027;10.1999998093;4;21.9377998114;
9;2;11.5615215302;10.3632001877;4;22.1798590422;2;11.5813398361;10.3632001877;4;22.2840082645;
10;2;11.6539573669;10.4951858521;4;23.2886198759;2;11.6852025986;10.4951858521;4;23.4481773376;
11;2;11.9865856171;11.0209560394;4;24.2203179598;2;12.034453392;11.0209560394;4;24.4414664507;
12;2;13.9865856171;11.4571752548;4;24.988676548;2;14.034453392;11.4571752548;3;25.2779132128;
13;2;15.9865856171;11.8107032776;5;25.6138757467;2;16.0344524384;11.8107032776;4;25.9779809713;
14;2;17.0417575836;12.0916318893;5;26.1185922623;2;17.1509895325;12.0916318893;4;26.5645889044;
15;2;18.0613689423;12.3113050461;5;26.5251210928;2;18.1951675415;12.3113050461;4;27.060223341;
16;2;19.0815811157;12.4808797836;5;26.6327222586;2;19.2421131134;12.4808797836;4;27.2642745972;
17;2;20.1023902893;12.5;5;26.7040277719;2;20.2918567657;12.5;4;27.439432621;
18;2;21.1237812042;12.5;5;26.7772322893;2;21.3444023132;12.5;4;27.6238675117;
19;2;22.0331687927;12.5;6;26.852280736;2;22.2871608734;12.5;5;27.8174073696;
20;2;22.055683136;12.5;6;26.9291081429;2;22.3452224731;12.5;6;28.0197701454;
21;2;22.0787315369;12.5;6;27.0076401234;2;22.4059314728;12.5;6;28.2305569649;
22;2;22.1022911072;12.5;6;27.0877923965;2;22.4691677094;12.5;6;28.4492475986;
23;2;22.1263370514;12.5;6;27.1694712639;2;22.5347747803;12.5;6;28.6751992702;
24;2;22.1508407593;12.5;6;27.2525734901;2;22.6025600433;12.5;6;28.907648325;
25;2;21.5;13.0631437302;6;27.3369870186;2;22.6722946167;12.5;6;29.1457161903;
26;2;21.5;13.0842466354;7;27.4225912094;2;22.7437152863;12.5;5;29.3884181976;
27;2;20.2267780304;13.5;8;27.5092573166;2;22.8165245056;12.5;6;29.634677887;
28;3;19.2527770996;14.5;7;27.5968489647;2;21.5;13.5;6;29.8833432198;
29;3;18.2790546417;15.5;7;27.6852235794;2;22.5;12.5;6;30.1332073212;
30;3;17.3055667877;16.5;8;27.774232626;2;21.0399627686;13.5;6;30.3830299377;
31;3;16.3322696686;17.5;8;27.8637228012;2;20.1149101257;14.5;6;30.6315627098;
32;3;15.3591165543;18.5;8;27.9535369873;2;19.1894683838;15.5;6;30.877573967;
33;3;14.8860607147;19.5;8;28.0435154438;2;18.2632713318;16.5;6;31.11987257;
34;3;14.9130544662;20.5;8;28.1334965229;2;17.3359622955;17.5;6;31.3573312759;
35;3;14.9400491714;21.5;8;28.2233183384;2;16.4071998596;18.5;6;31.5889077187;
36;3;15.9669952393;19.5;8;29.3128197193;2;15.5;17.5;6;31.8136615753;
37;3;15.9938459396;20.5;8;29.431841135;2;16.5;17.5;7;32.0307679176;
38;3;17.0205535889;21.5;10;29.5508174896;2;17.5;17.5;7;32.2395277023;
39;4;18.0470676422;19.9242362976;9;29.6695895195;2;16.5;16.5;7;32.4393730164;
40;4;17.4008769989;20.5;9;29.7880017757;2;16.5;16.5;8;32.6298675537;
41;4;17.4364013672;21.5;10;29.9059041739;2;16.2889595032;17.5;8;32.8107056618;
42;4;18.1250209808;19.9623336792;11;30.0231519938;2;15.2889604568;16.5;8;32.9817051888;
43;4;17.5069465637;20.5;11;30.1396071911;2;16.0;16.5;10;33.1427993774;
44;4;17.5418815613;21.5;11;30.2551386356;2;17.0;16.5;10;33.2940273285;
45;4;17.3768234253;20.5;12;30.3696229458;2;19.0;18.5;10;33.4355211258;
46;4;17.3871631622;20.5;12;30.4829454422;2;21.0;20.5;11;33.5674934387;
47;4;17.3976516724;20.5;12;30.5949994326;2;22.5702476501;21.5;10;33.6902236938;
48;4;19.4082870483;21.5;13;30.7056870461;2;23.6070671082;22.5;11;33.8040466309;
49;4;20.7117080688;23.5;13;30.8149197102;2;22.1070671082;23.5;11;33.9093389511;
50;4;21.3145046234;25.5;15;30.9226169586;2;23.1070671082;22.5;13;34.0;
51;4;22.3357772827;27.5;15;31.0287078619;2;21.5;23.5;13;34.0;
52;4;22.4521656036;28.5;15;31.1331301928;3;21.5;24.5;12;34.0;
53;4;24.4634361267;27.5;15;31.235829711;3;21.5;25.5;13;34.0;
54;4;24.8959350586;28.1330871582;17;31.3367606401;3;21.5;26.5;13;34.0;
55;5;25.4010276794;27.5;13;41.4358847141;4;21.5;27.0;11;58.0;
56;5;26.430765152;28.5;13;41.9331711531;5;23.5;26.0;8;64.5187206268;
57;5;27.4599514008;29.5;15;42.4029970169;5;26.5;27.0;8;65.6588206291;
58;5;27.4885787964;30.5;15;42.84408319;5;29.2000007629;28.0;7;66.5810465813;
59;6;26.9836082458;32.2107124329;13;47.5058364868;5;30.2000007629;29.5;8;67.3200507164;
60;6;28.5441398621;33.5;13;47.9681631327;5;31.2000007629;31.5;8;67.9109711647;
61;6;29.5567836761;34.5;13;48.3995238543;5;32.2000007629;32.5;8;68.1880617142;
62;6;29.5687217712;35.5;14;48.8030534983;5;33.2000007629;33.5;8;68.346596241;
63;7;29.5806884766;36.5;13;49.1797525883;5;34.2000007629;34.5;9;68.4991307259;
64;7;29.5926761627;37.5;14;49.5308709145;5;35.2000007629;35.5;9;69.6454176903;
65;7;29.604675293;37.5;14;49.8578252792;5;37.2000007629;37.5;10;69.8152759075;
66;7;29.6166725159;37.5;15;50.1621291637;6;38.5999984741;39.5;9;69.9791786671;
67;7;29.6286640167;37.5;15;50.3412570953;6;38.5999984741;41.5;9;70.1370618343;
68;7;29.0;38.354183197;15;50.4874908924;6;38.8456459045;42.8407669067;10;70.2889144421;
69;7;29.6525821686;37.5;15;50.6301229;6;38.8527908325;43.9488601685;11;72.4839242697;
70;7;29.6644897461;37.5;16;52.0290205479;6;39.4685935974;44.5671691895;11;74.2229540348;
71;7;30.0;39.401802063;16;53.4635593891;6;39.9496612549;45.0690155029;11;75.5879079103;
72;7;31.9949188232;40.0;15;54.9766275883;6;40.3205566406;45.4717292786;12;77.4166980982;
73;7;32.2475700378;41.3899993896;16;56.2534621954;6;41.5326042175;46.7933807373;12;77.9395743608;
74;9;30.2123565674;44.6636276245;13;57.3311576843;6;42.636844635;47.9766693115;12;78.2684032917;
75;9;32.0968589783;43.9097442627;13;58.0970908403;6;40.368347168;50.764919281;13;78.5807253122;
76;9;31.8999996185;45.0;14;58.6382688284;7;39.4000015259;52.8714752197;12;78.7623705864;
77;9;29.8999996185;46.0513343811;13;59.1387689114;7;38.4000015259;54.2000007629;12;78.8871934414;
78;9;28.207201004;47.0;11;59.6023837328;7;37.4000015259;56.9784545898;12;79.0162225962;
79;9;27.2258434296;49.0;11;60.0052051544;7;36.4000015259;58.2703971863;13;79.1494503021;
80;9;25.3999996185;51.0;11;60.2505635023;7;35.7746505737;58.2000007629;13;79.2868512869;
81;9;24.3999996185;52.1504707336;11;62.4937421083;7;35.7871437073;59.2000007629;14;79.4283821583;
82;9;25.3999996185;57.1504707336;12;62.8547065258;8;36.7998390198;60.2000007629;12;79.5739798546;
83;9;26.3999996185;62.1504745483;9;64.7793126106;8;37.8127250671;61.2000007629;12;79.7235603333;
84;9;26.0;67.1504745483;9;66.3647077084;8;38.8257904053;63.2000007629;11;79.8770184517;
85;9;27.0;69.1504745483;10;67.6277353764;8;39.8390235901;65.1999969482;12;80.0342261791;
86;9;28.0;72.1504745483;10;68.6432919502;8;39.4000015259;68.1999969482;12;80.1950323582;
87;9;29.0;72.2107620239;10;69.328104496;8;39.4000015259;71.1999969482;13;80.3592629433;
88;9;30.0;71.332321167;11;70.8028640747;8;39.4000015259;74.1999969482;13;80.5267198086;
89;10;29.0;74.4147796631;11;71.3125417233;8;39.4000015259;77.1999969482;14;80.6971821785;
90;10;31.0;74.4957351685;11;71.8272271156;8;39.4000015259;79.398727417;15;80.8704059124;
91;10;32.0;76.5750579834;12;72.3463845253;8;39.4000015259;81.4989242554;11;81.0461251736;
92;10;33.0;78.6526412964;11;72.8694491386;8;39.4000015259;83.6011199951;12;81.2240531445;
93;10;34.0;80.7283859253;12;73.0592048168;8;39.4000015259;85.7051391602;10;81.403883934;
94;10;35.0;82.0439529419;12;73.852611661;8;40.4000015259;84.8107757568;10;81.5852942467;
95;10;36.0;83.1640548706;9;75.3718867302;8;39.4000015259;86.9177932739;11;81.7679450512;
96;11;38.0;85.2655029297;8;75.8755836487;8;39.4000015259;89.025970459;13;81.9514849186;
97;11;39.5999984741;87.3612823486;10;76.3835842609;8;40.4000015259;87.4802093506;13;82.1355524063;
98;11;39.5999984741;89.4574584961;11;76.8950886726;8;39.4000015259;88.6210098267;14;82.3197784424;
99;11;39.5999984741;91.2166519165;12;77.4092746973;8;39.4000015259;93.7271194458;14;82.5037901402;
100;11;39.5999984741;92.3309326172;12;77.9253019094;8;39.4000015259;95.9294281006;15;82.6872141361;
101;11;39.5999984741;93.4454116821;13;78.4423173666;8;39.4000015259;97.3312225342;15;82.8696787357;
102;11;39.5999984741;94.5599365234;15;78.9594595432;8;40.4000015259;95.532081604;16;83.0508184433;
103;11;39.5999984741;95.674331665;15;79.4758630991;8;39.4000015259;96.7315444946;16;83.2302765846;
104;11;39.5999984741;96.788444519;11;79.9906650782;8;39.4000015259;97.9292144775;16;83.4077086449;
105;11;39.5999984741;97.9021224976;12;80.5030089617;8;40.4000015259;96.1246490479;17;83.5827841759;
106;13;39.5999984741;98.6779403687;11;81.0120508671;8;39.4000015259;97.317489624;18;83.7551913261;
107;13;39.5999984741;101.814933777;16;81.5169651508;8;39.4000015259;98.5073471069;19;84.2348442078;
108;13;39.5999984741;101.995246887;16;82.0169485807;8;40.4000015259;97.0181732178;19;84.7238795757;
109;13;39.5999984741;102.1743927;17;82.5112261772;8;39.4000015259;98.5386657715;21;85.2200050354;
110;13;39.5999984741;102.352149963;16;82.6249876022;8;39.4000015259;100.066261292;18;85.7207746506;
111;13;39.5999984741;102.476455688;16;82.7610646486;8;40.4000015259;98.5981750488;19;86.2236366272;
112;13;39.5999984741;102.598571777;17;83.8785493374;8;39.4000015259;100.131530762;19;86.7259850502;
113;13;39.5999984741;103.697845459;18;84.891335845;8;39.4000015259;101.663421631;22;87.2252178192;
114;13;42.5999984741;104.783584595;18;85.7006490231;8;40.4000015259;100.190925598;23;87.7187900543;
115;13;43.5999984741;107.923202515;19;87.6509408951;8;39.4000015259;101.711242676;24;88.2042675018;
116;13;43.8525390625;111.49055481;21;89.6057003736;9;40.4000015259;104.221694946;23;89.6793756485;
117;14;44.5999984741;112.073921204;20;91.4170316458;9;42.4000015259;103.719802856;24;90.3420422077;
118;15;45.8990936279;114.671508789;18;110.431099296;9;41.7600021362;106.203346252;27;91.0280278921;
119;15;45.9250259399;114.125549316;18;113.541007876;9;41.8312797546;108.670387268;27;91.7417806387;
120;15;47.952835083;114.59450531;20;116.523481369;9;42.9156494141;108.119262695;29;92.4885447025;
121;15;48.2953338623;115.076896667;23;119.35797894;10;42.0150718689;109.548675537;29;93.2742111683;
122;15;48.4031944275;115.571052551;23;122.036848187;11;42.1316299438;110.957611084;29;94.1050648689;
123;15;49.509552002;114.075134277;24;126.213320613;11;42.4000015259;110.34539032;30;94.987393856;
