Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;4;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;3;20.3999996185;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;11.597111702;10.4951858521;4;23.1719120741;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;11.9515733719;11.0209560394;4;24.1897815466;2;11.9125738144;11.0209560394;2;23.9143505096;
12;2;13.9515733719;11.4571752548;4;25.0591306686;2;11.8743057251;11.4571752548;2;24.6914066076;
13;2;15.9515733719;11.8107032776;5;25.8015987873;2;14.6125736237;11.8107032776;2;26.2722715139;
14;2;17.0980739594;12.0916318893;5;26.441321969;2;16.6125736237;12.5640602112;2;27.5749254227;
15;2;18.1581878662;12.3113050461;5;27.0020139217;2;17.6125736237;13.1761665344;2;28.619030118;
16;2;19.2246494293;12.4808797836;5;27.2842636108;2;18.6125736237;13.656788826;3;29.4401831627;
17;2;20.2978534698;12.5;5;27.5518820286;3;19.6125736237;14.0236682892;4;30.079881072;
18;2;21.3781375885;12.5;5;27.8440244198;3;20.6125736237;14.2975034714;4;30.5783807039;
19;2;22.3532066345;12.5;6;28.1613030434;3;21.6125736237;14.4983825684;5;30.6831297874;
20;2;22.4483909607;12.5;6;28.5039470196;3;22.6125736237;14.5;5;30.7894508839;
21;2;22.5511837006;12.5;6;28.871723175;3;22.7000007629;14.5;6;30.9005856514;
22;2;22.6615161896;12.5;6;29.263862133;3;22.7000007629;14.5;6;31.0165102482;
23;2;22.7791595459;12.5;6;29.6789975166;3;22.7000007629;14.5;6;31.1371679306;
24;2;22.9036998749;12.5;7;30.1151270866;3;22.7000007629;14.5;6;31.2624664307;
25;3;23.034538269;12.5;6;30.5695996284;3;22.7000007629;14.5;7;31.3922762871;
26;3;19.5;14.5;6;31.0391392708;3;22.7000007629;14.5;7;31.5264284611;
27;3;19.5;14.5;6;31.5199065208;3;22.7000007629;14.5;7;31.6647143364;
28;3;19.4559726715;15.5;6;32.007601738;3;22.7000007629;14.5;7;31.8068845272;
29;3;18.6022796631;16.5;6;32.4976010323;3;22.7000007629;14.5;7;31.9526493549;
30;3;17.7492790222;17.5;6;32.9851250648;3;20.7000007629;15.5;7;32.1016800404;
31;3;16.8955383301;18.5;6;33.465420723;3;19.7000007629;16.5;8;32.2536101341;
32;3;16.5396270752;19.5;6;33.9339466095;3;18.7000007629;17.5;8;32.408039093;
33;3;16.6801834106;20.5;6;34.3865451813;3;17.7000007629;18.5;8;32.5645349026;
34;3;16.8159637451;21.5;6;34.8195896149;3;16.7000007629;19.5;8;32.722638607;
35;3;17.9458770752;19.5;7;35.2300891876;3;15.7000007629;20.5;8;32.8818693161;
36;3;17.069026947;20.5;7;35.6157541275;3;16.7000007629;19.5;8;33.0417299271;
37;3;17.1847267151;21.5;7;35.9750175476;4;17.7000007629;19.5;8;32.8017129898;
38;3;18.2925052643;19.5;7;36.307009697;4;16.7000007629;18.5;8;32.6013054848;
39;3;17.3921031952;20.5;7;36.6115064621;4;16.7000007629;17.5;8;32.436000824;
40;3;17.3921031952;19.5;6;37.8888463974;4;15.7000007629;17.5;8;32.301697731;
41;3;18.3921031952;19.8999996185;6;38.1698381901;4;15.4031887054;18.5;9;32.1946706772;
42;3;19.3921031952;20.9120006561;6;38.4262497425;4;15.4498128891;19.5;9;32.1115403175;
43;3;19.7096977234;21.9242362976;9;38.6595218182;4;15.4957332611;20.5;9;32.049246788;
44;4;18.7096977234;20.936706543;8;38.8712742329;4;15.5408172607;21.5;9;32.005022049;
45;4;20.7096977234;21.936706543;8;39.0632246733;4;16.5849456787;20.5;7;31.976369381;
46;4;22.7096977234;22.936706543;10;39.1887089014;4;16.0;20.5;7;31.9610466957;
47;4;22.0663108826;24.936706543;10;39.2221269608;4;17.0;21.1973571777;8;31.9570417404;
48;4;22.076335907;26.936706543;10;39.2560760975;4;18.0;22.127620697;8;31.9625558853;
49;5;22.3768234253;28.5;9;59.2905418873;4;20.0;23.0648593903;10;31.9759907722;
50;5;25.3871631622;28.5;10;60.5255093575;4;21.7877731323;23.0083732605;10;31.9959292412;
51;5;27.8976516724;29.5;10;61.578559041;4;21.0;23.95753479;10;32.0211224556;
52;5;28.9082870483;30.5;10;62.4548339844;4;21.7470703125;24.911781311;12;32.0504722595;
53;5;29.8190631866;31.5;10;63.1695716381;4;21.7223625183;25.8706035614;13;32.0830235481;
54;6;29.8299713135;32.5;9;63.7436709404;4;21.7001266479;26.0415115356;14;32.1179466248;
55;6;29.3999996185;33.5;9;64.1999105215;5;22.6801128387;24.0081558228;13;47.1545271873;
56;6;29.8521652222;34.5;9;64.5447884798;5;22.6621017456;23.7701683044;13;47.9421539307;
57;6;29.8634357452;35.5;9;64.5827163458;5;23.6458911896;24.7431526184;14;50.3211855888;
58;6;29.3999996185;37.1330871582;9;64.6209751368;5;22.6458911896;26.7431526184;14;52.3308520317;
59;6;29.8862915039;37.5;9;64.6595385075;5;22.6458911896;28.7431526184;13;53.9974322319;
60;6;29.8978614807;38.5;10;65.6983793974;5;22.6458911896;30.7431526184;14;55.3345737457;
61;6;30.9095134735;40.5;10;65.7674696445;5;22.6458911896;31.7431526184;14;56.2816581726;
62;6;31.9212398529;42.5;10;65.8373714685;5;21.6458911896;30.7431526184;13;57.832983017;
63;6;31.3999996185;45.2107124329;10;65.9080483913;5;22.6458911896;32.5;13;58.2844371796;
64;6;31.9448833466;46.5;10;65.9794620275;5;23.6458911896;34.5;15;61.0181193352;
65;6;31.9567832947;48.5;10;66.0515723228;5;25.6458911896;34.2249984741;15;63.1972184181;
66;6;31.9687213898;49.5;10;66.1243374348;5;25.6458911896;36.7654876709;15;64.9029474258;
67;6;31.3999996185;51.2742538452;11;66.1977140903;5;25.6458911896;36.7654876709;16;66.2256631851;
68;7;31.3999996185;52.2902374268;10;68.6936346292;6;23.6458911896;37.4278411865;15;65.7460788488;
69;7;32.4276008606;53.0;11;70.7107846737;6;23.6458911896;38.2350540161;15;65.32545048;
70;7;32.7845458984;54.3899993896;12;72.319740057;6;24.6458911896;39.0615501404;15;64.9562624693;
71;8;34.0743370056;57.3693084717;11;74.5945599079;6;26.5432376862;36.9053955078;16;64.6319052577;
72;8;34.6430549622;60.5037384033;12;75.3680603504;6;25.4589138031;37.2302246094;16;64.8472429514;
73;8;35.7710990906;61.7321968079;12;75.7539401054;6;26.3830223083;39.1961364746;16;65.8841571212;
74;8;35.1688575745;64.2947158813;13;76.1162412167;6;27.3830223083;37.1961364746;17;66.4111413956;
75;8;34.8863372803;65.3460235596;14;76.3471137285;6;28.3830223083;37.5577697754;18;66.7329387069;
76;9;36.017288208;64.4114074707;13;76.536644578;6;30.3830223083;39.5577697754;18;67.0331141949;
77;9;35.2990875244;64.5999984741;14;76.730296731;6;32.5999984741;38.5577697754;18;67.311404705;
