Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;9.19999980927;10.0;3;21.0;1;9.0;10.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;9.0;10.0;5;20.0;
3;2;9.21800041199;10.0;3;21.1871190071;1;9.0;10.0;5;20.0;
4;2;9.23742389679;10.0;3;21.2917383909;1;9.0;10.0;5;20.0;
5;2;10.3875217438;10.0;3;21.4042263031;1;10.0;10.0;5;20.0;
6;2;11.4212675095;10.0;3;21.5249304771;1;11.0;10.0;5;20.0;
7;2;11.4574794769;10.0;4;22.0694183111;1;11.0;10.0;5;20.3999996185;
8;3;11.6208257675;10.1999998093;3;22.5515855551;1;11.1199998856;10.1999998093;5;20.7264003754;
9;3;11.7654762268;10.3632001877;3;22.983014226;1;11.2179203033;10.3632001877;5;20.9903717041;
10;3;11.8949041367;10.4951858521;3;24.2738182545;1;11.2971115112;10.4951858521;5;22.0419120789;
11;3;12.2821455002;11.0209560394;3;25.4089095592;2;11.9125738144;11.0209560394;4;23.9143505096;
12;3;14.2821455002;11.4571752548;3;26.4029755592;2;12.1743059158;11.4571752548;4;24.6514065266;
13;3;16.2821464539;11.8107032776;3;27.276881218;2;14.9125738144;11.8107032776;5;25.2438547611;
14;3;17.1830635071;12.0916318893;3;28.0536293983;2;16.9125728607;12.0916318893;5;25.7143762112;
15;3;17.4160900116;12.3113050461;3;28.755402565;2;17.9401035309;12.3113050461;5;26.0852768421;
16;3;17.6266212463;12.4808797836;3;29.1808357239;2;18.94962883;12.4808797836;5;26.1558350325;
17;3;19.64103508;12.5;4;29.5913586617;2;19.9593238831;12.5;5;26.1887089014;
18;3;20.7641906738;12.5;5;30.0233430862;2;20.9691867828;12.5;5;26.2221269608;
19;3;21.893787384;12.5;5;30.4742712975;2;21.8666381836;12.5;6;26.2560760975;
20;3;23.0290641785;12.5;5;30.9409928322;2;21.8768234253;12.5;6;26.2905418873;
21;3;23.2822971344;12.5;5;31.4197778702;2;21.8871631622;12.5;6;26.3255085945;
22;3;23.4259338379;12.5;5;31.906411171;2;21.8976516724;12.5;6;26.3609591722;
23;3;23.5719223022;12.5;5;32.3963236809;2;21.9082870483;12.5;6;26.3968753815;
24;3;23.7188968658;12.5;6;32.8847527504;2;21.9190635681;12.5;6;26.4332377911;
25;3;23.8654251099;12.5;6;33.3669252396;2;21.5;12.9299716949;6;26.4700255394;
26;3;21.8654251099;13.5;6;33.8382406235;3;21.5;12.9410076141;7;26.5072168112;
27;3;21.5;14.5;6;34.2944498062;4;21.5;12.5;6;26.5447884798;
28;3;21.5;15.5;6;34.7318048477;4;21.5;12.5;6;26.5827163458;
29;3;21.5;16.3927211761;6;35.1471776962;4;21.5;13.2913579941;6;26.6209751368;
30;3;20.5;15.3927221298;6;35.5381307602;4;19.9862918854;13.5;7;26.6595385075;
31;3;18.5;17.3927211761;6;35.9029474258;4;18.9978618622;14.5;7;26.6983793974;
32;3;17.5;19.3927211761;6;36.2406177521;4;18.009513855;15.5;7;26.7374696732;
33;3;17.5;18.3927211761;7;36.5507898331;4;17.0212402344;16.5;7;26.7767804861;
34;3;15.5;20.3927211761;8;36.8336925507;4;16.033033371;17.5;7;26.8162822723;
35;3;14.5;22.3927211761;8;37.0900468826;4;15.0448846817;18.5;7;26.8559447527;
36;3;15.0;21.3927211761;9;37.3209609985;4;14.5567836761;19.5;7;27.8957372904;
37;3;16.0;21.3927211761;9;37.5278348923;4;15.5687217712;21.0;7;27.9756284952;
38;3;17.0;21.5;9;37.7122650146;4;16.5806884766;21.5;8;28.05677104;
39;3;16.0;20.5;9;37.8759651184;4;16.5926761627;23.0405921936;8;28.1391346455;
40;3;16.0;20.5;9;38.0;4;16.9417419434;23.5;8;28.2226861715;
41;3;17.0;21.5;9;38.0;4;16.9668045044;24.5;9;29.3073893785;
42;3;16.0;20.5;10;38.0;4;18.0;24.6059207916;10;29.4332044125;
43;3;16.0;20.5;10;38.0;4;18.0;25.7166023254;10;29.561273098;
44;3;17.0;21.5;10;38.0;4;18.0;26.7806377411;10;29.6915509701;
45;3;16.0;20.5;10;38.0;5;19.0;24.8457756042;5;44.823987484;
46;3;16.0;20.5;9;38.0;5;21.3501319885;27.8457756042;7;45.7085258961;
47;3;17.0;20.5;9;38.0;6;24.4875564575;30.8457756042;6;46.5144774914;
48;3;18.0;21.5;10;38.0;6;25.377325058;33.8457756042;8;47.2409391403;
49;3;19.0;22.5;10;38.0;6;28.5700950623;36.7382926941;10;47.8903579712;
50;3;20.0;23.5;10;38.0;6;30.6122283936;37.5;10;48.4676630497;
51;3;21.0;24.5;10;38.0;6;32.6549034119;37.5;11;48.9793945551;
52;3;21.5;25.5;10;38.0;7;33.3198852539;37.5;8;64.4329137802;
53;3;21.5;26.5;10;38.0;7;33.9815368652;38.5;9;65.5857697725;
54;3;21.5;27.5;11;38.0;7;33.4769821167;40.5;9;66.5209025145;
55;3;22.5;25.5;11;38.0;7;33.5215377808;42.5;10;67.2586333752;
56;3;21.5;26.5;11;38.0;7;33.5664825439;44.5;10;67.9186007977;
57;3;21.5;27.5;11;38.0;8;34.4207000732;46.5;9;68.5056891441;
58;3;22.5;25.5;11;38.0;8;35.4663085938;47.5;10;69.0263949633;
59;3;21.5;26.5;11;38.0;9;35.9618759155;49.4171905518;8;69.4880377054;
60;3;21.5;27.5;11;38.0;9;35.7458992004;50.5;8;69.8981262445;
61;3;22.5;25.5;11;38.0;9;35.7502059937;52.9049530029;9;70.1701886654;
62;3;21.5;26.5;15;38.0;9;35.8948287964;53.921672821;9;70.3253445625;
63;3;21.5;27.5;15;38.0;9;37.3976020813;52.5;10;71.480676651;
64;3;22.5;25.5;15;38.0;9;36.2000007629;54.5;10;71.6760287285;
65;3;21.5;26.5;14;38.0;9;37.2000007629;56.5;9;73.4862792492;
66;3;21.5;27.5;17;38.0;9;38.2000007629;59.5;10;75.9779231548;
67;3;22.5;25.5;17;38.0;9;39.6709976196;63.0;10;78.0871764421;
68;3;21.5;26.5;17;38.0;9;41.047668457;63.3899993896;10;79.8707317114;
69;3;21.5;27.5;17;38.0;10;40.3435554504;66.328453064;9;81.3723131418;
