Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;5;21.0;
5;1;10.0;10.0;5;20.0;2;10.3000001907;10.0;4;21.0900000334;
6;2;11.3000001907;10.0;4;21.0;2;11.3269996643;10.0;4;21.1871190071;
7;2;11.3000001907;10.0;4;21.3999996185;2;11.3561353683;10.0;4;21.7036092281;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;11.5110826492;10.1999998093;4;22.1564130783;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;11.6469240189;10.3632001877;4;22.557236433;
10;2;11.597111702;10.4951858521;4;23.0719120502;2;11.7671709061;10.4951858521;4;23.8035871983;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;12.141076088;11.0209560394;4;24.8916251659;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;14.141076088;11.4571752548;4;25.8364036083;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;16.1410751343;11.8107032776;4;26.6592981815;
14;2;16.5920333862;12.0916318893;4;25.7784451246;2;16.9977893829;12.0916318893;4;27.3839819431;
15;2;16.7335338593;12.3113050461;4;26.1504684687;2;17.2151947021;12.3113050461;4;28.0334718227;
16;2;16.8451404572;12.4808797836;4;26.2221269608;2;17.4100418091;12.4808797836;4;28.407397747;
17;2;18.7534217834;12.5;4;26.2560760975;2;19.4090023041;12.5;4;28.7683298588;
18;2;19.7636070251;12.5;4;26.2905418873;2;20.517282486;12.5;4;29.1538929939;
19;2;20.7739467621;12.5;5;26.3255085945;2;21.6329517365;12.5;5;29.562889576;
20;2;21.7844352722;12.5;5;26.3609591722;2;22.7556495667;12.5;6;29.9934945107;
21;2;21.9082870483;12.5;5;26.3968753815;2;22.9980487823;12.5;6;30.4432339668;
22;3;21.9190635681;12.5;4;26.4332377911;2;23.1329708099;12.5;6;30.9089989662;
23;3;21.5;12.5;4;26.4700255394;2;23.2726993561;12.5;6;31.3870959282;
24;3;21.9410076141;12.5;5;26.5072168112;3;23.4161281586;12.5;4;31.8733391762;
25;4;21.9521656036;12.5;4;26.5447884798;3;23.562002182;12.5;4;32.36317873;
26;4;21.9634361267;12.5;4;26.5827163458;3;23.7089538574;12.5;5;32.8518595695;
27;4;21.5;13.1330862045;4;26.6209751368;3;23.8555583954;12.5;5;33.3346033096;
28;4;21.9862918854;12.5;4;26.6595385075;3;24.0003814697;12.5;5;33.8067913055;
29;4;21.9978618622;12.5;4;26.6983793974;3;24.142036438;12.5;5;34.2641468048;
30;4;20.009513855;13.5;4;27.7374696732;3;24.2792434692;12.5;5;34.7028827667;
31;4;20.0212402344;14.5;4;27.816780448;3;24.4108657837;12.5;5;35.1198272705;
32;4;20.0330352783;15.5;4;27.8974661827;3;24.5359477997;12.5;5;35.5124940872;
33;4;19.3692398071;16.5;4;27.9794982672;3;24.6537475586;12.5;6;35.8791179657;
34;4;18.3938484192;17.5;4;28.0628447533;3;24.7637367249;12.5;6;37.2186422348;
35;4;17.4188537598;18.5;4;28.1474699974;3;25.8655929565;13.0;6;37.5606729984;
36;4;16.9442405701;19.5;5;28.2333350182;3;26.9592018127;12.5;6;37.8759939671;
37;4;16.9700012207;20.5;5;28.3203971386;3;27.0446205139;13.030295372;6;38.1652877331;
38;4;16.9961185455;21.5;5;28.4086101055;3;27.4495868683;12.5;6;38.4296324253;
39;4;17.0;20.8634433746;5;28.4979239702;3;27.5288887024;12.5;6;38.670401454;
40;4;17.0493774414;20.5;5;28.5882848501;3;27.6011199951;15.5;7;38.8891712427;
41;4;17.0764846802;21.5;5;28.6796357632;3;27.6667518616;18.5;6;39.0876369476;
42;4;17.0;20.9718551636;5;28.7719156742;3;27.7262916565;21.5;7;39.2560760975;
43;4;17.1315746307;20.5;4;28.865060091;3;27.7768230438;24.5;6;39.2905418873;
44;4;17.1595191956;21.5;4;28.9590011835;3;27.7871627808;27.5;8;39.3255085945;
45;4;17.0;21.0836009979;5;29.0536677837;3;27.7976531982;27.5;8;39.3609591722;
46;4;18.6998977661;22.0836009979;6;29.1489853859;3;27.8082866669;27.5;8;39.3968753815;
47;4;20.2446956635;23.0836009979;7;29.2448767424;3;27.8190612793;27.5;7;39.4332377911;
48;4;20.0;25.0836009979;7;29.3412610292;3;27.3999996185;28.2166194916;8;39.4700255394;
49;4;22.3023796082;27.0836009979;6;29.4380553961;3;27.3999996185;28.2350120544;8;39.5072168112;
50;4;22.7460403442;28.1660575867;6;29.5351746082;3;25.8521652222;28.5;9;39.5447884798;
51;4;23.7573299408;28.3042984009;6;29.6325306892;3;23.9634361267;27.5;9;39.5827163458;
52;4;24.8897590637;27.5;6;29.7300341129;3;23.9748153687;27.5;9;39.6209751368;
53;5;24.2795581818;28.3526039124;7;39.8275940418;3;23.5;28.3104877472;10;39.6595385075;
54;5;24.5;29.5;8;40.325117588;3;23.9978618622;27.5;10;39.6983793974;
55;5;26.3012733459;30.4016819;9;40.7969124317;3;24.009513855;27.5;10;39.7374696732;
56;5;27.0067539215;30.5;9;41.2416231632;3;24.0212402344;27.5;9;39.7767804861;
57;5;25.5;33.4513053894;10;41.6585738659;3;24.033033371;27.5;9;39.8162822723;
58;6;26.3327770233;33.4762458801;10;42.0477015972;3;24.044883728;27.5;9;39.3559447527;
59;6;26.2509231567;32.5;10;42.4094665051;3;23.5;28.1779727936;9;39.3917967081;
60;6;26.3530044556;33.5;11;42.7447566986;4;23.9175395966;27.5;8;39.4280976057;
61;6;26.3628692627;33.5512161255;11;43.0547878742;4;23.9284286499;27.5;8;39.4648269415;
62;6;26.3725662231;33.5761489868;12;43.3410067558;4;23.939447403;27.5;11;39.501962781;
63;6;26.3820896149;33.6010055542;12;43.605006218;4;23.9505882263;27.5;9;39.0545020103;
64;6;26.5;34.6257476807;12;44.8464319706;4;23.5;28.0272521973;9;40.486107707;
65;6;28.2627658844;34.5;12;44.9769713879;4;23.7999992371;28.5480537415;8;41.158378005;
66;7;27.3999996185;36.5;12;45.078745842;4;24.2256698608;28.3899993896;8;43.0913418531;
67;7;30.2992687225;37.5;12;45.1811397076;4;25.2123565674;30.0206413269;5;43.899169147;
68;8;31.317276001;39.5;11;45.9797382951;3;24.3458442688;25.9097423553;6;43.6870613098;
69;8;32.4000015259;43.5;10;46.1061525345;3;24.3999996185;27.0;6;43.9621847868;
70;8;33.4000015259;46.3761901855;10;46.4935750961;3;24.3999996185;28.0;8;44.2125101089;
71;8;34.4000015259;45.4223175049;8;48.0099149942;3;24.3999996185;29.0;8;44.3302885294;
72;8;33.4179992676;46.507144928;8;50.2832958698;3;22.3999996185;30.0;9;44.4057120085;
73;8;35.4358100891;47.2026901245;9;51.410220027;3;21.3999996185;31.0;9;44.484351635;
74;9;31.5;52.6621780396;9;52.3421284556;3;20.3999996185;32.0;9;44.5662232637;
75;9;29.5;54.2320251465;10;52.8889241815;3;19.3999996185;33.0;10;44.6513283253;
76;9;28.5;59.0983886719;11;53.2611131072;3;18.3999996185;34.0;10;44.7396525145;
77;10;27.5;62.7700157166;11;53.6388993859;3;17.3999996185;35.0;10;44.8311642408;
78;10;28.0;61.310760498;11;54.0219527483;3;16.3999996185;36.0;10;44.9258141518;
79;10;30.0;63.9961204529;11;54.4099251032;3;16.0;37.0;10;45.0235335827;
80;10;30.0;66.1046905518;12;54.8024499416;3;16.0;38.0;10;45.1242339611;
81;11;29.0;66.3719558716;11;55.1991424561;3;16.0;39.0;10;45.2278065681;
82;11;30.3656711578;68.2191925049;12;55.5995998383;3;16.0;40.0;11;45.3341217041;
83;11;31.39909935;70.4523620605;14;56.0034019947;3;16.0;41.0;11;45.4430289268;
84;11;32.4317855835;72.5753250122;14;56.4101108313;3;16.0;42.0;11;45.5543570518;
85;11;32.8583717346;69.8172073364;15;56.81927073;3;17.0;40.0;12;45.667914629;
86;11;32.9513053894;70.8172073364;17;57.2304083109;3;16.0;41.0;11;45.7834908962;
87;11;33.0448150635;71.0416870117;17;57.6430344582;3;16.0;42.0;11;45.9008569717;
88;11;29.9849510193;75.0593490601;19;58.0566437244;3;17.0;40.0;11;46.0197672844;
89;12;29.0285835266;77.7532196045;18;58.470716238;3;16.0;41.0;10;46.1399610043;
90;12;29.0715579987;79.8844604492;16;58.8611632586;3;16.0;42.0;10;46.2611646652;
91;11;26.6360034943;77.0074996948;15;57.588173151;4;17.0;42.0;9;47.9759134054;
92;11;27.2615871429;77.7912826538;15;57.9070899487;4;17.0;45.6915473938;11;48.1525470018;
93;11;27.3118858337;79.8524627686;14;58.2245681286;4;18.0;48.7527275085;11;48.3302721977;
94;11;26.7088851929;80.0999984741;17;58.5400795937;4;19.0;48.8139801025;11;48.5087455511;
95;11;27.5748615265;83.0999984741;18;58.8530957699;4;18.0;51.8751449585;11;48.6876202822;
96;11;27.6235675812;85.6699829102;18;59.1630923748;4;18.0;54.9360847473;13;48.8665492535;
97;11;27.5065116882;87.0999984741;19;59.4695529938;4;19.0;54.9332771301;12;49.0451879501;
98;11;27.7174758911;89.0999984741;23;59.7370374203;4;19.0;51.9659194946;12;49.2231980562;
99;11;27.7521057129;91.8527297974;23;59.9766850471;4;18.0;53.9955558777;13;49.4002487659;
100;11;27.7999992371;91.9139785767;23;60.2143182755;4;19.0;54.0255126953;14;49.5760211945;
