Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;3;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;3;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;3;20.3999996185;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.1199998856;10.1999998093;3;20.7264003754;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;11.5179204941;10.3632001877;2;21.9903717041;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;11.597111702;10.4951858521;1;23.0419120789;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;11.9125738144;11.0209560394;1;23.9143505096;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;13.9125738144;11.4571752548;1;24.6214065552;
13;1;13.6125736237;11.8107032776;5;24.1832637787;2;15.6125736237;12.2107028961;1;25.1832637787;
14;1;14.6125736237;12.0916318893;5;24.6226100922;2;16.6125736237;12.4916315079;1;25.6226100922;
15;1;15.6125736237;12.3113050461;5;24.9617595673;2;17.6125736237;12.7113046646;1;25.9617595673;
16;1;16.6125736237;12.4808797836;5;25.0;2;18.9125728607;12.4808797836;2;26.0;
17;1;17.6125736237;12.5;5;25.0;3;19.9125728607;12.5;3;26.0;
18;1;18.6125736237;12.5;5;25.0;3;20.9125728607;12.5;3;26.0;
19;1;19.5;12.5;6;25.0;3;21.7999992371;12.5;3;26.0;
20;1;19.5;12.5;6;25.0;3;21.7999992371;12.5;3;26.0;
21;1;19.5;12.5;6;25.0;3;21.7999992371;12.5;4;26.0;
22;1;19.5;12.5;7;25.0;3;21.7999992371;12.5;4;26.0;
23;1;19.5;12.5;7;25.0;3;21.7999992371;12.5;6;26.0;
24;1;19.5;12.5;7;25.0;3;21.7999992371;12.5;6;26.0;
25;1;19.5;12.5;7;25.0;3;21.7999992371;12.5;7;26.0;
26;1;19.5;12.5;7;25.0;3;21.7999992371;12.5;7;26.0;
27;1;19.5;12.5;9;25.0;3;21.5;13.1999998093;7;26.0;
28;1;17.5;13.5;9;25.0;3;21.5;13.1999998093;7;26.0;
29;1;16.5;14.5;9;25.0;3;21.5;13.1999998093;7;26.0;
30;1;15.5;15.5;9;25.0;3;21.5;13.1999998093;7;26.0;
31;2;15.5;16.5;9;26.0;3;21.5;13.1999998093;7;26.0;
32;2;15.5;17.5;9;26.1299999952;3;21.5;13.1999998093;7;26.0;
33;2;14.5;18.5;9;26.2754310369;3;21.5;13.1999998093;7;26.0;
34;2;14.0;19.5;9;26.4377241135;3;21.5;13.1999998093;7;26.0;
35;2;14.0;20.5;9;26.6183350086;3;21.5;13.1999998093;7;26.0;
36;2;14.0;21.5;9;26.8187118769;3;21.5;13.1999998093;7;26.0;
37;2;15.0;19.5;10;27.0402543545;3;21.5;13.1999998093;8;26.0;
38;2;14.0;20.5;10;27.2842636108;3;21.5;13.1999998093;8;26.0;
39;3;14.0;21.5;8;56.3018820286;3;21.5;13.1999998093;8;26.0;
40;3;16.0;19.5;8;58.6065251827;3;21.5;13.1999998093;8;26.0;
41;3;18.0;19.5;8;60.4580826759;3;21.5;13.1999998093;8;26.0;
42;3;19.0;19.5;9;61.9160068035;3;21.7999992371;15.1999998093;9;26.0;
43;3;20.0;19.5;9;63.0649375916;3;21.7999992371;17.2000007629;10;26.0;
44;3;21.0;19.5;9;63.9893908501;3;21.7999992371;19.2000007629;10;26.0;
45;4;22.0;19.5;8;64.4289975166;3;21.7999992371;21.2000007629;10;26.0;
46;4;23.0;19.5;9;64.8651270866;3;21.7999992371;22.5;10;26.0;
47;4;23.5;19.5;9;65.3195996284;3;21.7999992371;22.5;10;26.0;
48;4;24.5;19.5;10;65.7891392708;3;21.7999992371;22.5;10;26.0;
49;4;25.5;21.5;10;66.2699065208;3;21.7999992371;22.5;10;26.0;
50;4;26.5;23.5;10;66.757601738;3;21.7999992371;22.5;10;26.0;
51;4;27.5;25.5;10;67.2476010323;3;21.7999992371;22.5;11;26.0;
52;4;28.5;27.5;10;67.7351250648;3;21.7999992371;22.5;12;26.0;
53;4;29.5;27.5;11;69.215420723;3;21.7999992371;22.5;12;26.0;
54;4;31.5;28.5;11;69.7339465618;3;21.7999992371;22.5;12;26.0;
55;4;33.5;29.5;11;70.2385201454;3;21.7999992371;22.5;13;26.0;
56;4;34.8305931091;30.5;12;70.7255395651;3;21.7999992371;22.5;13;26.0;
57;4;35.846786499;31.5;12;71.1920338869;3;21.7999992371;22.5;13;26.0;
58;4;36.2885818481;32.5;13;71.6357274055;3;21.7999992371;22.5;14;26.0;
59;6;36.3059921265;32.5;11;72.0550608635;3;21.7999992371;22.5;15;26.0;
60;6;36.3240127563;32.5;13;72.4491654634;3;21.7999992371;22.5;15;26.0;
61;6;36.3426475525;32.5;13;72.8178106546;3;21.5;23.2000007629;15;26.0;
62;6;36.3618927002;32.5;13;73.1613205671;3;21.5;23.2000007629;15;26.0;
63;6;36.3817405701;32.5;13;73.4804815054;3;21.5;23.2000007629;15;26.0;
64;6;36.4021911621;32.5;13;73.7764391899;3;21.5;23.2000007629;16;26.0;
65;7;36.4232330322;32.5;9;94.0506010056;3;21.5;23.2000007629;16;26.0;
66;7;37.4448547363;33.5;9;96.5045461655;3;21.5;23.2000007629;16;26.0;
67;7;39.4670372009;35.5;9;97.9675405025;3;21.5;23.2000007629;16;26.0;
68;7;41.4897651672;37.5;9;104.422950745;3;21.5;23.2000007629;17;26.0;
69;7;44.9175682068;41.0;10;108.827640414;3;21.5;23.2000007629;17;26.0;
70;8;47.7379760742;44.3899993896;9;112.331904173;3;21.5;23.2000007629;18;27.0299999714;
71;8;49.3731384277;46.6872596741;9;115.127454162;3;21.7999992371;23.7210006714;18;27.8405916691;
72;8;50.872127533;47.9097442627;10;116.97309804;3;22.0340003967;24.1324119568;18;28.4662835598;
73;8;52.1514549255;49.0;10;118.591198564;3;22.2123565674;24.4514961243;19;28.9430019855;
74;8;50.4161453247;50.665145874;11;120.070247769;3;22.3458442688;24.6962051392;19;29.1558350325;
75;9;49.7244720459;51.7028579712;10;121.415415049;3;22.3999996185;24.8090839386;19;29.1887089014;
76;9;49.0793190002;52.7421760559;11;123.837910056;3;22.3999996185;24.8320960999;19;29.2221269608;
77;9;49.481502533;54.7831115723;11;125.564349055;4;23.3999996185;25.8554878235;18;30.2560760975;
78;9;49.9289054871;56.8256645203;12;127.446053147;5;24.3999996185;26.8792533875;17;30.4405418634;
79;9;51.415687561;58.8698272705;12;129.452321053;5;24.7449989319;27.9033794403;18;30.6462836266;
80;9;47.5727844238;63.9155807495;11;131.539986372;6;24.3999996185;28.9278564453;16;50.8756136894;
81;10;49.4695510864;64.9629058838;10;133.657147288;6;23.3999996185;31.952671051;16;52.930932045;
82;10;48.5727844238;69.0117645264;11;135.74935317;6;23.3999996185;33.9778137207;16;54.7842751741;
83;10;48.5727844238;73.0621185303;12;137.766944647;6;23.3999996185;36.0032653809;16;56.4146335125;
84;10;48.5727844238;77.1139068604;15;139.671589375;6;23.3999996185;39.0290184021;18;57.8273345232;
