Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
4;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;6;20.0;
5;2;10.3000001907;10.0;4;21.0900000334;1;10.0;10.0;5;20.0;
6;2;11.3269996643;10.0;4;21.1871190071;2;11.3000001907;10.0;4;21.0;
7;2;11.3561353683;10.0;4;21.7036092281;2;11.3000001907;10.0;4;21.3999996185;
8;2;11.5110826492;10.1999998093;4;22.1564130783;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;11.6469240189;10.3632001877;4;22.557236433;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;11.7671709061;10.4951858521;4;23.8035871983;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;12.141076088;11.0209560394;4;24.8916251659;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;14.141076088;11.4571752548;4;25.8364036083;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;16.1410751343;11.8107032776;5;26.6592981815;2;15.9245738983;11.8107032776;4;25.3503712416;
14;2;17.3553848267;12.0916318893;5;27.3839819431;2;16.6051120758;12.0916318893;3;25.8344515562;
15;2;18.440984726;12.3113050461;5;28.0334718227;2;16.7503356934;12.3113050461;3;26.2195074558;
16;2;19.5340881348;12.4808797836;5;28.407397747;2;16.865852356;12.4808797836;3;26.3048160076;
17;2;20.6347923279;12.5;4;28.7683298588;2;18.7782287598;12.5;3;26.3530313969;
18;2;21.7430725098;12.5;4;29.1538929939;2;19.7926940918;12.5;3;26.4023760557;
19;2;22.7461681366;12.5;4;29.562889576;2;20.8074970245;12.5;4;26.4528282881;
20;2;22.8688659668;12.5;4;29.9934945107;2;21.3867835999;12.9358482361;5;26.5043625832;
21;2;22.9980487823;12.5;5;30.4432339668;2;21.5;12.9513092041;6;26.5569496155;
22;2;23.1329708099;12.5;5;30.9089989662;2;21.9670848846;12.5;6;26.6105561256;
23;2;23.2726993561;12.5;5;31.3870959282;2;21.9831676483;12.5;6;26.6651450396;
24;2;23.4161281586;12.5;6;31.8733391762;2;21.5;12.99954319;6;26.72067523;
25;2;19.5;14.5;7;32.36317873;2;21.5;13.0162029266;6;26.7771017551;
26;2;18.5;16.5;8;32.8518595695;2;22.0331306458;12.5;6;26.8343759775;
27;2;17.5;18.5;8;33.3346033096;2;21.5;13.4171876907;6;26.8924454451;
28;3;16.5;19.8338413239;7;33.8067913055;2;22.0677337646;12.5;6;26.9512542486;
29;3;15.5;21.0227165222;8;34.2641468048;2;21.5;13.4756269455;6;27.0107431412;
30;3;14.5;22.205657959;9;34.7028827667;2;21.5;13.5053710938;6;27.0708494186;
31;3;14.0;23.3811531067;9;35.1198272705;2;22.1212539673;12.5;6;27.1315076351;
32;3;15.0;22.3811531067;9;35.5124940872;2;21.5;13.5;5;27.1926498413;
33;3;14.0;24.3811531067;9;35.8791179657;2;22.1577949524;12.5;5;27.2542052269;
34;3;16.0;20.3811531067;9;36.2186422348;2;21.5;13.5;5;27.3161010742;
35;3;16.0;20.5;10;37.530673027;2;22.1948299408;12.5;5;27.3782629967;
36;3;18.0;21.5;10;37.905403018;2;22.2134780884;12.5;6;27.4406147003;
37;4;18.0;20.5;5;58.2606406212;2;22.2321853638;12.5;5;27.5030794144;
38;4;19.0;21.5;6;59.7978543043;2;22.2509231567;12.5;5;27.5655794144;
39;4;21.0;22.5;5;61.1363925934;2;22.2696743011;12.5;5;27.628036499;
40;4;22.0;23.5;5;62.2833514214;2;21.5;13.5;5;27.690372467;
41;4;23.0;24.5;6;63.2560132742;3;23.3071117401;12.5;4;28.7525100708;
42;4;25.0;22.5;6;64.0658689737;3;23.5;14.0;4;28.8543725014;
43;4;25.0;23.5;7;64.632019043;3;24.3443107605;17.0;4;28.9570682049;
44;4;25.5;24.5;6;65.0956480503;3;24.3627662659;20.0;4;29.0605249405;
45;4;27.5;24.5;7;65.261295557;3;23.5;23.0;4;29.1646693945;
46;4;29.5;26.5;7;65.4362905025;3;23.5;26.0;5;29.2694276571;
47;6;32.2308883667;28.5;6;80.6205644608;4;23.5;28.5;5;29.3747251034;
48;6;34.4000015259;31.5;6;81.5639474392;4;23.5;29.0584888458;5;29.4804866314;
49;6;37.2441864014;34.5;7;82.435533762;4;23.5;29.0878353119;6;29.5866367817;
50;6;37.9298477173;35.5;7;83.2340929508;4;23.5;29.1168022156;6;29.693099618;
51;6;37.9930419922;36.5;7;83.9616305828;4;23.5;29.145362854;5;29.7997993231;
52;6;38.0586090088;37.5;8;84.622518301;4;23.5;29.1734848022;4;29.90666008;
53;7;38.1263580322;37.5;7;86.2226245403;5;23.5;29.2011489868;4;30.0136055946;
54;7;39.1960601807;38.5;6;86.8085303307;5;24.5;27.5;4;30.1205601692;
55;7;39.2674560547;40.5;7;87.3480892181;5;23.5;28.5;5;30.2274481058;
56;7;39.6646003723;41.5;7;87.7539031506;5;23.5;29.2811508179;5;30.3341934681;
57;7;40.7511749268;43.5;7;88.0460904837;5;24.5;27.5;5;30.4407207966;
58;7;40.8388290405;45.5;7;88.3406780958;5;24.5990867615;27.5;5;30.5469549894;
59;8;40.9272041321;46.5;7;88.636418581;5;24.6137733459;27.5;5;30.6528209448;
60;9;41.0159263611;47.5;6;89.9320528507;5;24.628112793;27.5;6;31.7582443953;
61;9;42.1046180725;49.5;6;90.2924300432;5;25.6420974731;28.5;7;31.9331511259;
62;9;43.2007293701;51.5;6;93.6930395365;5;26.6557235718;29.5;9;32.1116183996;
63;9;44.2869110107;54.0;7;96.5217652321;5;26.6689853668;30.5;9;32.2937123775;
64;9;44.9343681335;56.3899993896;7;98.8582606316;5;26.6818847656;31.5;9;32.4794899225;
65;9;45.4731903076;58.6872596741;7;100.786426544;5;25.5;33.5;10;32.6470518112;
66;9;44.8223342896;57.9097442627;8;102.074022055;5;26.5;32.5;10;32.8009752035;
67;10;45.0814704895;58.0;4;121.973296285;5;26.7000007629;32.5;10;32.9895759821;
68;10;49.2762565613;62.0;5;124.007307649;5;26.7000007629;32.5;10;34.3546609879;
69;11;50.4613952637;67.0;4;125.757848144;5;27.0359992981;33.0;11;35.5097261667;
70;11;49.1173286438;72.6492233276;5;127.299784899;5;26.0340003967;34.3899993896;11;36.4890129566;
71;11;48.4112243652;77.0;6;128.676306605;5;27.2123565674;33.6872596741;11;37.3281106949;
72;11;47.1678695679;82.0;8;129.895398378;5;27.6871070862;34.9097442627;11;37.9116938114;
73;12;47.0538139343;82.757774353;7;130.97193253;5;26.3999996185;36.4746055603;12;38.3231897354;
74;12;44.1283378601;86.0;8;131.924294949;5;27.320602417;36.0;12;38.7425107956;
75;13;43.5272674561;90.5219268799;8;133.771687984;5;28.3567962646;34.0;13;39.1689560413;
76;14;46.9639663696;89.0;7;134.497735262;6;24.3999996185;37.0;12;39.6017215252;
77;14;48.0103988647;93.0;6;135.032641888;6;23.3999996185;39.7164993286;12;40.0398979187;
78;14;48.5077209473;97.5811309814;7;135.56490171;6;22.3999996185;39.5553894043;10;40.4824712276;
79;15;48.9922027588;96.0;6;137.094641209;6;21.3999996185;40.6036682129;11;40.9283266068;
80;15;48.6891326904;101.0;7;137.681980968;6;20.3999996185;41.6503410339;10;41.376254797;
81;16;52.723613739;102.0;7;138.184038758;6;19.3999996185;42.6953811646;10;41.8249621391;
82;17;55.7586555481;106.0;7;138.680653691;6;18.3999996185;43.7387542725;11;42.2730846405;
83;17;58.5191841125;110.0;7;139.186699033;7;18.0;44.7804527283;12;42.7192058563;
84;17;59.9325408936;114.0;9;139.701560616;7;18.0;45.8204650879;12;43.1618771553;
85;18;60.9904823303;116.73374939;9;140.224582434;7;18.0;46.858795166;12;43.5996394157;
86;18;61.6279144287;119.756973267;10;140.75506866;7;18.0;47.8954582214;12;44.0310492516;
87;18;61.9645881653;123.073188782;12;141.29228723;7;18.0;49.9304656982;13;44.4547014236;
88;20;62.001335144;126.105911255;11;141.835472584;7;18.0;51.963848114;13;44.8692555428;
89;20;62.0380630493;130.138977051;11;142.383831859;7;19.0;50.9956283569;13;45.2217645645;
90;20;62.0746803284;134.172332764;12;142.936546445;7;18.0;53.0;14;45.5570831299;
91;20;62.1110992432;138.205963135;14;143.492776871;7;18.0;55.0;15;45.8828477859;
92;20;62.1472320557;141.160720825;15;144.051666975;7;19.0;54.0;16;46.1980867386;
93;20;62.1829910278;142.969512939;16;144.612346888;7;18.0;56.0;16;46.5019721985;
94;20;62.2182998657;144.222473145;18;146.173937559;7;18.0;58.0;16;46.7938275337;
95;20;63.253074646;146.47694397;19;147.868367314;7;19.0;57.0;16;47.0731287003;
96;20;64.36693573;149.180160522;19;149.646217704;7;18.0;59.0;17;47.3395013809;
97;20;64.4850769043;151.919296265;20;151.50177598;7;18.0;61.0;17;47.592716217;
98;20;64.6067657471;154.69241333;21;153.427849412;7;19.0;60.0;18;47.8326787949;
99;20;64.7311096191;157.496963501;22;155.415838718;7;18.0;62.0;19;48.0594205856;
100;20;64.8571777344;160.329818726;22;158.455862403;7;18.0;64.0;19;48.2730836868;
