Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.3999996185;2;11.3000001907;10.0;4;21.3999996185;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;11.4200000763;10.1999998093;4;21.8264003992;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;11.5479202271;10.3632001877;4;22.1992716789;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;11.659781456;10.4951858521;4;23.4054436684;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;12.0216331482;11.0209560394;3;24.4501843452;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;14.0216331482;11.4571752548;3;25.3486692905;
13;1;13.6125736237;11.8107032776;3;24.1832637787;2;16.0216331482;11.8107032776;4;26.1225088835;
14;1;14.6125736237;12.0916318893;3;24.6226100922;2;17.1943473816;12.0916318893;4;26.7957427502;
15;1;15.6125736237;12.3113050461;2;24.9617595673;2;18.2645130157;12.3113050461;4;27.3919057846;
16;1;16.6125736237;12.4808797836;2;25.0;2;19.3416175842;12.4808797836;4;27.7113106251;
17;1;17.6125736237;12.5;1;25.0;2;20.4259662628;12.5;4;28.0173821449;
18;1;18.6125736237;12.5;1;25.0;2;21.5177879333;12.5;4;28.3487696648;
19;1;19.5;12.5;2;25.0;2;22.5046310425;12.5;4;28.7054548264;
20;1;19.5;12.5;2;25.0;2;22.6116371155;12.5;4;29.0869145393;
21;1;19.5;12.5;2;25.0;2;21.5;13.5;6;29.4920539856;
22;1;19.5;12.5;2;25.0;2;22.5;12.5;6;29.9191560745;
23;1;19.5;12.5;2;25.0;2;22.9757461548;12.5;6;30.3658571243;
24;1;19.5;12.5;2;25.0;2;21.5;13.5;6;30.8291530609;
25;1;19.5;12.5;2;25.0;2;22.5;12.5;6;31.3054442406;
26;1;19.5;12.5;2;25.0;2;23.3916339874;12.5;6;31.790620327;
27;1;19.5;12.5;2;25.0;3;23.5371856689;12.5;5;32.2801818848;
28;1;17.5;13.5;2;25.0;3;21.5371856689;13.5;6;32.7693967819;
29;1;16.5;14.5;1;25.0;3;22.5371856689;12.5;6;33.2534770966;
30;1;15.5;15.5;1;25.0;3;21.5371856689;13.5;6;33.7277650833;
31;1;14.5;16.5;2;25.0;3;20.5371856689;13.5;6;34.187912941;
32;1;13.5;17.5;2;25.0;3;21.5;14.5;6;34.6300430298;
33;1;12.5;18.5;3;25.0;3;21.5;15.5;6;35.0508718491;
34;1;12.0;19.5;3;25.0;3;20.5;14.5;6;35.4477939606;
35;1;12.0;20.5;3;25.0;3;20.5;14.5;6;36.8189210892;
36;1;12.0;21.5;3;25.0;3;20.5;14.0;6;37.293079257;
37;1;13.0;19.5;3;25.0;3;22.5;15.0649995804;6;37.7551978827;
38;1;12.0;20.5;4;25.0;3;21.8826293945;13.5;6;38.2068080902;
39;1;12.0;21.5;4;25.0;3;21.9313163757;14.5;9;38.6499769688;
40;1;13.0;19.5;4;25.0;3;21.9855003357;15.5;10;39.08717978;
41;1;12.0;20.5;5;25.0;3;20.5;15.4093561172;10;39.5211551189;
42;1;12.0;21.5;5;25.0;3;22.5;18.4093551636;10;39.9547615051;
43;1;13.0;19.5;6;25.0;3;22.1852798462;21.4093551636;10;40.3908340931;
44;1;12.0;20.5;6;25.0;3;24.2655639648;24.4093551636;11;40.8320424557;
45;1;12.0;21.5;7;25.0;3;23.5;27.4093551636;11;41.1613030434;
46;1;13.0;19.5;7;25.0;3;24.4483909607;28.5;11;41.5039470196;
47;1;12.0;20.5;8;25.0;3;24.5511837006;29.5;12;41.871723175;
48;2;12.0;21.5;6;25.0;3;23.5;31.5;12;42.263862133;
49;4;14.0;19.5;5;47.25;3;23.5;33.5;13;42.6789975166;
50;4;15.0;20.8999996185;6;48.8674992323;3;24.5;32.5;13;43.1151270866;
51;4;16.0;21.9519996643;6;50.2663348913;3;25.034538269;33.5;13;43.5695996284;
52;4;17.0;23.0101718903;6;51.4504232407;4;26.170879364;31.5;13;44.0391392708;
53;4;18.0;23.0750904083;7;52.4407703876;4;25.3117408752;32.5;13;44.5199065208;
54;4;19.0;26.0750904083;7;53.2680031061;4;25.4559726715;33.5;14;45.007601738;
55;4;20.0;29.0750904083;7;54.9658200741;4;24.5;32.5;13;45.4976010323;
56;4;22.0;33.075088501;7;55.6642636061;4;24.5;32.5;13;45.9851250648;
57;4;24.0;37.075088501;8;56.0773130655;4;25.5;33.5;13;46.465420723;
58;4;26.0;38.075088501;8;56.5317485332;5;27.0396270752;31.5;13;47.9339466095;
59;4;26.0;40.6376113892;9;57.029638052;5;27.1801834106;33.5;13;48.4165451527;
60;4;27.0;42.7645225525;10;57.5726588964;5;28.3159637451;35.5;13;48.8801805973;
61;4;29.0;41.6290664673;11;58.1619775295;5;29.4458770752;34.5;12;49.3218553066;
62;4;29.0;42.8647918701;12;58.7981257439;5;28.569026947;36.5;12;49.7392714024;
63;4;30.0;44.1192474365;12;59.4808795452;5;28.6847267151;38.5;12;50.1308525801;
64;4;32.0;42.3923492432;14;60.2091515064;5;29.7925052643;36.5;13;50.4957185984;
65;5;32.0;43.6836624146;13;60.9809026718;6;26.7925052643;37.5;11;66.8336334229;
66;5;33.0;44.9923629761;15;61.7930862904;6;26.7925052643;36.5;10;67.9449217319;
67;5;34.0;46.317237854;13;62.6416296959;6;27.5;36.5;9;70.5763179064;
68;5;35.0;46.6566543579;14;63.521463871;7;28.7999992371;36.0;8;72.8140522242;
69;5;36.0;47.0085830688;12;64.4265985489;7;30.0340003967;37.3899993896;9;74.6978206635;
70;5;37.0;45.1746368408;11;65.3502521515;7;31.2123565674;38.6872596741;9;76.2732893229;
71;6;38.0;44.5460510254;9;67.2850203514;7;32.3458442688;38.9097442627;9;78.4382667542;
72;6;40.0;45.7278404236;9;68.2530858517;7;32.7150726318;41.660987854;10;79.3309987783;
73;6;42.0;46.9156570435;9;69.2170426846;7;31.7150726318;44.6872634888;9;80.107993722;
74;7;43.0;48.107963562;9;70.1689574718;7;32.7150726318;46.714050293;10;80.4766851664;
75;7;44.0;49.3030395508;8;73.470543623;8;32.7150726318;47.7413253784;9;80.7681800127;
76;8;45.0;51.4551010132;6;76.2854983807;8;32.8458442688;49.0;9;80.9868980646;
77;8;46.0;52.4125785828;7;78.6821516752;8;31.8458442688;49.8875274658;9;81.0900490284;
78;8;46.6503448486;53.203338623;8;80.706908226;8;31.8458442688;51.9161491394;8;81.1951589584;
79;9;47.0;54.4912109375;7;82.0251432657;8;31.8458442688;53.9451713562;8;81.3021575212;
80;9;47.0;54.9237823486;7;83.1002815962;8;31.8458442688;55.9745635986;8;81.4109674692;
81;9;47.0;55.1853103638;7;84.1060827971;8;31.3458442688;58.0042953491;10;82.5215047598;
82;9;47.0;55.4357299805;8;86.0381249189;9;32.0;61.0343399048;10;82.7936786413;
83;9;48.0;60.1853103638;7;86.9342567921;9;33.0;64.0646591187;10;83.0911356211;
84;9;49.0;63.1853103638;8;87.7555823326;9;31.0;68.0952224731;11;83.4166638851;
85;10;49.0;66.1853103638;7;88.5038086176;9;30.0;72.1259918213;13;83.77318573;
86;10;49.0;69.1853103638;8;89.1820805073;10;30.0;73.0952224731;10;84.1636881828;
87;10;49.0;72.1853103638;8;89.7946230173;10;31.0;75.0952224731;11;84.591124773;
88;10;49.0;74.1853103638;10;90.2432221174;11;32.0;77.0952224731;10;85.0582851171;
89;10;49.0;76.1853103638;11;90.6041150093;11;32.5;79.0952224731;12;85.5676263571;
90;11;49.0;78.1853103638;11;90.9345232248;12;33.5;81.0952224731;10;86.1210736036;
91;11;50.0;79.1853103638;11;91.2373950481;12;35.5;80.0952224731;10;86.7197875977;
92;11;51.0;80.4857254028;12;91.4786862135;12;35.5;82.0952224731;11;87.3639175892;
93;11;52.0;81.212928772;13;91.5904724598;12;36.5;84.0952224731;12;88.0523545742;
94;11;53.0;81.243057251;13;91.7038464546;12;37.9000015259;84.0952224731;13;89.7825129032;
95;11;51.0;80.2734527588;14;91.8187060356;12;37.9000015259;87.4368362427;13;90.700175643;
96;11;50.0;80.3040771484;14;91.9349430799;12;38.9000015259;90.4673919678;15;92.6702110767;
97;11;49.0;80.3348999023;15;92.0524432659;12;40.9000015259;91.4976959229;15;93.7774221897;
98;11;49.0;83.8322372437;15;92.1710867882;12;40.9000015259;95.5277175903;15;94.9324207306;
99;11;49.0;85.125793457;16;92.2907487154;12;40.9000015259;99.5574264526;16;96.128084898;
100;11;49.0;86.1694641113;17;92.4112991095;12;41.9000015259;99.5867843628;17;97.3567042351;
101;11;49.0;87.2131958008;18;92.5326043367;12;40.9000015259;102.615768433;19;98.6104547977;
102;11;49.0;89.256942749;18;92.6545269489;12;40.9000015259;105.302078247;16;99.8818567991;
103;11;49.0;89.3006515503;19;92.7769265175;12;40.9000015259;107.34147644;16;101.164160848;
104;11;49.0;90.5442504883;19;92.8996601105;13;40.9000015259;109.380226135;15;117.451591969;
105;11;49.0;89.5877075195;23;93.0225832462;13;41.9000015259;112.418304443;16;119.789418936;
106;11;49.0;90.6309509277;23;93.1455500126;13;43.9000015259;112.455673218;16;122.028829575;
107;11;49.0;91.6739425659;24;93.4742364883;13;42.9000015259;115.49230957;17;124.156181097;
108;11;49.0;89.7975769043;24;93.814892292;13;42.9000015259;118.528182983;18;126.16507864;
109;11;49.0;90.9249725342;27;94.1668212414;13;43.9000015259;118.563285828;18;128.055057049;
110;11;49.0;92.0557861328;26;94.5291883945;13;42.9000015259;121.597587585;20;129.829805374;
111;11;49.0;93.1896209717;27;95.9010221958;13;43.9000015259;121.631072998;20;132.371117115;
112;11;51.0;93.3260498047;27;97.3212199211;13;43.9000015259;121.768974304;21;134.913294792;
113;11;54.0;95.46459198;27;97.7897410393;13;42.9000015259;124.908653259;22;137.451226234;
114;11;56.0;97.6047363281;28;98.266438961;13;43.9000015259;125.049568176;24;139.809601068;
115;12;57.0;99.7459411621;28;98.7498883009;13;46.9000015259;124.191177368;25;142.956943989;
116;12;58.0;101.887649536;28;99.23858428;13;46.9000015259;128.332901001;26;145.150200367;
117;12;59.0;104.029289246;29;99.7309623957;13;49.9000015259;130.474182129;26;147.316878319;
118;12;60.0;106.170288086;30;100.225422382;13;52.9000015259;130.614425659;25;149.426212549;
119;12;59.0;108.310073853;31;100.72035265;13;53.9000015259;133.753082275;28;151.452448726;
120;12;59.0;112.448112488;32;101.214153886;13;54.9000015259;136.889648438;29;153.376057029;
121;12;59.0;116.583862305;33;102.705262423;13;56.9000015259;137.023590088;29;155.183960199;
122;12;57.0;123.245040894;31;103.352174759;13;54.9000015259;138.154418945;31;156.868988276;
123;12;56.0;126.51448822;28;104.01721251;14;54.9000015259;140.281768799;29;163.428838015;
124;12;55.0;130.778518677;27;104.701943398;14;55.9000015259;139.405212402;30;165.014890552;
125;12;56.0;133.036224365;30;105.408190489;14;55.9000015259;139.524459839;26;166.477877975;
126;14;56.0;135.286834717;26;106.137972951;14;54.9000015259;139.639221191;26;167.823083401;
127;14;55.0;140.475982666;18;106.893417597;14;55.9000015259;135.749298096;25;168.954626083;
128;14;56.0;139.741394043;16;107.67663157;14;55.9000015259;137.854492188;25;169.894451141;
129;14;56.0;139.242324829;18;108.489535809;14;56.9000015259;137.954742432;25;170.775658727;
130;14;58.0;139.530517578;18;109.333662271;14;60.6999969482;138.049957275;28;171.598193407;
131;14;60.0;140.810058594;17;110.209915519;17;59.6999969482;140.140136719;28;172.363117456;
