Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0900000334;1;9.0;10.0;5;20.0;
4;2;9.21800041199;10.0;3;21.1871190071;1;9.0;10.0;5;20.0;
5;2;10.3561353683;10.0;3;21.2917383909;1;10.0;10.0;5;20.0;
6;2;11.3875217438;10.0;3;21.4042263031;1;11.0;10.0;5;20.0;
7;2;11.4212675095;10.0;2;21.9389723539;1;11.0;10.0;5;20.3999996185;
8;2;11.5816917419;10.1999998093;2;22.4109756947;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;11.7232933044;10.3632001877;2;22.831872344;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;11.8495616913;10.4951858521;2;24.1073114872;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;12.2321929932;11.0209560394;2;25.2262470722;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;14.2321929932;11.4571752548;2;26.2035200596;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;16.2321929932;11.8107032776;3;27.060199976;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;17.4756546021;12.0916318893;3;27.819549799;2;16.9627056122;12.0916318893;5;25.8344515562;
15;2;18.5716552734;12.3113050461;3;28.5040667057;2;17.9761257172;12.3113050461;5;26.2195074558;
16;2;19.6752662659;12.4808797836;3;28.912750721;2;18.9898986816;12.4808797836;5;26.3048160076;
17;2;20.7863998413;12.5;3;29.3074398041;2;20.0040187836;12.5;5;26.3530313969;
18;2;21.9048061371;12.5;3;29.7249407768;2;21.0184822083;12.5;5;26.4023760557;
19;2;22.9174823761;12.5;3;30.1631817818;2;21.9207134247;12.5;6;26.4528282881;
20;2;23.04895401;12.5;3;30.6194429398;2;21.9358482361;12.5;6;26.5043625832;
21;2;23.1858329773;12.5;5;31.0903835297;2;21.9513092041;12.5;6;26.5569496155;
22;2;23.3271141052;12.5;5;31.5721096992;2;21.9670848846;12.5;6;26.6105561256;
23;2;23.4716339111;12.5;5;32.0602788925;2;21.9831676483;12.5;6;26.6651450396;
24;2;23.6180839539;12.5;5;32.550242424;2;21.9995441437;12.5;6;26.72067523;
25;2;23.7650718689;12.5;5;33.0372152328;2;22.0162029266;12.5;6;26.7771017551;
26;3;21.7650718689;13.5;6;39.266456604;2;22.0331306458;12.5;6;26.8343759775;
27;3;22.5;15.5;6;39.9059605598;2;21.5;13.4171876907;6;26.8924454451;
28;3;23.5;17.5;7;40.5240778923;2;22.0677337646;12.5;6;26.9512542486;
29;4;23.5;19.2736473083;6;41.1168241501;2;21.5;13.4756269455;6;27.0107431412;
30;4;23.5;16.2736473083;7;41.6809263229;2;20.1032218933;13.5;6;27.0708494186;
31;5;22.5;17.2736473083;5;57.2138843536;2;19.1212539673;14.5;6;27.1315076351;
32;5;24.5;20.2736473083;5;58.4639863968;2;18.1394519806;15.5;7;27.1926498413;
33;5;26.5;20.2736473083;5;59.5996551514;2;17.1577949524;16.5;7;27.2542052269;
34;5;27.5;21.061088562;6;60.6198048592;2;16.1762619019;17.5;7;27.3161010742;
35;6;28.5;21.3789215088;5;61.5273165703;2;15.1948299408;18.5;7;27.3782629967;
36;6;29.0751266479;22.4657707214;5;62.3280744553;2;14.7134790421;19.5;7;27.4406147003;
37;6;29.1495933533;23.5480060577;5;63.0299863815;2;14.7321844101;20.5;7;27.5030794144;
