Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;6;20.3999996185;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;11.2179203033;10.3632001877;4;20.9903717041;1;11.2179203033;10.3632001877;6;20.9903717041;
10;2;11.597111702;10.4951858521;3;23.0419120789;1;11.2971115112;10.4951858521;6;22.0419120789;
11;2;11.9125738144;11.0209560394;3;24.0843504667;1;11.6125736237;11.0209560394;6;22.9143505096;
12;2;12.2253055573;11.4571752548;3;24.9883174896;2;12.1743059158;11.4571752548;5;24.6214065552;
13;2;14.9635734558;11.8107032776;4;25.7775342464;2;14.1743059158;11.8107032776;5;25.2732638121;
14;2;16.9635734558;12.0916318893;4;26.4784322977;2;16.1743049622;12.0916318893;5;25.8097290993;
15;2;18.1693210602;12.3113050461;4;27.1171889305;2;16.7429199219;12.3113050461;5;26.2534979582;
16;2;19.2592029572;12.4808797836;4;27.4969480038;2;16.8760490417;12.4808797836;5;26.4042263031;
17;2;20.3616580963;12.5;4;27.8840510845;2;18.808052063;12.5;5;26.5249304771;
18;2;21.4777889252;12.5;4;28.3200027943;2;19.8442630768;12.5;5;26.6541694403;
19;2;22.4960002899;12.5;5;28.8073790073;2;20.8830337524;12.5;5;26.7922235727;
20;2;22.6422138214;12.5;5;29.3477458954;2;21.3867835999;13.0376672745;5;26.9393253326;
21;2;22.8043231964;12.5;5;29.9413113594;2;22.0817985535;12.5;7;27.0956480503;
22;2;22.9823932648;12.5;5;30.586581707;2;22.1286945343;12.5;7;27.261295557;
23;2;23.1759738922;12.5;5;31.2800674438;2;21.5;13.1783885956;7;27.4362905025;
24;3;23.3840198517;12.5;5;32.0160870552;2;22.2308864594;12.5;8;27.6205644608;
25;4;21.5;13.5;4;32.7867279053;2;21.5;13.2861690521;8;27.8139474392;
26;4;19.5;15.4466819763;4;33.5820074081;2;21.5;13.3441839218;8;28.016159296;
27;4;19.5;14.5;4;34.3902606964;2;22.4048480988;12.5;8;28.2268030643;
28;4;17.5;16.5;4;35.1987380981;2;22.4680404663;12.5;8;28.445360899;
29;4;16.5;18.5;4;35.9943685532;2;22.5336074829;12.5;8;28.6711919308;
30;4;15.5;20.5;4;36.7645931244;2;21.5;13.5;8;28.9035346508;
31;4;14.5;22.5;5;37.4981632233;2;22.5;12.5;8;29.141512394;
32;4;15.0;21.5;5;38.1857919693;2;21.5;13.5;8;29.3841423988;
33;4;16.0;21.5;5;38.8205833435;3;22.5;12.5;6;44.6303496361;
34;4;17.0;21.5;5;39.3982028961;3;22.5;13.5;6;45.6289830208;
35;4;16.0;20.5;5;39.9167966843;3;24.5;12.5;6;46.5482110977;
36;4;16.0;20.5;5;40.3767118454;3;25.0386505127;12.5;6;47.3859605789;
37;4;17.0;21.5;6;41.780087471;3;25.1136016846;12.5;6;48.1435065269;
38;4;17.0;20.8999996185;6;42.160392046;3;23.5;13.5;6;48.82462883;
39;4;16.0;22.9120006561;5;42.4925577641;3;23.5;14.5;7;49.4347658157;
40;4;16.0;24.9242362976;6;43.7813909054;3;24.5;12.5;8;49.9802465439;
41;4;18.0;24.3367061615;6;44.0618386269;3;25.4059677124;12.5;8;50.4676790237;
42;4;18.0;26.3614082336;6;44.2164260149;4;25.4754753113;15.5;7;50.8097963333;
43;4;18.0;28.3865699768;7;44.2804750204;4;25.5429382324;18.5;8;51.0270428658;
44;4;20.0;24.4121894836;7;44.3456442356;4;25.6081123352;21.5;8;51.2359538078;
45;4;18.0;26.4382572174;9;44.41191113;4;23.6081123352;24.5;8;51.4359588623;
46;4;19.3768234253;27.4382572174;9;44.4792507887;4;24.6081123352;27.5;8;51.6266198158;
47;4;20.7437744141;29.4382572174;9;44.5476355553;4;25.6081123352;27.5;8;51.8076286316;
48;4;21.764289856;32.4382553101;10;44.6170352697;4;23.6081123352;28.5;15;51.9788007736;
49;4;22.7851104736;35.4382553101;10;44.6874172688;5;24.6081123352;27.5;7;67.1400680542;
50;4;23.3871631622;37.9888496399;11;44.7587463856;5;26.6081123352;28.5;5;68.0414676666;
51;4;24.3976516724;39.0732955933;13;44.8309847116;5;25.6081123352;30.5;5;68.8525047302;
52;6;26.4082870483;37.0880126953;11;53.3372224569;4;23.5;25.5;5;61.0072898865;
53;6;26.9190635681;38.5;12;53.5432928801;4;24.5;26.5;5;61.5162696838;
54;6;27.9634361267;41.0732955933;13;53.7408970594;4;25.5;27.5;5;61.9513263702;
55;6;28.5;40.7210998535;13;53.9303226471;4;26.5;27.5;5;62.3190898895;
56;6;28.438457489;41.5;13;54.1118959188;4;27.5;27.5;5;62.6270179749;
57;6;27.9634361267;44.1638145447;14;54.2810957432;4;25.5;28.5;5;62.8827629089;
58;6;28.5;42.8124389648;15;54.3584448099;4;24.5;29.5;5;63.0;
59;7;28.5075340271;42.5;14;55.4363189936;4;23.5;30.5;5;63.0;
60;7;28.9978618622;45.2107124329;14;55.5546616316;4;23.5;31.5;5;63.0;
61;7;31.009513855;44.2265129089;15;55.6745983362;4;23.5;32.5;6;63.0;
62;7;30.5780258179;45.5;15;55.796071291;4;23.5;33.5;8;63.0;
63;7;29.8370666504;48.9690093994;16;55.9190182686;4;23.5;34.5;8;63.0;
64;8;31.044883728;47.2742538452;12;75.0433733463;3;21.5;22.5;7;44.0;
65;9;33.4203338623;47.2902374268;11;76.1690663099;3;19.5;23.5;7;44.0;
66;9;35.5;47.5;12;76.326023221;3;18.5;24.5;7;45.5699996948;
67;9;38.1166725159;49.7961807251;12;76.4847574234;3;17.5;25.5;7;46.8255519867;
68;9;39.5345726013;50.2902374268;12;76.6451798677;3;16.5;26.5;8;47.8118495941;
69;10;39.6253890991;52.354183197;11;79.3176733255;3;15.5;27.5;9;48.5761852264;
70;11;39.7267189026;54.5923500061;11;81.5751401186;2;14.5;28.5;10;49.0;
71;11;40.6238059998;56.8824272156;13;83.4682680368;2;14.0;29.5;10;49.0;
72;11;41.6918144226;57.2989196777;14;85.0523228645;2;14.0;30.5;10;49.0;
73;11;41.4939193726;59.2388000488;14;86.2180643082;2;14.0;31.5;10;49.0;
74;11;40.1837844849;57.5681838989;15;86.8919477463;2;14.0;32.5;11;49.0;
75;12;39.3354644775;57.5924301147;14;87.4495335817;2;14.0;33.5;11;49.0;
76;12;37.0795440674;58.6172485352;14;87.7257567644;2;14.0;34.5;11;49.0;
77;12;36.7342262268;59.6954421997;14;88.0058352947;2;14.0;35.5;11;49.0;
78;12;35.1170349121;61.6355743408;15;89.2894544601;2;14.0;36.5;12;49.0;
79;12;37.1357688904;65.5847473145;16;90.6362756491;2;14.0;37.5;12;49.0;
80;12;38.1544647217;70.5847473145;16;91.0889017582;2;15.0;35.5;12;49.0;
81;12;39.1731033325;75.5847473145;17;91.5559183359;2;14.0;36.5;12;49.0;
82;13;39.1916503906;80.6750030518;16;92.0375486612;2;14.0;37.5;13;49.0;
83;13;39.2100982666;86.6750030518;19;92.5339765549;2;15.0;35.5;13;49.0;
84;13;39.2284088135;91.6091461182;19;93.0453372002;2;14.0;36.5;13;49.0;
85;13;38.4000015259;95.6943893433;20;93.5717051029;2;14.0;37.5;13;49.0;
86;13;39.3187255859;97.7817687988;17;94.1130799055;2;15.0;35.5;11;49.0;
87;13;38.4000015259;101.871177673;18;94.6693718433;2;14.0;36.5;11;49.0;
88;13;38.4000015259;103.809745789;19;95.24038589;2;14.0;37.5;11;49.0;
89;13;39.3714752197;103.683563232;19;95.8258031607;2;15.0;35.5;12;49.0;
90;13;39.3885917664;104.831054688;20;96.4251673222;2;14.0;36.5;11;49.0;
91;13;38.4000015259;106.979858398;21;97.0378646851;2;14.0;37.5;11;49.0;
92;13;39.4000015259;107.12978363;21;97.6631102562;2;15.0;35.5;11;49.0;
93;13;39.4383010864;109.280593872;23;98.2999362946;2;14.0;36.5;12;49.0;
94;13;39.4542808533;111.120330811;22;98.9471817017;2;15.0;34.5;13;49.0;
95;13;39.4699478149;111.583999634;23;99.6034891605;2;15.0;35.5;11;49.0;
96;13;39.4852828979;114.73614502;23;100.267305851;2;16.0;36.5;11;49.0;
97;13;40.5002861023;114.888259888;24;100.936891317;2;17.0;37.5;11;49.0;
98;13;39.5149459839;120.372337341;26;101.610332966;2;19.0;35.5;12;49.0;
99;13;39.529258728;119.911422729;29;102.285569906;2;19.0;36.5;12;49.0;
100;13;39.5432128906;120.328643799;29;102.960422039;2;20.0;37.5;12;49.0;
