Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;2;11.3000001907;10.0;4;21.3999996185;1;11.0;10.0;5;20.3999996185;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;11.597111702;10.4951858521;4;23.0819120407;1;11.2971115112;10.4951858521;5;22.0419120789;
11;2;11.9245738983;11.0209560394;4;23.99553442;2;11.9125738144;11.0209560394;4;23.9143505096;
12;2;13.9245738983;11.4571752548;4;24.7449600697;2;12.1743059158;11.4571752548;4;24.7514065504;
13;2;15.9245738983;11.8107032776;5;25.3503712416;2;14.1743059158;11.8107032776;4;25.4586948156;
14;2;16.9627056122;12.0916318893;5;25.8344515562;2;16.1743049622;12.0916318893;4;26.0603342056;
15;2;17.9761257172;12.3113050461;5;26.2195074558;2;16.8180999756;12.3113050461;4;26.5800945759;
16;2;18.9898986816;12.4808797836;4;26.3048160076;2;16.9740276337;12.4808797836;4;26.8187118769;
17;2;20.0040187836;12.5;4;26.3530313969;2;18.9323978424;12.5;4;27.0402543545;
18;2;21.0184822083;12.5;4;26.4023760557;2;19.9988594055;12.5;4;27.2842636108;
19;2;21.9207134247;12.5;4;26.4528282881;2;21.072063446;12.5;5;27.5518820286;
20;2;21.9358482361;12.5;4;26.5043625832;2;22.1523475647;12.5;6;27.8440244198;
21;2;21.9513092041;12.5;6;26.5569496155;2;22.3532066345;12.5;6;28.1613030434;
22;2;21.9670848846;12.5;6;26.6105561256;2;22.4483909607;12.5;6;28.5039470196;
23;2;21.9831676483;12.5;6;26.6651450396;2;22.5511837006;12.5;6;28.871723175;
24;3;21.9995441437;12.5;5;26.72067523;3;22.6615161896;12.5;5;29.263862133;
25;3;21.5;12.5;5;26.7771017551;3;22.7791595459;12.5;5;29.6789975166;
26;3;22.0331306458;12.5;6;26.8343759775;3;22.9036998749;12.5;6;30.1151270866;
27;3;20.0503120422;13.5;7;26.8924454451;3;23.034538269;12.5;6;30.5695996284;
28;3;19.0677337646;14.5;7;26.9512542486;3;21.5;13.5;6;31.0391392708;
29;3;17.5;16.2805023193;7;27.0107431412;3;22.5;12.5;6;31.5199065208;
30;3;16.5;17.3042964935;7;27.0708494186;3;21.5;13.5;6;32.007601738;
31;3;15.5;18.3283405304;7;27.1315076351;3;22.5;12.5;6;32.4976010323;
32;3;14.5;19.3526039124;7;27.1926498413;3;21.5;13.5;6;33.9851250648;
33;4;14.0;20.3770599365;4;57.0042052269;3;22.5;14.5;6;34.5354207754;
34;4;17.0;19.8016815186;5;59.118601799;3;23.5;15.5;6;36.5820602179;
35;4;20.6948299408;18.5;5;60.7562265396;3;23.875;17.125;6;38.3626441956;
36;4;21.7134780884;18.932472229;5;61.9762279987;3;24.1703128815;18.5700263977;6;39.901445508;
37;4;23.0692501068;18.5;5;62.8634012938;3;25.3962726593;16.9466266632;6;41.23011446;
38;4;23.7509231567;18.9668426514;3;63.5029495955;3;26.56524086;16.2282409668;7;42.3807557821;
39;4;25.1332263947;18.5;3;63.6357843876;3;27.6893692017;15.4351196289;7;43.1176959276;
40;4;25.0;21.0030994415;3;63.7451884747;3;28.4608249664;14.5;7;43.7788109779;
41;4;26.3071117401;21.0219268799;3;63.8555414677;3;26.4608249664;15.5;7;44.3964293003;
42;4;25.9059104919;22.5;3;63.9667485952;3;27.4608249664;18.5;8;44.9692521095;
43;4;26.7650241852;26.5;3;64.0787125826;5;28.4608249664;21.5;6;45.4975759983;
44;4;26.3627662659;30.5;3;64.1913340092;5;29.0443210602;24.5;6;45.9830026627;
45;4;26.3810920715;34.5;4;64.3045115471;5;27.0443210602;27.5;6;46.4281053543;
46;4;26.399269104;38.5;5;64.4181423187;5;26.0443210602;30.5;7;46.8361077309;
47;4;26.9004440308;41.5;6;64.5321222544;5;25.0443210602;31.5;7;47.2105915546;
48;4;26.435092926;43.1660575867;6;64.6463458538;5;24.7000007629;32.5;7;47.5552554131;
49;4;27.9689025879;40.5;8;64.76070714;5;24.7000007629;33.5;8;47.8068845272;
50;4;29.0032119751;39.5;8;64.8750995398;5;24.7000007629;34.5;9;47.9526493549;
51;4;27.0375289917;40.5;9;64.9894164801;5;24.7000007629;35.5;8;48.1016800404;
52;4;27.0718250275;41.5;9;65.1035517454;5;24.7000007629;36.5;8;49.2536101341;
53;4;26.5206890106;43.2805023193;9;65.2173991203;5;26.7000007629;35.5;9;49.4780391455;
54;4;26.5369968414;44.3042984009;11;65.3308534622;5;26.7000007629;37.5;8;49.7086859941;
55;4;27.1742553711;44.5;11;65.4438107014;5;27.0432472229;39.5;8;50.9452309608;
56;4;26.5686912537;45.5;11;65.5561680794;5;28.7000007629;39.5;8;51.2373217344;
57;4;26.5840549469;46.5;12;65.6678242683;5;28.7000007629;42.5;9;51.5365514755;
58;4;26.5990867615;47.5;12;65.7786800861;5;28.7000007629;45.1964225769;9;51.8425366879;
59;4;26.6137733459;48.5;13;65.8886384964;5;30.1454620361;43.5;9;52.1548659801;
60;4;26.628112793;49.5;13;65.997604847;5;29.1744842529;45.5;10;52.4731035233;
61;5;26.5;48.5;13;66.1054873466;6;28.7000007629;47.3415641785;10;52.7967908382;
62;5;26.5;48.5;13;66.2121973038;6;29.7000007629;44.5;12;53.1254507303;
63;5;26.6689853668;49.5;13;66.3176488876;6;29.2701759338;45.5;12;53.4585899115;
64;5;27.6818847656;47.5;14;66.4217600822;6;28.7000007629;47.5;13;53.795699954;
65;5;25.5;48.5;15;66.5025100708;6;30.3411521912;44.5;14;55.9369502068;
66;6;25.5;49.5;15;66.6843724251;7;29.0480003357;47.0800018311;15;57.721305728;
67;6;25.5;49.875;13;71.0927026272;7;30.3049621582;44.5082702637;12;60.214533329;
68;6;27.7999992371;52.375;13;73.694745183;7;31.1057281494;45.5082702637;12;61.5954453945;
69;6;30.3407096863;51.7649993896;15;75.5989774466;7;30.3049621582;48.0;13;62.5976874828;
70;6;28.2123565674;54.0622596741;17;76.9536447525;7;31.3049621582;50.53465271;14;63.5791932344;
71;7;28.3458442688;56.2847442627;16;77.4643033743;8;29.3049621582;53.6410140991;13;64.4103499651;
72;7;28.3999996185;58.375;16;77.7984960079;8;28.3049621582;55.0;12;65.287610054;
73;7;30.3999996185;56.375;18;78.1364496946;8;27.3049621582;58.0;12;66.2141134739;
74;8;29.8725357056;57.375;17;78.4778684378;8;27.3049621582;57.9819793701;13;68.1927909851;
75;8;29.9033336639;58.375;17;79.8224457502;8;26.3049621582;61.1016159058;14;69.3160713911;
76;8;31.9332332611;57.375;17;80.3698629141;8;26.3049621582;64.2234420776;14;70.5026381016;
77;8;31.9622001648;59.375;18;80.9573842287;8;26.3049621582;64.3469085693;14;72.7531408072;
78;8;31.9902038574;61.375;19;81.5906847715;8;25.3049621582;68.4714431763;16;74.0964570045;
79;8;32.0172271729;64.375;19;82.2759387493;8;26.0;72.5964279175;16;75.4998238087;
80;8;32.0432510376;67.375;21;83.0196638107;8;27.0;72.7212371826;16;76.9572640657;
81;9;32.068271637;69.375;20;83.8284671307;8;26.0;75.8452606201;18;78.4599610567;
82;9;32.0922775269;71.375;21;84.7086625099;8;26.0;78.967880249;20;79.9962745905;
83;9;32.1152801514;73.375;22;85.6657474041;8;27.0;78.0885009766;20;81.5520592928;
84;9;33.1372756958;72.375;23;86.7037322521;8;26.0;80.2065734863;20;83.1113111973;
85;9;32.1582794189;74.375;24;87.8243472576;8;26.0;82.3215866089;20;84.6495232582;
86;9;32.1783065796;76.375;24;89.0261828899;8;27.0;81.43309021;24;86.0756897926;
87;9;33.1973762512;75.375;26;90.252187252;8;27.0;80.5406723022;21;87.4634411335;
88;9;32.2000007629;77.375;27;91.5384373665;8;28.0;80.6440124512;21;88.799205184;
89;9;32.2000007629;79.375;28;92.8788714409;8;27.0;79.7428436279;21;90.072425127;
90;9;33.2000007629;78.375;28;94.2541980743;8;26.0;81.8369445801;23;91.2759032249;
91;9;32.2000007629;80.5730819702;28;95.6415987015;8;27.0;80.9261932373;23;92.4057638645;
92;9;32.2000007629;80.6061553955;29;97.0163040161;9;27.0;80.0105133057;22;93.4611040354;
93;9;33.2000007629;78.6378860474;29;98.3535900116;9;26.0;83.089881897;21;94.4434424639;
94;9;32.2000007629;79.6682739258;30;99.6308732033;9;27.0;85.9367218018;21;95.3560727835;
95;9;32.2000007629;80.6973266602;32;100.829527855;10;27.0;88.0252838135;19;112.203431726;
96;10;33.2000007629;79.7250595093;31;101.936109543;10;28.0;89.6139678955;18;114.430544615;
97;10;30.3999996185;79.7514953613;31;102.938681126;10;29.0;92.6283416748;18;120.250236392;
98;10;31.3999996185;80.7750015259;31;103.78328371;10;29.0;95.8593063354;19;126.225435615;
99;10;33.2000007629;78.7750015259;31;104.530708313;10;30.0;100.082885742;16;130.50958252;
100;10;32.2000007629;79.7750015259;32;105.186375141;10;32.0;102.130355835;17;130.893852353;
101;10;32.2000007629;81.6750030518;32;105.757909775;10;31.0;105.879074097;17;131.209655643;
102;10;32.2000007629;83.6750030518;33;107.254083633;10;31.0;108.911369324;19;131.463158846;
103;10;33.2000007629;86.6750030518;34;107.723962784;10;31.0;116.917602539;20;131.6645087;
104;10;34.2000007629;89.6750030518;33;108.036429882;11;32.0;121.184379578;18;131.825192332;
105;10;34.2000007629;92.6750030518;23;108.221017122;12;33.0;122.873168945;13;131.775494814;
106;10;34.2000007629;95.6750030518;22;108.399602771;12;34.0;126.986480713;13;131.618941665;
107;11;34.2000007629;98.6750030518;22;108.572171569;12;35.0;130.641296387;14;131.50278163;
108;11;34.2000007629;100.675003052;23;108.738763094;12;37.0;130.769958496;15;131.422078967;
109;12;35.2000007629;100.675003052;22;108.899466753;12;38.0;130.894256592;15;131.372470021;
110;12;36.2000007629;102.675003052;23;109.054413557;12;38.2000007629;129.381195068;18;131.350102425;
111;13;37.2000007629;104.675003052;23;109.203769565;12;39.2000007629;129.438232422;19;131.351583958;
112;13;38.2000007629;106.675003052;24;109.347730041;12;40.2000007629;124.344078064;20;131.373922825;
113;13;39.2000007629;108.675003052;25;111.016215801;12;41.2000007629;121.259338379;20;131.414484501;
114;13;40.3260002136;110.90599823;20;112.699668884;12;39.2000007629;118.197006226;20;132.440899611;
115;13;41.4527282715;113.138336182;20;115.380735278;12;38.2000007629;114.996810913;23;134.125989437;
116;13;43.5791282654;115.63117981;17;117.082178235;12;37.2000007629;115.88369751;23;136.615829945;
117;13;45.7041282654;117.951126099;19;119.748882771;12;39.2000007629;113.88369751;24;139.062561035;
118;13;47.8266983032;121.271392822;19;122.426222086;12;38.2000007629;114.88369751;25;141.445311308;
119;13;50.9458732605;125.59022522;15;124.104778886;12;37.2000007629;115.817443848;25;143.746892214;
120;13;53.0607872009;129.905975342;18;128.117831945;12;37.2000007629;115.714141846;26;146.954078436;
121;15;53.8906974792;133.217208862;19;131.184918761;12;39.2000007629;115.698097229;27;149.117578506;
122;15;55.4529151917;133.522674561;19;133.559942842;12;41.2000007629;116.683670044;30;151.174685955;
123;15;55.8244018555;132.821365356;21;135.108632326;12;42.2000007629;117.670669556;32;153.12290895;
124;15;55.9650764465;131.944061279;21;136.416786432;12;43.2000007629;118.658981323;31;154.962260246;
125;15;56.0503768921;131.070602417;22;137.64928484;13;44.2000007629;119.648452759;30;156.694613576;
126;15;55.1290969849;133.200653076;23;138.809551835;14;45.2000007629;119.63899231;30;163.323123813;
