Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;4;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;4;20.3999996185;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;11.5179204941;10.3632001877;3;21.9903717041;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;11.597111702;10.4951858521;3;23.0819120407;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;11.9245738983;11.0209560394;3;23.99553442;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;13.9245738983;11.4571752548;3;24.7449600697;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;15.9245738983;11.8107032776;3;25.3503712416;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;16.6051120758;12.0916318893;3;25.8344515562;2;15.6125736237;12.0916318893;3;25.6226100922;
15;2;16.7503356934;12.3113050461;3;26.2195074558;2;17.6125736237;12.3113050461;2;26.0117595196;
16;2;16.865852356;12.4808797836;3;26.3048160076;2;18.9275741577;12.4808797836;2;26.1019749641;
17;2;18.7782287598;12.5;3;26.3530313969;2;19.9431667328;12.5;2;26.1559499502;
18;2;19.7926940918;12.5;3;26.4023760557;2;20.9593582153;12.5;3;26.2119446993;
19;2;20.8074970245;12.5;4;26.4528282881;3;21.8635826111;12.5;2;26.269973278;
20;2;21.8226318359;12.5;4;26.5043625832;3;21.8809928894;12.5;3;26.3300433159;
21;2;21.9513092041;12.5;4;26.5569496155;3;21.8990135193;12.5;3;26.3921557665;
22;2;21.9670848846;12.5;4;26.6105561256;3;21.9176464081;12.5;3;26.4563041925;
23;2;21.9831676483;12.5;3;26.6651450396;3;21.9368915558;12.5;3;26.5224741697;
24;2;21.9995441437;12.5;3;26.72067523;3;21.956741333;12.5;3;26.5906432867;
25;2;22.0162029266;12.5;3;26.7771017551;3;21.977191925;12.5;3;26.6607804298;
26;2;22.0331306458;12.5;2;26.8343759775;3;21.9982337952;12.5;3;26.7328453064;
27;2;21.5;13.2337503433;3;26.8924454451;3;22.0198535919;12.5;4;26.8067884445;
28;2;22.0677337646;12.5;4;26.9512542486;3;22.0420360565;12.5;5;26.8825509548;
29;2;22.0853767395;12.5;4;27.0107431412;4;22.0647659302;12.5;4;26.9600640535;
30;2;20.1032218933;13.5;5;27.0708494186;4;21.5;13.4800319672;4;27.0392494202;
31;2;19.1212539673;14.5;5;27.1315076351;4;22.1117744446;12.5;4;27.120018959;
32;2;18.1394519806;15.5;5;27.1926498413;4;21.5;13.5;5;27.2022752762;
33;2;17.1577949524;16.5;5;27.2542052269;4;22.1606826782;12.5;5;27.2859115601;
34;2;16.1762619019;17.5;6;27.3161010742;4;21.5;13.5;5;27.3708124161;
35;2;15.1948299408;18.5;7;27.3782629967;4;21.5;13.6854057312;5;27.4568536282;
36;2;14.7134790421;19.5;7;27.4406147003;4;21.5;13.7284269333;5;27.5439035892;
37;2;14.7321844101;20.5;8;27.5030794144;4;22.2631721497;12.5;5;27.6318233013;
38;2;14.7509241104;21.5;9;27.5655794144;4;21.5;13.5;5;27.7204678059;
39;2;15.7696743011;19.5;9;27.628036499;4;22.3161411285;12.5;6;27.8096864223;
40;2;14.7884111404;20.5;10;27.690372467;4;22.3429069519;12.5;6;27.8993241787;
41;2;14.8071117401;21.5;10;27.7525100708;4;21.5;13.5;6;27.989222765;
42;2;15.825753212;19.5;11;27.8143725395;4;22.3967666626;12.5;6;28.079221487;
43;2;14.8443117142;20.5;11;27.8758842945;4;22.4237670898;14.5;7;28.1691586971;
44;2;14.8627653122;21.5;11;27.936971426;4;22.4507484436;16.5;7;28.258872509;
45;2;15.8810911179;19.5;11;27.9975619316;4;22.4776611328;18.5;7;28.348202467;
46;3;14.899269104;20.5;7;43.0575861931;4;22.5044612885;20.5;7;28.4369900227;
47;3;16.9172763824;20.5;7;43.8669772148;5;22.5310974121;22.5;6;28.5250804424;
48;3;18.935092926;21.5;7;44.5950450897;5;22.5575237274;22.5;6;28.6123232841;
49;3;20.9527015686;23.5;8;45.2408952713;5;22.5836963654;22.5;6;28.6985738277;
50;3;22.9700813293;25.5;8;45.8069932461;5;21.5;23.5;6;28.7836937904;
51;3;24.9872169495;27.5;9;46.2982974052;5;22.5;22.5;7;28.867552042;
52;3;27.0040912628;27.5;9;46.7213873863;5;21.5;23.5;7;28.9500255585;
53;3;29.0206890106;27.5;9;47.083673954;5;21.5;24.4750137329;8;29.0310001373;
54;3;30.1251029968;27.5;11;47.3927669525;5;22.5;22.5;8;29.110370636;
55;3;30.217830658;27.5;11;47.5623030663;5;21.5;23.5;8;29.1880412102;
56;3;30.2686920166;27.5;11;47.6135182381;5;22.5;22.5;8;29.2639269829;
57;3;30.2840538025;27.5;11;47.6636190414;5;22.5;24.5;8;30.3379516602;
58;3;30.2990875244;27.5;11;47.7125790119;5;23.5;26.5;8;30.4600503445;
59;3;30.3137741089;27.5;10;47.7603754997;5;24.8150005341;25.5;9;30.5821428299;
60;3;30.3281135559;27.5;10;47.8069901466;5;25.1746444702;26.5;10;30.7042087317;
61;3;30.3420982361;27.5;10;47.8524079323;5;25.2112617493;27.5;10;30.8262325525;
62;3;30.35572052;27.5;12;47.8966178894;5;23.5;29.10597229;10;30.9482016563;
63;3;30.3689842224;27.5;12;47.9396123886;5;24.5;28.1349868774;11;31.0701069832;
64;3;30.3818855286;27.5;13;47.9813876152;5;23.5;29.1650218964;11;31.1919413805;
65;3;30.3944168091;27.5;13;48.0;5;24.5;28.1960773468;12;31.3136974573;
66;3;30.4000015259;27.5;14;48.0;6;23.5;29.2281532288;12;31.4353684187;
67;3;30.4000015259;27.5;14;48.0;6;24.956741333;27.5;12;31.5569456816;
68;3;30.4000015259;27.5;16;48.0;6;23.977191925;28.5;12;31.6607804298;
69;4;30.4000015259;27.5;15;48.0;7;24.9982337952;27.5;11;32.7328453064;
70;4;30.4000015259;27.5;15;49.6899995804;7;25.819852829;28.0;12;33.5867891312;
71;4;30.906999588;28.0;16;51.0642080307;7;24.0340003967;30.2933940887;12;34.2570683956;
72;4;31.3192634583;28.3899993896;16;52.1675496101;7;24.2123565674;31.6285362244;12;34.7795487642;
73;4;31.65026474;28.6872596741;16;53.0470628738;7;25.9338626862;28.9097423553;12;35.0392494202;
74;5;29.8183059692;29.9097423553;13;77.5839514732;7;26.5117740631;29.0;12;35.120018959;
75;5;31.9063835144;30.0;13;79.3747024536;7;25.8999996185;30.0;12;36.2022752762;
76;5;33.9396095276;31.0;13;80.849105835;7;27.5606822968;30.0;12;36.3459115028;
77;5;34.14087677;32.0;13;83.0239882469;7;24.3999996185;34.0;12;37.4937763214;
78;5;33.1725349426;35.0;17;83.9976325035;7;24.3999996185;38.1854057312;15;37.6858144999;
79;6;33.2033309937;38.0;16;84.7600483894;7;24.3999996185;41.728427887;17;37.8831393719;
80;6;32.5701217651;41.0;16;85.3577264547;7;23.3999996185;44.7719497681;17;38.0856653452;
