Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;2;9.19999980927;10.0;4;21.0;
5;1;10.0;10.0;4;20.0;2;10.3000001907;10.0;3;21.0299999714;
6;1;11.0;10.0;4;20.0;2;11.3090000153;10.0;3;21.0605909824;
7;1;11.0;10.0;3;20.3999996185;2;11.3181772232;10.0;3;21.5023716688;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;11.4507112503;10.1999998093;3;21.8717387915;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;11.5615215302;10.3632001877;3;22.1798590422;
10;2;11.597111702;10.4951858521;2;23.1719120741;2;11.6539573669;10.4951858521;3;23.2886198759;
11;2;11.9515733719;11.0209560394;2;24.1897815466;2;11.9865856171;11.0209560394;3;24.2203179598;
12;2;13.9515733719;11.4571752548;2;25.0591306686;2;13.9865856171;11.4571752548;3;24.988676548;
13;2;15.9515733719;11.8107032776;3;25.8015987873;2;15.9865856171;11.8107032776;4;25.6138757467;
14;2;17.0980739594;12.0916318893;3;26.441321969;2;17.0417575836;12.0916318893;4;26.1185922623;
15;2;18.1581878662;12.3113050461;3;27.0020139217;2;18.0613689423;12.3113050461;4;26.5251210928;
16;2;19.2246494293;12.4808797836;3;27.2842636108;2;19.0815811157;12.4808797836;4;26.6327222586;
17;2;20.2978534698;12.5;2;27.5518820286;2;20.1023902893;12.5;4;26.7040277719;
18;2;21.3781375885;12.5;2;27.8440244198;2;21.1237812042;12.5;3;26.7772322893;
19;2;22.3532066345;12.5;3;28.1613030434;2;22.0331687927;12.5;4;26.852280736;
20;2;22.4483909607;12.5;3;28.5039470196;2;21.5;13.0556840897;4;26.9291081429;
21;2;22.5511837006;12.5;3;28.871723175;2;22.0787315369;12.5;4;27.0076401234;
22;2;22.6615161896;12.5;3;29.263862133;3;22.1022911072;12.5;3;27.0877923965;
23;2;22.7791595459;12.5;3;29.6789975166;3;21.5;12.5;3;27.1694712639;
24;2;22.9036998749;12.5;3;30.1151270866;3;21.5;13.150841713;4;27.2525734901;
25;2;21.5;13.5;3;30.5695996284;4;22.1757717133;12.5;2;27.3369870186;
26;2;19.5;14.8923997879;3;31.0391392708;4;21.5;13.2010965347;2;27.4225912094;
27;2;19.5;14.5;3;31.5199065208;4;21.5;13.7112960815;2;27.5092573166;
28;2;19.4559726715;15.5;3;32.007601738;4;21.5;13.7546291351;2;27.5968489647;
29;2;16.5;17.5;3;32.4976010323;4;21.5;13.7984247208;2;27.6852235794;
30;2;15.5;19.5;3;32.9851250648;4;19.5;14.8426113129;2;28.774232626;
31;2;14.5;21.5;4;33.465420723;4;19.5;16.3871154785;2;28.9537228346;
32;2;14.0;22.8861675262;4;33.9339466095;4;19.5;17.4768619537;3;29.1406559944;
33;2;14.0;24.0735778809;4;34.3865451813;5;18.5;18.5703277588;2;29.3352538347;
34;2;14.0;25.254617691;4;34.8195896149;5;17.5;17.5;2;29.537722826;
35;2;15.0;23.4278354645;4;35.2300891876;5;16.5;20.2021141052;2;29.7482488155;
36;2;15.0;22.4278354645;5;35.6157541275;5;16.0;21.874124527;2;29.9669891596;
37;3;15.0;24.4278354645;4;36.9750175476;5;16.0;22.9834938049;2;30.1940647364;
38;3;17.0;23.827835083;4;37.3470096588;5;16.0;24.097032547;2;31.4295518398;
39;3;17.0;22.4278354645;5;37.6926903725;5;17.0;25.7147750854;2;31.6934714317;
40;3;16.0;24.4278354645;5;38.0123999119;5;18.0;26.8467350006;2;31.9659759998;
41;3;17.0;23.4278354645;6;38.3069456816;5;18.0;27.9829883575;2;32.2469414473;
42;3;17.0;22.4278354645;7;38.5775002241;5;19.0;26.1234703064;3;33.5361584425;
43;3;16.0;24.4278354645;7;38.8255035877;6;19.0;27.9680805206;2;33.833324194;
44;3;17.0;23.4278354645;7;39.0525729656;6;21.0;29.9680805206;3;34.1380335093;
45;3;16.0;25.4278354645;7;39.2604210377;6;23.2416915894;32.9680786133;3;34.4497730732;
46;3;17.0;24.4278354645;7;39.4023760557;6;25.3112068176;35.968082428;4;34.7679185867;
47;3;17.0;24.4278354645;7;39.4528282881;6;26.28083992;37.7405738831;4;35.0917315483;
48;3;18.0;25.4278354645;7;39.5043625832;6;26.2702121735;39.7405738831;5;35.4203628302;
49;3;19.0;26.4278354645;8;39.5569496155;6;28.2926445007;38.8040084839;5;35.7528582811;
50;3;20.0;28.4278354645;8;39.6105561256;6;29.5569572449;38.81483078;6;36.0881669521;
51;3;21.0;30.4278354645;9;39.6651450396;6;28.8152427673;39.825717926;7;36.4251559973;
52;3;22.0;31.4278354645;11;39.72067523;6;27.5;41.8366584778;7;36.7626261711;
53;3;23.0;32.4278335571;12;39.7771017551;6;28.5;41.1418228149;7;37.0993324518;
54;3;24.5;30.4278354645;12;39.8343759775;6;30.0386505127;39.1528625488;7;37.4340051413;
55;3;23.5;31.4278354645;14;39.8924454451;6;29.5154666901;39.4941711426;7;37.7653745413;
56;3;23.5;32.4278335571;15;39.9512542486;6;27.5;42.1750679016;7;39.092195034;
57;3;24.5;30.4278354645;16;40.0107431412;6;28.9152297974;43.6173973083;7;39.4332696199;
58;3;23.5;31.4278354645;17;40.0708494186;6;30.5;44.3206291199;8;39.7676671743;
59;3;23.5;32.4278335571;17;40.1315076351;6;29.5;46.5084495544;9;40.0943454504;
60;3;24.5;30.4278354645;18;40.1926498413;6;31.5;44.1022796631;7;40.3647515774;
61;3;23.5;31.4278354645;18;40.2542052269;6;31.5;45.1135177612;8;40.6252368689;
62;3;23.5;32.4278335571;18;40.3161010742;6;31.6081123352;46.4990997314;9;40.8775628805;
63;4;25.5;31.4278354645;17;41.3782629967;6;30.0637512207;47.2614059448;11;41.1211416721;
64;4;25.5;33.4278335571;18;41.5706146955;6;30.6081123352;47.042591095;11;41.3555175066;
65;4;25.5;35.4278335571;19;41.7785104513;6;32.0772476196;46.2825622559;12;41.5803641081;
66;4;26.8826293945;34.4278335571;19;42.0033035278;6;30.083984375;47.2932510376;14;41.7954790592;
67;4;25.9313163757;36.4278335571;19;42.2463715076;6;31.0907115936;46.3040084839;14;43.1105638742;
68;4;25.5;38.0751686096;21;42.5090843439;6;33.3974227905;44.8358306885;14;44.1937772036;
69;3;24.5;31.1553192139;21;40.0402543545;7;32.5685157776;47.084815979;12;47.7695589066;
70;3;24.1120758057;31.4278354645;21;40.2842636108;7;32.2495613098;49.5881538391;12;48.60879457;
71;3;24.1852798462;32.4278335571;23;40.5518820286;7;34.8803596497;48.6927719116;12;49.1726827621;
72;3;24.5;31.4278354645;18;40.8440244198;7;34.4159812927;49.4677772522;10;49.5450043678;
73;3;24.3532066345;28.4278354645;18;41.2181835175;7;30.3999996185;54.372844696;9;49.9062438011;
74;3;23.5;30.4278354645;18;43.0195262432;7;29.3999996185;58.4183197021;11;50.2564747334;
75;3;23.7999992371;32.3796463013;18;44.5979952812;8;28.3999996185;60.9641418457;10;50.5958541632;
76;3;23.7999992371;29.9278354645;19;45.9893155098;8;27.3999996185;61.2459182739;10;50.9246037006;
77;3;22.7999992371;31.6150951385;17;47.2302398682;8;26.3999996185;63.9626922607;10;51.2429894209;
78;3;24.7999992371;28.9097423553;17;48.2059497833;8;25.3999996185;65.0677337646;9;51.5164626837;
79;3;27.0925559998;29.0;17;48.9994678497;8;25.3999996185;64.1147460938;9;51.718185544;
80;4;26.2678718567;30.0;17;49.7892398834;9;24.0;66.1620025635;8;51.9193632603;
81;5;26.4504337311;31.0;14;54.4780664444;8;22.0;61.4210700989;8;47.9829777479;
82;5;22.4504337311;35.0;14;55.2349925041;8;23.0;62.2021102905;9;48.0636447668;
83;5;21.3999996185;39.0;15;55.9933419228;8;22.0;64.3050079346;11;48.1444609165;
84;6;20.3999996185;43.0;13;56.7446894646;8;24.0;64.3324890137;12;48.2253842354;
85;6;19.3999996185;46.7490997314;13;57.4807424545;8;24.0;66.370475769;12;48.29058218;
86;6;18.3999996185;49.9975662231;14;58.1937475204;8;25.0;68.4444351196;11;48.3517513275;
87;6;19.0;49.9975662231;13;58.8768596649;8;25.0;71.4827804565;11;48.4131063223;
88;6;20.0;50.9975662231;16;59.5244288445;8;25.0;74.521270752;13;48.4746086597;
89;7;21.0;51.9975662231;14;75.1321754456;8;26.9150447845;72.4672317505;14;48.53621912;
90;7;23.0;53.9975662231;16;76.747253418;8;27.0;75.3272018433;14;48.5978978872;
91;7;24.5;56.9975662231;16;78.2231884003;8;28.0;76.6373748779;16;48.6596050262;
92;7;25.5;59.9975662231;16;79.5492415428;8;26.0;79.6761856079;17;48.7213000059;
93;7;25.5;60.9975662231;17;80.722635746;8;25.0;80.7477798462;18;48.7829425335;
94;8;26.5;62.9975662231;16;81.7473812103;8;25.0;81.7865905762;15;48.8444918394;
95;8;28.5;64.9975662231;17;82.6325831413;8;25.0;82.8253631592;15;48.9059076309;
96;8;27.9461841583;64.9975662231;17;83.3906383514;8;26.0;80.8640670776;16;48.9671494961;
97;8;26.0457420349;67.9975662231;18;84.0355997086;8;25.0;81.9026794434;11;49.0281772614;
98;8;27.1274147034;68.9975662231;20;84.5818796158;8;25.0;81.9948196411;12;49.0889515877;
99;8;26.1937599182;69.9975662231;21;84.8009138107;8;26.0;80.9795303345;13;49.149433136;
100;8;26.2250003815;71.9975662231;21;84.8704719543;8;25.0;82.0177078247;14;49.2095834017;
101;9;25.7250003815;72.9975662231;17;108.936780453;8;25.0;83.0556945801;15;49.2693645954;
102;10;25.7250003815;74.9975662231;18;128.409901142;9;28.1326446533;79.5;14;50.3287398815;
103;10;29.7250003815;74.9975662231;19;131.536220551;9;29.0;81.4978713989;15;50.4018836021;
104;10;31.7250003815;76.9975662231;19;134.139844894;9;28.0;85.3000030518;15;52.3822479248;
105;10;32.7249984741;81.9975662231;21;136.240980148;9;28.0;86.6314926147;17;53.9989359379;
106;10;33.7249984741;83.9975662231;17;137.894872665;9;30.0;84.8282318115;18;55.3089392185;
107;10;35.2249984741;85.9975662231;17;139.172231674;10;32.0;84.0246353149;16;56.3744431734;
108;11;35.2249984741;89.9975662231;16;139.98433876;10;34.0;83.2204437256;16;57.0813060999;
109;11;35.2249984741;88.9975662231;22;140.447626114;11;33.0;83.415397644;15;58.5512385368;
110;11;35.2249984741;91.9975662231;22;140.811620712;12;36.0;82.6091995239;15;59.0304408073;
111;11;36.2249984741;94.9975662231;22;141.0;12;38.5999984741;82.8015975952;14;59.4903855324;
112;11;37.2249984741;97.9975662231;22;141.0;12;36.5999984741;84.9923171997;15;59.9320249557;
113;11;38.7249984741;97.397567749;22;141.0;12;35.5999984741;87.1810913086;15;60.2816394567;
114;11;39.7249984741;98.2975692749;23;141.0;12;36.5999984741;86.3676681519;15;60.5779005289;
115;11;40.7249984741;98.2975692749;24;141.0;12;37.5999984741;87.5517807007;15;61.8713730574;
116;11;41.7249984741;98.2975692749;24;141.0;12;39.5999984741;89.7331848145;14;62.146551609;
117;11;42.7249984741;98.2975692749;23;141.0;12;41.2000007629;91.8799972534;10;62.4064654112;
118;11;43.3249969482;102.297561646;24;141.0;12;41.5181770325;94.0148849487;10;63.2488168478;
119;11;45.1999969482;106.297561646;22;141.0;12;41.54662323;96.4440231323;11;64.1332355738;
120;11;46.5999984741;110.297561646;25;141.0;12;41.5772781372;98.8889465332;13;65.0584011078;
121;11;46.7999954224;114.297561646;25;141.0;12;41.6102600098;100.347633362;13;66.0224457979;
122;11;46.7999954224;115.297561646;25;141.0;12;41.2000007629;102.817710876;11;69.0229697227;
123;11;46.7999954224;117.297561646;20;141.0;12;43.2000007629;106.42489624;13;70.2170796394;
124;11;46.7999954224;121.297561646;21;141.0;12;45.2000007629;110.003921509;12;71.4533088207;
