Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;5;20.3999996185;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.5179204941;10.3632001877;3;21.9903717041;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;11.2971115112;10.4951858521;3;23.1119121313;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;11.6125736237;11.0209560394;3;24.9401773214;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;12.1388072968;11.8980131149;3;26.4949178696;
13;1;13.6125736237;11.8107032776;5;24.1832637787;2;14.6125736237;12.6361627579;4;27.7725716829;
14;1;14.6125736237;12.0916318893;5;24.6226100922;2;16.6125736237;13.2335596085;4;28.7950167656;
15;1;15.6125736237;12.3113050461;5;24.9617595673;2;17.6125736237;13.7010850906;4;29.5989068747;
16;1;16.6125736237;12.4808797836;5;25.0;2;18.6125736237;14.0570163727;4;30.2258702517;
17;1;17.6125736237;12.5;5;25.0;2;19.6125736237;14.3221273422;4;30.6831297874;
18;1;18.6125736237;12.5;5;25.0;2;20.6125736237;14.5;5;30.7894508839;
19;1;19.5;12.5;5;25.0;2;21.6125736237;14.5;5;30.9005856514;
20;1;19.5;12.5;5;25.0;2;22.6125736237;14.5;5;31.0165102482;
21;1;19.5;12.5;5;25.0;3;22.7000007629;14.5;4;31.1371679306;
22;1;19.5;12.5;5;25.0;3;22.7000007629;14.5;5;31.2624664307;
23;1;19.5;12.5;6;25.0;4;22.7000007629;14.5;4;31.3922762871;
24;2;19.5;12.5;5;25.0;4;22.7000007629;14.5;4;31.5264284611;
25;2;19.5;12.5;5;25.0;4;22.7000007629;14.5;4;31.6647143364;
26;2;19.5;12.5;5;25.0;4;22.7000007629;14.5;4;31.8068845272;
27;2;19.5;12.5;5;25.0;4;22.7000007629;14.5;4;31.9526493549;
28;2;19.5;12.5;5;25.0;4;22.7000007629;14.5;4;33.1016800404;
29;2;19.5;12.5;5;25.0;4;23.7000007629;15.0;4;33.3236101866;
30;2;19.5;12.5;5;25.0;4;22.7000007629;15.5;4;33.5521901846;
31;2;19.5;12.5;5;25.0;4;21.7000007629;17.0720748901;4;33.7871272564;
32;2;17.5;13.5;5;25.0;4;20.7000007629;18.1112957001;4;34.028091073;
33;2;16.5;14.5;6;25.0;4;19.7000007629;19.1527271271;4;34.2747159004;
34;2;15.5;15.5;6;25.0;4;18.7000007629;20.1964225769;4;34.5266040564;
35;2;14.5;16.5;6;25.0;4;17.7000007629;21.2424373627;4;34.7833281755;
36;2;13.5;17.5;5;25.0;4;16.7000007629;22.290807724;5;35.0444355011;
37;2;14.5;15.5;5;25.0;4;17.0;23.3415641785;4;36.3094513416;
38;2;15.5;14.5;6;25.0;4;18.0;23.5;5;36.6478823423;
39;3;17.5;13.5;5;27.0;4;18.8911762238;24.5;5;36.9933706522;
40;3;17.5;14.5;5;27.189999938;4;18.9481983185;25.5;5;37.3455357552;
41;3;17.8479995728;15.5;6;27.4043349028;4;19.0079269409;26.5;4;37.7039767504;
42;3;17.2213001251;16.5;6;27.6458899975;4;19.0703754425;27.5;5;38.068274498;
43;3;16.7937660217;17.5;6;27.9176892042;4;19.1355361938;28.5;6;38.4379893541;
44;3;16.8753070831;18.5;7;28.2228256464;4;20.2033920288;29.5;6;38.8126622438;
45;3;16.9668464661;19.5;8;28.5643633604;4;20.47448349;31.5;6;39.1918127537;
46;3;17.0693092346;20.5;8;28.9452054501;4;21.0;33.5;7;39.5749373436;
47;3;17.1835613251;21.5;9;29.3679263592;4;22.8857955933;35.5;7;39.961509943;
48;3;18.3103790283;19.5;8;29.8345706463;4;24.5006790161;37.5;8;40.3509781361;
49;3;18.3871631622;20.5;9;30.3464207649;4;24.0;38.5;9;40.7427649498;
50;3;20.3976516724;21.5;9;30.9037491083;4;26.6411514282;35.5;10;41.13626647;
51;3;21.7711238861;23.5;9;31.5055704117;4;26.6787395477;35.5;11;41.5308527946;
52;3;22.9516716003;25.5;10;32.1494233608;4;26.7000007629;37.3613204956;11;41.9258682728;
53;3;24.144826889;27.5;11;32.8312149048;4;27.4579296112;36.4409332275;12;42.3206329346;
54;3;25.3493652344;27.5;11;33.545161128;4;26.7000007629;37.520866394;13;42.7144458294;
55;3;26.0635490417;27.5;13;34.2838565111;4;26.7000007629;38.0042991638;13;43.1065876484;
56;3;26.28515625;27.5;13;35.0384944677;5;27.5857963562;36.6806526184;13;43.4963252544;
57;3;26.511548996;27.5;14;35.7992340326;5;27.6305046082;36.7600021362;13;43.8829154968;
58;3;26.7397689819;27.5;14;36.5556967258;5;26.7000007629;37.8386459351;13;44.2407484055;
59;3;26.966709137;27.5;14;37.2975453138;5;27.7000007629;36.9163551331;13;44.5503103733;
60;4;27.1892623901;27.5;13;38.0150709152;5;27.7000007629;35.9163551331;13;44.8586964607;
61;4;27.4045219421;27.5;13;38.6997312307;5;26.7000007629;37.777671814;14;45.1650209427;
62;4;27.6099185944;27.5;13;39.3445672989;5;27.7000007629;36.4409332275;14;45.4684166908;
63;5;27.8033695221;27.5;10;62.9444590807;6;26.7000007629;37.520866394;13;46.7680449486;
64;5;28.9833374023;28.5;11;64.8762060404;6;28.7000007629;37.600856781;13;47.0831041336;
65;5;30.1488628387;29.5;11;66.5048052073;6;29.7000007629;37.600856781;14;47.3930335045;
66;5;30.299533844;30.5;11;67.8489162922;6;29.7000007629;38.600856781;14;47.6971226931;
67;5;30.4354381561;31.5;11;68.9413061142;6;30.4877738953;40.600856781;13;47.9947179556;
68;5;30.5570545197;32.5;11;69.820499897;6;28.7000007629;42.9163551331;13;49.8735010624;
69;5;30.6651668549;33.5;12;70.5247356892;6;29.0480003357;45.172164917;14;51.4346498251;
70;5;30.7607746124;34.5;12;71.8166394234;6;31.3049621582;41.6108932495;15;53.7376055717;
71;5;31.844991684;36.5;12;72.1032621861;6;32.4895248413;43.9290313721;15;54.8143556118;
72;5;32.9189796448;38.5;12;75.4388860464;6;31.6000003815;47.1237754822;15;55.5026428699;
73;5;33.4810714722;41.0;12;78.1221647263;6;32.5999984741;47.6287612915;15;56.1689046621;
74;5;33.9490356445;43.3899993896;14;80.2448539734;6;34.5999984741;46.6395187378;17;56.8116359711;
75;6;34.3331832886;45.6872596741;13;81.9090126753;7;31.5627212524;48.6503448486;15;57.4296537638;
76;6;34.6454620361;46.9097442627;13;82.8921031952;7;31.6305847168;52.2316360474;14;59.0220929384;
77;6;34.8534431458;48.0;12;83.407736659;7;29.6305847168;56.2655334473;15;59.6083953381;
78;6;34.9848556519;49.0;12;83.8611270189;7;29.6000003815;60.3000602722;15;60.1684879065;
79;6;33.0036010742;51.0;12;84.2614835501;7;29.6000003815;63.4702835083;15;60.7023638487;
80;6;32.022315979;53.0;13;84.4452543259;8;29.6000003815;67.3624649048;14;61.2102586031;
81;6;31.0409755707;55.0;12;84.5976732969;8;30.6000003815;67.5458526611;14;61.6090638638;
82;6;29.2204990387;58.0;13;84.7529194355;8;31.6000003815;68.7202301025;20;61.9832801819;
83;7;29.2575454712;59.0;14;84.9108558893;8;32.5999984741;69.8856964111;21;62.340249896;
84;7;29.2759094238;61.0;15;85.0713281631;8;33.5999984741;71.0424346924;22;62.6804357767;
85;7;29.2941322327;63.0;15;85.2341639996;9;31.6000003815;73.2576599121;21;62.9224294424;
86;7;29.3121891022;65.0;16;85.3991725445;9;30.6000003815;74.1008758545;22;63.1474475861;
87;6;28.3999996185;68.0;17;85.5661451817;10;29.6000003815;76.07371521;21;63.364471674;
88;7;28.3999996185;70.2636413574;17;85.734855175;11;28.6000003815;77.1822357178;20;63.5737994909;
89;7;29.3651790619;71.0;17;85.9050593376;11;27.6000003815;78.286895752;21;63.7757588625;
90;7;29.3999996185;71.0;18;86.0764977932;13;27.0;79.387878418;16;63.8922806978;
91;7;29.3999996185;70.3324432373;17;86.2488958836;13;27.0;80.446144104;14;63.9968936443;
92;7;29.3999996185;71.0;16;86.4219651222;13;28.0;80.4386520386;12;64.1021002531;
93;7;30.4324035645;70.0;17;86.5954062939;13;29.0;80.4609298706;10;64.2078132629;
94;8;30.4484958649;69.0;16;86.7689094543;12;30.0;80.4832077026;12;64.3139423132;
95;8;29.4642753601;71.0;16;86.9421584606;12;31.0;80.5054931641;14;64.4203953743;
96;8;30.4797325134;70.0;18;87.114831686;12;32.0;80.5277709961;14;65.5270785093;
97;8;29.3999996185;70.0;18;87.2866053581;12;34.0;81.5500335693;14;66.6638958454;
98;8;29.3999996185;71.0;18;87.4571566582;12;37.0;83.572265625;13;66.8313424587;
99;8;30.5240840912;70.0;19;87.6261661053;12;39.0;86.5944595337;14;66.999905467;
100;8;30.5381698608;70.0;19;87.7933204174;12;40.0;89.616607666;15;67.1694726944;
101;9;29.551897049;73.0;14;87.9583153725;12;40.5999984741;91.9770965576;16;67.3399293423;
102;9;30.5652618408;73.0;15;90.1208591461;13;40.5999984741;93.0302886963;16;67.5111597776;
103;9;32.5782623291;72.0;16;90.4456734657;14;40.5999984741;94.0833129883;15;67.6830461025;
104;9;33.5909004211;75.0;16;90.7715374231;14;40.5999984741;95.1361083984;16;67.8554698229;
105;9;34.5999984741;76.0;18;91.0807621479;14;40.5999984741;101.064079285;15;68.028311491;
106;9;34.5999984741;77.0;21;91.404548049;14;40.5999984741;102.137184143;16;68.2014514208;
107;9;33.5999984741;81.0;21;92.74376297;14;40.5999984741;103.209777832;16;68.3747700453;
108;9;35.5999984741;82.8684463501;21;93.1692447662;14;40.5999984741;104.281806946;16;68.5481483936;
109;9;36.5999984741;83.2616577148;23;95.2805336714;14;40.5999984741;105.353218079;19;68.7214679718;
110;9;35.5999984741;86.4950180054;24;96.9669607878;14;40.5999984741;106.423950195;19;68.8788218498;
111;9;35.5999984741;90.929069519;24;98.3296189308;14;40.5999984741;107.482887268;22;69.0318336487;
112;9;35.5999984741;95.3267593384;25;99.4166965485;14;40.5999984741;108.538208008;22;69.1846477985;
113;9;35.5999984741;98.7585983276;27;100.066787601;14;40.5999984741;109.592849731;23;71.6755838394;
114;11;36.5999984741;99.2253265381;25;100.753343821;14;40.5999984741;107.304168701;24;74.1421209574;
115;11;37.5999984741;100.727104187;25;101.475857735;14;41.5999984741;106.672271729;24;76.5623471737;
116;11;38.5999984741;102.263412476;26;102.233010054;14;42.5999984741;106.05329895;24;78.91720891;
117;11;39.5999984741;103.832931519;28;103.022583246;14;42.4356994629;105.446800232;25;82.1912248135;
118;12;40.5999984741;105.433418274;24;121.091409922;14;40.4357032776;106.852226257;25;85.4328687191;
119;12;42.5999984741;108.061714172;25;123.931671858;14;41.4357032776;110.26890564;26;87.637573719;
120;12;43.6599998474;110.82736969;25;127.671056509;14;42.5999984741;113.696044922;26;89.744584918;
121;12;44.7204818726;114.62638092;25;130.400394201;14;42.5999984741;113.132759094;27;91.7535027266;
122;12;45.7812004089;118.453430176;27;133.004315019;14;45.5999984741;113.578056335;28;93.6665552855;
123;12;46.8419189453;119.302436829;28;136.481050134;14;48.5999984741;115.030807495;28;95.4879271984;
124;12;47.9023857117;119.302436829;31;138.895369768;14;51.5999984741;117.889816284;30;97.2230929136;
125;12;47.9623641968;123.302436829;31;141.198556781;14;53.2890892029;121.353767395;31;98.878233552;
126;12;52.3967056274;129.991958618;33;143.40019834;14;53.421005249;124.821296692;29;100.459735513;
