Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;4;20.3999996185;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.5179204941;10.3632001877;3;22.1203716993;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;11.6361112595;10.4951858521;3;23.3625431061;
11;2;11.9125738144;11.0209560394;3;23.9143505096;2;12.0087633133;11.0209560394;3;24.4552544355;
12;2;12.1743059158;11.4571752548;3;24.661406517;2;14.0087633133;11.4571752548;3;25.4159293175;
13;2;14.9125738144;11.8107032776;3;25.2644476891;2;16.0087623596;11.8107032776;4;26.2685976028;
14;2;16.9125728607;12.0916318893;3;25.7461636066;2;17.2381744385;12.0916318893;4;27.0398178101;
15;2;17.949640274;12.3113050461;3;26.1288670301;2;18.3377361298;12.3113050461;4;27.7556357384;
16;2;18.9627056122;12.4808797836;2;26.211841464;2;19.4507369995;12.4808797836;4;28.218716383;
17;2;19.9761257172;12.5;2;26.2577478886;2;20.5781879425;12.5;4;28.6944839954;
18;2;20.9898986816;12.5;2;26.3048160076;2;21.7209186554;12.5;4;29.2229990959;
19;2;21.8914451599;12.5;2;26.3530313969;2;21.5;13.5;5;29.8048019409;
20;2;21.9059104919;12.5;2;26.4023760557;2;22.5;12.5;5;30.4388051033;
21;2;21.9207134247;12.5;2;26.4528282881;2;23.1316413879;12.5;5;31.121984005;
22;2;21.9358482361;12.5;2;26.5043625832;2;23.3365955353;12.5;5;31.8491544724;
23;2;21.9513092041;12.5;2;26.5569496155;2;23.5547466278;12.5;5;32.6128931046;
24;2;21.9670848846;12.5;1;26.6105561256;2;23.7838668823;12.5;6;33.4036521912;
25;2;21.9831676483;12.5;9;26.6651450396;4;24.0210952759;12.5;4;34.2100963593;
26;2;21.9995441437;12.5;9;26.72067523;4;24.2630290985;12.5;4;35.0196552277;
27;2;21.5;13.1882705688;9;26.7771017551;4;24.505897522;12.5;4;35.8192586899;
28;2;22.0331306458;12.5;9;26.8343759775;4;24.7457771301;12.5;4;36.5961618423;
29;2;21.5;13.2337503433;9;26.8924454451;4;24.9788475037;12.5;4;37.3387613297;
30;2;22.0677337646;12.5;10;26.9512542486;4;23.2016296387;13.5;4;38.0372877121;
31;2;22.0853767395;12.5;10;27.0107431412;4;22.2016296387;13.5;4;38.6842908859;
32;2;21.5;13.3042974472;11;27.0708494186;4;22.2016296387;14.5;4;39.2748651505;
33;2;22.1212539673;12.5;12;27.1315076351;4;21.2016296387;13.5;4;39.8066234589;
34;2;21.5;13.3526029587;12;27.1926498413;4;21.2016296387;14.5;4;40.2794542313;
35;2;22.1577949524;12.5;13;27.2542052269;4;20.2016296387;13.5;4;40.6951389313;
36;2;21.5;13.4016819;14;27.3161010742;4;19.2016296387;13.5;4;41.0568904877;
37;2;22.1948299408;12.5;14;27.3782629967;4;19.2016296387;14.5;4;41.3688926697;
38;2;22.2134780884;12.5;14;27.4406147003;4;19.2016296387;15.5;5;41.635887146;
39;3;22.2321853638;12.5;7;27.5030794144;4;18.2016296387;14.5;5;41.8628196716;
40;3;22.2509231567;12.5;8;27.5655794144;4;17.2016296387;14.5;5;42.0;
41;3;22.2696743011;12.5;8;27.628036499;4;16.2016296387;13.5;5;42.0;
42;3;22.2884101868;14.5;8;27.690372467;4;16.5;14.5;5;42.0;
43;3;22.3071117401;16.5;9;27.7525100708;4;19.5;17.5;4;43.0;
44;3;22.3257522583;18.5;9;27.8143725395;4;22.5;20.5;4;43.0399999619;
45;3;22.3443107605;20.5;9;27.8758842945;4;24.8120002747;23.5;5;43.0811839104;
46;3;22.3627662659;22.5;10;27.936971426;5;26.5;25.5;5;43.1235535145;
47;3;22.3810920715;22.5;10;27.9975619316;5;28.8370666504;27.5;5;43.1671074629;
48;4;22.399269104;22.5;10;28.0575861931;5;28.6000003815;28.0835533142;6;43.211841464;
49;4;22.4172763824;22.5;11;28.1169772148;5;28.963552475;27.5;7;43.2577478886;
50;4;22.435092926;22.5;11;28.1756706238;5;28.9773254395;27.5;7;43.3048160076;
51;4;22.4527015686;22.5;12;28.2336053848;5;28.6000003815;28.1524085999;8;43.3530313969;
52;4;22.4700813293;22.5;12;28.2907235622;5;29.0059089661;27.5;8;43.4023760557;
53;4;22.4872169495;22.5;12;28.346971035;5;28.6000003815;28.2011871338;8;43.4528282881;
54;4;22.5040912628;22.5;12;28.4022974968;5;28.6000003815;28.2264137268;8;44.5043625832;
55;4;22.5206890106;22.5;12;28.4566559792;5;30.0513076782;28.5;9;44.5769495964;
56;4;22.5369968414;22.5;12;28.5100040436;5;31.0670852661;29.5;10;44.6507520676;
57;4;22.5530014038;22.5;12;29.5623030663;6;31.3172111511;30.5;8;59.7257268429;
58;4;23.5686912537;23.5;13;29.6535181999;6;31.6000003815;33.332572937;9;60.5518261194;
59;4;24.5840549469;24.5;13;29.7448029518;6;32.5999984741;35.3603363037;9;61.2983727455;
60;4;24.8423538208;25.5;13;29.8361325264;6;34.1331329346;36.0509490967;10;61.9644775391;
61;4;24.8665733337;26.5;14;29.9274829626;6;34.5999984741;37.9785919189;11;62.5526040792;
62;4;24.890712738;27.5;14;30.0188316107;6;36.1677322388;38.0719451904;11;63.0677014589;
63;4;24.9147624969;27.5;14;30.1101558208;6;37.1853790283;38.0825614929;12;63.5163323879;
64;4;24.9387149811;27.5;15;30.201433897;6;37.5999984741;39.0932502747;13;63.9058839083;
65;4;24.9625682831;27.5;15;30.2926437855;6;39.2212524414;38.1040077209;13;66.3378933668;
66;4;24.6818847656;27.5;16;30.3837636709;6;40.1040000916;39.6148300171;13;68.360026598;
67;4;24.6944160461;27.5;16;30.4528282881;6;41.6487922668;39.0157165527;14;70.021676898;
68;4;24.7000007629;27.5;16;30.5043625832;6;42.1078414917;39.3239173889;16;71.3774044514;
69;4;25.038482666;27.5;16;31.7070367336;7;42.4809989929;38.9097442627;15;72.3324452639;
70;4;25.0359992981;28.0;17;32.6915992498;7;42.7389907837;39.0;15;72.8819485903;
71;5;25.3055973053;28.3899993896;15;43.4922785759;7;37.9850616455;42.0;15;73.2006467581;
72;5;26.5190658569;29.6872596741;15;44.6447191238;8;35.9850616455;44.4194259644;12;85.3410844803;
73;5;27.6871070862;30.9097423553;15;45.5062266588;8;34.9850616455;47.4784927368;11;86.0830019712;
74;5;27.7751846313;32.9748878479;16;46.1573626995;8;33.9850616455;51.4784927368;11;86.7805217505;
75;5;26.3999996185;34.0;18;46.776286602;8;32.125;55.4784927368;11;88.4304196835;
76;6;27.3999996185;34.0;17;47.3616330624;9;32.125;60.4784927368;11;89.1812844276;
77;6;27.8725357056;34.0;17;47.9129397869;9;32.125;65.4784927368;11;89.9040688276;
78;6;25.9033336639;35.0;18;48.4305212498;9;31.7250003815;70.4784927368;12;90.6025785208;
79;6;24.9332332611;36.0;18;48.9153239727;9;31.7250003815;74.842956543;13;91.2816793919;
80;6;22.3999996185;37.0;18;49.3687720299;9;31.7250003815;78.9040374756;13;91.9469270706;
81;6;21.3999996185;38.0;18;49.7926242352;9;31.7250003815;82.9555358887;14;92.6042102575;
82;6;21.3999996185;41.0;18;50.1888380051;10;31.7250003815;86.1547393799;13;93.2594178915;
83;6;19.3999996185;41.0;18;50.559463501;10;31.7250003815;88.0848770142;14;94.8335623741;
84;6;18.3999996185;43.0;18;50.8108799458;11;33.7249984741;87.1438827515;13;95.5035874844;
85;6;18.0;44.2563705444;18;51.008954525;11;34.7249984741;87.2020263672;15;98.9296982288;
86;6;18.0;45.2870368958;18;51.2043418884;11;33.7249984741;90.3252563477;15;101.964671731;
87;6;18.0;46.316368103;18;51.3967838287;11;33.7249984741;93.4496459961;16;104.683303595;
88;6;18.0;48.3443756104;18;51.5860309601;11;33.7249984741;96.5745925903;17;107.169723034;
89;6;19.0;45.3710784912;19;51.771843195;12;33.7249984741;100.699478149;16;109.332003236;
90;6;18.0;46.3965034485;19;51.9022982121;13;34.7249984741;101.270553589;14;111.311178207;
91;5;18.0;47.4000015259;18;52.0231800079;14;34.7249984741;101.669906616;6;113.194336891;
92;5;19.0;43.4000015259;18;52.1429429054;14;33.7249984741;105.110649109;7;115.069679141;
93;5;18.0;44.0;18;52.2613091469;14;34.7249984741;106.434661865;7;117.050580025;
94;5;18.0;47.0;17;52.378013134;14;34.7249984741;109.345748901;8;119.119944572;
95;5;19.0;47.0;17;52.4928040504;14;35.7249984741;111.502754211;8;121.255578995;
96;5;18.0;48.6464042664;18;52.6054472923;14;36.7249984741;113.654373169;9;124.430500269;
97;5;18.0;47.6464042664;18;52.7157273293;16;38.7249984741;116.611778259;9;126.693682075;
98;5;19.0;45.4000015259;18;52.8234472275;16;41.7249984741;116.75125885;9;129.023248672;
99;5;18.0;47.4000015259;19;52.9284319878;16;41.7249984741;119.884178162;9;131.31768477;
100;5;18.0;47.4000015259;20;53.0305275917;16;42.7249984741;123.0103302;11;133.546427727;
