Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0599999428;1;10.0;10.0;5;20.0;
6;2;11.3179998398;10.0;4;21.1229639053;2;11.3000001907;10.0;4;21.0;
7;2;11.336889267;10.0;4;21.6001901627;2;11.3000001907;10.0;4;21.4999996424;
8;2;11.4800567627;10.1999998093;4;22.0082015991;2;11.4499998093;10.1999998093;4;21.9353003502;
9;2;11.6024608612;10.3632001877;4;22.3582868576;2;11.5805902481;10.3632001877;4;22.3176362514;
10;2;11.7074861526;10.4951858521;4;23.5279067755;2;11.6952905655;10.4951858521;4;23.5373773575;
11;2;12.0583724976;11.0209560394;4;24.5268628597;2;12.0612134933;11.0209560394;4;24.5968167782;
12;2;14.0583724976;11.4571752548;4;25.3691681623;2;14.0612134933;11.4571752548;4;25.5111111403;
13;2;16.0583724976;11.8107032776;5;26.0752547979;2;16.0612125397;11.8107032776;5;26.3018171787;
14;2;17.1801719666;12.0916318893;5;26.6680037975;2;17.2481403351;12.0916318893;5;26.9928781986;
15;2;18.2261924744;12.3113050461;5;27.1698563099;2;18.3236541748;12.3113050461;5;27.6076834202;
16;2;19.2750034332;12.4808797836;5;27.3801496029;2;19.4063510895;12.4808797836;5;27.9463441372;
17;2;20.3266181946;12.5;5;27.5615134239;2;20.4964771271;12.5;5;28.2720229626;
18;2;21.3810272217;12.5;5;27.7520513535;2;21.5941810608;12.5;5;28.6230447292;
19;2;22.3256149292;12.5;6;27.9515185356;2;22.5869140625;12.5;6;28.9990065098;
20;2;22.3854560852;12.5;6;28.1595556736;2;22.6997013092;12.5;6;29.3989467621;
21;2;22.4478664398;12.5;6;28.3756833076;2;22.819683075;12.5;6;29.8212919235;
22;2;22.5127048492;12.5;6;28.5992991924;2;22.9463882446;12.5;6;30.2638244629;
23;2;22.5797901154;12.5;6;28.8296794891;3;23.0791473389;12.5;6;30.7236814499;
24;2;22.6489028931;12.5;6;29.0659828186;3;23.2171039581;12.5;6;31.19739151;
25;3;21.5;13.5;6;29.3072590828;3;23.3592185974;12.5;6;31.680949688;
26;3;21.5;14.2229032516;6;29.5524601936;3;23.504283905;12.5;6;32.1699318886;
27;3;21.5;14.3209838867;6;29.8004574776;3;23.6509799957;12.5;6;32.6596431732;
28;3;20.5;13.5;7;30.0500593185;3;23.7978935242;12.5;6;33.1452922821;
29;3;20.0150184631;14.5;7;30.3000340462;3;23.9435882568;12.5;6;33.6221752167;
30;3;19.5;13.5;7;30.5491337776;3;22.0866527557;13.5;6;34.0858602524;
31;3;18.5;13.5;7;30.7961182594;3;21.0866527557;13.5;6;34.5323524475;
32;3;18.2388343811;14.5;7;31.0397801399;3;20.0866527557;13.5;6;34.9582242966;
33;3;17.3119335175;15.5;7;31.278968811;3;19.5;13.5;7;35.3607130051;
34;3;16.3836898804;16.5;7;31.5126113892;3;20.5;14.5;7;35.7377691269;
35;3;15.9537830353;17.5;7;32.7397313118;3;21.5;15.5;7;36.088060379;
36;3;17.0219192505;18.8999996185;7;33.0494645834;3;21.5;16.5;7;36.4109382629;
37;4;17.0219192505;17.5;6;38.3581886292;3;20.5;15.5;7;36.7063741684;
38;4;18.0219192505;17.9748477936;6;38.8156727552;3;20.5;15.5;7;36.9748744965;
39;4;20.4094409943;18.5;7;39.2685799599;3;20.5;15.5;7;38.2173805237;
40;4;21.6915416718;19.5;7;39.7165431976;3;21.1652145386;16.5;7;38.4951701164;
41;4;18.7277526855;22.5;7;40.1593312025;3;21.230550766;17.5;7;38.7527236938;
42;4;18.4962501526;25.5;8;40.5968347788;3;21.230550766;19.5;8;38.9917792082;
43;4;19.0;25.5026035309;6;41.029047966;3;22.230550766;21.5;9;39.2141427994;
44;4;21.5817985535;27.5026016235;6;41.456045866;3;25.230550766;23.5;9;39.3302885294;
45;4;24.4199523926;29.5026016235;6;41.8779604435;3;24.5;25.5;9;39.4057120085;
46;4;26.5059947968;31.2168884277;7;42.2949588299;3;25.5;27.5;10;39.484351635;
47;4;25.5951251984;33.2168884277;7;42.7072138786;5;26.5;28.5;8;39.5662232637;
48;4;26.630147934;35.2168884277;8;43.1148812771;5;26.5;29.5;9;39.6513283253;
49;4;28.5067596436;35.070274353;9;43.5180785656;5;26.5;30.5;10;39.7396525145;
50;4;28.0674228668;34.070274353;8;43.8498017788;5;27.0218963623;31.5;10;39.8311642408;
51;4;28.4549407959;34.5;9;44.1595585346;5;26.5;33.4155807495;10;39.9258141518;
52;4;26.5336074829;36.5;10;44.4717209339;5;27.0777435303;33.5;10;40.0235335827;
53;5;26.6013565063;38.0999984741;10;44.7856338024;5;27.5;32.5;11;40.1242339611;
54;5;26.6710605621;38.8528404236;12;45.10054636;6;26.5;33.5621185303;10;41.2278065681;
55;5;27.7424545288;36.8528404236;12;45.3841423988;6;28.1683425903;34.5;10;41.374121666;
56;5;26.8152427673;37.8528404236;13;45.6303496361;6;29.5;33.5;10;41.5242128372;
57;5;26.8891048431;38.8528404236;13;45.8789830208;6;28.5;36.5;11;41.6779105663;
58;5;26.9636955261;38.9000015259;13;46.1288366318;6;28.8370666504;38.777179718;11;41.8350220919;
59;5;27.0386505127;38.9000015259;14;47.3786706924;6;30.3003749847;36.5;10;41.9953323603;
60;6;28.1136016846;39.9000015259;13;47.7172368765;6;28.8635520935;38.5;10;42.1586048603;
61;6;29.1881713867;40.9000015259;13;48.0604214668;6;29.7475814819;38.5;12;42.324583292;
62;6;29.2619895935;41.9000015259;13;48.4074143171;6;30.4059295654;37.1524085999;12;42.4929924011;
63;6;29.3347034454;42.9000015259;14;48.7574548721;6;28.9059104919;38.5;12;42.6635407209;
64;6;29.8272361755;43.9000015259;14;49.1098465919;7;29.4783496857;39.2011871338;11;67.8359225988;
65;6;29.9329547882;43.9000015259;15;49.4639657736;7;32.9507751465;38.5;12;71.3042011261;
66;6;30.039188385;43.9000015259;15;50.8192664385;8;37.3522605896;41.0;12;75.2145798206;
67;6;31.6081123352;42.9000015259;15;52.5234721899;8;38.5191726685;44.3899993896;12;77.649266839;
68;7;30.9081115723;42.5999984741;14;54.0029495955;8;40.7236480713;45.6872596741;13;81.4312582016;
69;7;33.1421127319;41.9899978638;15;55.2918941975;8;42.0558319092;48.457233429;12;84.6234179735;
70;7;33.062828064;42.6872596741;14;56.4261051416;8;38.2862014771;54.3865280151;13;87.3193036318;
71;7;33.2390289307;43.9097442627;14;57.2906887531;9;37.4534797668;57.5192070007;12;89.3460544348;
72;7;33.3324165344;46.7288513184;14;57.9696923494;9;36.4534797668;60.0008621216;13;91.0775842667;
73;7;35.2579421997;44.7838249207;15;58.6399139166;9;37.204536438;61.5843391418;14;92.3765761852;
74;7;35.4000015259;45.8420829773;15;59.2096222639;9;37.2608375549;63.9586715698;15;93.6425946951;
75;7;36.0846748352;46.2850189209;15;60.7837814093;9;37.4663658142;66.3397216797;16;95.8734551668;
76;7;37.1397399902;45.9686889648;15;61.4017632008;10;39.5279846191;67.4037780762;15;97.1166331768;
77;7;38.19090271;47.0371017456;15;62.0240073204;10;40.5999984741;70.4700317383;15;98.1472803354;
78;7;38.2382659912;48.1089286804;16;62.6496341228;10;38.5999984741;75.3025588989;16;100.160733104;
79;7;38.61901474;49.184135437;16;63.2776118517;10;39.5999984741;80.4872207642;16;101.256832361;
80;7;36.2819480896;51.2626647949;16;63.9067531824;10;41.5999984741;78.681427002;16;102.338266373;
81;7;37.6455001831;50.3444213867;16;64.5357191563;10;39.5999984741;82.7558441162;17;103.400632977;
82;7;39.6592750549;50.4292678833;15;65.0856161118;10;40.5999984741;87.8320846558;18;104.440817952;
83;8;40.1240119934;51.0389709473;14;65.6167340279;10;41.5999984741;85.9100112915;19;105.456933022;
84;8;38.8059120178;50.6075515747;14;66.1515594721;10;41.5999984741;88.3001708984;20;106.448177934;
85;8;38.8207130432;50.7005462646;14;66.6877433062;10;43.5999984741;91.8887786865;21;107.414652228;
86;8;38.4000015259;51.3768920898;14;67.2229504585;10;42.5999984741;92.9131088257;21;108.357136846;
87;8;38.85131073;51.6500358582;15;67.7549061775;10;41.5999984741;94.2154693604;21;109.276880264;
88;8;38.8670883179;51.7882156372;15;68.2814359665;10;41.5999984741;95.5314025879;21;110.175394654;
89;8;38.8831672668;51.9280929565;15;69.8005028963;10;42.5999984741;94.1253356934;23;111.054291487;
90;8;39.8995437622;53.0691413879;16;70.3702356815;10;42.5319519043;97.4681015015;23;111.886084318;
91;9;40.4000015259;55.1571731567;15;70.9319150448;10;41.600730896;98.8238372803;23;112.584369063;
92;9;41.2700195312;55.3524932861;16;71.4841327667;10;42.6673736572;99.1920471191;23;113.287937522;
93;9;41.3069992065;56.4936599731;16;72.0256823301;10;42.7316436768;102.572090149;27;113.995103598;
94;9;41.3451499939;57.6337203979;16;72.5555644035;10;42.7933425903;105.963096619;27;114.704112053;
95;9;40.9853782654;58.5037879944;17;73.0729774237;10;42.8523216248;107.604507446;28;115.413141251;
96;9;40.4000015259;59.6814918518;17;73.5773115158;10;43.8523216248;107.216186523;27;116.120305538;
97;9;41.4665603638;58.041885376;17;75.0681327581;10;46.5999984741;107.805450439;28;116.823665857;
98;9;42.5093193054;59.1722717285;17;75.6251710653;10;47.5999984741;107.403335571;29;117.521245956;
99;9;43.0577964783;61.207321167;18;76.1738328934;10;49.0999984741;109.00743103;30;118.211047173;
100;9;41.2715568542;60.2990913391;20;76.7143594027;10;49.0035324097;110.615188599;32;118.891075611;
