Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;5;20.3999996185;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;11.2971115112;10.4951858521;5;22.0419120789;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;11.9125738144;11.0209560394;4;23.9143505096;
12;2;12.1743059158;11.4571752548;4;24.6214065552;2;12.1743059158;11.4571752548;4;24.7114065886;
13;2;14.9125738144;11.8107032776;5;25.3132637739;2;14.9125738144;11.8107032776;5;25.3703827858;
14;2;16.9125728607;12.0916318893;5;25.8980411291;2;16.9125728607;12.0916318893;5;25.9143484831;
15;2;17.9952030182;12.3113050461;5;26.3994836807;2;18.0000953674;12.3113050461;5;26.3659858704;
16;2;19.0438919067;12.4808797836;5;26.6183350086;2;19.0338420868;12.4808797836;5;26.5249304771;
17;2;20.0980739594;12.5;5;26.8187118769;2;20.0700531006;12.5;5;26.6541694403;
18;2;21.1581878662;12.5;4;27.0402543545;2;21.1088237762;12.5;5;26.7922235727;
19;2;22.1120758057;12.5;5;27.2842636108;2;22.0376663208;12.5;6;26.9393253326;
20;2;22.1852798462;12.5;5;27.5518820286;2;22.0817985535;12.5;6;27.0956480503;
21;2;22.2655639648;12.5;5;27.8440244198;2;22.1286945343;12.5;6;27.261295557;
22;2;22.3532066345;12.5;5;28.1613030434;2;21.5;13.1783885956;6;27.4362905025;
23;2;22.4483909607;12.5;5;28.5039470196;2;22.2308864594;12.5;6;27.6205644608;
24;2;22.5511837006;12.5;6;28.871723175;2;21.5;13.2861690521;6;27.8139474392;
25;3;21.5;13.4679307938;5;29.263862133;2;21.5;13.3441839218;6;28.016159296;
26;3;21.5;13.5659656525;4;29.6789975166;2;22.4048480988;12.5;8;28.2268030643;
27;3;20.5;13.5;4;30.1151270866;3;20.4680404663;13.5;7;28.445360899;
28;3;20.034538269;14.5;4;30.5695996284;3;19.5336074829;14.5;7;28.6711919308;
29;3;19.170879364;15.5;4;31.0391392708;3;19.5;13.5;7;28.9035346508;
30;3;18.3117408752;16.5;4;31.5199065208;4;17.5;15.4517669678;6;29.141512394;
31;3;17.4559726715;17.5;4;32.007601738;4;16.5;16.5707569122;8;29.3841423988;
32;3;16.6022796631;18.5;4;32.4976010323;4;15.5;17.6920719147;8;29.6303496361;
33;3;16.2492790222;19.5;4;32.9851250648;4;14.5;18.8151741028;8;29.8789830208;
34;3;16.3955383301;20.5;4;33.465420723;4;15.0;17.8151741028;8;30.1288366318;
35;3;16.5396270752;21.5;4;33.9339466095;4;15.5386505127;18.5;9;30.3786706924;
36;3;17.6801834106;19.5;5;34.3865451813;4;15.6136016846;19.5;10;30.6272368431;
37;3;16.8159637451;20.5;5;34.8195896149;4;15.6881713867;20.5;10;30.8733024597;
38;3;16.9458770752;21.5;7;35.2300891876;4;15.7619905472;21.5;10;31.1156759262;
39;3;18.069026947;19.5;7;35.6157541275;4;15.8347034454;22.5;10;31.353228569;
40;3;17.1847267151;20.5;7;35.9750175476;4;15.9059686661;23.5;11;31.5849161148;
41;3;17.2925052643;21.5;9;36.307009697;4;15.9754753113;24.5;13;31.8097963333;
42;3;18.3921031952;19.5;9;36.6115064621;5;15.0;23.5;11;42.0135626793;
43;3;17.3921031952;19.5;8;36.8888463974;5;15.0;25.5;10;42.623281002;
44;3;16.3921031952;19.5;9;37.1398382187;5;16.0;27.5;11;43.1985464096;
45;3;17.3921031952;20.5;10;37.3656587601;5;17.0;27.2179794312;11;43.737637043;
46;3;18.7096977234;19.5;9;37.5677556992;5;17.0;27.3133106232;12;44.2396411896;
47;3;17.7096977234;19.5;9;37.747756958;5;17.0;27.3133087158;13;44.7043857574;
48;3;19.7096977234;20.5;10;37.9073896408;5;19.0;27.5;13;45.1323413849;
49;3;21.7096977234;21.5;9;38.0;5;19.0;29.5;14;45.5245132446;
50;3;20.7096977234;22.5;10;38.0;6;17.0;29.5;12;45.8823280334;
51;3;20.7096977234;23.5;11;38.0;6;18.0;30.5;12;46.2075271606;
52;3;21.0;24.5;11;38.0;6;19.0;29.5;13;46.5020647049;
53;3;21.5;25.5;13;38.0;6;18.0;30.5;13;46.7680244446;
54;3;21.5;26.5;13;38.0;6;20.0;29.5;13;46.9075689316;
55;4;21.5;27.5;12;38.0;6;20.0;31.5;13;47.0;
56;4;22.5;25.5;12;38.0;6;21.0;33.5;13;49.0;
57;4;21.5;26.5;11;38.0;6;24.0;37.0;12;49.0399999619;
58;4;21.5;27.5;11;38.0;6;27.0;40.0;13;49.0803918839;
59;4;22.5;25.5;9;38.0;6;28.1241188049;43.0;13;50.1211636066;
60;4;21.5;26.5;8;38.0;6;28.5;47.0;13;50.1823017597;
61;4;21.5;27.5;9;38.0;6;31.14868927;48.0;15;50.2439889908;
62;5;22.5;25.5;8;39.0;6;30.1611366272;50.0;15;50.3062051535;
63;5;22.5;27.5;8;39.0299999714;6;31.1736869812;50.0;16;50.3689287901;
64;5;23.5;29.5;9;39.0605909824;6;33.1863327026;48.0;17;50.4321382046;
65;5;24.5;28.5;10;39.091766119;7;34.2000007629;47.7160720825;16;74.4958103895;
66;5;23.5;30.5;10;39.1235172749;7;37.1645317078;45.5;20;75.7599227428;
67;5;23.5;32.5;11;39.1558350325;7;39.0821838379;45.5;16;76.7820491791;
68;5;24.5;31.077917099;10;40.1887089014;8;40.0999488831;45.5;12;102.590469599;
69;5;24.5;33.0943527222;10;40.2621269226;9;42.1178245544;47.5;12;104.970377803;
70;5;25.5;35.1110610962;10;40.3372600079;9;43.4819946289;49.5;12;106.861770749;
71;5;26.5;34.128036499;10;40.4140954018;9;45.1538581848;50.5;12;108.123285294;
72;5;25.5;36.1452713013;9;40.4926160574;10;46.172000885;51.5;12;112.446778893;
73;5;25.5;38.1627540588;10;40.5728006363;10;47.2203598022;53.0;13;115.807801962;
74;5;26.5;36.7863998413;11;42.0824701786;11;48.9938621521;54.3899993896;12;118.356690049;
75;5;25.7999992371;37.0;11;43.3358832598;11;50.297996521;55.6872596741;12;121.0223037;
76;5;27.0340003967;35.3899993896;11;44.3691933155;12;52.5462493896;57.9097442627;12;143.824275732;
77;5;26.2123565674;36.6872596741;12;45.2206082344;13;54.6961555481;61.0;10;169.456161618;
78;6;27.3458442688;35.6925315857;10;45.7779178619;13;53.9180107117;68.1433792114;10;172.530493379;
79;6;28.3999996185;34.0;11;46.1279785633;13;54.9770545959;73.1770324707;11;174.972900867;
80;6;29.3999996185;34.0;10;46.4542918205;13;53.0062522888;79.2107315063;11;176.929780006;
81;6;30.3999996185;34.0;11;46.6489742994;13;54.948589325;80.7256622314;13;178.469773054;
82;6;26.3999996185;37.8244857788;12;46.8020715714;13;55.0702934265;85.2781906128;16;179.671163321;
83;7;24.3999996185;39.9010353088;11;46.9589973688;13;56.0435142517;86.7481460571;16;180.460076213;
84;7;22.3999996185;41.0285301208;10;47.1195999384;14;54.0939559937;88.7593994141;15;182.695990205;
85;7;23.3999996185;42.9595947266;11;47.2837035656;14;56.565196991;92.7393341064;15;183.290066481;
86;7;24.3999996185;42.9791641235;12;47.4511084557;15;56.2900085449;102.381622314;14;183.966236353;
87;7;25.3999996185;45.9791641235;11;47.6215910912;15;58.7966194153;108.795372009;14;184.737594485;
88;7;26.3999996185;48.049861908;12;47.7949051857;15;66.6981811523;110.784210205;15;185.618602276;
89;7;26.3999996185;50.0804672241;12;47.9707813263;15;71.0974197388;117.784210205;16;186.624756336;
90;7;26.3999996185;52.1112747192;13;48.1489298344;16;74.2091217041;124.784210205;15;187.771961331;
91;7;26.3999996185;54.142250061;13;48.3290412426;17;75.4771957397;131.244781494;14;194.075512052;
92;7;26.3999996185;56.1733474731;13;48.5107882023;18;76.6762695312;136.244781494;15;195.698601723;
93;7;26.3999996185;58.204536438;14;48.6938283443;18;76.9548568726;142.244781494;17;197.497111082;
94;7;26.3999996185;60.2357711792;13;48.8778066635;19;78.4496994019;148.244796753;16;199.47330296;
95;7;26.3999996185;62.2670211792;13;49.0623576641;19;78.6473312378;154.244796753;16;201.620478392;
96;7;26.3999996185;64.2982406616;13;49.2471091747;19;78.8620529175;162.244796753;19;203.920810223;
97;7;26.3999996185;66.3293991089;15;49.4316854477;20;81.0150299072;168.365066528;18;206.344206214;
98;7;26.3999996185;68.3604431152;15;49.6157100201;20;83.2680206299;172.375640869;20;209.848900318;
99;7;26.3999996185;70.3078536987;15;49.7988090515;20;85.5290679932;175.386123657;22;212.464209676;
100;7;26.3999996185;71.3994064331;17;49.9806149006;20;87.7930755615;181.396499634;23;215.06086719;
