Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0;
3;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0900000334;
4;1;9.0;10.0;5;20.0;2;9.21800041199;10.0;4;21.1871190071;
5;2;10.3000001907;10.0;4;21.0;2;10.3561353683;10.0;4;21.2917383909;
6;2;11.3000001907;10.0;4;21.0599999428;2;11.3875217438;10.0;4;21.4042263031;
7;2;11.3179998398;10.0;4;21.5335636139;2;11.4212675095;10.0;4;21.9389723539;
8;2;11.4600687027;10.1999998093;3;21.9377998114;2;11.5816917419;10.1999998093;4;22.4109756947;
9;2;11.5813398361;10.3632001877;3;22.2840082645;2;11.7232933044;10.3632001877;4;22.831872344;
10;2;11.6852025986;10.4951858521;3;23.4481773376;2;11.8495616913;10.4951858521;4;24.1073114872;
11;2;12.034453392;11.0209560394;2;24.4414664507;2;12.2321929932;11.0209560394;4;25.2262470722;
12;2;14.034453392;11.4571752548;2;25.2779132128;2;14.2321929932;11.4571752548;4;26.2035200596;
13;2;16.0344524384;11.8107032776;3;25.9779809713;2;16.2321929932;11.8107032776;5;27.060199976;
14;2;17.1509895325;12.0916318893;3;26.5645889044;2;17.4756546021;12.0916318893;5;27.819549799;
15;2;18.1951675415;12.3113050461;3;27.060223341;2;18.5716552734;12.3113050461;5;28.5040667057;
16;2;18.6125736237;12.4808797836;3;27.2642745972;2;19.6752662659;12.4808797836;5;28.912750721;
17;2;19.6125736237;12.5;3;27.439432621;2;20.7863998413;12.5;5;29.3074398041;
