Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;2;10.3000001907;10.0;4;21.0;
6;1;11.0;10.0;4;20.0;2;11.3000001907;10.0;4;21.0599999428;
7;1;11.0;10.0;3;20.3999996185;2;11.3179998398;10.0;4;21.5335636139;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;11.4600687027;10.1999998093;4;21.9377998114;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;11.5813398361;10.3632001877;4;22.2840082645;
10;2;11.597111702;10.4951858521;2;23.0719120502;2;11.6852025986;10.4951858521;4;23.4481773376;
11;2;11.9215736389;11.0209560394;2;23.9749414921;2;12.034453392;11.0209560394;4;24.4414664507;
12;2;13.9215736389;11.4571752548;2;24.7131726742;2;14.034453392;11.4571752548;4;25.2779132128;
13;2;15.9215736389;11.8107032776;2;25.3067810535;2;16.0344524384;11.8107032776;5;25.9779809713;
14;2;16.94962883;12.0916318893;2;25.7784451246;2;17.1509895325;12.0916318893;4;26.5645889044;
15;2;17.9593238831;12.3113050461;2;26.1504684687;2;18.1951675415;12.3113050461;4;27.060223341;
16;2;18.9691867828;12.4808797836;2;26.2221269608;2;19.2421131134;12.4808797836;3;27.2642745972;
17;2;19.9792118073;12.5;2;26.2560760975;2;20.2918567657;12.5;3;27.439432621;
18;2;20.989397049;12.5;2;26.2905418873;2;21.3444023132;12.5;3;27.6238675117;
19;2;21.8871631622;12.5;3;26.3255085945;2;22.2871608734;12.5;4;27.8174073696;
20;2;21.8976516724;12.5;3;26.3609591722;2;22.3452224731;12.5;4;28.0197701454;
21;2;21.9082870483;12.5;3;26.3968753815;2;21.5;13.4059314728;4;28.2305569649;
22;2;21.9190635681;12.5;2;26.4332377911;3;21.5;13.4691667557;3;28.4492475986;
23;2;21.9299716949;12.5;2;26.4700255394;3;21.5;12.5;3;28.6751992702;
24;3;21.9410076141;12.5;2;26.5072168112;3;22.5;12.5;4;28.907648325;
25;4;21.9521656036;12.5;1;26.5447884798;4;22.6722946167;12.5;3;29.1457161903;
26;4;21.9634361267;12.5;1;26.5827163458;4;22.7437152863;12.5;3;29.3884181976;
27;4;21.5;13.1330862045;1;26.6209751368;4;21.5;13.5;3;29.634677887;
28;4;21.9862918854;12.5;1;26.6595385075;4;21.5;14.5;3;29.8833432198;
29;4;21.9978618622;12.5;1;26.6983793974;4;22.5;12.5;3;30.1332073212;
30;4;22.009513855;12.5;1;26.7374696732;4;21.0399627686;13.5;3;31.3830299377;
31;4;22.0212402344;12.5;1;26.7767804861;4;21.1149101257;15.0;3;31.6715626717;
32;4;21.5;13.2107124329;1;26.8162822723;4;21.1894683838;15.5;3;31.9587578773;
33;4;22.044883728;12.5;1;26.8559447527;4;20.2632713318;17.0405921936;3;32.2434260845;
34;4;21.5;13.2423782349;2;26.8957372904;4;19.6730270386;17.5;3;32.5244387388;
35;4;22.0687217712;12.5;2;26.9356285334;4;18.4071998596;19.0835533142;3;32.8007491827;
36;4;21.5;13.2742509842;2;26.9755871296;4;18.3402252197;19.5;3;33.0714094639;
37;4;22.0926761627;12.5;3;27.015581131;4;18.0440979004;21.1288738251;3;33.3355839252;
38;4;22.104675293;12.5;3;27.0555787086;4;18.1092300415;22.1524085999;4;33.5925590992;
39;4;21.5;13.3222312927;4;27.0955479145;4;18.5777683258;22.5;5;33.8417490721;
40;4;22.1286640167;12.5;4;27.135456562;4;18.2318115234;24.2011871338;5;34.0826958418;
41;4;21.5;13.3541822433;4;27.17527318;4;18.2889595032;25.2264137268;4;34.3150682449;
42;4;22.1525821686;15.3541822433;4;27.2149660587;4;19.3432121277;23.2521820068;4;34.5386548042;
43;4;22.1644897461;17.354183197;4;27.2545039654;4;18.3432121277;24.2521820068;4;34.7533555031;
44;4;22.1763515472;19.354183197;4;27.293856144;4;19.483165741;25.2521820068;5;34.959172368;
45;4;22.1881561279;21.354183197;6;28.3329925537;5;22.0;27.2521820068;4;36.1561963558;
46;4;23.1998977661;23.5;6;28.4118835926;5;25.0;29.2521820068;4;36.3745951653;
47;4;24.2115650177;24.5;6;28.4916846752;5;27.1033782959;30.5;5;36.5851906538;
48;4;24.547504425;25.5;10;28.5723690987;5;25.5702476501;33.4171905518;5;36.7882581949;
49;5;24.5717105865;26.5;6;32.7664693594;5;26.0677337646;34.5;5;36.9841104746;
50;5;25.5961723328;28.5;7;33.0087071657;5;26.0853767395;35.5;6;37.1665781736;
51;5;26.6208820343;29.5;6;33.2511212826;5;25.5;37.5;5;37.25955832;
52;5;27.6458301544;30.5;5;33.4931709766;5;26.1212539673;37.0;5;37.3536345959;
53;5;28.047952652;31.5;6;33.7343249321;5;25.5;38.0;7;37.4487259388;
54;5;28.1202964783;32.5;7;33.9740675688;5;25.5;38.0963249207;7;37.5447471142;
55;7;28.1922206879;32.5;5;34.211904645;5;25.5;38.1271018982;8;37.6416096687;
56;7;27.4516487122;32.5;6;34.4473679066;5;26.1948299408;37.0;9;37.7392221689;
57;7;28.3342094421;32.5;6;34.6800200939;5;25.5;38.0;11;37.8374900818;
58;7;28.4040050507;32.5;5;34.909457922;5;25.5;38.2203063965;13;37.9363172054;
59;7;26.8261394501;33.5;5;35.1353162527;5;26.2509231567;37.0;13;38.0356049538;
60;7;26.3530025482;35.1660575867;5;35.3572685719;5;25.5;38.0;14;38.1352533102;
61;7;26.3628692627;36.0684509277;5;36.5750284195;6;25.5;38.3140182495;13;38.2351609468;
62;7;27.9056968689;36.4446868896;6;36.8283506632;6;25.5;38.3451843262;12;38.3352264166;
63;7;28.3820896149;37.5068359375;6;37.0782135725;6;25.9748153687;38.3762550354;12;38.4353476763;
64;7;28.0677337646;39.5665626526;7;38.3224316835;6;25.5;38.4071884155;13;38.535422802;
65;7;29.3999996185;41.4043121338;7;38.5749562979;6;26.3627662659;37.0;13;38.6353508234;
66;7;30.3999996185;43.4828491211;8;39.9697780609;6;25.5;38.0;13;38.7350316048;
67;8;31.3513183594;44.8483657837;7;41.1479603052;6;25.5;38.4987792969;13;38.8343666792;
68;9;30.9698104858;47.2093772888;6;42.1439759731;6;25.5;38.528793335;18;40.1921793222;
69;9;30.2123565674;49.6334266663;6;42.9937064648;6;27.7534370422;35.5;18;41.3187851906;
70;9;30.3458442688;47.2821731567;6;43.5821808577;6;26.0340003967;37.8899993896;19;42.2487051487;
71;9;30.3999996185;47.4147567749;7;43.9932457209;6;27.2123565674;37.8735656738;20;43.0179703236;
72;9;30.3999996185;47.4547271729;7;44.4073007107;6;29.94896698;34.4097442627;22;43.5118455887;
73;8;28.3999996185;42.492401123;7;43.145421505;7;27.4999828339;35.5;19;45.353507638;
74;8;28.3999996185;42.5;7;43.4110865593;7;29.536649704;36.0;19;45.7258642912;
75;8;28.3999996185;42.5;7;44.6801126003;7;32.2308425903;36.0;20;45.995503664;
76;8;29.3999996185;43.5;7;45.0121116638;7;26.3999996185;41.0;20;46.2675458193;
77;8;30.3999996185;44.5;8;45.3496322632;7;25.3999996185;45.157875061;21;46.0415959358;
78;8;30.3999996185;45.5;9;45.6923030615;7;24.3999996185;48.3235816956;21;46.4597507715;
79;8;30.3999996185;46.5;10;46.0397222042;7;23.3999996185;50.4130477905;22;46.8674983978;
80;8;28.3999996185;48.5;11;46.3914586306;7;23.3999996185;50.4442825317;22;47.2650132179;
81;9;27.3999996185;50.165145874;9;46.7470544577;7;23.5534610748;51.0;22;47.1497375965;
82;9;26.3999996185;51.2028579712;9;47.1060268879;8;21.8169269562;54.0;20;47.5701901913;
83;9;25.3999996185;52.2421760559;10;47.4678710699;8;21.4491901398;56.3450088501;21;47.9785740376;
84;9;24.3999996185;51.2831115723;10;47.832062006;9;22.3062763214;57.0;20;48.3750629425;
85;9;23.3999996185;53.2421760559;10;48.174502492;9;21.5111961365;59.9466400146;22;48.7571048737;
86;9;22.3999996185;54.7421760559;10;48.5024603605;9;23.4035186768;57.9466400146;22;49.0307290554;
87;9;22.0;56.7421760559;11;48.8323149681;9;23.4505634308;56.9466400146;22;49.3022589684;
88;9;22.0;58.7421760559;11;49.1634843349;9;24.4964923859;56.9466400146;23;49.5713038445;
89;9;22.0;60.7421760559;12;49.4953801632;9;25.5412654877;56.9466400146;24;49.8374817371;
90;9;22.0;62.7421760559;12;49.8274114132;9;26.5848464966;56.9466400146;25;50.1004221439;
91;9;23.0;61.7421760559;13;50.1589860916;10;27.6272125244;56.9466400146;25;50.3597660065;
92;9;22.0;63.7421760559;14;50.4895164967;10;28.668340683;56.9466400146;25;50.6151697636;
93;9;22.0;65.7421722412;15;50.818420887;10;29.7082138062;56.9466400146;24;50.366304636;
94;9;23.0;64.2771759033;15;51.1451280117;10;30.7468280792;56.9466400146;26;50.7553591728;
95;9;22.0;65.3339538574;15;51.4690792561;10;31.1841773987;56.9466400146;26;51.1279382706;
96;9;22.0;66.391746521;16;51.7897324562;10;31.2202625275;56.9466400146;27;51.4770889282;
97;9;23.0;64.4504241943;17;52.1065630913;10;31.252910614;57.9466400146;27;51.7553207874;
98;9;22.0;65.5098876953;17;52.4190680981;10;31.2686023712;58.9466400146;27;51.9242355824;
99;9;22.0;66.5699768066;18;52.7267684937;10;30.2839698792;57.9466400146;28;52.0902657509;
100;9;23.0;64.6305847168;18;53.0292115211;10;30.2990016937;57.9466400146;29;52.2531404495;
101;9;22.0;65.6915435791;19;53.3259718418;10;31.3136920929;58.9466400146;29;52.4126102924;
102;9;22.0;66.7527313232;19;53.6166529655;10;30.3280334473;57.9466400146;30;52.568448782;
103;9;23.0;64.8139801025;20;53.9008917809;10;30.3420181274;57.9466400146;30;52.7204539776;
104;9;22.0;65.8751449585;19;54.137601614;10;31.3556461334;58.9466400146;30;52.8684482574;
105;9;22.0;67.7105178833;20;54.3500490189;10;30.3689117432;57.9466400146;31;53.0122797489;
106;9;22.0;68.7952957153;19;54.558139801;10;30.381811142;57.9466400146;31;53.1518216133;
107;9;22.0;69.8793487549;22;54.7615556717;10;31.3943462372;58.9466400146;31;53.2652554512;
108;9;22.0;70.9624633789;22;54.9600086212;10;31.3999996185;59.9466400146;30;53.3565940857;
109;9;22.0;72.0444641113;23;55.1532430649;10;31.3999996185;60.9466400146;31;53.4446249008;
110;10;23.0;70.1251602173;24;55.3410348892;10;32.4000015259;58.9466400146;31;53.5293092728;
111;12;22.0;71.2043991089;22;55.5231938362;10;31.3999996185;59.9466400146;28;53.6106281281;
112;12;22.0;72.2820205688;22;55.6995625496;11;31.3999996185;60.9466400146;22;53.688580513;
113;12;23.0;70.3578796387;23;55.8700165749;11;32.4000015259;59.9466400146;23;53.7631816864;
114;12;22.0;71.431854248;23;56.0054745674;11;31.3999996185;59.9466400146;23;53.834461689;
115;13;22.0;72.5038299561;21;56.1053099632;11;31.3999996185;60.9466400146;23;53.9024643898;
116;13;23.0;70.57371521;19;56.2020397186;11;32.4000015259;58.9466400146;23;53.9672460556;
117;13;22.0;71.6414260864;20;57.2955703735;11;31.3999996185;59.9466400146;21;54.0;
118;13;23.0;73.7069015503;21;57.4058294296;12;31.3999996185;60.9466400146;20;54.0;
119;13;25.0;72.7700805664;22;57.5129618645;12;32.4000015259;58.9466400146;20;54.0;
120;13;24.0;74.8309326172;23;57.6169296503;12;31.3999996185;59.9466400146;22;55.0399999619;
121;14;24.0;76.8894424438;23;57.7177132368;12;31.5859985352;60.9466400146;23;56.0864725113;
122;15;25.0;75.9455947876;21;57.815309763;12;32.7732086182;58.9466400146;23;57.1315307617;
123;15;26.0;75.9993896484;20;59.3145754337;12;31.9603290558;59.9466400146;24;58.1672554016;
