Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;11.0;10.0;3;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;3;20.3999996185;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.4200000763;10.1999998093;2;21.7264003754;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.5179204941;10.3632001877;2;21.9903717041;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;11.597111702;10.4951858521;2;23.0819120407;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;11.9245738983;11.0209560394;2;23.99553442;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;13.9245738983;11.4571752548;2;24.7449600697;
13;1;12.8743057251;11.8107032776;3;24.1832637787;2;15.9245738983;11.8107032776;2;25.3503712416;
14;1;13.8743057251;12.0916318893;3;24.6226100922;2;16.9627056122;12.0916318893;2;25.8344515562;
15;1;14.3867835999;12.3113050461;3;24.9617595673;2;17.9761257172;12.3113050461;2;26.2195074558;
16;1;14.488527298;12.4808797836;3;25.0;2;18.9898986816;12.4808797836;2;26.3048160076;
17;1;16.3867835999;12.5;3;25.0;2;20.0040187836;12.5;2;26.3530313969;
18;1;17.3867835999;12.5;3;25.0;2;21.0184822083;12.5;4;26.4023760557;
19;1;18.3867835999;12.5;4;25.0;3;21.9207134247;12.5;3;26.4528282881;
20;1;19.3867835999;12.5;4;25.0;3;21.5;12.5;4;26.5043625832;
21;1;19.5;12.5;4;25.0;3;21.9513092041;12.5;4;26.5569496155;
22;1;19.5;12.5;4;25.0;3;21.9670848846;12.5;5;26.6105561256;
23;1;19.5;12.5;4;25.0;3;21.9831676483;12.5;5;26.6651450396;
24;1;19.5;12.5;4;25.0;4;21.9995441437;12.5;4;29.526119709;
25;1;19.5;12.5;5;25.0;4;22.5;13.0162029266;4;29.7072358131;
26;1;19.5;12.5;5;25.0;4;24.0331306458;12.5;4;29.8910878897;
27;1;19.5;12.5;5;25.0;4;24.5;13.4171876907;4;30.0773340464;
28;1;19.5;12.5;5;25.0;4;25.5009346008;12.5;4;30.2656120062;
29;1;19.5;12.5;5;25.0;4;24.9914608002;13.4756269455;5;30.4555420876;
30;1;17.5;13.5;5;25.0;4;23.6533813477;13.5;5;30.6467299461;
31;1;16.5;14.5;5;25.0;4;22.7304000854;14.5;5;30.8387703896;
32;1;15.5;15.5;5;25.0;4;21.8077201843;15.5;5;31.0312511921;
33;1;14.5;16.5;5;25.0;4;20.8851661682;16.5;5;31.2237565517;
34;1;13.5;17.5;6;25.0;4;19.9625587463;17.5;5;31.4158716202;
35;1;12.5;18.5;6;25.0;4;19.0397262573;18.5;5;31.6071858406;
36;1;12.0;19.5;6;25.0;4;18.6164932251;19.5;6;31.797296524;
37;1;12.0;20.5;6;25.0;4;18.692691803;20.5;6;31.9858140945;
38;1;12.0;21.5;6;25.0;4;18.7681541443;21.5;6;32.1723632812;
39;1;13.0;19.5;7;25.0;4;18.8427257538;22.5;7;32.35658741;
40;1;12.0;20.5;7;25.0;4;18.9162597656;23.5;8;32.5381512642;
41;1;12.0;21.5;7;25.0;4;18.9886131287;24.5;9;32.7167434692;
42;1;13.0;19.5;8;25.0;4;19.2339057922;23.5;9;32.8920764923;
43;1;12.0;20.5;8;25.0;4;20.2849674225;24.5;10;33.0638911724;
44;1;12.0;21.5;8;25.0;4;22.1973686218;25.5;10;33.231954813;
45;1;13.0;19.5;8;25.0;4;22.3827419281;26.5;10;33.3960633278;
46;1;12.0;20.5;9;25.0;5;23.4293251038;27.5;10;33.5560407639;
47;1;12.0;21.5;9;25.0;5;24.4743041992;28.5;10;33.7117395401;
48;1;13.0;19.5;9;25.0;5;25.5176429749;29.0584888458;10;33.8630394936;
49;1;12.0;20.5;9;25.0;5;26.0593166351;29.0878353119;10;34.0098466873;
50;1;12.0;21.5;9;25.0;5;26.0993080139;29.1168022156;9;34.1520926952;
51;1;13.0;19.5;10;25.0;5;26.1376152039;29.145362854;8;34.289732933;
52;1;12.0;20.5;11;25.0;5;26.174243927;29.1734848022;9;34.4227452278;
53;1;12.0;21.5;11;25.0;5;26.2092018127;29.2011489868;9;35.5511283875;
54;1;12.0;22.5;11;25.0;5;28.2425117493;28.5;9;35.7823995352;
55;1;12.0;23.5;13;25.0;6;28.2742023468;30.5;11;36.0194597244;
56;1;12.0;24.5;14;25.0;6;28.85572052;32.2811508179;11;36.2178491354;
57;1;12.0;25.5;14;25.0;6;29.9219493866;31.5;11;36.4087417126;
58;1;13.0;23.5;14;25.0;6;30.0843906403;32.5;11;36.6110247374;
59;1;14.0;22.5;15;25.0;6;30.1680736542;32.5;12;36.8253399134;
60;1;15.0;21.5;15;25.0;6;29.129234314;33.5;12;37.0522719622;
61;1;16.0;20.5;15;25.0;6;30.2103767395;32.5;12;38.2923238277;
62;1;17.0;19.5;16;25.0;6;31.4536857605;33.5;13;38.5858914852;
63;1;18.0;18.5;16;25.0;7;31.3921737671;35.5;12;38.8944194317;
64;1;19.0;17.5;17;25.0;7;32.4931297302;35.5;14;39.2180058956;
65;1;19.5;17.5;18;25.0;7;31.6008796692;37.5;14;39.5346108675;
66;1;19.5;17.5;18;25.0;7;32.7153778076;37.5;14;41.0057739019;
67;1;19.5;17.5;18;25.0;7;33.3787651062;38.6175918579;15;42.2811168432;
68;1;19.5;17.5;18;25.0;8;32.5142326355;40.0431938171;15;43.393879652;
69;1;19.5;17.5;18;25.0;8;33.8396568298;39.3776473999;15;44.3783186674;
70;2;20.5;18.5;17;26.0;8;34.4704284668;39.638923645;15;45.1174331903;
71;2;21.5;19.5;17;26.0499999523;8;33.3474349976;40.7695884705;17;45.6926386356;
72;2;21.5;20.5;17;26.1019749641;8;33.5186195374;41.8116149902;17;46.2815271616;
73;2;21.5;21.5;18;26.1559499502;8;31.695640564;43.2567176819;17;46.8808205128;
74;2;21.8467845917;22.5;16;26.2119446993;9;30.877122879;44.3547210693;18;47.486951828;
75;2;21.5;22.9847774506;14;26.269973278;10;25.877122879;47.4528656006;17;48.0961565971;
76;2;21.5;23.0079898834;14;26.3300433159;11;23.3999996185;50.5510597229;12;60.204577446;
77;2;21.8990135193;22.5;14;26.3921557665;11;25.3999996185;48.6492080688;13;61.4408800602;
78;2;21.5;23.0568618774;15;26.4563041925;11;28.3999996185;47.6492080688;11;62.6269216537;
79;3;21.9368915558;22.5;14;26.5224741697;11;30.7458229065;49.045539856;11;63.7548182011;
80;3;21.5;23.1089897156;14;26.5906432867;11;31.768989563;51.045539856;10;65.8189423084;
81;3;21.5;23.1362571716;14;26.6607804298;11;33.7914352417;54.045539856;11;66.8758718967;
82;4;21.5;23.1643123627;12;40.9408578873;10;33.8131256104;52.045539856;10;53.2624599934;
83;4;22.5;24.1931381226;12;41.1983671188;10;31.8340396881;55.3728027344;10;53.8386622667;
84;4;23.5;25.2227153778;12;41.3825509548;10;30.8541603088;58.4312057495;11;54.3953168392;
85;4;23.5;26.2530212402;12;41.4600640535;11;29.8734760284;61.4904251099;10;54.9317368269;
