Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;1;11.0;10.0;5;20.0;
7;2;11.3000001907;10.0;4;21.3999996185;1;11.0;10.0;5;20.3999996185;
8;2;11.4200000763;10.1999998093;4;21.8264003992;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;11.5479202271;10.3632001877;4;22.1992716789;2;11.5179204941;10.3632001877;4;22.0903717279;
10;2;11.659781456;10.4951858521;4;23.4054436684;2;11.6271114349;10.4951858521;4;23.2838120461;
11;2;12.0216331482;11.0209560394;3;24.4501843452;2;11.9851436615;11.0209560394;4;24.3146933317;
12;2;14.0216331482;11.4571752548;3;25.3486692905;2;13.9851436615;11.4571752548;4;25.1981878281;
13;2;16.0216331482;11.8107032776;4;26.1225088835;2;15.9851436615;11.8107032776;5;25.9559320211;
14;2;17.1943473816;12.0916318893;4;26.7957427502;2;17.1443748474;12.0916318893;5;26.6120283604;
15;2;18.2645130157;12.3113050461;4;27.3919057846;2;18.209400177;12.3113050461;5;27.1901185513;
16;2;19.3416175842;12.4808797836;4;27.7113106251;2;19.2810821533;12.4808797836;5;27.4906733036;
17;2;20.4259662628;12.5;4;28.0173821449;2;20.3597755432;12.5;5;27.7773330212;
18;2;21.5177879333;12.5;4;28.3487696648;2;21.4457740784;12.5;5;28.0890238285;
19;2;22.5046310425;12.5;5;28.7054548264;2;22.4267082214;12.5;5;28.4260663986;
20;2;22.6116371155;12.5;5;29.0869145393;2;22.5278205872;12.5;5;28.788336277;
21;2;22.7260742188;12.5;5;29.4920539856;2;22.6365013123;12.5;5;29.1751885414;
22;3;22.8476161957;12.5;4;29.9191560745;2;22.7525558472;12.5;5;29.585392952;
23;3;22.9757461548;12.5;2;30.3658571243;2;22.875617981;12.5;5;30.0170898438;
24;3;23.1097564697;12.5;3;30.8291530609;2;23.0051269531;12.5;12;30.4677705765;
25;4;23.2487449646;12.5;2;31.3054442406;2;23.1403312683;12.5;12;30.9342932701;
26;4;19.5;14.5;2;31.790620327;2;23.2802886963;12.5;11;31.4129357338;
27;4;19.5;14.5;2;32.2801818848;2;23.4238815308;12.5;11;31.8994894028;
28;4;19.5;15.5;2;32.7693967819;2;23.5698471069;12.5;11;32.3893885612;
29;4;18.8308181763;16.5;2;33.2534770966;2;23.7168159485;12.5;12;32.877872467;
30;4;17.9760437012;17.5;2;34.7277650833;2;23.8633613586;12.5;12;33.360165596;
31;4;18.1183300018;18.8999996185;2;35.2179129124;2;22.0080490112;13.5;13;33.8316650391;
32;4;18.7563743591;19.5;2;35.6906340122;2;21.0080490112;13.5;13;34.2881155014;
33;4;18.8890132904;20.9242362976;3;36.1426379681;2;20.0080490112;13.5;13;34.7257604599;
34;4;19.342792511;21.5;3;36.5713112354;2;20.0080490112;14.5;13;35.141462326;
35;4;18.0152626038;20.9494075775;4;36.9747561216;2;19.0080490112;13.5;13;35.5327749252;
36;4;18.3620109558;20.5;4;37.3517881632;2;18.0080490112;13.5;13;35.8979701996;
37;4;19.3718757629;21.5;4;37.7018938065;2;18.0080490112;14.5;13;36.2360286713;
38;4;18.0152626038;20.9888515472;4;38.0251600742;2;17.8708076477;15.5;13;36.5465888977;
39;4;18.3920860291;20.5;4;38.3221838474;2;17.4639778137;16.5;13;36.8298740387;
40;4;19.4024238586;21.5;5;39.5939764977;2;17.5489616394;17.5;13;37.0865974426;
41;4;22.0781917572;19.8999996185;5;39.891859889;2;17.6259803772;18.5;13;37.3178625107;
42;4;22.152557373;20.5;5;40.1693482399;2;17.6953582764;19.5;13;37.5250654221;
43;4;21.8011493683;22.499540329;5;40.4281398058;2;18.7575187683;18.5;13;37.7098016739;
44;4;23.1984710693;23.499540329;4;40.6699882746;2;19.8129405975;19.5;13;37.8737831116;
45;4;23.8964042664;25.499540329;5;40.7771900892;2;20.8621349335;20.5;13;38.0;
46;4;25.3521652222;27.499540329;5;40.8748317957;2;21.8999996185;21.5;14;38.0;
47;4;26.7624492645;30.499540329;6;40.9748721123;2;22.8999996185;22.5;16;38.0;
48;4;26.8999996185;33.4995422363;8;41.0772793293;2;23.8999996185;22.5;16;38.0;
49;4;28.8231830597;32.5;8;41.1820126772;2;24.8999996185;22.5;17;38.0;
50;4;29.8546028137;32.5;8;41.2890226841;2;25.3999996185;22.5;17;38.0;
51;4;30.3867053986;32.5;9;41.398250103;3;25.3999996185;22.5;11;38.0;
52;4;29.9212398529;33.16431427;9;41.5096257925;3;25.3999996185;22.5;11;38.0;
53;4;29.9198532104;33.2107124329;10;41.6230707169;3;25.3999996185;22.5;12;38.0;
54;4;30.4869213104;32.5;11;41.7384957075;3;25.3999996185;22.5;12;38.0;
55;5;30.5215492249;32.5;10;41.8558013439;3;25.3999996185;22.5;12;38.0;
56;5;27.9687213898;33.5;12;41.9748779535;3;25.3999996185;22.5;12;38.0;
57;5;27.0117740631;35.2742538452;12;42.0956060886;4;23.3999996185;23.5;10;58.0;
58;5;25.5;37.1382446289;13;42.2178564072;4;23.3999996185;25.5;10;59.2000007629;
59;5;26.7653579712;36.5;13;42.3414902687;4;23.5;27.5;9;61.2175998688;
60;5;26.1166725159;38.4143638611;13;42.4663603306;4;25.5;30.5;10;62.1279586554;
61;5;27.1286640167;36.4483261108;13;42.5923101902;4;26.5;30.5;10;62.8804849386;
62;6;26.2370567322;37.354183197;11;43.7191767693;4;26.5;33.5;10;63.4962377548;
63;6;27.2631721497;38.5;10;43.8767893314;4;27.5;35.5;12;63.9981461763;
64;6;29.1644897461;38.5;10;44.0355627537;4;28.5;37.5;13;64.3928465843;
65;7;28.3161411285;40.401802063;3;59.1953086853;4;29.5;39.4749908447;13;64.4848741293;
66;7;30.0310630798;42.5;3;60.1058340073;4;29.5;38.5394134521;13;64.5816155672;
67;7;31.1998977661;43.5;4;62.7628618479;4;30.5;38.607131958;14;64.6831297874;
68;7;30.7228603363;46.5416183472;4;66.0628626347;4;32.5;39.6781921387;14;64.7894508839;
69;7;33.7488098145;45.9959030151;4;68.1157827377;4;34.0;37.7526168823;15;67.3263750076;
70;7;36.0020370483;47.3161125183;5;69.8853878975;4;35.5999984741;37.3554611206;15;69.3919970989;
71;8;37.2116851807;48.5621299744;6;71.2646197081;4;34.0680007935;38.8547592163;13;71.0570800304;
72;8;38.5495834351;48.0;6;72.3487747908;4;34.4247131348;40.2678451538;14;72.3957955837;
73;8;38.8531532288;50.7011680603;7;73.3315746784;5;35.6916885376;38.612701416;14;73.1809873581;
74;8;38.155418396;53.4552459717;8;74.1159061193;5;36.7999992371;37.8318252563;14;73.5833218098;
75;8;39.078956604;53.5359840393;8;74.7681219578;5;35.7999992371;37.9670677185;15;73.9665994644;
76;9;39.158115387;54.6205368042;7;75.208216548;5;35.7999992371;38.1084976196;16;74.222625494;
77;9;39.2370986938;55.7089424133;7;75.6546109915;5;35.2999992371;39.2558364868;16;74.4410347939;
78;9;39.3156433105;56.801235199;9;76.1064319611;5;34.2999992371;40.4087219238;16;74.6667311192;
79;9;38.4713363647;58.8974151611;8;76.5627770424;5;33.2999992371;41.5667114258;16;75.8989551067;
80;9;36.5304527283;61.2506637573;9;77.0227221251;5;33.2999992371;43.7292709351;17;76.1568322182;
81;9;35.5885810852;63.3779067993;10;77.4853290319;6;33.2999992371;45.8957824707;15;76.4195775986;
82;10;33.8747711182;65.2088623047;9;78.9496498108;6;32.9000015259;48.0655670166;13;76.6861115694;
83;10;33.9000015259;66.3444213867;6;79.4747321606;6;32.9000015259;50.2378692627;12;76.9552782774;
84;10;33.9000015259;68.7741165161;6;82.4717204571;6;32.9000015259;52.4118881226;12;77.2258656025;
85;10;31.8999996185;71.0234985352;8;85.0847808123;6;32.9000015259;54.1377258301;12;77.4966272116;
86;10;32.9000015259;69.8364105225;9;87.368953228;6;32.9000015259;55.3230781555;12;77.7663068771;
87;10;30.8999996185;70.054397583;8;89.3856400251;6;32.9000015259;55.9356918335;12;79.0336649418;
88;10;28.8999996185;73.8236923218;8;91.0205825567;6;34.9000015259;55.6905403137;12;79.3574998379;
89;10;27.0;75.1110534668;8;92.3956310749;6;34.9000015259;57.8709526062;12;79.6796375513;
90;10;27.0;76.4071426392;9;93.7270590067;6;36.2368927002;57.0480690002;13;79.9990930557;
91;10;28.0;79.7106399536;10;94.9475364685;6;36.9000015259;57.2211608887;15;80.3149745464;
92;10;30.0;79.7761535645;11;96.0251277685;6;38.2774162292;57.3895606995;14;80.6264953613;
93;10;30.0;82.2253265381;11;97.0894299746;6;38.9000015259;56.5811691284;14;80.9329842329;
94;10;33.0;79.5412521362;12;98.1356112957;6;39.9000015259;56.4128875732;15;81.2338877916;
95;10;33.0;79.8575592041;13;99.1591966152;6;40.9000015259;55.6033744812;14;81.5287723541;
96;10;33.0;83.1722488403;13;100.156137943;6;42.3698692322;53.3360977173;14;81.8173185587;
97;10;36.0;80.4833297729;14;101.122880697;6;41.395401001;55.9770355225;15;82.0993164778;
98;10;35.0;86.849067688;15;102.056418896;6;40.8218955994;56.1468811035;16;82.3746542931;
99;10;35.5999984741;90.3144607544;17;102.954325438;6;39.2999992371;57.307849884;16;82.6433070898;
100;11;35.5999984741;93.7186203003;16;127.814770222;6;38.7999992371;57.8080368042;17;82.4053263664;
