Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;9.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0299999714;1;9.0;10.0;4;20.0;
4;2;9.20600032806;10.0;4;21.0605909824;1;9.0;10.0;3;20.0;
5;2;10.3181772232;10.0;4;21.091766119;1;10.0;10.0;3;20.0;
6;2;11.3275299072;10.0;4;21.1235172749;1;11.0;10.0;3;20.0;
7;2;11.3370552063;10.0;4;21.5670698881;1;11.0;10.0;3;20.3999996185;
8;2;11.4701213837;10.1999998093;4;21.9382035732;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;11.5814609528;10.3632001877;4;22.2480803728;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;11.6744241714;10.4951858521;4;23.3592649698;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;12.0077791214;11.0209560394;4;24.2933903933;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;14.0077791214;11.4571752548;4;25.0641713142;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;16.0077800751;11.8107032776;5;25.691778779;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;17.0651283264;12.0916318893;5;26.198879838;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;18.0854549408;12.3113050461;5;26.6077592373;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;19.1063728333;12.4808797836;5;26.7176665068;1;16.6125736237;12.4808797836;4;25.0;
17;2;20.1278743744;12.5;5;26.7912226915;1;17.6125736237;12.5;4;25.0;
18;2;21.1499404907;12.5;5;26.8666112423;1;18.6125736237;12.5;4;25.0;
19;2;22.0599822998;12.5;6;26.943765521;1;19.5;12.5;5;25.0;
20;2;22.0831298828;12.5;6;27.0226092339;1;19.5;12.5;5;25.0;
21;2;22.1067829132;12.5;6;27.1030561924;1;19.5;12.5;5;25.0;
22;2;22.1309165955;12.5;6;27.1850111485;1;19.5;12.5;5;25.0;
23;2;22.1555023193;12.5;6;27.2683691978;1;19.5;12.5;5;25.0;
24;2;22.1805114746;12.5;7;27.3530163765;1;19.5;12.5;5;25.0;
25;3;22.2059059143;12.5;6;27.4388306141;1;19.5;12.5;6;25.0;
26;3;20.2316493988;13.5;6;27.5256814957;1;19.5;12.5;7;25.0;
27;3;19.2577037811;14.5;6;27.6134316921;1;19.5;12.5;8;25.0;
28;3;18.284029007;15.5;6;27.7019374371;1;19.5;12.5;8;25.0;
29;3;17.3105812073;16.5;6;27.7910490036;1;19.5;12.5;7;25.0;
30;3;16.3373146057;17.5;6;27.8806123734;1;19.5;12.5;7;25.0;
31;3;15.3641834259;18.5;6;27.9704699516;1;19.5;12.5;7;25.0;
32;3;14.8911409378;19.5;7;28.0604612827;1;19.5;12.5;7;25.0;
33;3;14.918138504;20.5;7;28.1504247189;1;19.5;12.5;7;25.0;
34;3;14.9451274872;21.5;8;28.2401983738;1;19.5;12.5;7;25.0;
35;3;15.9720592499;19.5;8;28.329621315;1;19.5;12.5;7;25.0;
36;3;14.9988861084;20.5;8;28.4185347557;1;19.5;12.5;7;25.0;
37;3;15.025560379;21.5;8;28.5067830086;1;19.5;12.5;7;25.0;
38;3;16.0520343781;19.5;8;28.5942146778;1;19.5;12.5;8;25.0;
39;3;15.0782642365;20.5;8;28.6806838512;1;19.5;12.5;8;25.0;
40;3;15.1042051315;21.5;8;29.7660505772;1;19.5;12.5;8;25.0;
